GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001EA,B17007_001MA,B17007_002EA,B17007_002MA,B17007_003MA,B17007_003EA,B17007_004EA,B17007_004MA,B17007_005EA,B17007_005MA,B17007_006MA,B17007_006EA,B17007_007EA,B17007_007MA,B17007_008MA,B17007_008EA,B17007_009EA,B17007_009MA,B17007_010EA,B17007_010MA,B17007_011MA,B17007_011EA,B17007_012EA,B17007_012MA,B17007_013MA,B17007_013EA,B17007_014MA,B17007_014EA,B17007_015EA,B17007_015MA,B17007_016MA,B17007_016EA,B17007_017MA,B17007_017EA,B17007_018MA,B17007_018EA,B17007_019MA,B17007_019EA,B17007_020EA,B17007_020MA,B17007_021MA,B17007_021EA,B17007_022MA,B17007_022EA,B17007_023EA,B17007_023MA,B17007_024EA,B17007_024MA,B17007_025EA,B17007_025MA,B17007_026MA,B17007_026EA,B17007_027MA,B17007_027EA,B17007_028MA,B17007_028EA,B17007_029EA,B17007_029MA,B17007_030EA,B17007_030MA,B17007_031MA,B17007_031EA,B17007_032MA,B17007_032EA,B17007_033MA,B17007_033EA,B17007_034EA,B17007_034MA,B17007_035EA,B17007_035MA,B17007_036EA,B17007_036MA,B17007_037MA,B17007_037EA,B17007_038MA,B17007_038EA,B17007_039MA,B17007_039EA,B17007_040EA,B17007_040MA,B17007_041EA,B17007_041MA,B17007_042MA,B17007_042EA,B17007_043EA,B17007_043MA,state
0400000US13,1783481,23068,463907,12186,202007,8115,1214,682,2883,997,45129,4384,33594,4155,22179,2447,30720,3181,43391,4077,15848,1895,7049,1586,261900,9326,1056,588,3285,975,55652,4389,40062,4430,25589,3266,35435,3857,45706,3375,27978,2536,27137,2885,1319574,22160,667741,13712,0,224,466,382,57790,4920,179337,6877,113255,7107,115325,5043,95500,5056,66240,4349,39828,2964,651833,13396,0,224,158,290,43394,4289,129400,5260,73839,6049,91836,6006,110671,4989,106627,4661,95908,3763,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,235336,7519,55119,3371,24540,2434,267,230,790,466,3570,1015,3400,953,2476,939,3581,1005,4352,924,3442,958,2662,719,30579,2701,112,113,518,310,4924,1167,4791,1062,3676,1202,3313,876,5155,1269,3357,822,4733,977,180217,6827,97970,4566,8,14,135,143,4646,1209,23823,2895,17179,1968,15251,2020,16255,1650,13838,1428,6835,1064,82247,3696,0,187,0,187,4839,994,14482,1854,10380,1671,10806,1502,11534,1402,15588,1558,14618,1479,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,304225,10961,84596,5728,37516,4111,0,201,699,434,11813,2178,5589,1462,4793,1292,3843,1208,6741,1740,2532,842,1506,526,47080,4007,189,185,704,442,11027,2048,7438,1777,3597,1234,7280,1522,7052,1897,4365,1104,5428,1225,219629,9636,114206,7203,0,201,0,201,11406,2180,26853,3011,14857,2340,17582,2112,16996,2158,15730,1971,10782,1692,105423,5512,0,201,42,71,7987,1562,15766,2467,10246,2530,13047,2380,20993,2347,16701,1617,20641,1835,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2417586,22715,565222,12417,252469,8785,1468,671,2549,603,60643,4585,42978,3549,30136,3332,37085,2787,46817,3890,18929,2449,11864,1441,312753,9246,1012,506,3840,959,70173,4592,48768,4097,28116,2540,36115,3091,50072,2565,34808,2494,39849,3432,1852364,21364,932053,12941,0,190,549,357,65912,4469,254951,7127,150813,6294,141156,6069,143386,6025,104362,4292,70924,3158,920311,14969,0,190,315,305,57441,4596,181490,6742,96631,5963,106876,4481,150339,4743,146552,4615,180667,5201,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1275402,17156,337723,9893,153099,6314,2068,840,2872,1029,43920,3916,24611,2640,19076,2241,21571,2647,24866,2175,8716,1442,5399,919,184624,7921,1206,523,2958,940,47468,4537,26714,3047,16933,2058,24162,2085,30881,2879,15771,1865,18531,2051,937679,14982,472500,9677,0,197,257,247,45927,3409,113724,4659,67027,4787,77907,4043,79590,4310,51666,2374,36402,2576,465179,11063,41,80,63,100,38067,3563,79345,4861,40226,3637,53027,3414,78301,3875,82227,3428,93882,3567,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,654485,11354,154785,6221,69559,3761,535,308,1025,467,26618,2590,10552,1794,5638,1341,7862,1276,10704,1848,4659,909,1966,528,85226,4398,191,123,1639,765,27501,2944,11654,1686,6496,1258,8632,1428,12586,1463,6300,977,10227,1128,499700,9897,258077,6567,0,163,47,75,30961,3091,62862,3133,36764,3206,38614,2544,43525,2323,24326,1978,20978,1707,241623,7334,0,163,237,264,26515,2864,37954,2820,18288,1972,27297,2901,37844,2839,37684,2516,55804,2397,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,551777,11329,138809,6563,63388,4064,399,332,1155,455,21777,2885,11604,1830,6124,1480,5728,1074,10529,1611,3516,856,2556,844,75421,4651,586,331,1616,784,24635,2215,8529,1512,5379,1109,8190,1315,11349,1532,6209,1003,8928,1379,412968,10261,214486,6853,32,53,107,136,25600,2593,51610,3455,28262,2557,31782,2610,35976,2771,24145,1989,16972,1561,198482,6296,0,177,20,37,20357,2615,28728,2634,15981,2224,19668,2014,34903,2626,33984,2455,44841,2234,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,835938,14361,258795,8899,115107,5390,614,333,2398,928,21948,2700,18472,2167,16112,2255,18309,2151,23531,2485,9036,1581,4687,897,143688,5918,1383,625,1224,458,27266,2859,19503,2074,13750,2333,19648,1997,28359,2427,15867,2025,16688,1609,577143,10807,292629,8643,0,195,0,195,28141,3315,66875,3763,44129,3388,43826,2967,51035,3075,33816,1984,24807,2052,284514,7240,0,195,0,195,20553,2420,41734,3230,25625,2692,33884,2654,51947,3242,54880,2678,55891,2545,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,871940,16548,277068,9443,119040,6530,72,92,1293,559,23380,3110,17772,2479,16874,2365,17813,2257,24993,2620,11021,1821,5822,1291,158028,6293,607,497,1496,792,31772,3269,23365,2674,13374,2070,24076,2700,28662,2673,18019,1914,16657,1653,594872,13903,306100,9888,0,214,32,70,21831,3189,74988,4373,48796,3876,48604,4219,50865,3231,36201,2761,24783,2287,288772,7831,0,214,0,214,18656,2754,51706,3478,26917,2688,34642,2954,51063,3563,53517,2702,52271,2959,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,313823,8585,78354,4482,34561,2783,247,226,307,199,6615,1602,4781,958,3531,1000,5853,1239,8085,1200,3204,816,1938,591,43793,3414,115,110,1032,461,7811,1631,5453,1357,2878,952,5289,1045,10471,1461,5087,1102,5657,1181,235469,7467,115354,5147,0,175,0,175,9145,1666,25332,2201,11807,1446,18776,1946,23504,2065,15486,1763,11304,1330,120115,4638,0,175,27,46,6204,1373,18088,1903,10425,1538,15334,1852,24324,2191,23221,1826,22492,1771,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1084620,19794,218299,10423,94877,5305,684,536,1769,708,15216,2059,14127,2107,10224,1801,16722,2265,20830,2454,8960,1361,6345,1301,123422,7330,1030,523,1184,497,21566,2383,19625,2751,12294,2094,15234,2224,21422,2392,13949,1957,17118,2006,866321,15113,417951,9281,0,203,258,279,24252,3312,107100,5015,68480,4757,77987,4181,66528,3842,44073,2574,29273,1934,448370,10179,76,136,14,25,26643,3047,83672,3962,48983,4123,60075,3550,81415,3983,74584,3714,72908,2860,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1428658,21409,302884,9614,133515,6241,830,471,1421,628,28074,3469,27876,3565,13222,2044,16881,2190,24400,2669,12410,1649,8401,1535,169369,6501,982,565,2000,641,34000,3861,28330,2814,9715,1609,17837,2202,29168,3029,21337,2251,26000,2531,1125774,17886,541811,11026,0,210,108,90,40640,3642,159315,7011,75247,3837,80762,4427,86215,4364,57799,3197,41725,2732,583963,12263,0,210,0,210,40995,3661,135747,5069,53183,3744,67249,3611,92707,4696,89845,3747,104237,4085,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2000759,19287,525129,12313,240367,8241,1500,554,3052,887,54923,4231,40037,2915,29091,2510,37393,2937,46252,2942,19021,1961,9098,1212,284762,7853,1382,460,4426,893,71834,4438,38806,3340,22640,2433,34171,2668,48652,3124,29254,2321,33597,2314,1475630,14712,746838,10634,0,170,210,170,73331,4574,171437,6107,98970,4087,118517,5122,131545,4802,88383,3010,64445,3132,728792,9659,9,17,44,65,59348,4273,112107,4914,55802,2854,87320,3983,129828,4490,135877,4234,148457,4086,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1138713,15754,236084,6511,110049,5192,1209,389,2285,635,29505,2913,17910,2146,12072,1725,15273,1771,19748,1846,7460,960,4587,810,126035,5068,711,294,1718,463,35568,2645,17171,1898,9962,1616,13853,1568,17641,1769,11822,1264,17589,1676,902629,15065,458278,8856,0,153,213,196,43891,3154,132253,5076,66570,4280,65192,3422,72516,2888,46792,2255,30851,2093,444351,9710,0,153,251,249,44335,3124,86393,2893,40694,3184,49129,3058,74708,3309,65313,2635,83528,2933,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,516052,15041,176215,8507,72973,5389,215,263,1240,781,15604,2651,10007,2120,7112,1610,11538,1941,14746,1982,7238,1498,5273,1471,103242,5617,641,431,659,395,22071,3147,10081,1824,8230,1765,13049,2061,20567,2605,13323,1867,14621,1683,339837,11110,171358,6947,0,217,59,78,12169,2326,33795,3290,24941,3194,30190,3223,33622,2831,21997,2538,14585,1820,168479,7381,0,217,0,217,10797,1962,20187,2932,16009,2355,20211,2441,31894,2827,34648,2886,34733,2189,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1214988,19409,306423,10542,136586,5869,1179,617,2218,735,34072,3390,21782,2731,12543,2012,22299,2316,25949,2340,9769,1456,6775,1251,169837,7152,820,531,3184,922,41747,3811,20777,2726,13693,2132,23375,2717,29281,2419,18444,1983,18516,1526,908565,16312,448598,9363,0,190,8,14,43951,3517,104470,5573,62307,4558,73389,4379,77718,3752,52013,3472,34742,2119,459967,10247,0,190,252,207,39294,3487,75621,3827,39663,2959,56905,3818,79272,3749,78915,3276,90045,3347,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
