GEO_ID,B14006_001E,B14006_001M,B14006_002E,B14006_002M,B14006_003E,B14006_003M,B14006_004E,B14006_004M,B14006_005E,B14006_005M,B14006_006E,B14006_006M,B14006_007E,B14006_007M,B14006_008E,B14006_008M,B14006_009E,B14006_009M,B14006_010E,B14006_010M,B14006_011E,B14006_011M,B14006_012E,B14006_012M,B14006_013E,B14006_013M,B14006_014E,B14006_014M,B14006_015E,B14006_015M,B14006_016E,B14006_016M,B14006_017E,B14006_017M,B14006_018E,B14006_018M,B14006_019E,B14006_019M,B14006_020E,B14006_020M,B14006_021E,B14006_021M,NAME,B14006_001EA,B14006_001MA,B14006_002EA,B14006_002MA,B14006_003MA,B14006_003EA,B14006_004MA,B14006_004EA,B14006_005EA,B14006_005MA,B14006_006EA,B14006_006MA,B14006_007EA,B14006_007MA,B14006_008MA,B14006_008EA,B14006_009MA,B14006_009EA,B14006_010EA,B14006_010MA,B14006_011EA,B14006_011MA,B14006_012EA,B14006_012MA,B14006_013EA,B14006_013MA,B14006_014MA,B14006_014EA,B14006_015MA,B14006_015EA,B14006_016EA,B14006_016MA,B14006_017EA,B14006_017MA,B14006_018EA,B14006_018MA,B14006_019MA,B14006_019EA,B14006_020MA,B14006_020EA,B14006_021MA,B14006_021EA,state
0400000US16,1622023,2948,204153,12004,74536,7152,3972,1193,3356,983,16287,2723,13498,2454,12859,2435,21873,3352,2691,1059,129617,7928,1417870,11961,367850,7942,21267,2390,17224,2396,81087,4335,88829,4249,88661,3427,57899,4039,12883,1928,1050020,8961,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12057642,6831,1485043,33572,539998,17770,33461,3602,25900,2894,111702,6530,112247,6770,94900,6017,126588,7953,35200,3261,945045,21169,10572599,33621,2549057,21822,178792,6562,119106,6664,516845,10006,546121,11192,590321,8230,456432,11138,141440,6669,8023542,24240,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6222324,5615,821673,25746,295698,13259,16914,2354,16597,2401,64368,5337,56392,5064,53078,4159,70291,5554,18058,2620,525975,16293,5400651,25669,1262877,16506,83009,4550,67740,4222,269676,6952,290015,7196,299788,6907,197976,7865,54673,4078,4137774,19531,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2926553,3928,306317,10785,116050,6814,6627,1500,4887,953,18505,2373,16621,2220,17327,1986,44552,3977,7531,1813,190267,7802,2620236,11620,628464,9719,44812,2689,36012,2817,139409,4156,145245,4173,143484,3757,91476,5634,28026,2868,1991772,11648,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2719624,4830,317881,13406,127283,8237,8298,1725,6088,1159,23961,2879,20491,2595,20857,2556,40862,3875,6726,1633,190598,7765,2401743,14124,611184,9153,47710,3601,32992,2628,135085,5325,129480,4695,135538,3711,95760,4969,34619,2546,1790559,9829,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4162089,5105,705155,19191,213834,8617,12769,2037,13162,1644,51170,4141,43931,3644,41515,4227,41747,3669,9540,1812,491321,15210,3456934,19268,778157,10737,49098,3441,37447,3336,169307,5891,175104,5848,183338,4933,124124,5602,39739,3091,2678777,14611,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4382431,6076,843123,26332,300515,14104,19817,2935,17474,3138,71260,5382,61037,5378,61786,6071,59369,5213,9772,1873,542608,17265,3539308,26619,836287,15223,59461,4057,38564,4097,180300,7037,185635,7449,189916,7143,146723,7529,35688,3694,2703021,19258,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1263460,1976,138650,7452,38879,4008,940,344,1439,545,8485,1552,6395,1225,6426,1230,12936,2373,2258,749,99771,5299,1124810,7933,229227,6016,13154,1533,11592,1547,47631,2714,50251,2643,56712,2989,36246,2959,13641,1785,895583,6504,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5704573,5658,522108,20197,170245,10721,10392,2016,7962,1868,36712,3520,35238,3924,33758,3744,35059,3549,11124,2095,351863,13224,5182465,21463,1301812,13587,85959,5018,60246,4250,257434,6191,262629,7518,277252,6299,256610,8363,101682,5414,3880653,16966,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6412040,6276,659631,21222,229773,11603,11082,2219,12669,2300,37704,3595,39120,4012,45507,3255,55485,5588,28206,3829,429858,13275,5752409,20857,1317278,13702,93308,4895,60728,3823,250641,6316,268792,7032,294950,6849,242342,6989,106517,5359,4435131,17379,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9396626,7555,1296197,26722,453768,15502,26626,3004,27183,2748,89606,4810,87294,4848,87842,4851,115297,6031,19920,2830,842429,16414,8100429,27660,1875607,20699,113010,5098,90241,4334,366775,8806,393078,6458,443263,7767,371789,8999,97451,4649,6224822,18893,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5246501,4821,492915,13951,185570,7603,9836,1971,8768,1464,34031,3202,32273,2974,33835,3091,58808,3824,8019,1374,307345,8899,4753586,14691,1148368,12031,84219,3821,61168,3313,243532,5161,254905,6088,259440,4811,184185,7944,60919,3595,3605218,13922,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2784825,4771,541412,14613,197219,9496,11223,1957,9779,1476,48314,4365,43190,3675,43739,4365,35894,4379,5080,1372,344193,10987,2243413,14979,541766,9083,36301,2756,30122,2533,115448,5519,117962,6803,121710,5635,95231,5055,24992,3410,1701647,12283,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5713337,6026,751400,20375,262166,12149,15644,2558,12254,1690,58348,4149,52956,4365,49473,3921,59044,5222,14447,2714,489234,13379,4961937,21224,1137444,15032,79589,4638,55103,3889,238577,6396,256258,7729,255270,5838,187545,7701,65102,3714,3824493,15599,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989417,2662,120016,7643,38914,3826,1915,582,1944,660,8719,1694,4464,1016,5579,1039,15108,2532,1185,432,81102,5739,869401,8449,183524,5171,12646,1615,10808,1558,41392,3043,43259,3092,43362,2210,24106,2799,7951,1324,685877,6708,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1786113,3022,188127,10712,74231,5768,4250,943,3587,910,14126,1810,15116,2430,12826,1685,20375,2276,3951,868,113896,6325,1597986,11592,403361,7079,31014,2589,22338,1903,84851,3211,90407,3758,87639,2943,63832,3847,23280,2290,1194625,8101,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2848406,4051,362568,17809,114147,9163,2871,989,5960,1385,29679,3521,27739,3509,23894,2761,21337,2934,2667,882,248421,12822,2485838,17891,568513,10669,30905,3238,28650,3481,123701,5343,119853,5649,129781,4889,109042,6066,26581,2656,1917325,13148,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1263262,2209,96037,7072,29672,3718,1761,716,1447,778,6745,1742,4990,1335,5960,1404,6290,1554,2479,941,66365,5000,1167225,7482,243175,5961,14654,1826,10689,1752,45976,3229,54379,2725,58746,2693,44643,3512,14088,1990,924050,4627,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8528458,6519,836350,26499,281734,12178,21459,2848,16277,1998,62763,4593,59349,5139,56720,4241,49018,4253,16148,2601,554616,17735,7692108,26241,1866472,17742,141454,5584,88993,4431,363753,9454,381749,9640,416887,7059,367587,10085,106049,5637,5825636,22040,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1968008,4093,377306,15287,133436,8303,7075,1729,7371,1860,30755,3332,31898,3582,24668,2733,26973,2789,4696,1560,243870,9998,1590702,15800,387736,10098,18714,2315,19316,2002,79672,4817,82955,4294,85463,4149,81383,5567,20233,2234,1202966,13995,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18669481,9277,2585549,44678,871291,20198,52342,4522,48348,3625,186897,7563,170690,8497,182501,8395,176220,7877,54293,4902,1714258,31903,16083932,44582,3639685,27085,242135,7840,174530,7701,696758,13856,744090,12383,787015,11013,745649,13883,249508,8284,12444247,33583,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9656633,7573,1388316,33336,486687,18542,22393,3123,27092,2991,115366,7318,101145,5775,98514,5938,102439,6750,19738,2948,901629,21175,8268317,33816,1911572,21989,106998,5188,94156,5245,389570,10469,411201,10221,452216,10195,359252,11066,98179,5408,6356745,26069,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,697424,2123,71459,5359,26806,3221,1493,622,1068,417,4691,1111,3214,869,1844,556,12137,2305,2359,992,44653,3563,625965,5188,138933,4079,7279,1184,8523,1440,32610,2324,30233,2181,31184,1776,21656,2183,7448,1524,487032,4976,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10920062,6927,1485966,29457,515597,15671,27256,3024,29983,2533,119823,7141,105531,5650,96758,5651,112248,5992,23998,2983,970369,20395,9434096,29671,2134671,19318,137457,5414,99470,5364,439754,9696,474366,11445,506905,8207,360613,8503,116106,5435,7299425,24140,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3659182,3400,567399,15064,208135,8915,14376,1687,13402,1881,48313,3712,42687,3086,36651,2484,45247,4082,7459,1895,359264,10442,3091783,15632,757047,10173,51305,3432,40492,3122,165003,5079,170417,5385,172783,4530,124685,5330,32362,2171,2334736,11114,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3932480,4627,513425,18258,164398,10683,7240,1705,6587,1516,32903,3612,26972,3208,31134,3524,50174,4614,9388,1822,349027,12417,3419055,18261,748621,11558,48166,3329,36603,3367,159878,6435,163688,5729,170582,5190,133429,6951,36275,3135,2670434,16002,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11991611,8256,1470509,29317,471389,15856,29992,3699,26856,2944,99534,6866,92593,5573,86732,4734,108688,6424,26994,2601,999120,18963,10521102,28575,2259760,17692,150634,5467,104514,5157,471462,10509,508014,9223,525701,6879,362047,9874,137388,5610,8261342,23976,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,986457,2212,112066,9145,40121,5465,1041,641,1085,669,7451,1733,9620,2240,6171,1340,13105,2899,1648,792,71945,5427,874391,9642,193632,6936,11491,1850,8354,1415,37901,2852,38098,2855,40381,2628,43802,3599,13605,2350,680759,7991,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4714011,5513,709049,19282,241136,9671,8535,1571,18649,2843,60558,4716,52096,4663,45734,3666,48742,4250,6822,1704,467913,14921,4004962,20020,881990,12361,49785,3243,49939,3702,189151,6436,193118,6511,200795,6351,162123,6644,37079,3477,3122972,16811,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,803906,2703,102782,6082,39051,3563,3374,872,2214,605,8698,1556,6557,950,5524,1115,10487,2016,2197,951,63731,4150,701124,6640,158893,4774,11499,1490,8785,1317,37130,2455,37986,2399,37913,2389,19505,2134,6075,1195,542231,4823,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6321728,6880,923171,23790,303330,13610,13915,2183,18855,2207,73245,4942,68693,5537,59528,4584,57683,5479,11411,2113,619841,15645,5398557,24473,1196525,15407,68375,4647,61425,4266,246407,8174,270058,8505,285926,6572,204891,7523,59443,4865,4202032,18360,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26503645,15204,3808343,58630,1482618,33244,81087,5379,94335,5785,356362,13830,329460,13267,288097,11559,286910,11883,46367,5026,2325725,33815,22695302,59914,5980355,40498,367713,12174,296829,10299,1272710,16145,1324686,18539,1351815,19905,1096092,19885,270510,9035,16714947,39279,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2905665,4759,277652,15634,124988,9183,6349,1464,6636,1354,22828,2534,19455,2612,18456,2829,45648,4740,5616,1505,152664,8226,2628013,16964,832163,11001,51285,2961,42278,2942,184661,4814,184486,6095,181498,4337,154217,6193,33738,3010,1795850,13110,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,582741,1478,65106,5675,20723,3220,724,375,721,345,4037,1017,3806,1017,3103,958,6529,2085,1803,899,44383,4199,517635,6027,104739,4057,9269,1389,5175,919,19478,1588,24764,1563,25040,1673,13242,1770,7771,1502,412896,4958,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7927423,7542,830460,25421,305914,13392,12112,2264,14031,2036,61123,4753,55846,4521,54958,4734,88376,6899,19468,2670,524546,16757,7096963,26830,1716415,16860,111137,5683,89802,5319,344517,7919,355664,7838,370187,7867,320460,9370,124648,6408,5380548,23161,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7015503,5531,765521,22308,268260,13619,13475,2749,14399,2537,54399,4399,48006,4780,51094,4749,76911,6201,9976,1891,497261,15340,6249982,23192,1422589,15800,94328,4500,77413,4717,308939,8590,306255,7157,310148,7891,254993,7971,70513,4227,4827393,18262,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1708807,3229,318527,13730,94052,7247,6626,1669,5953,1332,21764,2850,18960,2810,15462,2891,19562,2651,5725,1540,224475,9571,1390280,13996,277064,8252,14550,1933,13485,1694,60364,3545,64494,3644,66155,3738,44362,3500,13654,1948,1113216,10450,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5450615,4778,608163,16658,228792,11034,8600,1269,14229,1700,42358,3626,37809,3544,36361,3481,77674,6574,11761,1940,379371,9772,4842452,17584,1103719,11846,64119,3285,63556,3526,228008,5569,253858,4814,260062,5081,181279,6447,52837,3379,3738733,12393,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,544946,1895,60783,5782,20796,2555,1426,658,783,508,4025,1043,4049,1062,3634,1084,6084,1045,795,378,39987,4216,484163,6349,120029,4768,7229,1247,5866,1414,28956,2113,26580,2098,25895,2496,17652,2072,7851,1534,364134,5432,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3228861,3741,1421036,31998,411685,14421,25758,3577,22224,3455,81811,5389,94757,6087,86310,4871,92112,7094,8713,2346,1009351,22899,1807825,31428,385635,16295,19218,2631,11403,2815,56822,5386,71832,5363,81015,5098,122763,7955,22582,3708,1422190,20979,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
