GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001MA,B18104_001EA,B18104_002EA,B18104_002MA,B18104_003EA,B18104_003MA,B18104_004MA,B18104_004EA,B18104_005MA,B18104_005EA,B18104_006MA,B18104_006EA,B18104_007MA,B18104_007EA,B18104_008EA,B18104_008MA,B18104_009MA,B18104_009EA,B18104_010EA,B18104_010MA,B18104_011MA,B18104_011EA,B18104_012MA,B18104_012EA,B18104_013EA,B18104_013MA,B18104_014EA,B18104_014MA,B18104_015EA,B18104_015MA,B18104_016MA,B18104_016EA,B18104_017MA,B18104_017EA,B18104_018MA,B18104_018EA,B18104_019EA,B18104_019MA,B18104_020MA,B18104_020EA,B18104_021MA,B18104_021EA,B18104_022MA,B18104_022EA,B18104_023EA,B18104_023MA,B18104_024EA,B18104_024MA,B18104_025EA,B18104_025MA,B18104_026MA,B18104_026EA,B18104_027MA,B18104_027EA,B18104_028EA,B18104_028MA,B18104_029MA,B18104_029EA,B18104_030EA,B18104_030MA,B18104_031MA,B18104_031EA,B18104_032MA,B18104_032EA,B18104_033EA,B18104_033MA,state
0400000US13,9586371,6078,4583548,8366,939898,6529,49081,4528,890817,7446,1144102,6258,48061,4685,1096041,7492,1903201,7018,88813,4993,1814388,8623,389353,3693,23944,2361,365409,3950,206994,3225,25896,2902,181098,3429,5002823,7162,916923,5375,22694,2719,894229,6375,1210100,4311,37582,3796,1172518,4841,2100011,5486,98120,6733,2001891,8472,470275,3336,26744,2506,443531,4158,305514,2955,50168,3871,255346,4676,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1283629,2443,625467,2729,111281,1003,2876,611,108405,1145,144675,2047,3766,1023,140909,2222,256505,2046,8977,1453,247528,2376,69404,747,3739,1072,65665,1200,43602,822,5989,1209,37613,1396,658162,1617,104797,985,1325,527,103472,1190,150268,1207,3573,983,146695,1613,266676,1125,7948,1366,258728,1793,74428,669,2665,807,71763,1081,61993,804,10211,1446,51782,1577,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1579210,2231,785690,3049,166725,2033,11823,1943,154902,2624,190441,2838,11843,1943,178598,3580,306155,2667,22629,3643,283526,4169,77519,1058,4171,975,73348,1315,44850,717,4834,1070,40016,1277,793520,2834,159968,1827,5007,1221,154961,1822,183545,1960,7721,1452,175824,2345,313838,1863,18402,2458,295436,2969,81553,1240,3352,940,78201,1610,54616,1082,7262,1326,47354,1423,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11852778,3335,5779302,4722,1082918,2567,43809,3175,1039109,3762,1459896,4209,56710,4814,1403186,5916,2411401,3606,89600,4397,2321801,5836,513903,2469,27683,2550,486220,2996,311184,2175,32092,2363,279092,2963,6073476,4499,1040990,2740,22004,2277,1018986,3680,1453593,3425,42950,3221,1410643,4331,2522506,3995,90134,4726,2432372,6087,592051,2363,28874,2371,563177,3319,464336,2236,54757,3200,409579,4050,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6148882,2279,3005754,4987,590825,3497,36733,2860,554092,4587,749562,3110,41872,4460,707690,5664,1227251,4188,67436,4177,1159815,6101,276714,1762,12699,1422,264015,2286,161402,1729,17973,1980,143429,2234,3143128,5045,559821,3128,20955,2512,538866,3536,750199,3304,30547,3110,719652,3828,1283561,4337,70575,3799,1212986,5558,314470,2086,17485,2111,296985,2953,235077,1982,34134,2665,200943,3056,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2903556,2359,1436721,3247,270891,2488,13396,2078,257495,2918,359265,2679,15150,2082,344115,3475,581403,3087,24186,2884,557217,4284,137427,1266,4827,772,132600,1355,87735,1135,6070,994,81665,1456,1466835,3635,258625,2822,6995,1289,251630,3260,346146,2383,11750,1578,334396,3045,586743,3357,25314,2286,561429,4175,149029,1111,4230,818,144799,1412,126292,1403,13420,1758,112872,2191,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2662405,3008,1313554,4184,266292,2454,12592,1840,253700,2703,332269,3037,16701,1893,315568,3249,521291,2823,23330,2421,497961,3555,120774,1196,6226,941,114548,1561,72928,1209,7575,1116,65353,1431,1348851,3554,251561,2807,6850,1201,244711,2856,324991,2679,13448,1956,311543,3094,537809,2662,26982,2412,510827,3357,131265,1701,7216,1425,124049,2012,103225,1485,14117,1579,89108,2077,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4094584,2884,1993778,3869,376529,3277,26812,2329,349717,3839,482941,3267,33702,3024,449239,4531,828673,2928,63263,4190,765410,5356,194844,1372,14361,1684,180483,2273,110791,1406,15486,1990,95305,2402,2100806,3704,359692,3200,12550,1788,347142,3930,481503,3572,25445,2565,456058,3851,880312,3284,66227,3986,814085,4594,223340,1510,12280,1669,211060,2135,155959,1535,26938,2184,129021,2422,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4274045,3245,2052132,4984,411740,4096,28349,2963,383391,5301,518797,4414,27640,3234,491157,5448,824998,4537,49329,4105,775669,6389,192623,2507,12703,1669,179920,2794,103974,2192,13421,1999,90553,2594,2221913,4588,389837,3505,15091,2701,374746,4287,549780,3791,24439,3046,525341,4740,903796,3725,50758,4147,853038,5224,221223,1898,17775,1980,203448,2668,157277,2050,26648,2312,130629,2936,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1257259,1212,613744,1964,97325,1512,10094,1769,87231,1973,134045,1388,10260,1750,123785,2141,263075,1341,19195,2001,243880,2337,76102,869,4355,825,71747,1222,43197,807,5137,1199,38060,1266,643515,1805,91811,1115,3641,951,88170,1414,131400,1300,9527,1616,121873,2033,279711,1477,20924,2291,258787,2782,81107,828,3964,1025,77143,1294,59486,850,7971,1335,51515,1426,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5594567,2575,2681550,4365,502811,2835,23888,2408,478923,3746,657616,2750,30319,3475,627297,4309,1139767,3356,42923,3185,1096844,4787,238070,1407,10340,1249,227730,1824,143286,1500,14279,1772,129007,2072,2913017,3291,478871,2186,15047,2077,463824,2948,679769,2192,23723,2472,656046,3629,1257279,2169,47877,3525,1209402,4104,287324,1301,11371,1530,275953,1833,209774,1626,28447,2359,181327,2903,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6425286,1536,3102712,2952,514305,1885,29921,3634,484384,3993,821893,2539,38709,3316,783184,3996,1299498,2744,55903,4393,1243595,5150,289400,1407,14476,2197,274924,2671,177616,1460,19640,2175,157976,2589,3322574,2763,492584,1657,13522,2114,479062,2755,835950,1847,32940,3016,803010,2978,1389638,2400,65077,4262,1324561,4782,338262,1543,14984,1997,323278,2544,266140,1915,34227,3082,231913,3720,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9280786,2238,4538507,3675,819030,3177,48021,3772,771009,4202,1110673,3110,59915,3678,1050758,4999,1878169,3360,104395,4511,1773774,5711,456771,1630,24480,2168,432291,2701,273864,1721,30930,2389,242934,2894,4742279,3720,780914,2454,28405,2462,752509,3521,1093451,2118,48456,3902,1044995,4515,1971945,2821,117579,5662,1854366,5905,512686,1866,25522,1733,487164,2648,383283,1972,56353,3187,326930,3552,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5165339,2104,2564644,3862,480639,2907,27969,2594,452670,3533,633759,2806,31262,2745,602497,3775,1072457,3045,46147,3203,1026310,4554,235179,1337,9821,1333,225358,1726,142610,1501,12840,1626,129770,2191,2600695,3246,461028,2087,13102,2183,447926,2774,615008,2425,23574,2265,591434,3358,1073302,2393,45980,2684,1027322,3942,252870,1298,11332,1545,241538,1979,198487,1660,22707,2186,175780,2483,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2738341,2853,1305441,5478,272172,4227,14357,2155,257815,4548,317016,5139,20468,2548,296548,5388,520709,5142,36674,3291,484035,5603,124691,2324,12246,1831,112445,2295,70853,2015,10436,1586,60417,2289,1432900,4633,256841,3557,8473,1703,248368,3910,333808,3694,15737,2246,318071,4179,586308,3876,38307,3666,548001,5318,150184,2155,11598,2053,138586,2768,105759,1416,20472,2297,85287,2556,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5626419,2886,2732774,4991,515475,4087,31250,3317,484225,5540,672033,4035,35588,3941,636445,4673,1113084,4000,71485,4945,1041599,5851,266979,2094,14977,1714,252002,2669,165203,1683,18546,2113,146657,2755,2893645,4544,492547,3822,19058,2877,473489,4871,680896,3618,29075,3197,651821,4466,1178349,3464,70806,4407,1107543,5405,307443,1931,15734,1948,291709,2635,234410,1903,32394,2911,202016,3582,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,974840,1295,485272,2367,84162,1520,4685,1101,79477,1627,115478,1303,5161,1368,110317,2067,196176,1866,10701,1872,185475,2661,56707,639,3311,858,53396,954,32749,937,3879,901,28870,1141,489568,2047,83261,1534,1756,555,81505,1544,110365,1475,4437,1092,105928,1961,200419,1720,9368,1308,191051,1936,56167,792,2193,624,53974,926,39356,693,5095,1168,34261,1349,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1759809,1253,874965,2608,175219,1891,9402,1223,165817,2156,220836,2077,10626,1646,210210,2428,349608,2093,13277,1546,336331,2703,80363,1016,4341,922,76022,1230,48939,913,4870,830,44069,1192,884844,2466,166521,1811,4107,928,162414,1730,216864,1736,8492,1578,208372,2592,348464,1790,15221,1908,333243,2720,86203,841,3437,675,82766,1027,66792,907,7121,1322,59671,1629,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2778181,1667,1383697,2553,256913,1463,10899,1992,246014,2269,339294,1839,12954,2067,326340,2032,572032,2096,22319,2338,549713,3155,137509,1258,6275,1367,131234,1919,77949,776,9251,1813,68698,1857,1394484,2468,242166,1418,4639,1253,237527,1781,331973,1789,10334,1948,321639,2807,581319,1953,27239,2884,554080,3612,147484,850,7307,1242,140177,1519,91542,721,14217,1756,77325,1928,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1261493,1421,621814,2428,100039,1308,7747,1436,92292,2006,144400,1822,7805,1451,136595,2211,272444,1759,11044,1712,261400,2271,68294,700,2809,687,65485,931,36637,649,3596,789,33041,908,639679,2143,94211,1163,3022,850,91189,1478,141228,1522,7914,1618,133314,2099,281792,1615,12765,1854,269027,2467,72515,867,3477,1081,69038,1388,49933,846,5927,1344,44006,1529,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8382071,2168,4062773,3435,741495,2307,35136,2945,706359,3768,971103,2825,33906,3206,937197,3819,1755778,2920,62701,4546,1693077,4991,361658,1769,15558,2114,346100,2736,232739,2061,23130,2245,209609,2869,4319298,2652,711902,1754,15919,2123,695983,2730,956329,1769,26023,2759,930306,3293,1868063,2053,61095,3688,1806968,4200,429944,1836,14739,2038,415205,2703,353060,2008,46002,3401,307058,3858,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1927874,2415,943014,3560,183309,2482,9507,1890,173802,2978,233689,2796,15302,2607,218387,3599,368876,3363,27223,3063,341653,4116,98092,1469,5342,828,92750,1630,59048,1219,8010,1559,51038,1805,984860,2934,179066,2360,4599,1339,174467,2382,231760,2010,10317,1796,221443,2713,386333,2556,21648,2927,364685,3623,112183,1591,7069,1551,105114,2114,75518,1425,13150,1802,62368,2124,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18450469,3361,8883026,5468,1521330,3437,84885,5685,1436445,6533,2350252,4519,91626,5944,2258626,6643,3692600,4856,147338,5754,3545262,7577,803469,2204,37167,2758,766302,3109,515375,1999,56946,3642,458429,4300,9567443,4951,1464305,3400,39050,3261,1425255,4542,2385306,3782,69469,4167,2315837,5692,3970144,3895,150352,6120,3819792,7295,958355,2671,45625,3106,912730,4239,789333,2843,108933,4932,680400,5635,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9469677,4628,4538812,7022,870222,4945,49246,3496,820976,6724,1086514,6056,53800,4231,1032714,6798,1882594,6405,97172,4971,1785422,8002,448940,3100,25552,2609,423388,4112,250542,2131,33273,2425,217269,3316,4930865,6208,826243,4498,22371,2739,803872,5472,1144986,6011,41071,4010,1103915,7022,2069857,5843,99039,5106,1970818,7670,530018,3692,29947,3341,500071,4216,359761,2678,56456,3520,303305,4063,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
