GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001MA,B23006_001EA,B23006_002MA,B23006_002EA,B23006_003EA,B23006_003MA,B23006_004EA,B23006_004MA,B23006_005MA,B23006_005EA,B23006_006MA,B23006_006EA,B23006_007MA,B23006_007EA,B23006_008EA,B23006_008MA,B23006_009EA,B23006_009MA,B23006_010MA,B23006_010EA,B23006_011MA,B23006_011EA,B23006_012MA,B23006_012EA,B23006_013EA,B23006_013MA,B23006_014EA,B23006_014MA,B23006_015MA,B23006_015EA,B23006_016MA,B23006_016EA,B23006_017MA,B23006_017EA,B23006_018EA,B23006_018MA,B23006_019EA,B23006_019MA,B23006_020MA,B23006_020EA,B23006_021MA,B23006_021EA,B23006_022MA,B23006_022EA,B23006_023EA,B23006_023MA,B23006_024EA,B23006_024MA,B23006_025MA,B23006_025EA,B23006_026MA,B23006_026EA,B23006_027MA,B23006_027EA,B23006_028EA,B23006_028MA,B23006_029EA,B23006_029MA,state
0400000US13,5494176,8951,643837,15324,376011,12625,94,141,375917,12624,340999,12167,34918,4162,267826,9404,1486809,24291,1053148,22098,5305,1126,1047843,21997,987365,21282,60478,5180,433661,13845,1593031,21337,1251629,19479,14315,2056,1237314,19577,1182174,18386,55140,5133,341402,10604,1770499,20955,1525884,20407,9583,1928,1516301,20304,1474000,20069,42301,3741,244615,7350,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,743994,1653,44953,3462,28286,2846,0,187,28286,2846,26321,2839,1965,833,16667,2036,207099,6537,156932,6592,5682,1497,151250,6729,144352,6887,6898,1310,50167,3625,243947,7845,200432,7011,11218,1570,189214,6907,182201,6738,7013,1411,43515,3245,247995,7026,214484,6441,10309,1444,204175,6150,200227,6211,3948,936,33511,3172,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,849194,3659,74381,5779,45157,4136,0,201,45157,4136,42301,3878,2856,1079,29224,3432,234039,7656,168101,6142,475,406,167626,6115,162134,6095,5492,1300,65938,4874,310689,8059,234479,7519,1314,737,233165,7377,227482,7567,5683,1438,76210,4280,230085,7989,193090,6716,677,354,192413,6686,188001,6904,4412,1118,36995,3095,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6759462,5214,663881,13694,411110,11675,0,190,411110,11675,373756,11522,37354,3250,252771,7843,1630129,22022,1211895,20895,1477,864,1210418,20834,1120886,19479,89532,5125,418234,11051,1995913,23504,1606552,21058,5418,1471,1601134,21089,1519872,20716,81262,5166,389361,10625,2469539,21368,2152090,19836,3939,1076,2148151,19696,2088799,19226,59352,3483,317449,8475,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3411431,5397,355972,11552,202546,8595,0,197,202546,8595,183784,7997,18762,2252,153426,6948,1039039,15121,750813,13669,292,267,750521,13666,714577,13049,35944,3396,288226,9092,1048080,16018,849496,14337,1244,532,848252,14364,817994,14134,30258,3177,198584,7710,968340,16010,851919,14746,1653,691,850266,14751,834617,14689,15649,2090,116421,5597,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1569285,4088,111717,5224,73601,4158,0,163,73601,4158,69235,4307,4366,993,38116,2662,424164,7538,329227,7445,331,506,328896,7488,315179,7332,13717,1617,94937,3717,546041,9391,465324,8558,584,297,464740,8555,452028,8585,12712,2217,80717,4318,487363,9958,436971,8710,551,326,436420,8683,430624,8824,5796,987,50392,3709,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1457077,4507,126150,5562,81946,4419,87,178,81859,4417,76484,4432,5375,1092,44204,3246,343715,7634,254952,6688,1468,632,253484,6682,243336,6600,10148,1637,88763,4155,476306,9425,389306,8894,4489,1084,384817,8665,372245,8428,12572,2074,87000,3824,510906,8332,448142,8103,3763,963,444379,8112,437696,8088,6683,1236,62764,3412,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2309905,3717,262998,9368,113834,5914,100,137,113734,5913,102850,6094,10884,1773,149164,6639,738502,12165,489604,9317,1125,596,488479,9338,462902,9110,25577,2951,248898,8624,721718,13002,552496,12307,4065,1118,548431,12206,522821,12023,25610,2663,169222,6575,586687,13435,510243,12675,2918,684,507325,12617,496321,12669,11004,2110,76444,3810,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2424166,5802,332242,12156,160339,6898,43,70,160296,6891,139252,6541,21044,2825,171903,7878,801413,15397,546241,12944,1300,544,544941,12933,507929,13619,37012,3869,255172,9896,694333,14351,532978,12476,4206,1049,528772,12432,503821,12194,24951,2578,161355,7380,596178,12407,515733,11448,3826,985,511907,11234,500465,10962,11442,2145,80445,4971,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,704999,1836,42798,3366,21784,2383,0,175,21784,2383,19662,2315,2122,886,21014,2436,214699,6831,158656,5489,121,182,158535,5514,150018,5515,8517,1517,56043,3718,218626,6209,176673,5931,455,330,176218,5907,170514,5890,5704,1318,41953,3254,228876,6402,198462,6090,543,353,197919,6070,194911,6039,3008,809,30414,2862,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3265018,4066,298141,11336,190363,8769,0,203,190363,8769,173971,8019,16392,2590,107778,6601,759748,12808,578726,11557,1734,529,576992,11560,539610,11614,37382,3553,181022,6921,865790,15215,715440,13430,7831,1569,707609,13251,676379,12679,31230,2933,150350,5144,1341339,15677,1202415,14825,9720,1423,1192695,14359,1164622,14170,28073,3118,138924,4849,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3680749,2976,283105,8537,168671,6948,0,210,168671,6948,155915,7030,12756,2132,114434,5165,838017,15828,637621,14298,721,602,636900,14351,602418,14486,34482,2840,200396,8528,867689,15063,711892,14013,1285,521,710607,13885,683477,13685,27130,3071,155797,6064,1691938,15798,1489352,16851,1436,500,1487916,16832,1448822,16429,39094,3174,202586,7812,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5154197,4650,411712,10002,216163,7147,0,170,216163,7147,189202,6991,26961,2756,195549,6521,1392693,17146,967798,15729,309,245,967489,15762,904638,15085,62851,4072,424895,10331,1770926,18144,1381587,16491,2057,650,1379530,16456,1312702,15844,66828,4034,389339,8492,1578866,16816,1358344,16484,1087,452,1357257,16456,1326045,15907,31212,2301,220522,5965,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2919512,3944,181168,6457,116982,4842,0,153,116982,4842,107586,4600,9396,1559,64186,4296,644115,11660,501703,10510,36,60,501667,10516,481986,10506,19681,1824,142412,5242,980363,12036,836507,12753,626,300,835881,12794,810021,13055,25860,2484,143856,5290,1113866,12121,1001024,12231,1259,524,999765,12178,981377,12453,18388,2196,112842,5177,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1493622,6473,203065,9573,97268,6038,0,217,97268,6038,84383,5588,12885,1821,105797,6136,446663,10463,295366,9795,1062,543,294304,9681,273394,9629,20910,3266,151297,6717,507936,11907,385402,10564,2373,896,383029,10529,364674,10877,18355,2790,122534,6886,335958,11898,285918,10334,2154,676,283764,10416,275898,10006,7866,1813,50040,3941,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3140006,6167,286505,8928,156510,7394,0,190,156510,7394,139975,7171,16535,2556,129995,5367,904243,16085,651184,13842,504,393,650680,13823,616004,13383,34676,3234,253059,8804,974667,13861,773123,12930,3345,999,769778,12787,745941,13014,23837,2607,201544,7723,974591,14724,856079,13296,4188,1031,851891,13400,835892,13551,15999,2112,118512,5460,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,533450,2687,34857,2666,21718,2536,0,174,21718,2536,19811,2558,1907,535,13139,1926,145195,5973,107787,5096,23,39,107764,5096,103472,5075,4292,997,37408,2681,179331,6203,141135,5841,961,392,140174,5884,136049,5918,4125,1111,38196,3052,174067,6462,152285,5819,286,170,151999,5822,148842,5799,3157,798,21782,2351,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,964349,3043,80782,4520,56313,3643,0,163,56313,3643,51413,3439,4900,1389,24469,2622,224382,5761,178615,5384,219,160,178396,5349,173401,5387,4995,1355,45767,2922,335005,7759,287562,7709,1558,571,286004,7807,279369,7811,6635,1262,47443,2768,324180,7465,292982,7394,2236,546,290746,7439,287513,7360,3233,869,31198,2318,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1604501,2584,213605,9044,151249,6563,94,146,151155,6551,141374,6180,9781,1963,62356,5166,463219,11389,346956,9993,134,120,346822,10015,325814,9682,21008,2374,116263,4897,533348,10712,418306,9916,3160,953,415146,10061,394654,9786,20492,2966,115042,5296,394329,10873,327725,9356,3134,895,324591,9438,314387,9480,10204,1480,66604,4220,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,721684,2154,42562,3219,26344,2753,0,192,26344,2753,25271,2748,1073,561,16218,2064,192699,6377,148934,5947,272,276,148662,5955,142011,5670,6651,1450,43765,3565,208832,7037,174912,7046,567,358,174345,7110,169120,6993,5225,1348,33920,2710,277591,6352,246575,5633,229,257,246346,5605,241756,5544,4590,933,31016,2609,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4818066,3077,403152,10620,257622,8372,0,206,257622,8372,236458,8199,21164,2967,145530,6816,1210870,17101,915151,15557,135,113,915016,15560,860699,14266,54317,3759,295719,8252,1160004,15024,943064,14524,4068,1251,938996,14655,893441,14387,45555,3916,216940,8401,2044040,19042,1788967,20606,2014,674,1786953,20574,1732954,20054,53999,3959,255073,8034,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1041546,3604,136636,6998,71697,5141,0,201,71697,5141,64885,4846,6812,1429,64939,4435,281520,9253,183187,7755,146,147,183041,7757,168991,7453,14050,2314,98333,5609,353350,8638,256999,7768,2581,799,254418,7781,240661,7575,13757,2285,96351,5392,270040,8612,221429,7860,2367,795,219062,7791,211329,7991,7733,1756,48611,3385,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10660083,5186,1247033,18903,744026,15569,0,200,744026,15569,681179,15150,62847,4717,503007,12628,2635741,24665,1911754,23410,1584,596,1910170,23398,1798700,21537,111470,7376,723987,12275,2698071,25748,2139214,23440,6321,1354,2132893,23431,2031241,22548,101652,6399,558857,12717,4079238,26989,3589381,24934,6347,1557,3583034,24747,3477587,25491,105447,5069,489857,12506,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5361187,9719,584146,15122,343920,12611,0,207,343920,12611,317442,11969,26478,3008,240226,8009,1296509,19589,922320,17210,5752,1115,916568,17225,866113,16561,50455,4041,374189,10580,1713940,19365,1349401,17796,23697,2429,1325704,18092,1268359,18364,57345,3946,364539,11013,1766592,20708,1516771,20451,19253,2250,1497518,19910,1462830,19977,34688,2887,249821,6910,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,383235,1896,18941,2246,13925,1998,0,161,13925,1998,12894,1876,1031,505,5016,834,94233,3594,75701,3617,171,163,75530,3600,73437,3593,2093,597,18532,1602,141800,4600,120446,4455,2088,789,118358,4398,114390,4000,3968,1273,21354,1683,128261,4718,115505,4707,1848,916,113657,4694,112353,4625,1304,512,12756,1479,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6042269,4970,512461,12190,268234,10498,0,193,268234,10498,236716,9239,31518,3231,244227,7121,1888065,17099,1367681,15557,400,310,1367281,15600,1291665,14433,75616,4647,520384,11266,1847435,17720,1485374,17753,3080,905,1482294,17633,1421130,18062,61164,3889,362061,8142,1794308,19050,1565767,17834,4050,971,1561717,17716,1532218,17660,29499,2941,228541,8171,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1985282,3991,223733,6149,126507,5016,88,141,126419,5019,117206,4683,9213,1418,97226,4209,603752,10397,419766,9015,1008,378,418758,8980,393048,9102,25710,2178,183986,5908,640499,8917,487164,9058,4373,991,482791,9172,460016,8792,22775,2396,153335,5044,517298,8878,444713,8452,4123,1098,440590,8388,432398,8297,8192,1171,72585,3891,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2192327,4599,201598,8113,131279,6606,0,207,131279,6606,124110,6497,7169,1702,70319,4930,486962,12183,350388,10431,209,190,350179,10464,329751,10030,20428,2451,136574,6764,746932,13006,573637,11685,651,387,572986,11699,545101,12060,27885,2535,173295,7244,756835,11794,646068,11128,1174,568,644894,11230,628521,11317,16373,2110,110767,5087,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6684299,5124,522536,11868,283242,8775,50,82,283192,8780,256174,8415,27018,2843,239294,8257,2170495,20445,1558401,17486,401,362,1558000,17450,1468875,16904,89125,5927,612094,12489,1721861,18425,1387593,18197,2209,662,1385384,18079,1325298,18248,60086,3909,334268,9655,2269407,17087,1995928,15926,2698,682,1993230,15984,1947692,16103,45538,3872,273479,7298,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,560397,2010,54515,4142,33012,3157,0,217,33012,3157,31263,3094,1749,629,21503,2453,163307,5869,125886,5665,113,194,125773,5673,116782,5621,8991,1860,37421,2986,146178,6483,119428,6387,863,478,118565,6352,112465,6300,6100,1542,26750,2948,196397,5612,173904,5322,1492,564,172412,5320,167798,5536,4614,1158,22493,2435,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
