GEO_ID,C17003_001E,C17003_001M,C17003_002E,C17003_002M,C17003_003E,C17003_003M,C17003_004E,C17003_004M,C17003_005E,C17003_005M,C17003_006E,C17003_006M,C17003_007E,C17003_007M,C17003_008E,C17003_008M,C17003_009E,C17003_009M,C17003_010E,C17003_010M,C17003_011E,C17003_011M,NAME,C17003_001MA,C17003_001EA,C17003_002MA,C17003_002EA,C17003_003EA,C17003_003MA,C17003_004EA,C17003_004MA,C17003_005EA,C17003_005MA,C17003_006MA,C17003_006EA,C17003_007MA,C17003_007EA,C17003_008MA,C17003_008EA,C17003_009EA,C17003_009MA,C17003_010EA,C17003_010MA,C17003_011MA,C17003_011EA,state
0400000US01,3248133,6104,429443,12284,124608,6403,158440,6249,109498,5717,36897,3297,2818690,13233,301734,8917,847441,15967,865550,13012,803965,13261,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,474737,2182,42327,3248,9223,1744,17610,1818,11693,1954,3801,1016,432410,4201,29409,2540,112452,4735,156351,5326,134198,5804,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4631789,3298,546498,15878,146044,7935,170962,8122,159907,7243,69585,5248,4085291,15476,433502,11326,941252,16801,1402857,18831,1307680,18515,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1964619,4664,259901,8803,64169,4786,103418,5712,70655,4383,21659,3166,1704718,10349,192145,7070,559982,11172,508377,12333,444214,10945,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,26348182,6215,2854425,37852,936868,20346,749050,18033,725122,16304,443385,12071,23493757,38064,3409733,32537,4690228,38355,6893127,37535,8500669,44481,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3767786,4028,315026,10001,60204,5408,90371,4774,97578,5611,66873,4491,3452760,10748,250219,9999,697688,13997,1003722,14381,1501131,14371,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2453938,2007,196885,9725,55440,4979,67975,5749,39484,3938,33986,3479,2257053,9817,174488,7330,593896,14609,563623,12890,925046,12176,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,663514,1232,75053,5280,14926,2676,35807,4049,15410,2202,8910,1772,588461,5622,44936,4402,178388,7740,162455,5627,202682,6939,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,488148,787,63269,4437,13267,2232,22713,2528,11249,1875,16040,2734,424879,4437,32745,3676,60362,4763,64978,4476,266794,5431,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14794321,7924,1729918,34302,414087,15346,625228,19547,433742,12662,256861,13280,13064403,35923,1264655,25526,3610428,33134,4007868,32471,4181452,34436,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,6771447,7765,799274,22740,235563,12071,285102,11901,191343,8488,87266,5218,5972173,24424,617512,16034,1598749,24184,1719487,23301,2036425,23084,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,983998,1798,83497,5266,14817,2163,31691,3224,23264,2721,13725,2118,900501,5249,60164,4249,242433,7152,284414,6914,313490,7853,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1096808,3221,116006,7455,20757,3136,42517,4145,36481,3532,16251,2437,980802,7747,78634,4959,263676,8734,357852,8871,280640,8947,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8558094,4944,856155,18986,196955,8485,295468,9507,229039,9736,134693,6945,7701939,18861,710885,14659,1918651,23090,2222114,23940,2850289,23533,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4348752,5470,452530,13574,111648,6809,175140,6873,116436,6146,49306,3936,3896222,15565,370164,11730,1237808,17160,1157038,18416,1131212,16637,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2056631,4209,170011,6614,32091,2818,62467,3073,52324,3618,23129,2991,1886620,7449,126549,5185,558529,8991,622629,9541,578913,9799,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1866711,4619,167546,7052,33414,3205,57620,4291,54068,4276,22444,2694,1699165,8587,129470,5370,416486,8207,537066,9433,616143,8644,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2956224,4250,430716,12610,128670,7013,162440,7426,106595,5478,33011,2762,2525508,13639,265740,9199,809626,11509,762794,13730,687348,13839,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3043231,5452,474014,16120,149167,8608,176604,8220,112360,7569,35883,3763,2569217,17809,286530,9115,854786,15563,726478,14038,701423,14016,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,960046,1774,93173,4966,18980,2421,39006,3265,23707,2281,11480,1716,866873,5120,53053,3260,256822,8102,259191,6850,297807,7702,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4107046,3637,324540,11684,83071,6591,115070,6336,74301,4772,52098,4590,3782506,11726,323949,10657,881068,14665,984645,16596,1592844,17888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4721576,2903,413642,13257,105102,7037,131187,6322,90183,5704,87170,5281,4307934,13770,321239,9681,1005524,17526,1000370,16420,1980801,18073,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6723589,4541,749086,14289,162945,7006,277289,7573,223556,7209,85296,4757,5974503,15019,436987,10021,1647409,18274,1998625,18379,1891482,19072,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3727899,3698,281906,8350,60185,4233,95528,5227,85589,3631,40604,2997,3445993,9583,191463,6988,820691,12516,1118902,13204,1314937,13397,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1912487,5964,298476,9880,87118,5511,111000,6713,80230,4543,20128,2488,1614011,10802,199757,8665,466659,11246,541333,11496,406262,12310,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4066552,6419,431139,11740,106128,5560,158430,7423,119611,6000,46970,4819,3635413,12170,300396,10063,1078350,16904,1104525,16271,1152142,15620,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
