GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001EA,B24021_001MA,B24021_002MA,B24021_002EA,B24021_003MA,B24021_003EA,B24021_004EA,B24021_004MA,B24021_005EA,B24021_005MA,B24021_006EA,B24021_006MA,B24021_007MA,B24021_007EA,B24021_008MA,B24021_008EA,B24021_009MA,B24021_009EA,B24021_010EA,B24021_010MA,B24021_011MA,B24021_011EA,B24021_012MA,B24021_012EA,B24021_013MA,B24021_013EA,B24021_014MA,B24021_014EA,B24021_015EA,B24021_015MA,B24021_016EA,B24021_016MA,B24021_017MA,B24021_017EA,B24021_018MA,B24021_018EA,B24021_019MA,B24021_019EA,B24021_020MA,B24021_020EA,B24021_021EA,B24021_021MA,B24021_022MA,B24021_022EA,B24021_023MA,B24021_023EA,B24021_024MA,B24021_024EA,B24021_025MA,B24021_025EA,B24021_026EA,B24021_026MA,B24021_027EA,B24021_027MA,B24021_028MA,B24021_028EA,B24021_029MA,B24021_029EA,B24021_030MA,B24021_030EA,B24021_031MA,B24021_031EA,B24021_032EA,B24021_032MA,B24021_033MA,B24021_033EA,B24021_034MA,B24021_034EA,B24021_035MA,B24021_035EA,B24021_036MA,B24021_036EA,state
0400000US13,42466,451,62129,395,71801,678,76313,1024,63025,2447,78218,3018,80812,2143,76782,4074,67099,5471,49200,1537,44057,2945,80448,8922,47568,1553,46018,2684,57329,2125,71522,1321,40395,988,26308,451,27138,1290,40374,943,39108,2100,40880,890,21607,480,24666,884,24511,1444,37397,488,42183,1375,35738,430,38002,1346,25043,4860,35010,1149,45301,1481,32946,1060,32298,559,41365,839,27488,1464,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,47256,975,64129,2889,69648,3543,73163,3938,61852,2291,71450,5771,71436,5904,81784,6812,53133,8198,51469,1347,50185,7554,77327,17334,50389,1564,49149,8889,80726,4809,91910,6077,46834,3383,35684,888,34620,3728,60464,8494,47226,4856,75129,3819,31517,1071,34325,3603,32603,3156,40452,748,40896,1387,40237,971,52744,2943,27661,5567,55851,3531,54367,4393,41417,827,41775,4110,41963,4347,36701,5925,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,40735,643,54785,2665,57230,2693,60102,2631,50895,3254,68885,5043,67045,8641,76264,12535,59010,6044,40553,1663,38756,1965,86341,36851,39482,3340,40753,6114,61120,2091,72011,6172,33352,3453,26851,1300,28405,3782,48821,3570,46812,2802,50407,3448,21075,995,27182,3220,24991,2314,35892,1002,40223,2972,32459,1557,37097,1597,30609,1172,36926,2135,43034,3828,35561,1443,35002,2074,41351,3161,28569,3703,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,50652,188,70278,393,77058,785,81246,743,71257,1046,81600,578,83799,2745,81544,1091,67244,6945,53305,1089,46954,1054,99569,7215,51339,619,53010,2641,65282,1710,73583,2435,45213,2746,30228,388,29723,1028,66390,1665,46448,3487,76145,2018,23650,767,30816,605,25546,805,42114,282,51459,686,39429,717,50450,409,40297,4367,50959,631,50552,728,38933,1157,38095,1429,46737,1085,30925,536,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,44212,617,59633,1299,64780,2024,67833,2414,58077,3851,71459,1415,71614,1657,74806,3165,60073,9172,45904,1200,41262,924,77877,6777,45297,1753,44176,2806,55512,1820,65004,2954,40330,1559,26936,451,27040,864,50073,2364,47872,5568,51317,2011,20937,529,30029,1451,22855,1125,36953,354,45493,1472,35027,523,46035,744,40262,5127,46036,977,46749,1345,40612,451,40718,558,48724,3177,34681,1912,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,45510,365,60045,912,62242,1188,65089,2468,58509,3144,72036,2117,75200,4094,73805,3712,56377,4507,50434,751,46288,2787,74592,9231,51144,932,42819,4351,55399,1568,61633,1095,40091,3612,28917,1087,29442,1023,56059,3767,40861,4810,60974,4123,22165,559,32896,3253,25660,1697,38846,1149,45375,1895,35976,644,45320,740,31336,1400,46267,998,47003,1068,40806,493,40449,630,46546,1219,36397,1130,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,43842,804,57462,1595,63929,2501,66349,2002,61144,1186,71388,2011,71822,3911,75725,3324,56178,6588,46547,784,41496,1049,71234,11217,46028,876,46721,4354,56074,1548,64498,2244,39761,3490,27269,693,25997,713,45183,3520,40347,2892,48526,5343,21476,593,27018,1751,23597,2406,36833,739,42005,1265,34881,1123,41862,591,33162,3882,41008,825,47179,3390,39518,1325,40191,1005,45040,3755,30569,1752,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,41462,300,55891,745,61555,1112,64452,2821,55456,2881,70930,2282,71722,3022,75685,4190,50918,2593,46130,989,39358,1744,66456,9527,46104,1367,46528,3119,56240,1571,66846,3024,36519,1136,26502,549,27373,911,43416,2924,34448,6263,47687,4868,20933,1007,27051,1302,23703,1968,34954,805,39969,1274,32276,459,43815,2385,26097,4301,44324,2640,46548,2317,37503,1171,38265,1992,41980,1704,32216,1268,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41750,386,54521,1444,60736,1344,63412,4124,52207,2290,75729,2416,65080,9006,80693,5140,73000,14795,45438,967,41583,2194,80246,10459,43284,1107,44669,6401,58937,3264,67310,2852,40958,2840,25094,973,23141,2257,40406,2558,33165,3362,46240,2563,20710,964,24715,2302,21169,1118,34441,1285,41013,1474,31667,535,41398,782,30365,2263,41099,947,42621,4942,42161,1677,49560,3435,40763,2669,34714,6408,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,44508,1199,59506,2052,61935,1471,63302,3911,58252,5377,68066,3112,66236,2672,72371,8168,64497,6840,47831,3011,40781,2779,75988,13994,47441,3435,52193,9259,63437,2713,71899,4456,40289,3424,29111,1599,27124,1388,54513,5211,42248,10788,60594,6968,25441,2532,29058,2657,26482,1740,38314,1754,41271,1355,36665,947,43112,2723,48413,11128,40778,1662,47302,3324,41001,1154,42263,2273,42180,4816,29689,2523,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,57305,639,79375,1431,85495,1682,90600,1270,77180,1785,92206,1334,95681,2874,92342,2996,82045,6138,61907,822,51748,1749,109909,13245,60713,906,60807,2501,70194,2634,83021,3051,46792,1483,32869,966,32106,620,60821,1857,51684,2410,69302,6164,26147,1030,30225,1499,30671,777,45390,766,50309,1616,43650,1292,46862,1595,31959,5810,42420,2342,52055,1428,41026,695,43069,3243,45532,1865,31517,1280,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,61004,270,80346,485,86769,1274,92436,1989,77298,3093,91535,931,98301,3851,88038,3765,80929,2867,61856,786,48168,2926,101000,4895,61807,907,66407,3302,74557,3333,86413,2992,51325,1137,36551,689,35998,1104,78324,4368,69539,8530,81807,3628,30136,1382,35191,2179,31453,632,50410,370,60393,1967,46024,600,52121,651,35439,7063,51746,708,55696,2185,41888,602,42177,1286,46396,1743,33489,2852,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,46795,292,65543,475,68942,1774,73835,2763,61329,885,78298,1785,75287,1785,84916,2348,58410,3956,52177,668,46214,1282,80774,2651,53156,1829,51232,1633,61141,660,70762,1500,42820,2903,27278,361,27189,524,54465,3033,37219,4564,61189,955,22301,494,29626,1394,24600,1130,38792,691,42734,2107,36621,306,45395,609,26888,2265,45091,1607,47145,977,39779,889,40176,631,42245,869,32515,1460,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,51254,230,67526,893,72474,1561,77478,2350,64609,1529,77627,2625,81007,1675,78243,3730,67063,3676,52355,1009,48458,2211,91687,9429,51184,1137,52698,3231,65248,1892,77986,2859,45441,1760,31404,412,31910,1125,58399,4061,46152,5977,62214,4277,25040,1034,33442,1299,28235,1568,44119,958,54404,2691,40672,386,50767,461,32560,3713,51921,909,50789,718,40731,404,40569,467,47063,950,33276,1497,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,37829,900,51125,774,56562,1897,56632,1989,56195,6348,62008,3682,56634,9205,67425,6513,65110,18727,41520,857,43694,5333,72265,15362,40334,907,50149,10499,52437,3124,61900,2248,40882,1928,24525,1399,23523,3086,35241,2397,32006,4123,36112,2895,20164,1409,22412,1973,21653,1235,31504,401,32458,2069,31157,375,39372,2416,30778,9214,37084,2662,40968,1561,34943,1446,32484,1719,41128,928,29855,2362,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,42190,270,56493,587,61706,647,63791,2763,59385,2506,70999,1407,74219,2543,71833,3408,56591,5104,44841,882,37396,1842,74669,7807,44484,1306,44658,2715,52008,946,65700,1450,36430,836,26918,502,26716,1097,41499,1469,37496,3561,44719,4351,22248,788,26705,832,24588,1347,36594,468,42495,2213,34914,717,42444,935,31137,1461,42332,1135,45845,1494,36722,478,37023,588,41348,883,31365,714,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,40852,532,51261,717,51247,1406,51536,1759,49616,5761,61037,1691,59982,6850,75428,10082,50922,2200,45125,2801,40676,1365,71509,22157,46666,2910,41279,5195,54454,3667,65999,5064,34242,3726,26654,821,26602,3115,50053,6898,37260,10208,53237,4909,24018,1284,26046,1275,25790,1857,35805,913,41165,1438,33358,1320,42220,2382,31230,1851,44058,5239,46732,4550,36992,3085,36885,6321,47417,4868,30724,875,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,44845,779,56443,929,60157,1525,61778,1926,55270,2105,67198,3177,71206,3890,73129,3183,49751,4956,48323,1552,41649,2617,66422,6917,49507,1680,45978,4459,56931,1861,63006,3034,39233,4106,27462,884,28655,1488,53602,4651,44515,8206,57072,3687,23869,1909,28001,1957,25061,1236,37259,880,45293,2489,34898,1267,42054,924,34940,3384,41140,1187,47109,1547,40476,816,38500,1927,48373,3029,35879,1805,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,41582,330,62041,769,65003,3341,69251,3713,57274,5941,71357,3104,76950,4651,67016,4950,64583,10136,51715,1127,46982,4119,93869,15958,51417,828,46058,7113,71741,4284,81633,4479,49568,5327,31991,510,31859,1778,48907,3746,35294,3427,72054,5037,31376,899,29215,1742,33484,3966,36098,726,39705,2669,35325,636,45194,4692,18918,3353,42437,5427,50074,4073,35479,1271,34127,1598,40090,3021,30033,2624,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,52161,457,71107,1215,76514,3081,81177,2939,64643,3813,83788,4130,87551,6020,83060,3899,66444,5583,52100,1286,50258,5960,76749,22134,52005,2361,51426,6960,67431,4333,76136,6007,42008,6420,31980,981,31619,1734,63425,7063,60004,8603,71303,5619,26507,2039,35150,6192,26207,3829,43068,2731,52267,2942,40173,1263,50462,1224,31786,13343,50831,1743,50603,1015,41880,1022,42684,3271,47387,4066,31593,3307,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,58438,874,81529,469,90800,834,96143,2549,81951,1080,93096,2849,100369,865,88500,3693,76707,8214,62089,599,51755,1447,104983,6862,60299,744,67011,4373,76283,1189,87984,3263,50611,1754,31826,392,30764,858,71445,3359,42839,5641,92264,5939,25784,861,31722,980,27404,1593,49325,1086,57659,2751,45151,867,52465,1890,19093,1248,52298,2145,55417,2718,36648,773,37800,2236,42274,1967,27753,1331,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,40245,627,54801,1542,57095,2120,60944,1627,51698,1348,73176,4521,65587,8647,78921,6122,74487,18533,43844,2378,39573,4599,65804,9291,44262,2652,35965,9168,66216,3088,78049,4260,42431,2998,24711,1218,25978,1284,43370,5570,41718,3834,45952,5350,20338,1705,21568,757,22521,1714,31896,528,31584,907,32076,635,38119,2328,27207,4240,36222,1957,42229,5031,35106,4534,36082,4575,37600,6673,30595,4227,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
