GEO_ID,C17013_001E,C17013_001M,C17013_002E,C17013_002M,C17013_003E,C17013_003M,C17013_004E,C17013_004M,C17013_005E,C17013_005M,C17013_006E,C17013_006M,C17013_007E,C17013_007M,C17013_008E,C17013_008M,C17013_009E,C17013_009M,C17013_010E,C17013_010M,C17013_011E,C17013_011M,NAME,C17013_001EA,C17013_001MA,C17013_002MA,C17013_002EA,C17013_003MA,C17013_003EA,C17013_004EA,C17013_004MA,C17013_005EA,C17013_005MA,C17013_006EA,C17013_006MA,C17013_007MA,C17013_007EA,C17013_008MA,C17013_008EA,C17013_009EA,C17013_009MA,C17013_010EA,C17013_010MA,C17013_011EA,C17013_011MA,state
0400000US01,1203689,13513,154370,6386,62863,4255,66573,4513,20871,2756,4063,1024,1049319,13531,545800,11080,404657,10276,89274,5738,9588,1584,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,167401,3753,12388,1464,3916,607,5030,1103,2111,512,1331,626,155013,3917,72773,2883,58254,2848,19275,2278,4711,1028,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1652325,14123,176062,6641,62251,4255,65985,3823,37174,3746,10652,1612,1476263,14537,741412,11485,535213,10104,165514,6965,34124,2765,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,754699,11377,87890,4894,32653,2907,37833,3199,14749,1947,2655,1012,666809,11484,343488,7462,249627,6256,65438,4579,8256,1494,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8910617,24114,858067,15922,263411,8702,365377,10626,183929,8475,45350,4081,8052550,26039,3249795,21252,3438233,28542,1127512,18173,237010,8292,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1366807,9822,91960,4848,38184,2988,34760,2818,15806,2496,3210,1211,1274847,10110,625513,10289,494048,9277,134625,6649,20661,2532,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,877293,8542,55756,4613,20792,2277,25729,2785,7735,1757,1500,755,821537,8644,392948,8296,344517,7851,75674,4435,8398,1718,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,235795,5755,21665,2390,9649,1649,7901,1468,3645,1068,470,340,214130,5465,109155,4495,86999,4098,16367,2292,1609,675,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,119357,4070,15929,1763,7141,1371,6579,1337,2053,762,156,159,103428,3668,53943,3279,40886,2609,7373,1187,1226,605,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4943506,27730,499029,11818,211749,7632,195650,7265,77444,5804,14186,2293,4444477,28838,2363530,23679,1639276,22097,390828,8518,50843,3916,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2525783,17938,279748,11291,101478,5667,115624,7194,50893,4555,11753,2433,2246035,17534,1048617,15580,926267,14961,237937,9539,33214,3454,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,320336,5022,23547,2448,11614,1567,7726,1431,3532,1210,675,399,296789,5140,124136,5150,117149,4676,41795,3116,13709,1743,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,419774,7037,36225,3347,13194,1915,13924,1979,6873,1651,2234,851,383549,7091,190215,5644,133907,5742,49117,3921,10310,1884,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3083543,17333,277866,10016,104398,6570,115908,6071,46218,4194,11342,1704,2805677,18153,1302345,14038,1136151,14399,324056,7948,43125,3615,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1660102,12057,153371,6313,61704,3529,62316,4244,23229,2690,6122,1320,1506731,12719,771663,10854,563409,9885,151151,5130,20508,2238,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,794614,8064,53223,3390,22946,2049,20621,2050,8353,1436,1303,479,741391,7660,390490,6941,266946,6258,73774,3812,10181,1312,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,733649,7787,58235,3251,22272,2468,23702,2433,9545,1648,2716,849,675414,7801,341160,6888,244146,6810,78292,3841,11816,1728,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1129828,12032,145997,5304,63048,3849,58485,3580,20667,2331,3797,996,983831,12470,493447,8424,385086,8950,93350,3953,11948,1794,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1107245,13193,163281,7082,61374,4653,70282,4638,26722,2860,4903,1456,943964,13522,469870,10292,377019,11136,87335,5318,9740,1647,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,330106,6496,20919,2229,10785,1568,7943,1464,1786,716,405,309,309187,6042,175630,4635,112157,4486,19451,1812,1949,519,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1469830,12332,91780,3816,37590,2686,37994,3367,12977,1806,3219,922,1378050,13235,613873,9094,584983,12094,153497,6351,25697,2821,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1652214,13374,119694,5175,50383,3843,53545,4273,13856,2288,1910,705,1532520,14082,713375,12350,650579,11861,151992,5743,16574,2196,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2518003,14120,244660,6889,99774,4869,95339,5472,38492,2594,11055,1457,2273343,14494,1159772,12662,866237,10676,220053,6770,27281,2348,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1388742,11141,80450,4362,32413,2826,29753,2515,14514,1734,3770,916,1308292,10634,650418,8414,497537,8125,140995,4390,19342,1949,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,106921,5365,41247,3345,46769,3781,15761,2584,3144,1116,609530,9658,306406,7097,236866,6415,58761,3573,7497,1334,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,140934,6046,55344,3903,61263,4033,18808,2060,5519,1139,1386326,14329,722019,10752,516237,9674,131850,5052,16220,2501,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,20328,2505,8701,1430,7622,1612,3188,800,817,367,242398,5204,138610,4105,81266,3767,19174,2212,3348,790,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484989,6677,35128,3384,13236,1887,13236,1904,6757,1275,1899,738,449861,6887,227791,5300,160201,4511,52854,2801,9015,1542,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,63517,3984,23801,2724,23241,2383,12949,2138,3526,1117,636932,10213,304999,7842,242809,7482,76771,4392,12353,1664,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,346213,5110,16962,2241,7900,1598,6711,1526,2320,849,31,48,329251,5091,170040,4914,125914,3891,29663,2676,3634,961,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2235231,15874,163127,6809,60718,3952,72586,4671,24109,2687,5714,1425,2072104,16546,869171,13538,929280,12458,240055,7586,33598,3013,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,479092,8736,72629,3999,27877,3219,31161,2778,11046,1633,2545,947,406463,8204,214864,6185,145556,5520,40293,3153,5750,1241,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620008,22062,481948,10308,184921,7410,198309,8223,75332,4432,23386,3104,4138060,21829,1856031,17999,1740283,19599,463073,11229,78673,4314,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2590180,17902,275466,8835,102278,5698,119183,5850,46352,4132,7653,1562,2314714,18204,1180697,13087,915360,14883,196128,5907,22529,2279,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,11644,1393,6194,1050,3823,773,1172,550,455,260,178573,4250,97287,3138,62285,3116,17016,1767,1985,549,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,289955,8347,115276,4994,122978,5628,42169,3734,9532,1524,2661215,14383,1379436,13239,1007414,13794,244111,7512,30254,2229,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,111543,4691,41800,2900,46263,2981,19053,1579,4427,968,852601,8054,431519,6142,314480,6785,95726,4073,10876,1437,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,89471,5572,36710,2838,35983,3898,14315,2395,2463,853,921504,11352,473941,10035,346663,8195,87257,4266,13643,1915,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,255788,8649,104961,4975,104444,5399,38380,3407,8003,1651,2921501,13989,1469484,12072,1153105,13993,262414,7547,36498,2875,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
