GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001EA,B24010A_001MA,B24010A_002MA,B24010A_002EA,B24010A_003EA,B24010A_003MA,B24010A_004EA,B24010A_004MA,B24010A_005EA,B24010A_005MA,B24010A_006EA,B24010A_006MA,B24010A_007MA,B24010A_007EA,B24010A_008EA,B24010A_008MA,B24010A_009MA,B24010A_009EA,B24010A_010EA,B24010A_010MA,B24010A_011EA,B24010A_011MA,B24010A_012MA,B24010A_012EA,B24010A_013MA,B24010A_013EA,B24010A_014EA,B24010A_014MA,B24010A_015EA,B24010A_015MA,B24010A_016MA,B24010A_016EA,B24010A_017MA,B24010A_017EA,B24010A_018MA,B24010A_018EA,B24010A_019EA,B24010A_019MA,B24010A_020EA,B24010A_020MA,B24010A_021MA,B24010A_021EA,B24010A_022MA,B24010A_022EA,B24010A_023EA,B24010A_023MA,B24010A_024MA,B24010A_024EA,B24010A_025EA,B24010A_025MA,B24010A_026EA,B24010A_026MA,B24010A_027MA,B24010A_027EA,B24010A_028MA,B24010A_028EA,B24010A_029MA,B24010A_029EA,B24010A_030EA,B24010A_030MA,B24010A_031EA,B24010A_031MA,B24010A_032MA,B24010A_032EA,B24010A_033MA,B24010A_033EA,B24010A_034EA,B24010A_034MA,B24010A_035MA,B24010A_035EA,B24010A_036MA,B24010A_036EA,B24010A_037EA,B24010A_037MA,B24010A_038MA,B24010A_038EA,B24010A_039EA,B24010A_039MA,B24010A_040MA,B24010A_040EA,B24010A_041MA,B24010A_041EA,B24010A_042EA,B24010A_042MA,B24010A_043MA,B24010A_043EA,B24010A_044EA,B24010A_044MA,B24010A_045EA,B24010A_045MA,B24010A_046MA,B24010A_046EA,B24010A_047EA,B24010A_047MA,B24010A_048EA,B24010A_048MA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051MA,B24010A_051EA,B24010A_052EA,B24010A_052MA,B24010A_053EA,B24010A_053MA,B24010A_054EA,B24010A_054MA,B24010A_055EA,B24010A_055MA,B24010A_056EA,B24010A_056MA,B24010A_057MA,B24010A_057EA,B24010A_058EA,B24010A_058MA,B24010A_059EA,B24010A_059MA,B24010A_060EA,B24010A_060MA,B24010A_061EA,B24010A_061MA,B24010A_062MA,B24010A_062EA,B24010A_063EA,B24010A_063MA,B24010A_064EA,B24010A_064MA,B24010A_065MA,B24010A_065EA,B24010A_066MA,B24010A_066EA,B24010A_067EA,B24010A_067MA,B24010A_068MA,B24010A_068EA,B24010A_069EA,B24010A_069MA,B24010A_070EA,B24010A_070MA,B24010A_071MA,B24010A_071EA,B24010A_072MA,B24010A_072EA,B24010A_073MA,B24010A_073EA,state
0400000US13,2910821,18542,1589635,11713,581941,12088,313207,8242,241233,7648,71974,4361,118010,6300,64041,4386,42851,3690,11118,1714,113280,5613,16693,2123,17196,1955,49215,3876,30176,2856,37444,3208,25532,2469,11912,2081,194414,9249,5706,1256,46733,3667,21211,2586,25522,3067,62937,5411,63250,4551,15788,2844,266943,8502,175563,7222,91380,4756,285650,10027,10084,1534,164074,8696,111492,6226,260687,10005,125286,5895,83221,5128,52180,4440,1321186,11769,610449,13016,220020,7933,137674,6619,82346,4778,33397,3041,17210,2231,5956,1277,10231,1517,230957,7579,23159,2743,17900,2286,156608,5514,33290,2685,126075,6253,85352,4681,40723,3754,215420,8425,31603,3665,8897,1625,4355,1000,4542,1249,83165,5253,30107,3266,61648,4788,403932,8056,147927,6719,256005,6922,12862,2166,3750,1335,5979,1449,3133,1111,78523,5059,46861,3819,20065,2974,11597,2103,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,165606,4104,89812,3056,38620,2834,17531,1952,13384,1779,4147,973,7107,1197,2297,611,3994,1096,816,338,10793,1752,935,392,1082,397,5155,1084,3621,1344,3189,847,2667,813,522,291,16613,2207,432,329,3891,937,3086,814,805,522,6474,1622,3243,880,2573,896,14054,2101,8609,1625,5445,1318,13396,1885,729,442,9313,1704,3354,997,7129,1406,2819,1017,3147,756,1163,696,75794,2885,36655,2810,13242,1842,9105,1662,4137,929,2761,674,1016,462,831,411,914,340,14305,1785,2612,837,420,268,8427,1448,2846,752,6347,1010,4985,957,1362,619,16903,2107,3117,823,492,316,419,286,73,132,6872,1283,2096,864,4326,1125,18747,1923,9216,1298,9531,1424,955,544,756,543,199,146,0,187,2534,750,1339,503,955,586,240,244,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,713214,9245,382358,6711,123880,5941,61234,4457,50077,4084,11157,1874,25019,2788,11464,2023,9879,1506,3676,1144,24277,2913,4281,826,2826,848,11285,1937,5885,1446,13350,2203,8010,1716,5340,1477,46447,3458,2649,813,9884,1725,4472,1189,5412,1332,13805,1915,15354,2247,4755,1089,57365,4299,38258,3480,19107,2276,79128,4469,11538,1444,40954,3721,26636,3101,75538,5769,29302,3445,30198,3642,16038,2171,330856,6813,131576,4649,43605,3687,26773,2939,16832,2359,9483,2104,3911,1016,2498,1580,3074,1117,48279,2885,7392,1466,2289,715,32024,2539,6574,1668,30209,2776,19527,2238,10682,1817,71314,4628,14083,2096,2459,974,1252,601,1207,685,23303,2572,9947,1723,21522,2923,105000,5930,35054,3694,69946,5181,6025,1431,3759,1170,1193,554,1073,516,16941,2334,8549,1545,3250,998,5142,1224,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4613948,21633,2440083,14702,879769,13603,446515,9399,324192,8706,122323,4964,186993,7829,104057,5782,66231,4355,16705,2095,192043,6648,25978,2510,32864,2725,83650,4479,49551,3311,54218,3481,39788,2731,14430,1910,309491,7931,8888,1457,74393,4534,35228,3209,39165,3119,100806,5083,95595,4237,29809,3162,433974,10319,261348,9171,172626,5718,351774,8292,15200,1814,203687,6592,132887,4639,465075,11251,203585,6713,160678,6494,100812,5297,2173865,13422,955088,12529,343839,8472,210847,7229,132992,5203,55270,3600,28802,2615,10239,1194,16229,1772,343093,9180,44396,2735,30781,2744,219084,8629,48832,3566,212886,7152,150919,5922,61967,3745,406768,8658,74780,5076,18163,1988,10380,1590,7783,1296,130805,4767,54740,4575,128280,5704,674849,10547,235301,7631,439548,9890,14443,2038,3436,821,6840,1419,4167,1108,122717,5846,72786,4870,22946,2497,26985,2851,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2731620,17433,1446601,11084,442104,9109,224573,7419,171566,5650,53007,4099,96492,4185,41484,2757,45693,3345,9315,1482,86659,4350,15008,1976,11261,1478,39867,3035,20523,2221,34380,2867,24834,2420,9546,1461,169096,7011,4251,1034,35914,3193,17384,2360,18530,2125,53727,4510,59130,3762,16074,2354,223239,6471,130432,4898,92807,4964,242102,7405,7772,1382,140061,5860,94269,4563,370060,9535,203249,7047,87142,4108,79669,4399,1285019,10932,514993,10641,168584,7263,104606,5750,63978,4071,27534,2870,12576,1841,6953,1352,8005,1491,173768,6048,27738,3005,12056,1642,111937,4508,22037,2380,145107,5311,98817,3909,46290,3503,254252,7776,48821,3019,9050,1479,4774,997,4276,1100,98042,5506,35076,2949,63263,4025,389297,9168,128965,6113,260332,8157,10395,1610,2022,663,5326,1252,3047,752,116082,5891,76174,4361,16326,2335,23582,3118,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1478976,8438,773053,5692,244405,5321,132543,5123,102571,4865,29972,2518,52474,3377,25359,2500,21279,1961,5836,947,44465,2641,8257,1390,5130,1126,23402,2350,7676,1421,14923,1733,11958,1485,2965,763,87376,4927,2768,666,15853,1816,7379,1261,8474,1177,30332,2531,31461,2920,6962,1199,122092,5237,71322,3811,50770,3249,145096,5254,16489,1632,78442,4533,50165,3176,174084,5618,80620,3697,53302,3246,40162,3030,705923,5994,292794,6065,96827,4081,56528,3003,40299,2755,17446,1899,9545,1396,3366,1224,4535,952,104058,3987,16255,1780,5996,1047,70626,3292,11181,1640,74463,3828,53095,3257,21368,2316,142934,5274,28820,2512,4223,855,2527,689,1696,595,49240,3103,17293,1624,43358,3034,217940,6365,74259,4204,143681,4565,7309,1224,4097,893,1572,504,1640,655,44946,2882,28947,2293,5525,1182,10474,1317,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1236851,9181,655612,7113,234500,5460,118753,4354,90189,4230,28564,2961,52248,3181,24980,2659,22603,2446,4665,833,46570,2851,6875,1133,5890,974,23745,2148,10060,1557,16929,1719,12714,1401,4215,986,80775,4464,2700,772,18959,2202,8040,1460,10919,1813,24091,2468,26994,2862,8031,1374,103446,4841,58255,3620,45191,3270,113975,4863,10609,1569,61492,3951,41874,2762,122916,4568,62032,3236,37834,2566,23050,2334,581239,6212,264163,5377,83394,3940,48749,3139,34645,2629,14750,1779,7160,1288,4230,935,3360,734,100536,4374,15167,1924,4757,1069,70499,4181,10113,1520,65483,3712,46809,3221,18674,2268,108111,4750,23465,2650,4354,1104,2129,739,2225,729,34579,2520,14241,1776,31472,2751,176857,5433,57538,3956,119319,4467,4750,1032,1472,577,2408,783,870,476,27358,2360,17814,2037,4628,929,4916,985,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1730680,13671,907058,8849,261797,7393,127769,5787,97022,4816,30747,2468,51897,3137,24623,2138,22708,2227,4566,1084,54123,3136,9899,1395,8572,1470,23677,2015,11975,1659,28008,2790,18105,1985,9903,2005,110926,4870,3868,937,25779,2503,11799,2029,13980,1605,35711,3068,36217,3201,9351,1437,155821,6295,86166,4945,69655,4256,159734,6179,9763,1567,89301,4337,60670,4678,218780,6852,106561,4304,62249,4277,49970,3952,823622,9579,334239,7032,103740,4756,64890,3907,38850,2606,13796,1793,7371,1220,2657,776,3768,844,119376,4324,18675,1856,10481,1399,79608,4181,10612,1501,97327,4780,63495,3523,33832,2943,156833,5248,33329,3214,7085,1619,4191,1161,2894,958,51212,3749,21751,2160,43456,3252,258953,6555,88504,4283,170449,5424,6942,1420,1702,650,3084,1083,2156,701,66655,4215,44252,3249,8977,1684,13426,2031,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1329793,12141,717993,7909,226027,7296,112138,5011,86978,5041,25160,2417,41087,3560,14073,1965,21053,2548,5961,1092,48117,3783,7315,1400,11287,1657,18070,2060,11445,1892,24685,2493,19873,2447,4812,1308,92056,5539,1479,600,30424,3847,13061,2526,17363,2409,28492,3513,24171,2502,7490,1812,119169,5057,75219,4141,43950,3555,158748,6728,5439,1322,95494,5246,57815,4377,121993,5598,61006,4182,40766,3282,20221,2022,611800,9163,278020,8176,89207,4428,53049,3672,36158,2813,13076,1894,6062,1364,3395,916,3619,885,101770,4686,13515,1926,11314,1642,65105,4400,11836,2023,73967,4915,49054,3774,24913,2915,102547,5055,13536,2030,6236,1643,2860,1189,3376,1137,40036,3823,12497,2059,30242,2699,205321,7367,69111,4440,136210,6045,6977,1394,702,404,4227,1093,2048,841,18935,2824,10617,1899,5849,1496,2469,964,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,642084,7111,324023,4743,99362,3901,43918,3087,33725,2928,10193,1360,19322,2430,8432,1513,8724,1683,2166,640,27512,2456,5033,984,2760,647,13078,1603,6641,1181,8610,1398,6169,1298,2441,675,46272,3814,2662,1010,9280,1579,3591,986,5689,1322,15268,2325,15038,2072,4024,949,54870,3467,31699,2750,23171,2370,67467,3829,7842,1538,36925,2709,22700,2510,56052,3550,24565,2646,19153,1916,12334,1716,318061,4896,136986,4683,45459,2893,30414,2576,15045,1471,7377,1121,3233,710,1398,598,2746,841,50777,3089,9869,1574,2723,731,31842,2542,6343,1322,33373,3004,23936,2454,9437,1567,70092,3518,16718,1856,2293,824,1727,749,566,326,22109,2319,9640,1467,19332,2006,93289,4553,32469,3148,60820,3626,3162,880,921,430,1321,531,920,572,14532,2125,9018,1651,2765,896,2749,922,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1739000,11059,910774,7592,435771,8005,197760,5548,139192,4347,58568,3681,124995,4921,66660,3998,38731,2882,19604,1645,89322,3529,8649,1470,19506,1822,35436,2216,25731,2446,23694,2187,18400,1842,5294,1262,102410,5043,2783,735,32141,3018,14896,1810,17245,2289,31314,2657,27226,2936,8946,1260,139700,5516,82724,4120,56976,3891,138565,6335,2631,690,82894,5189,53040,3571,94328,4905,34912,2989,39753,3039,19663,2322,828226,8425,448304,8698,162408,5988,101435,4310,60973,3762,50538,3335,27596,2547,6796,1152,16146,1909,154965,5864,19906,2387,18049,1701,92562,4851,24448,2302,80393,4566,60276,4431,20117,2353,125911,5097,18851,2113,8444,1363,5266,968,3178,914,39626,3049,18011,2503,40979,2840,222427,7128,69463,4898,152964,5767,6573,1360,1435,604,3408,1001,1730,633,25011,2453,13810,1832,5906,1233,5295,1352,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2882227,15840,1470447,11211,637400,10169,297912,6738,213858,5577,84054,4398,165032,5035,83798,3603,54320,2971,26914,2481,130436,5383,14159,1625,21570,2219,60781,3897,33926,2651,44020,3693,31888,2949,12132,1827,203438,8034,6553,1451,53761,3684,30888,3124,22873,2348,62211,4800,56320,4339,24593,2718,250442,8245,151499,7131,98943,5192,199852,8448,4683,1144,132480,7296,62689,4208,179315,7152,76361,4740,67983,4326,34971,3575,1411780,10195,741010,9400,261169,6900,161872,5462,99297,4428,63346,3707,28567,2495,10795,1890,23984,2287,260528,7537,44817,3550,21428,2070,154530,5944,39753,3288,155967,6371,115215,5423,40752,3206,250590,8468,48903,4065,10057,1687,7297,1559,2760,800,81276,4816,32208,3446,78146,5881,364283,8819,125871,4816,238412,7563,6082,1427,1503,670,3034,1008,1545,565,49815,4551,28494,2953,12425,1933,8896,2095,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3780409,15890,2004537,10860,691016,9324,325272,7844,245670,6664,79602,3790,178060,5742,65046,3407,98387,4478,14627,1543,131300,4628,18774,1781,17071,1568,58152,3570,37303,2923,56384,3020,41930,2527,14454,1622,250658,6447,7490,1095,48681,3169,22076,2428,26605,2243,86879,4668,85547,4600,22061,1838,305378,7169,185462,5288,119916,4667,309462,7260,15950,2052,167630,6178,125882,5725,448023,9299,254912,6687,112344,5600,80767,4214,1775872,11347,737361,10271,259277,6311,163234,5140,96043,3848,52787,3455,22163,2167,16443,1898,14181,1820,236128,6731,40168,2218,14608,1568,147450,5580,33902,3045,189169,5821,128411,5456,60758,3161,370133,8829,77730,4508,10464,1425,5852,1016,4612,1118,131021,5580,47313,3650,103605,5406,533296,8614,184533,6018,348763,6753,15983,2030,6264,1358,5653,1149,4066,942,119099,5330,82495,4241,17201,1587,19403,2219,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2522681,10118,1309040,7197,487290,8453,241490,5963,178326,5203,63164,3633,115526,5613,61941,3887,41683,2497,11902,1502,92698,3873,14249,1490,12298,1444,40418,2333,25733,2333,37576,2462,27980,2019,9596,1216,147641,5675,4853,907,23169,2382,9982,1671,13187,1407,47949,3564,53736,3411,17934,1926,229161,6766,138745,4913,90416,4362,206563,5201,14283,1559,120259,4164,72021,3566,238385,6164,118170,4862,74707,3542,45508,2857,1213641,7840,575053,7652,201776,5836,116524,4192,85252,4184,40404,2728,20692,1939,6940,1190,12772,1367,197751,5801,35842,2625,13737,1661,119069,4762,29103,2425,135122,4770,93304,3623,41818,2979,229718,5784,44219,2365,6337,916,3664,767,2673,606,75672,4473,25266,2032,78224,3371,336665,6894,111998,4200,224667,6252,8731,1103,3027,612,3649,732,2055,507,63474,3280,41808,2681,11569,1566,10097,1303,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,757680,9294,409322,6588,128169,5762,63316,3630,50252,3296,13064,1872,23600,2773,9197,1812,11920,1828,2483,874,24512,2307,4984,1267,3989,883,11715,1803,3824,1110,16741,2343,11626,1888,5115,1323,48400,3910,1250,555,14076,2203,7276,1556,6800,1695,12357,2701,16123,2473,4594,1218,59505,4174,39346,3808,20159,2234,90239,5935,5212,1250,48316,4005,36711,3621,83009,4613,36300,3410,30512,3345,16197,2425,348358,6798,158865,6998,44985,3799,30264,3352,14721,2134,6745,1649,3377,1162,1597,711,1771,672,55832,4133,6778,1418,4415,1040,39519,3289,5120,945,51303,3675,34065,3349,17238,2187,54362,3789,9262,1658,2395,1115,992,597,1403,831,22671,2521,5353,1473,14681,1932,113626,4447,38645,3768,74981,3950,3274,1043,817,503,1662,778,795,445,18231,2133,10919,1660,4968,1300,2344,740,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
