GEO_ID,C27001G_001E,C27001G_001M,C27001G_002E,C27001G_002M,C27001G_003E,C27001G_003M,C27001G_004E,C27001G_004M,C27001G_005E,C27001G_005M,C27001G_006E,C27001G_006M,C27001G_007E,C27001G_007M,C27001G_008E,C27001G_008M,C27001G_009E,C27001G_009M,C27001G_010E,C27001G_010M,NAME,C27001G_001MA,C27001G_001EA,C27001G_002MA,C27001G_002EA,C27001G_003EA,C27001G_003MA,C27001G_004EA,C27001G_004MA,C27001G_005MA,C27001G_005EA,C27001G_006MA,C27001G_006EA,C27001G_007MA,C27001G_007EA,C27001G_008EA,C27001G_008MA,C27001G_009EA,C27001G_009MA,C27001G_010EA,C27001G_010MA,state
0400000US13,281038,15130,146745,10624,135426,10141,11319,3198,121846,6837,91272,6207,30574,4380,12447,1973,12404,1976,43,71,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,327582,12390,130116,5993,127169,6056,2947,1215,171814,8115,163775,7794,8039,1601,25652,2002,25585,2006,67,90,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,52199,6062,26031,4107,23523,3817,2508,1561,23748,2890,20117,2359,3631,1132,2420,777,2420,777,0,201,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,332380,13112,167945,8552,164037,8787,3908,1283,149637,7623,133184,7003,16453,2563,14798,1731,14590,1730,208,176,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,174033,8069,95308,5580,90286,5507,5022,1588,71916,4233,62312,4296,9604,1727,6809,1413,6702,1391,107,92,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,67300,5566,39368,4278,37407,4312,1961,1006,26179,2661,23789,2339,2390,973,1753,597,1753,597,0,163,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,98903,6050,52580,4473,49419,4219,3161,1131,41715,3430,34113,3039,7602,1635,4608,944,4602,943,6,13,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,99838,6366,57132,4588,55693,4715,1439,771,37695,3864,34412,3440,3283,1057,5011,988,4879,1008,132,161,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,84785,7050,44641,4965,42745,4817,1896,1108,35043,4112,29043,3621,6000,1983,5101,1278,5101,1278,0,214,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30161,2295,14617,1421,14423,1405,194,242,13870,1766,11887,1640,1983,700,1674,416,1674,416,0,175,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,202473,11546,102990,7736,101534,7581,1456,988,91637,5897,87091,5840,4546,1172,7846,1511,7722,1483,124,149,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,207715,13088,97074,7488,96216,7427,858,659,101298,7619,93690,7193,7608,1978,9343,1731,9343,1731,0,210,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,290749,10273,150711,6828,147929,6911,2782,980,125731,6378,114402,6240,11329,1724,14307,1784,14222,1776,85,102,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,156761,8957,86816,5891,83442,5612,3374,1051,66201,4841,58647,4486,7554,1598,3744,814,3648,791,96,119,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,39586,5132,21687,3549,21660,3557,27,56,14856,2865,12359,2676,2497,1009,3043,1046,3043,1046,0,217,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,159434,8644,82873,6100,79765,5849,3108,1132,68302,5127,55961,4235,12341,2344,8259,1332,8242,1323,17,38,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,33673,3219,15748,2035,15484,2060,264,300,15996,1733,13663,1675,2333,919,1929,886,1929,886,0,174,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,50680,3502,28699,2918,27756,2947,943,532,20309,2333,15812,1940,4497,1346,1672,641,1672,641,0,163,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,137763,8840,65232,6420,62285,6399,2947,1584,65129,4939,57067,4849,8062,2033,7402,1255,7328,1294,74,145,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,27502,2916,13296,1960,13154,1960,142,162,12255,1943,10815,1863,1440,651,1951,552,1951,552,0,192,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,227294,10750,106595,6580,103113,6706,3482,1665,109108,7146,96419,6478,12689,2648,11591,1679,11454,1613,137,235,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,68749,5511,31452,4229,29831,3995,1621,951,32058,3389,28720,3199,3338,828,5239,1133,5199,1138,40,70,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,596464,18342,252087,11175,247486,11006,4601,1288,312977,12335,280570,10499,32407,5004,31400,3335,31062,3322,338,274,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,259645,13122,141455,8656,137190,8225,4265,1600,107701,7272,91244,6845,16457,2201,10489,1587,10408,1573,81,142,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14187,2410,7738,1775,7277,1745,461,382,6137,1142,5163,1100,974,454,312,202,312,202,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,336036,12316,181088,8631,174797,8548,6291,2392,141400,7578,124025,6571,17375,2757,13548,2011,13170,1989,378,438,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,297363,9042,133546,5675,119189,5756,14357,2579,143403,5454,105763,4776,37640,2790,20414,1391,20367,1387,47,76,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,195099,8947,83969,5458,80064,5387,3905,1283,101044,5674,88674,4657,12370,2529,10086,1437,10086,1437,0,207,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,309104,14588,162832,9727,160051,9608,2781,928,133891,7317,118743,6961,15148,2302,12381,2013,12300,2008,81,110,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34050,5349,15413,2669,15130,2718,283,366,17166,3252,14071,3002,3095,1345,1471,639,1471,639,0,217,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,102942,9663,53605,6489,51440,6154,2165,1185,44957,4859,35720,3859,9237,2254,4380,1129,4346,1124,34,56,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,21972,2951,11687,1803,10556,1649,1131,667,8946,1745,6884,1422,2062,904,1339,563,1339,563,0,163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,140852,8614,74971,6232,72524,6080,2447,1334,58730,4485,50498,4514,8232,1949,7151,1489,7151,1489,0,208,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,734440,24648,357747,16368,334557,15715,23190,4177,339947,13904,276778,13073,63169,4870,36746,2802,36628,2802,118,162,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,91158,7457,49091,4891,46087,4623,3004,1429,40646,3752,35124,3358,5522,1662,1421,721,1421,721,0,192,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12812,1598,5881,1223,5841,1220,40,75,6123,1016,5860,992,263,201,808,374,808,374,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,322975,14430,165221,8831,159443,8676,5778,1728,145029,8825,125073,7919,19956,3053,12725,2092,12699,2093,26,48,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,430619,14693,209774,9609,203839,9860,5935,1499,201438,8303,183810,7712,17628,2321,19407,2114,19223,2123,184,143,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,29506,3438,17752,2496,17572,2461,180,318,10166,1841,8633,1623,1533,802,1588,594,1588,594,0,200,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,141301,6849,76366,4954,74121,4860,2245,840,59827,3791,52061,3305,7766,1810,5108,979,4916,966,192,258,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,15771,2360,8181,1657,7895,1658,286,314,7243,1322,6126,1291,1117,460,347,197,347,197,0,201,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,173985,11546,40403,4856,39199,4669,1204,1034,105588,8255,93324,7528,12264,2620,27994,3038,27786,3042,208,234,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
