GEO_ID,B17005_001E,B17005_001M,B17005_002E,B17005_002M,B17005_003E,B17005_003M,B17005_004E,B17005_004M,B17005_005E,B17005_005M,B17005_006E,B17005_006M,B17005_007E,B17005_007M,B17005_008E,B17005_008M,B17005_009E,B17005_009M,B17005_010E,B17005_010M,B17005_011E,B17005_011M,B17005_012E,B17005_012M,B17005_013E,B17005_013M,B17005_014E,B17005_014M,B17005_015E,B17005_015M,B17005_016E,B17005_016M,B17005_017E,B17005_017M,B17005_018E,B17005_018M,B17005_019E,B17005_019M,B17005_020E,B17005_020M,B17005_021E,B17005_021M,B17005_022E,B17005_022M,B17005_023E,B17005_023M,NAME,B17005_001EA,B17005_001MA,B17005_002EA,B17005_002MA,B17005_003MA,B17005_003EA,B17005_004EA,B17005_004MA,B17005_005MA,B17005_005EA,B17005_006EA,B17005_006MA,B17005_007EA,B17005_007MA,B17005_008MA,B17005_008EA,B17005_009EA,B17005_009MA,B17005_010MA,B17005_010EA,B17005_011MA,B17005_011EA,B17005_012EA,B17005_012MA,B17005_013MA,B17005_013EA,B17005_014MA,B17005_014EA,B17005_015MA,B17005_015EA,B17005_016MA,B17005_016EA,B17005_017EA,B17005_017MA,B17005_018MA,B17005_018EA,B17005_019MA,B17005_019EA,B17005_020MA,B17005_020EA,B17005_021MA,B17005_021EA,B17005_022MA,B17005_022EA,B17005_023MA,B17005_023EA,state
0400000US13,7925503,7282,1043557,29214,423684,14112,186939,10119,149279,9065,37660,4152,236745,9685,619873,18945,244280,8896,188649,7596,55631,4575,375593,14112,6881946,29992,3327057,15640,2453693,18391,2351481,18589,102212,5925,873364,13509,3554889,19143,2222706,20550,2127549,19939,95157,6176,1332183,16114,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1090574,2931,101043,6016,42830,3371,14487,2083,11574,1910,2913,829,28343,2637,58213,4020,17621,2144,14698,1933,2923,1005,40592,3656,989531,7215,483451,4383,349981,5980,338368,6507,11613,1961,133470,4312,506080,4779,322418,5609,310974,5576,11444,1832,183662,4637,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1299239,2563,156055,8280,66939,4904,30660,3190,24983,2817,5677,1649,36279,4304,89116,5485,37668,3709,33453,3354,4215,1292,51448,4101,1143184,8381,575509,5840,411068,7290,397272,7518,13796,1961,164441,5015,567675,5786,337698,6438,327619,6865,10079,1607,229977,6362,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9977147,6628,1130555,23297,474128,14174,209065,8422,144274,7321,64791,4725,265063,10493,656427,14088,277629,10160,211580,8239,66049,4937,378798,10278,8846592,23284,4354162,14741,3250923,15235,3092523,16823,158400,7331,1103239,13374,4492430,14719,2867710,17922,2752082,17547,115628,6299,1624720,15115,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5102509,4858,616545,16693,255043,9340,109322,5869,84409,4994,24913,3183,145721,7518,361502,12119,145305,7362,119020,6700,26285,2651,216197,9300,4485964,17948,2214152,10159,1630850,12103,1572533,12107,58317,3801,583302,9847,2271812,12395,1424187,14461,1377488,14772,46699,3428,847625,9923,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2408739,3208,246085,8318,104766,4798,50476,3455,41345,2954,9131,2001,54290,3930,141319,5394,64271,3911,55979,3500,8292,1391,77048,3267,2162654,8628,1078215,5347,820839,6507,797837,6501,23002,2404,257376,5636,1084439,6220,721586,6645,703391,7013,18195,1863,362853,5199,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2194854,4058,242293,8850,102434,4644,50462,4049,42108,3846,8354,1512,51972,3688,139859,6020,61120,4065,52446,3571,8674,1739,78739,4670,1952561,10298,972623,5826,742073,6683,719192,6929,22881,2353,230550,4786,979938,7149,631567,7292,611369,6944,20198,2091,348371,5772,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3426628,4396,541238,15094,231689,7681,83816,4907,62709,4249,21107,2782,147873,6562,309549,9360,105233,5474,83056,4629,22177,2383,204316,8549,2885390,15387,1424192,8281,999578,9221,957355,9325,42223,3453,424614,7994,1461198,10175,880429,10807,853014,10935,27415,2543,580769,8855,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3570987,5135,622096,17964,248525,9732,91982,5217,65221,4297,26761,3097,156543,8333,373571,11412,145186,7410,114531,6352,30655,3630,228385,8754,2948891,19733,1447329,11282,1014511,12552,965585,13041,48926,4527,432818,10337,1501562,12342,900839,11487,867364,10936,33475,3167,600723,9903,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1083377,2119,115625,5847,50719,3405,17983,1676,13788,1592,4195,953,32736,3015,64906,4184,22243,2584,18084,2270,4159,1059,42663,3449,967752,6621,474450,3673,333982,4780,322146,5108,11836,1642,140468,4035,493302,4569,318697,5327,310046,5450,8651,1432,174605,4673,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4711324,4658,404228,14739,167059,7729,67046,5080,48612,4188,18434,2779,100013,5755,237169,9623,90931,6074,70862,5140,20069,2652,146238,6509,4307096,15544,2066673,8754,1586099,9493,1517989,9375,68110,3977,480574,8830,2240423,10156,1511321,12901,1448850,13335,62471,4617,729102,10811,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5437659,4073,531348,16132,217742,9357,77870,5406,57343,4244,20527,2705,139872,6523,313606,9492,111109,6528,88744,5767,22365,2472,202497,7325,4906311,16053,2390617,10237,1819307,13224,1750131,12822,69176,4964,571310,11045,2515694,9913,1691873,11837,1640445,12188,51428,4038,823821,10028,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7861690,5420,1000626,19672,432001,11747,184507,7510,131122,6472,53385,3840,247494,8277,568625,11310,225805,7154,175451,6548,50354,3397,342820,9451,6861064,20066,3383020,12432,2390698,13517,2283935,13202,106763,5140,992322,10438,3478044,12170,2106828,14056,2030602,13572,76226,3810,1371216,12063,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4318204,3833,382473,9797,166712,6356,75963,4830,61122,4291,14841,2061,90749,5103,215761,6692,99073,4764,85922,4856,13151,1904,116688,4927,3935731,11739,1967879,7860,1515400,8600,1468218,8736,47182,3246,452479,5683,1967852,7813,1351353,9309,1319283,9593,32070,2950,616499,7212,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2261077,4097,401963,11579,159753,7215,58773,5264,43016,4728,15757,2608,100980,6236,242210,8477,79378,5250,60926,4209,18452,3102,162832,6860,1859114,12756,905149,8503,609032,8309,578902,8577,30130,3465,296117,8238,953965,7897,566200,8854,538689,8849,27511,3348,387765,7937,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4722070,6325,571198,15146,237374,9237,97390,6023,75082,4978,22308,2422,139984,5872,333824,9285,133663,5650,109796,5475,23867,2675,200161,7109,4150872,16511,2038236,9872,1478113,10409,1424402,10931,53711,4525,560123,8708,2112636,10547,1330338,11912,1290441,12028,39897,3695,782298,9621,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,824903,1950,97280,6118,43669,3825,21413,2452,18137,2446,3276,832,22256,2518,53611,3716,26006,2870,23587,2854,2419,674,27605,2794,727623,6561,365665,4001,260819,4608,253707,5049,7112,1370,104846,3225,361958,4292,226324,4848,220651,5057,5673,1027,135634,3521,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1446223,2145,141227,7164,58376,3966,32044,2849,26957,2528,5087,1315,26332,2538,82851,4652,38600,3442,32342,2828,6258,1825,44251,3037,1304996,7615,656180,4609,516243,5069,504143,5246,12100,1640,139937,3638,648816,5017,444882,5385,434824,5260,10058,1662,203934,5283,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2351544,2950,270377,13131,119040,6757,52780,4135,39244,3541,13536,2495,66260,5082,151337,8045,64161,4836,48721,3907,15440,2633,87176,5135,2081167,13020,1046871,7067,761270,8412,727272,8894,33998,3487,285601,6928,1034296,8105,635483,8547,608539,8528,26944,2668,398813,6917,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1078109,2243,76668,5100,31790,3318,14665,2603,11269,2273,3396,1126,17125,2182,44878,3472,17027,2340,13723,1991,3304,1161,27851,2800,1001441,5583,497270,4307,373529,4523,361067,4698,12462,1640,123741,3987,504171,4248,339448,4747,330552,4994,8896,1706,164723,4485,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7107040,5433,638791,19232,261724,10116,113182,6050,85174,5131,28008,3025,148542,6951,377067,12505,134877,6470,105136,5460,29741,2723,242190,9388,6468249,20458,3153134,11878,2373090,11925,2268742,11943,104348,5573,780044,10664,3315115,12390,2113942,13826,2024096,13938,89846,5040,1201173,13994,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1612779,3488,284761,10909,126140,6200,46403,3817,35447,3623,10956,1665,79737,5310,158621,6866,53997,3693,43044,3443,10953,1811,104624,6290,1328018,11082,655525,6603,438666,7976,415476,8437,23190,3249,216859,6436,672493,7279,389049,7484,373558,7600,15491,2286,283444,7471,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15719107,8101,2005750,33553,840378,19247,327477,10690,243352,9341,84125,5957,512901,15402,1165372,20713,391654,12276,306280,10584,85374,6196,773718,16337,13713357,33283,6660232,20126,4907422,21575,4684694,22060,222728,9056,1752810,17809,7053125,20307,4499403,20298,4337400,21440,162003,6697,2553722,19878,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7953474,6772,1037354,22686,422739,11813,177616,7705,137472,6520,40144,3700,245123,8274,614615,14929,241672,8602,193369,7546,48303,3649,372943,11733,6916120,23290,3343780,14007,2398586,15621,2306451,16375,92135,5861,945194,11893,3572340,15537,2207571,17479,2125392,17926,82179,5265,1364769,14026,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,571261,2113,57549,4039,24159,2313,11220,1718,9285,1527,1935,600,12939,1471,33390,2863,15043,2035,13698,1873,1345,567,18347,2074,513712,4765,267168,3380,215225,3469,210015,3458,5210,1263,51943,2492,246544,3365,171720,3622,168546,3674,3174,898,74824,2400,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9075206,5935,1114897,20964,468586,12471,197029,7417,147404,6314,49625,3528,271557,9786,646311,14116,272144,9228,219664,7998,52480,4198,374167,10136,7960309,21710,3901013,14213,2826010,15501,2715493,15787,110517,5028,1075003,11308,4059296,15181,2534859,17721,2451517,17745,83342,5136,1524437,13651,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2965815,3748,418330,10346,175844,6117,77920,3961,60265,3801,17655,1673,97924,4327,242486,6712,90687,4056,76001,4051,14686,1507,151799,6013,2547485,10682,1258783,6975,901956,9004,865205,8650,36751,2640,356827,6589,1288702,7052,771138,8604,743111,8482,28027,2721,517564,8165,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3306612,4110,412035,13601,182668,7758,79198,5591,60431,4587,18767,2512,103470,5616,229367,8065,89849,5785,74803,5290,15046,2204,139518,7385,2894577,14502,1434846,9036,1022985,9548,982259,10119,40726,3513,411861,8592,1459731,8455,897563,9589,867270,10094,30293,3456,562168,9887,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10085187,5022,1146614,20582,471434,13216,186559,8280,135551,7006,51008,3885,284875,9245,675180,12640,232476,8864,181982,7266,50494,4299,442704,9771,8938573,20939,4394249,13324,3189319,13960,3053983,15275,135336,7003,1204930,12608,4544324,11994,2842206,18214,2738804,17866,103402,5278,1702118,15269,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,837901,2026,88568,6850,35269,3608,13402,2105,9616,1647,3786,1319,21867,3259,53299,4655,18170,2756,14002,2395,4168,1129,35129,3516,749333,7213,366222,4218,275631,4512,262252,4967,13379,2102,90591,4496,383111,5190,251778,4986,240959,5285,10819,1826,131333,4848,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3907725,4838,527960,13279,214274,8255,89643,5852,69509,5136,20134,2305,124631,6169,313686,9407,124494,6238,100180,5787,24314,2972,189192,7604,3379765,14237,1635162,9282,1135840,9671,1082581,10142,53259,4579,499322,8220,1744603,10374,1042391,12590,1002839,13018,39552,3728,702212,12037,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,651887,1866,77383,4417,35380,2799,17055,2158,13309,1819,3746,1136,18325,2120,42003,2993,18104,2095,15948,2010,2156,697,23899,2254,574504,4801,290426,3587,224453,3931,219642,3953,4811,1125,65973,3142,284078,3314,193311,3382,188544,3409,4767,1306,90767,3171,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5230459,5970,693158,16766,283709,9467,119480,6163,93423,5542,26057,2805,164229,6653,409449,11284,146209,7314,117700,6448,28509,3001,263240,8368,4537301,17479,2217591,11448,1587438,12036,1531644,12209,55794,4987,630153,9528,2319710,12808,1417065,14888,1367633,15687,49432,3487,902645,10766,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21158766,11712,2701251,38563,1101873,21755,517481,15582,427305,14232,90176,7146,584392,15935,1599378,26304,616542,17658,508161,16425,108381,6909,982836,22008,18457515,41311,9195000,23022,7019089,24512,6728228,25618,290861,11604,2175911,20252,9262515,28892,5713751,29589,5496944,30277,216807,9812,3548764,29036,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2235619,3154,207902,11326,93167,6191,52972,4421,45261,4117,7711,1457,40195,3829,114735,7302,52083,4130,45565,3759,6518,1344,62652,4722,2027717,11872,1019141,6585,809530,6933,787130,7068,22400,2103,209611,5368,1008576,8185,635526,7576,617177,7599,18349,2457,373050,5993,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,496858,1413,53734,4547,23743,2996,10373,2043,8504,1986,1869,779,13370,1871,29991,2456,12583,1748,10863,1652,1720,572,17408,1736,443124,4789,217914,3480,158746,3266,153656,3406,5090,1195,59168,2154,225210,2752,150639,3437,147538,3473,3101,859,74571,2479,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6512834,7499,640867,19104,265878,11003,111710,6516,87125,5722,24585,2839,154168,7531,374989,12000,148954,7433,118277,6901,30677,3511,226035,8656,5871967,20021,2842920,12333,2124952,14671,2047276,14155,77676,4658,717968,9979,3029047,13224,1944630,15782,1880614,16040,64016,4484,1084417,14936,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5796202,6092,593626,15803,263854,10635,113167,5394,88606,5094,24561,2675,150687,8226,329772,9337,120673,6117,96362,5827,24311,2791,209099,7711,5202576,17609,2591189,11714,1913106,10964,1840109,10901,72997,4881,678083,9853,2611387,10569,1623269,13855,1562933,14177,60336,4492,988118,10283,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1440776,2892,249763,10541,105524,5668,35299,3559,24927,3185,10372,1848,70225,4310,144239,6619,44116,3813,32933,3390,11183,2302,100123,6108,1191013,10548,592516,6196,373388,6013,355275,6590,18113,2492,219128,5154,598497,6202,316933,6244,306001,6223,10932,1808,281564,6688,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4533133,4575,475760,11289,200548,7038,89317,4970,72431,4323,16886,2166,111231,5861,275212,7588,119508,5158,104094,5123,15414,1814,155704,5519,4057373,12452,2027354,9348,1511744,9854,1468256,10065,43488,3116,515610,7071,2030019,8262,1337074,8146,1306652,8645,30422,2323,692945,7440,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
