GEO_ID,B17015_001E,B17015_001M,B17015_002E,B17015_002M,B17015_003E,B17015_003M,B17015_004E,B17015_004M,B17015_005E,B17015_005M,B17015_006E,B17015_006M,B17015_007E,B17015_007M,B17015_008E,B17015_008M,B17015_009E,B17015_009M,B17015_010E,B17015_010M,B17015_011E,B17015_011M,B17015_012E,B17015_012M,B17015_013E,B17015_013M,B17015_014E,B17015_014M,B17015_015E,B17015_015M,B17015_016E,B17015_016M,B17015_017E,B17015_017M,B17015_018E,B17015_018M,B17015_019E,B17015_019M,B17015_020E,B17015_020M,B17015_021E,B17015_021M,B17015_022E,B17015_022M,B17015_023E,B17015_023M,B17015_024E,B17015_024M,B17015_025E,B17015_025M,B17015_026E,B17015_026M,B17015_027E,B17015_027M,B17015_028E,B17015_028M,B17015_029E,B17015_029M,B17015_030E,B17015_030M,B17015_031E,B17015_031M,B17015_032E,B17015_032M,B17015_033E,B17015_033M,B17015_034E,B17015_034M,B17015_035E,B17015_035M,B17015_036E,B17015_036M,B17015_037E,B17015_037M,B17015_038E,B17015_038M,B17015_039E,B17015_039M,B17015_040E,B17015_040M,B17015_041E,B17015_041M,B17015_042E,B17015_042M,B17015_043E,B17015_043M,B17015_044E,B17015_044M,B17015_045E,B17015_045M,B17015_046E,B17015_046M,B17015_047E,B17015_047M,NAME,B17015_001MA,B17015_001EA,B17015_002MA,B17015_002EA,B17015_003MA,B17015_003EA,B17015_004MA,B17015_004EA,B17015_005EA,B17015_005MA,B17015_006EA,B17015_006MA,B17015_007EA,B17015_007MA,B17015_008MA,B17015_008EA,B17015_009MA,B17015_009EA,B17015_010MA,B17015_010EA,B17015_011EA,B17015_011MA,B17015_012EA,B17015_012MA,B17015_013MA,B17015_013EA,B17015_014MA,B17015_014EA,B17015_015MA,B17015_015EA,B17015_016EA,B17015_016MA,B17015_017EA,B17015_017MA,B17015_018EA,B17015_018MA,B17015_019MA,B17015_019EA,B17015_020MA,B17015_020EA,B17015_021EA,B17015_021MA,B17015_022EA,B17015_022MA,B17015_023EA,B17015_023MA,B17015_024MA,B17015_024EA,B17015_025MA,B17015_025EA,B17015_026EA,B17015_026MA,B17015_027EA,B17015_027MA,B17015_028EA,B17015_028MA,B17015_029MA,B17015_029EA,B17015_030MA,B17015_030EA,B17015_031EA,B17015_031MA,B17015_032EA,B17015_032MA,B17015_033EA,B17015_033MA,B17015_034MA,B17015_034EA,B17015_035MA,B17015_035EA,B17015_036MA,B17015_036EA,B17015_037MA,B17015_037EA,B17015_038EA,B17015_038MA,B17015_039MA,B17015_039EA,B17015_040MA,B17015_040EA,B17015_041MA,B17015_041EA,B17015_042MA,B17015_042EA,B17015_043MA,B17015_043EA,B17015_044MA,B17015_044EA,B17015_045MA,B17015_045EA,B17015_046MA,B17015_046EA,B17015_047MA,B17015_047EA,state
0400000US13,2525783,17938,279748,11291,96992,7159,24089,2703,3667,1101,20422,2520,72903,6463,8497,1902,64406,6000,182756,8684,26728,3060,4901,1184,576,341,4325,1132,21827,2903,3041,1007,18786,2706,156028,8376,23941,3058,5239,1285,18702,2689,132087,7124,20791,2838,111296,6602,2246035,17534,1691763,17964,484962,7873,35753,2766,449209,7921,1206801,16778,36912,3297,1169889,16278,554272,11265,151063,7245,35964,3409,6261,1160,29703,2978,115099,6851,5902,1543,109197,6449,403209,9506,113735,4670,22299,2225,91436,4642,289474,9771,20551,2714,268923,9252,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,320336,5022,23547,2448,9084,1261,3340,719,833,412,2507,619,5744,1136,410,251,5334,1136,14463,2094,2544,779,408,225,39,64,369,208,2136,744,291,233,1845,709,11919,1823,1785,682,401,288,1384,681,10134,1716,2037,804,8097,1476,296789,5140,224289,4878,77878,2943,3872,800,74006,2789,146411,3964,4941,1085,141470,4081,72500,3662,25977,2369,10162,1541,1257,562,8905,1397,15815,2237,656,387,15159,2174,46523,3092,20641,1990,2511,631,18130,1865,25882,2329,2250,669,23632,2312,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,419774,7037,36225,3347,17272,2316,3522,998,619,502,2903,918,13750,2062,2089,785,11661,1988,18953,2379,2950,918,395,294,0,201,395,294,2555,859,271,298,2284,785,16003,2134,2011,711,347,202,1664,681,13992,2117,2570,859,11422,1938,383549,7091,321153,6567,98062,3411,5997,1106,92065,3293,223091,6183,8764,1737,214327,5918,62396,4543,23983,3061,5873,1435,1244,621,4629,1339,18110,2445,747,436,17363,2325,38413,2788,11426,1369,2526,819,8900,1301,26987,2699,2712,871,24275,2642,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3083543,17333,277866,10016,95833,5247,22790,2001,3828,857,18962,1927,73043,4459,9640,1620,63403,4152,182033,7742,29362,2857,4708,900,1024,457,3684,820,24654,2592,3235,848,21419,2447,152671,7009,16923,2273,5362,1006,11561,1946,135748,6722,25482,2521,110266,6221,2805677,18153,2181444,16902,599768,7297,33733,2269,566035,7294,1581676,14488,47546,3050,1534130,14500,624233,10594,193673,7072,43988,3166,6407,1380,37581,2887,149685,6533,6323,1318,143362,6609,430560,10165,118600,4958,20505,2214,98095,4206,311960,9109,25054,2641,286906,8706,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1660102,12057,153371,6313,48517,3520,14942,1720,2907,807,12035,1564,33575,3143,3662,758,29913,3114,104854,5649,18200,2251,3168,835,450,299,2718,801,15032,2001,1801,626,13231,1941,86654,4755,10756,1481,2191,636,8565,1356,75898,4400,12446,2008,63452,4390,1506731,12719,1184256,12173,364896,5764,21276,2116,343620,5944,819360,10809,25278,2280,794082,10694,322475,8029,107783,5414,24995,2552,3892,758,21103,2279,82788,4912,3118,829,79670,4687,214692,5833,60050,3793,8887,1417,51163,3819,154642,5750,11389,1619,143253,5566,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,794614,8064,53223,3390,21000,2024,5359,1015,1234,639,4125,749,15641,1888,1635,502,14006,1743,32223,2721,5577,1211,856,429,0,163,856,429,4721,1194,545,344,4176,1153,26646,2528,2829,672,777,280,2052,587,23817,2608,4560,1004,19257,2339,741391,7660,613509,7696,181139,3658,8754,1004,172385,3622,432370,6784,12692,1400,419678,6658,127882,5247,46567,3710,7725,1124,1325,506,6400,1013,38842,3433,1858,684,36984,3349,81315,3714,17488,1652,2465,700,15023,1622,63827,3578,5474,1114,58353,3642,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,733649,7787,58235,3251,22452,2048,5652,991,1085,540,4567,862,16800,1989,2098,770,14702,1870,35783,2856,5538,1153,531,371,146,155,385,344,5007,1067,144,132,4863,1074,30245,2552,3470,1126,659,438,2811,949,26775,2451,5239,1353,21536,2200,675414,7801,549941,7474,153243,4100,7446,1173,145797,4018,396698,6510,10690,1394,386008,6476,125473,5206,44449,3053,8082,1064,1039,406,7043,1011,36367,3103,1318,574,35049,2917,81024,4280,20010,1888,3770,869,16240,1616,61014,4011,4261,986,56753,3943,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1129828,12032,145997,5304,59391,3950,17636,2089,4136,1015,13500,1921,41755,3299,9905,1756,31850,2656,86606,4009,16044,2349,3337,949,750,515,2587,817,12707,1994,2485,740,10222,1905,70562,3747,11084,1638,3411,835,7673,1432,59478,3547,13352,1669,46126,3179,983831,12470,778162,11143,267627,5185,17382,2005,250245,4694,510535,9310,20611,1898,489924,8980,205669,6936,65480,4213,17053,1972,3419,848,13634,1800,48427,3985,2260,716,46167,3789,140189,5328,48217,3055,9758,1519,38459,2463,91972,4294,8224,1407,83748,4203,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1107245,13193,163281,7082,44430,3552,13202,2051,2634,860,10568,1756,31228,3033,5149,1120,26079,3066,118851,5798,17965,2782,3246,1055,750,515,2496,924,14719,2457,3781,1044,10938,2223,100886,5815,14419,2024,4262,1176,10157,1595,86467,5788,16284,2435,70183,5401,943964,13522,699581,11475,217378,5896,15953,2066,201425,5869,482203,10928,17851,2523,464352,10624,244383,8047,69374,4688,19493,2660,3066,942,16427,2446,49881,3427,3648,1058,46233,3310,175009,6927,55883,4027,12336,1475,43547,3551,119126,5678,11059,1494,108067,5531,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,330106,6496,20919,2229,8316,1205,2804,746,364,253,2440,719,5512,982,1337,554,4175,752,12603,1860,3084,945,950,428,157,163,793,405,2134,788,299,216,1835,743,9519,1443,2196,686,734,411,1462,548,7323,1277,2289,773,5034,1021,309187,6042,255562,6083,92640,3391,5236,909,87404,3323,162922,5345,7318,1405,155604,5346,53625,3662,18392,1911,4180,795,720,366,3460,726,14212,1916,1184,524,13028,1863,35233,2942,10293,1377,1734,518,8559,1256,24940,2439,3138,843,21802,2389,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1469830,12332,91780,3816,27300,2544,7762,1414,1022,436,6740,1310,19538,2329,2811,866,16727,2135,64480,4082,10183,1806,2664,882,292,249,2372,859,7519,1586,2092,963,5427,1395,54297,4002,9170,1679,2897,940,6273,1392,45127,3712,9274,1716,35853,3417,1378050,13235,1024997,11798,275614,4989,16866,1972,258748,4952,749383,11105,21997,2368,727386,10843,353053,9293,94516,5059,21271,2410,3502,1065,17769,2068,73245,4280,4337,1277,68908,4367,258537,7658,65635,3516,10757,1528,54878,3385,192902,6773,16735,2098,176167,6793,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1652214,13374,119694,5175,36380,3385,10067,1424,1654,600,8413,1419,26313,2989,5341,1276,20972,2676,83314,4548,10362,2012,2602,897,705,486,1897,791,7760,1666,1035,520,6725,1615,72952,4393,8763,1624,3133,923,5630,1315,64189,4377,20680,2457,43509,4001,1532520,14082,1187021,12674,326732,6378,22432,2077,304300,6485,860289,10572,31575,3370,828714,10706,345499,11795,101296,6421,27173,2771,4420,994,22753,2527,74123,5162,5032,1181,69091,4799,244203,8978,66912,4246,12511,1750,54401,3577,177291,7391,18941,2409,158350,6742,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2518003,14120,244660,6889,81980,4205,23215,1971,3974,945,19241,1889,58765,3722,8301,1203,50464,3343,162680,5583,33846,2790,6644,1064,1586,478,5058,957,27202,2767,4279,837,22923,2672,128834,4898,18633,1872,5380,1075,13253,1653,110201,4400,22662,2340,87539,4301,2273343,14494,1774770,14794,595115,7470,38400,2496,556715,7224,1179655,12943,41604,2934,1138051,12589,498573,8701,155712,5326,38419,2203,6644,1139,31775,2109,117293,4439,6063,1135,111230,4451,342861,8422,111528,4487,19226,1711,92302,4142,231333,7675,20705,1969,210628,7215,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
