GEO_ID,B16007_001E,B16007_001M,B16007_002E,B16007_002M,B16007_003E,B16007_003M,B16007_004E,B16007_004M,B16007_005E,B16007_005M,B16007_006E,B16007_006M,B16007_007E,B16007_007M,B16007_008E,B16007_008M,B16007_009E,B16007_009M,B16007_010E,B16007_010M,B16007_011E,B16007_011M,B16007_012E,B16007_012M,B16007_013E,B16007_013M,B16007_014E,B16007_014M,B16007_015E,B16007_015M,B16007_016E,B16007_016M,B16007_017E,B16007_017M,B16007_018E,B16007_018M,B16007_019E,B16007_019M,NAME,B16007_001MA,B16007_001EA,B16007_002EA,B16007_002MA,B16007_003EA,B16007_003MA,B16007_004EA,B16007_004MA,B16007_005EA,B16007_005MA,B16007_006MA,B16007_006EA,B16007_007EA,B16007_007MA,B16007_008EA,B16007_008MA,B16007_009EA,B16007_009MA,B16007_010EA,B16007_010MA,B16007_011MA,B16007_011EA,B16007_012MA,B16007_012EA,B16007_013EA,B16007_013MA,B16007_014EA,B16007_014MA,B16007_015EA,B16007_015MA,B16007_016EA,B16007_016MA,B16007_017MA,B16007_017EA,B16007_018EA,B16007_018MA,B16007_019EA,B16007_019MA,state
0400000US13,9774156,5384,1859542,5539,1563681,10191,213874,7661,30477,4371,31211,3624,20299,4924,6512764,4714,5526918,13950,544057,9165,184209,10410,182008,7234,75572,7522,1401850,4011,1307339,5322,33587,2882,31369,3578,24226,2319,5329,1489,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1337965,223,216424,456,180237,3775,4224,1282,2292,988,28919,3608,752,622,867791,783,629804,10025,24241,3261,9933,1921,197943,8720,5870,1839,253750,730,183044,4287,1803,631,2707,889,64600,3892,1596,808,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1600717,1915,327059,2257,290459,4409,29955,3614,1769,893,2669,992,2207,1250,1011064,2117,890247,5810,88138,4018,12463,2052,13759,2346,6457,1988,262594,1827,249703,2130,7943,1377,2819,1084,1214,574,915,397,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12034675,2622,2127742,2982,1605104,11294,369426,8211,86809,6317,38666,2923,27737,4420,7959338,3703,5968866,18492,1147308,11417,487698,12812,255092,6665,100374,9274,1947595,2898,1635320,5800,120471,3235,121409,5507,57994,3260,12401,1811,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6247266,2273,1154479,3228,1029188,6776,77057,4122,23523,2766,18335,3522,6376,2380,4068901,4097,3685089,11244,201634,6996,89561,5986,69789,3935,22828,4410,1023886,3135,980320,4011,18123,2000,18108,2462,5536,1059,1799,687,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2947088,2385,531727,2905,480412,3949,30821,2736,10082,1935,7070,1612,3342,1151,1890737,2617,1720179,7230,80953,4421,33582,4215,41698,3404,14325,2912,524624,1649,508538,1735,4234,1030,7063,1489,3638,899,1151,578,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2720074,2410,519526,2979,447967,4479,56004,3524,6457,1722,7331,1276,1767,1068,1753097,2830,1523685,6452,144375,5099,30768,3689,41531,3688,12738,2245,447451,1997,424208,2226,11510,1193,6594,1311,4769,973,370,267,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4177833,2604,738248,3606,692355,5744,21493,2402,13209,3557,5654,1684,5537,1601,2730537,3512,2555486,7748,80828,3764,48507,5950,29087,2896,16629,2961,709048,2390,694091,3031,4217,862,6265,1198,3109,688,1366,1184,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4378120,3181,803029,3524,754020,5836,33230,2699,8238,2375,5923,1317,1618,681,2878980,3085,2641141,8579,126924,5651,58732,4311,41421,2852,10762,2667,696111,2645,628642,3925,10619,1314,49901,3050,6651,1199,298,235,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1271517,1099,189812,1286,181376,2123,2486,941,3475,1228,1073,592,1402,846,814964,1411,770522,3564,7446,1228,25747,2740,7114,1205,4135,1220,266741,1072,245237,2238,1428,614,18311,1898,989,422,776,399,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5688864,1648,983637,1996,791595,6753,113898,3667,36359,3773,27928,2571,13857,2674,3802641,2014,3022560,12563,344016,6073,185001,10529,151263,6642,99801,8176,902586,1889,790370,3354,28098,1870,40179,2951,34093,2018,9846,1682,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6499483,1271,1010248,1444,775089,7570,112932,5596,72116,5885,34143,2704,15968,3356,4381411,1885,3243713,15597,433098,6672,415334,13983,215865,7057,73401,5673,1107824,1578,918546,6311,45155,1738,105312,5931,31588,1999,7223,1558,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9389941,2095,1603491,2667,1421831,7846,69058,4257,41261,4365,21940,2738,49401,5122,6121337,2776,5482723,12985,187085,5698,187849,9299,119588,4862,144092,8461,1665113,2118,1555508,4172,21364,1405,50872,2839,18828,1593,18541,2293,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5222746,1971,943922,2435,801738,6695,55264,3311,14071,2183,36102,2249,36747,4624,3419920,2485,2987302,10097,135333,4506,66578,5173,134225,4542,96482,6848,858904,1653,810857,3096,8176,1474,16948,1982,14157,1236,8766,1552,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2801633,2590,532086,2798,513224,3499,13418,2021,1667,827,2562,826,1215,743,1803828,3130,1729763,5838,45769,4248,9788,1767,12534,2180,5974,1522,465719,2711,455297,2612,3395,1033,3205,1059,3232,857,590,331,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5739531,2822,1013660,4350,945508,6825,35379,3375,15821,2734,9860,1633,7092,2452,3715602,4238,3458869,9484,103255,4980,69698,5850,61651,4428,22129,3952,1010269,2793,978578,2762,8934,1563,12314,1778,8574,1162,1869,791,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989088,1178,168490,1435,160561,2175,3704,1170,2766,1163,103,126,1356,699,630382,1718,601292,3302,12416,1841,7086,1284,4038,904,5550,1001,190216,1384,184893,1471,1486,555,1723,566,943,520,1171,214,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1788397,934,342918,1199,292236,3482,37155,2389,4809,1432,4909,1355,3809,1689,1150574,1756,1003694,4615,95217,3357,19042,2790,22194,2422,10427,2219,294905,1382,279711,1653,7368,1450,5023,1019,2036,470,767,434,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2813984,748,499902,1021,337647,6782,137622,5707,5042,1458,14458,2331,5133,1939,1855403,1412,1233341,10771,429411,7412,47142,4880,122036,6069,23473,4114,458679,1264,367736,3180,39912,1906,13197,1984,35391,1829,2443,753,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1279272,939,194672,1262,181459,2420,5484,1024,3568,983,2608,950,1553,1064,848279,1575,776465,4669,21401,2484,28462,3559,15832,2005,6119,1731,236321,1117,219020,2277,2618,764,12567,2046,1782,737,334,311,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8485283,1480,1458435,1854,1009659,11050,276581,7665,88045,6020,56434,4294,27716,4091,5610376,2023,3691022,19108,1014274,10192,495598,14616,307111,9399,102371,9334,1416472,1405,1084892,6672,130609,2474,127060,6151,58037,3085,15874,2255,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1961643,1745,363295,2143,262790,6355,82245,5499,1359,667,1681,656,15220,2070,1248419,2811,820575,10899,330448,8876,12080,2156,13889,1937,71427,3529,349929,1743,231348,3338,95547,2839,4292,826,3028,780,15714,842,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18691802,2713,2995900,3197,2088491,15554,491476,9634,236568,10783,116927,6033,62438,7189,12534853,3477,8490280,31202,2022591,17252,1054867,21837,726751,11868,240364,12762,3161049,2969,2343756,10457,326587,4196,298226,9110,157791,3755,34689,3888,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9672238,3291,1700009,4629,1437126,9806,200074,7338,21208,3117,28211,2582,13390,2990,6342231,5101,5543588,14384,500598,9285,129065,7800,122446,6064,46534,5414,1629998,4296,1553791,5178,30412,2358,24806,2872,16670,1916,4319,1140,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,702591,1701,120334,2206,115358,1958,2987,1183,920,564,758,464,311,322,469588,1733,437508,3477,11802,1801,7481,1369,7173,1796,5624,1763,112669,886,108195,971,498,256,3229,619,233,244,514,224,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10963479,2713,1906867,3330,1755327,9219,58393,4613,56832,4945,16260,2245,20055,4965,7116996,3266,6561983,15230,179514,6825,196800,9236,100838,6373,77861,8840,1939616,2971,1852412,4383,21115,2304,42822,3158,15238,1578,8029,1372,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3668303,2101,698922,1907,617598,4864,66620,3926,2528,813,8561,1393,3615,866,2368249,2506,2104589,6791,180209,5142,25204,3340,42286,2834,15961,2182,601132,2109,572492,2557,13113,1482,5806,1310,5379,1088,4342,873,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3910523,1969,641521,2400,506975,6826,95315,4692,15634,3137,17028,2018,6569,2461,2560134,2968,2144509,11472,238788,6770,67551,6524,88011,5038,21275,4362,708868,2705,660013,3540,16285,1892,16840,2256,14864,1471,866,384,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12100519,2291,1959953,2595,1713923,9102,120088,5906,76848,5932,33640,3530,15454,3030,7864023,3433,6877413,15166,444594,10042,293264,11102,183425,6297,65327,7054,2276543,2918,2112960,5429,46642,2499,80418,5439,29122,1845,7401,1897,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1004620,1018,151953,927,117052,3656,24934,2457,5628,2249,2653,743,1686,1110,676095,1196,514268,5187,89580,3179,43088,4468,23401,2254,5758,1965,176572,1022,143726,2492,9051,834,21324,2479,1666,651,805,418,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4734830,2522,812181,2964,739512,5283,54192,3025,10876,2801,6263,1380,1338,1109,3056832,3373,2821844,7354,151631,5324,43272,5001,33907,3291,6178,2680,865817,2501,833505,2841,12868,1822,12250,1966,6026,1349,1168,478,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,809206,1614,152768,1764,143386,2307,3621,1342,2718,1103,718,459,2325,911,514552,1471,477986,2864,13237,1525,8176,1692,4914,1051,10239,1930,141886,1144,136241,1249,691,366,2707,707,418,272,1829,558,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6310856,2702,1103124,3902,1002122,6311,67234,3939,13051,2904,9118,1642,11599,3063,4137332,3667,3814730,10106,177454,6604,53736,6239,56316,4585,35096,5702,1070400,3185,1043335,3330,10128,1541,8950,1487,5518,1224,2469,1171,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26284432,4595,5344999,6352,3446131,25507,1668648,22000,78440,6443,100614,6807,51166,7733,17473941,6177,10937558,33446,5332041,28368,442420,18536,558549,14362,203373,13763,3465492,4998,2553105,8859,725519,6430,79180,5194,91477,4180,16211,2590,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2848744,1602,672005,1813,570957,5856,79075,4756,6699,1710,10018,1959,5256,1549,1841544,1861,1528271,9204,206232,7464,42295,3949,48884,4109,15862,2327,335195,1565,303717,2471,13926,1570,9428,1509,6167,1391,1957,392,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,593561,849,87659,1096,83009,1339,1192,481,2427,877,938,553,93,90,388752,1137,364347,2465,4801,950,14575,2402,3793,1162,1236,678,117150,754,112809,1049,529,266,3495,718,96,89,221,219,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7968048,3672,1366109,3735,1140320,7450,125190,5645,43685,4503,34347,3368,22567,3397,5330335,4932,4364068,16352,418031,7631,224468,10108,220846,8771,102922,7380,1271604,3451,1150962,5225,33076,1890,37793,3394,39672,1996,10101,1867,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6950728,2122,1191718,2721,923148,8089,157282,6054,46223,5060,50252,3582,14813,3182,4641251,3240,3685592,15874,393184,8376,195181,10500,308513,9797,58781,5988,1117759,3046,981715,4349,34380,2591,37087,3816,59766,2480,4811,1177,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1717970,1845,275516,2505,270648,2491,3569,1033,312,182,828,444,159,261,1091882,1920,1060553,3941,11391,1566,9518,1895,6505,1932,3915,1538,350572,1489,345221,1808,1245,606,2531,1034,507,316,1068,665,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5461498,2009,945376,2489,843664,6055,64633,4662,18048,2165,15809,2212,3222,1256,3559938,2967,3236708,8097,164647,5214,70942,5147,71492,3759,16149,3118,956184,2254,912267,2958,14941,1605,20079,2041,6208,971,2689,911,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,541405,1231,100152,1500,90432,2222,7698,1851,536,367,279,220,1207,467,350816,1115,320180,2854,20621,2221,3716,900,3471,1092,2828,915,90437,1017,86644,988,2145,737,920,462,237,234,491,224,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3190478,1443,510095,1445,18868,3261,491059,3720,86,138,82,140,0,262,2021628,-555555555,106619,6674,1910851,7119,2596,1072,1494,1247,68,114,658755,-555555555,55558,3731,602337,3860,787,420,73,135,0,262,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,72
