GEO_ID,B25088_001E,B25088_001M,B25088_002E,B25088_002M,B25088_003E,B25088_003M,NAME,B25088_001MA,B25088_001EA,B25088_002EA,B25088_002MA,B25088_003MA,B25088_003EA,state
0400000US01,716,12,1123,9,337,4,Alabama,null,null,null,null,null,null,01
0400000US02,1373,47,1844,31,591,20,Alaska,null,null,null,null,null,null,02
0400000US04,1009,11,1365,9,398,4,Arizona,null,null,null,null,null,null,04
0400000US05,666,13,1025,15,328,4,Arkansas,null,null,null,null,null,null,05
0400000US06,1745,8,2269,7,573,4,California,null,null,null,null,null,null,06
0400000US08,1353,13,1681,12,454,5,Colorado,null,null,null,null,null,null,08
0400000US09,1616,17,1976,17,843,11,Connecticut,null,null,null,null,null,null,09
0400000US10,1160,30,1507,32,429,11,Delaware,null,null,null,null,null,null,10
0400000US11,1977,70,2432,67,683,52,District of Columbia,null,null,null,null,null,null,11
0400000US12,968,7,1423,7,476,4,Florida,null,null,null,null,null,null,12
0400000US13,1004,10,1341,9,395,4,Georgia,null,null,null,null,null,null,13
0400000US15,1608,54,2337,51,497,18,Hawaii,null,null,null,null,null,null,15
0400000US16,926,15,1213,15,369,7,Idaho,null,null,null,null,null,null,16
0400000US17,1172,7,1603,9,617,6,Illinois,null,null,null,null,null,null,17
0400000US18,835,7,1089,7,383,3,Indiana,null,null,null,null,null,null,18
0400000US19,879,11,1205,10,457,5,Iowa,null,null,null,null,null,null,19
0400000US20,905,13,1314,14,483,5,Kansas,null,null,null,null,null,null,20
0400000US21,765,12,1123,9,352,5,Kentucky,null,null,null,null,null,null,21
0400000US22,708,16,1233,17,326,4,Louisiana,null,null,null,null,null,null,22
0400000US23,939,20,1313,22,469,8,Maine,null,null,null,null,null,null,23
0400000US24,1566,15,1915,14,596,7,Maryland,null,null,null,null,null,null,24
0400000US25,1694,15,2108,17,770,7,Massachusetts,null,null,null,null,null,null,25
0400000US26,885,6,1231,6,466,3,Michigan,null,null,null,null,null,null,26
0400000US27,1157,9,1500,10,503,5,Minnesota,null,null,null,null,null,null,27
0400000US28,595,15,1090,14,328,5,Mississippi,null,null,null,null,null,null,28
0400000US29,872,9,1207,9,418,4,Missouri,null,null,null,null,null,null,29
0400000US30,879,28,1367,27,421,8,Montana,null,null,null,null,null,null,30
0400000US31,975,13,1334,14,499,8,Nebraska,null,null,null,null,null,null,31
0400000US32,1139,16,1428,16,397,7,Nevada,null,null,null,null,null,null,32
0400000US33,1477,30,1874,27,769,13,New Hampshire,null,null,null,null,null,null,33
0400000US34,1848,14,2348,15,1001,8,New Jersey,null,null,null,null,null,null,34
0400000US35,743,26,1244,18,340,6,New Mexico,null,null,null,null,null,null,35
0400000US36,1379,11,2036,14,726,8,New York,null,null,null,null,null,null,36
0400000US37,896,7,1242,8,373,3,North Carolina,null,null,null,null,null,null,37
0400000US38,823,34,1356,28,434,7,North Dakota,null,null,null,null,null,null,38
0400000US39,896,7,1214,6,450,3,Ohio,null,null,null,null,null,null,39
0400000US40,760,9,1183,10,382,3,Oklahoma,null,null,null,null,null,null,40
0400000US41,1265,15,1629,14,528,7,Oregon,null,null,null,null,null,null,41
0400000US42,996,6,1438,8,509,4,Pennsylvania,null,null,null,null,null,null,42
0400000US44,1506,31,1782,28,693,17,Rhode Island,null,null,null,null,null,null,44
0400000US45,796,13,1195,12,351,4,South Carolina,null,null,null,null,null,null,45
0400000US46,834,23,1283,23,458,7,South Dakota,null,null,null,null,null,null,46
0400000US47,807,11,1184,9,367,3,Tennessee,null,null,null,null,null,null,47
0400000US48,1038,7,1513,8,484,3,Texas,null,null,null,null,null,null,48
0400000US49,1213,16,1467,13,408,8,Utah,null,null,null,null,null,null,49
0400000US50,1176,29,1527,23,645,12,Vermont,null,null,null,null,null,null,50
0400000US51,1284,13,1718,11,447,6,Virginia,null,null,null,null,null,null,51
0400000US53,1412,11,1806,14,569,6,Washington,null,null,null,null,null,null,53
0400000US54,516,12,984,15,312,4,West Virginia,null,null,null,null,null,null,54
0400000US55,1020,9,1358,7,526,3,Wisconsin,null,null,null,null,null,null,55
0400000US56,962,42,1386,38,399,12,Wyoming,null,null,null,null,null,null,56
0400000US72,251,8,828,13,140,2,Puerto Rico,null,null,null,null,null,null,72
