GEO_ID,B14002_001E,B14002_001M,B14002_002E,B14002_002M,B14002_003E,B14002_003M,B14002_004E,B14002_004M,B14002_005E,B14002_005M,B14002_006E,B14002_006M,B14002_007E,B14002_007M,B14002_008E,B14002_008M,B14002_009E,B14002_009M,B14002_010E,B14002_010M,B14002_011E,B14002_011M,B14002_012E,B14002_012M,B14002_013E,B14002_013M,B14002_014E,B14002_014M,B14002_015E,B14002_015M,B14002_016E,B14002_016M,B14002_017E,B14002_017M,B14002_018E,B14002_018M,B14002_019E,B14002_019M,B14002_020E,B14002_020M,B14002_021E,B14002_021M,B14002_022E,B14002_022M,B14002_023E,B14002_023M,B14002_024E,B14002_024M,B14002_025E,B14002_025M,B14002_026E,B14002_026M,B14002_027E,B14002_027M,B14002_028E,B14002_028M,B14002_029E,B14002_029M,B14002_030E,B14002_030M,B14002_031E,B14002_031M,B14002_032E,B14002_032M,B14002_033E,B14002_033M,B14002_034E,B14002_034M,B14002_035E,B14002_035M,B14002_036E,B14002_036M,B14002_037E,B14002_037M,B14002_038E,B14002_038M,B14002_039E,B14002_039M,B14002_040E,B14002_040M,B14002_041E,B14002_041M,B14002_042E,B14002_042M,B14002_043E,B14002_043M,B14002_044E,B14002_044M,B14002_045E,B14002_045M,B14002_046E,B14002_046M,B14002_047E,B14002_047M,B14002_048E,B14002_048M,B14002_049E,B14002_049M,NAME,B14002_001MA,B14002_001EA,B14002_002MA,B14002_002EA,B14002_003MA,B14002_003EA,B14002_004EA,B14002_004MA,B14002_005EA,B14002_005MA,B14002_006MA,B14002_006EA,B14002_007MA,B14002_007EA,B14002_008MA,B14002_008EA,B14002_009MA,B14002_009EA,B14002_010EA,B14002_010MA,B14002_011EA,B14002_011MA,B14002_012MA,B14002_012EA,B14002_013EA,B14002_013MA,B14002_014MA,B14002_014EA,B14002_015EA,B14002_015MA,B14002_016EA,B14002_016MA,B14002_017MA,B14002_017EA,B14002_018MA,B14002_018EA,B14002_019MA,B14002_019EA,B14002_020MA,B14002_020EA,B14002_021EA,B14002_021MA,B14002_022EA,B14002_022MA,B14002_023MA,B14002_023EA,B14002_024EA,B14002_024MA,B14002_025MA,B14002_025EA,B14002_026EA,B14002_026MA,B14002_027EA,B14002_027MA,B14002_028MA,B14002_028EA,B14002_029MA,B14002_029EA,B14002_030MA,B14002_030EA,B14002_031EA,B14002_031MA,B14002_032EA,B14002_032MA,B14002_033EA,B14002_033MA,B14002_034MA,B14002_034EA,B14002_035MA,B14002_035EA,B14002_036EA,B14002_036MA,B14002_037MA,B14002_037EA,B14002_038EA,B14002_038MA,B14002_039MA,B14002_039EA,B14002_040MA,B14002_040EA,B14002_041EA,B14002_041MA,B14002_042EA,B14002_042MA,B14002_043EA,B14002_043MA,B14002_044EA,B14002_044MA,B14002_045MA,B14002_045EA,B14002_046MA,B14002_046EA,B14002_047EA,B14002_047MA,B14002_048EA,B14002_048MA,B14002_049EA,B14002_049MA,state
0400000US01,4705034,4688,2274000,6117,581610,8806,32916,2725,20123,2219,12793,1823,31619,3266,29299,3307,2320,757,124308,5659,112192,5532,12116,1897,132365,5362,118153,4819,14212,1603,129862,4796,116298,4580,13564,2075,109325,5491,96954,5272,12371,2170,21215,2631,15676,2546,5539,1267,1692390,7712,2431034,5597,606404,8685,30484,3069,16818,2106,13666,2012,27474,2870,22401,2677,5073,1405,119160,5233,106410,5144,12750,1782,121831,5275,107974,5293,13857,2198,127886,4841,113112,4768,14774,2044,152314,6590,133167,6274,19147,2420,27255,2816,21349,2481,5906,1272,1824630,7644,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,707412,1887,369819,2204,94365,2933,4223,998,2773,766,1450,573,6153,1149,5677,1083,476,324,21410,1785,18699,1821,2711,889,19756,1783,18125,1696,1631,559,22545,2131,20894,2293,1651,650,16520,2297,14388,2086,2132,918,3758,874,3106,751,652,385,275454,2719,337593,2408,92096,3196,5084,1110,3957,1032,1127,452,5444,1103,4200,925,1244,672,20072,1725,18218,1718,1854,731,19462,1853,18107,1827,1355,575,17869,1519,15577,1559,2292,641,18727,2288,16323,2126,2404,705,5438,1115,4573,1039,865,367,245497,2937,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6765158,5521,3361248,4949,878079,7310,48144,3708,29964,3334,18180,2245,39925,3118,36032,2823,3893,1068,186037,5848,171529,5839,14508,2246,194286,6834,178198,6742,16088,2284,194950,4468,183487,4253,11463,1620,181776,6317,156689,7255,25087,3783,32961,3800,23485,2872,9476,1770,2483169,8261,3403910,5369,879465,9284,40592,3352,28050,3063,12542,1560,41619,3645,37359,3462,4260,1217,172875,5929,159811,5832,13064,2266,185550,5928,170420,6247,15130,2667,188642,4566,176891,4532,11751,1878,202883,7348,177844,7278,25039,2265,47304,3926,30337,3084,16967,2020,2524445,10542,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2893428,4025,1421746,5079,371566,6834,25549,2487,18694,2082,6855,1530,20892,2213,19026,2142,1866,646,80694,3948,75017,4331,5677,1290,80712,4777,74589,4439,6123,1124,86104,3006,77607,3117,8497,1495,66629,4716,55634,4323,10995,1916,10986,2211,8659,2093,2327,750,1050180,5899,1471682,4700,372130,7485,21743,2678,15602,2262,6141,1291,20322,2917,19074,2863,1248,520,81090,4366,75487,4208,5603,1603,74809,4016,68576,3988,6233,1421,75188,3077,70357,3269,4831,1041,81773,4758,67940,4550,13833,2441,17205,1961,12869,1673,4336,1042,1099552,6110,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38099421,11005,18913127,9268,5196414,24190,306944,8912,176017,8342,130927,5779,267664,9914,243103,9351,24561,2610,991193,12330,907450,12483,83743,4609,1046723,12905,962763,13624,83960,5015,1096160,11371,1007637,12302,88523,4770,1259050,19468,1079242,17942,179808,8066,228680,9473,126147,7496,102533,5647,13716713,23915,19186294,9136,5259501,21657,292621,7823,169195,7297,123426,5406,258726,8120,233633,7752,25093,2680,922491,15064,845609,15074,76882,4778,1010694,14488,914695,14524,95999,5598,1032655,11763,948689,12631,83966,4738,1440758,14733,1211643,14441,229115,7251,301556,10605,166776,6983,134780,7095,13926793,20986,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5408451,4511,2716427,4399,704893,8226,41415,3255,24941,2551,16474,2217,35611,2952,31788,2737,3823,977,144834,4680,135937,4712,8897,1378,149221,5484,138916,5375,10305,1589,151461,4569,141494,4676,9967,1479,146292,5681,127798,5334,18494,2764,36059,2671,23530,2277,12529,1619,2011534,7716,2692024,4171,689670,8630,41918,2942,27350,2617,14568,1780,34032,2980,30385,2783,3647,928,135324,5319,125070,5365,10254,1496,141318,5190,131004,5365,10314,1534,141787,3961,132938,3930,8849,1534,153774,7676,132756,7123,21018,2475,41517,2710,28204,2404,13313,1799,2002354,8445,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3481238,2850,1697876,3165,444567,6746,30675,2641,19486,2328,11189,1691,16329,2232,15332,2155,997,530,83122,4172,76661,4175,6461,1313,92166,3640,82603,3618,9563,1535,101269,3239,88197,2985,13072,2096,96054,4985,65664,3770,30390,3267,24952,2669,12498,1914,12454,1825,1253309,6606,1783362,2855,454042,6355,22784,2078,12120,1806,10664,1498,18826,2260,16845,2095,1981,585,76732,3465,69729,3683,7003,1207,86896,3921,77934,4022,8962,1452,94614,3230,84243,3377,10371,1536,120647,5593,80581,5122,40066,2941,33543,3377,16973,2375,16570,2081,1329320,6045,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,929575,2315,448261,1794,111574,3321,6091,1199,2778,802,3313,912,5958,1113,5481,1017,477,388,23640,1944,20846,1991,2794,759,24164,1848,21518,1882,2646,850,22807,1536,19773,1593,3034,727,23288,2400,19614,2306,3674,888,5626,1463,3742,1363,1884,694,336687,3055,481314,2102,121472,3571,7445,1355,4333,1082,3112,952,6289,1550,5727,1503,562,369,20539,2077,18342,2084,2197,639,24793,2071,21652,2244,3141,876,22335,1669,19156,1770,3179,884,31951,2884,28367,2771,3584,949,8120,1362,5265,1343,2855,762,359842,3460,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,666887,1941,315144,1621,76999,4045,6961,1426,4858,1173,2103,700,4421,1136,4010,1095,411,223,15206,1446,13357,1470,1849,768,8918,1394,6999,1207,1919,628,11685,1258,9706,1142,1979,584,19514,2216,5624,1364,13890,1932,10294,1935,3680,968,6614,1678,238145,3642,351743,1654,90650,3491,6158,1445,4239,1147,1919,699,5130,1344,4848,1336,282,208,12896,1758,10819,1671,2077,752,11557,1558,9183,1439,2374,814,10532,1148,8493,1304,2039,906,30582,2299,7874,1594,22708,1683,13795,1691,3725,1068,10070,1415,261093,3182,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,20313711,9981,9917636,8655,2358119,16969,154023,7281,86451,5593,67572,5414,119895,6480,101717,6074,18178,2747,473891,8968,411698,8004,62193,4824,494196,10096,428260,10932,65936,4051,504030,8014,444703,8114,59327,4965,506059,14748,409557,13889,96502,5639,106025,5438,64404,4280,41621,3435,7559517,17737,10396075,8784,2412477,14740,134645,6353,73045,5426,61600,4506,107197,6152,91275,5710,15922,2382,463325,10182,404851,9881,58474,4454,458906,10380,396451,9728,62455,4339,486988,8545,431659,8745,55329,4091,614398,12305,486249,12192,128149,8577,147018,7404,87202,5383,59816,4686,7983598,15010,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,10045363,8263,4874834,7865,1335299,13262,90256,5202,59683,4527,30573,3344,70103,4993,63477,4830,6626,1473,285197,8302,262259,8253,22938,2590,299983,6642,270203,6566,29780,3321,302543,7613,273955,7904,28588,2752,235429,9456,195365,9478,40064,3556,51788,4337,32983,3346,18805,2821,3539535,12915,5170529,8568,1413300,13664,84909,5139,53238,4522,31671,3241,65021,4622,56832,4493,8189,1847,279531,8449,254919,8081,24612,2822,285285,8506,261549,8577,23736,2674,293721,6247,263740,6661,29981,3184,318492,9646,254464,9712,64028,4570,86341,5521,57049,4114,29292,3629,3757229,12961,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
