GEO_ID,C24050_001E,C24050_001M,C24050_002E,C24050_002M,C24050_003E,C24050_003M,C24050_004E,C24050_004M,C24050_005E,C24050_005M,C24050_006E,C24050_006M,C24050_007E,C24050_007M,C24050_008E,C24050_008M,C24050_009E,C24050_009M,C24050_010E,C24050_010M,C24050_011E,C24050_011M,C24050_012E,C24050_012M,C24050_013E,C24050_013M,C24050_014E,C24050_014M,C24050_015E,C24050_015M,C24050_016E,C24050_016M,C24050_017E,C24050_017M,C24050_018E,C24050_018M,C24050_019E,C24050_019M,C24050_020E,C24050_020M,C24050_021E,C24050_021M,C24050_022E,C24050_022M,C24050_023E,C24050_023M,C24050_024E,C24050_024M,C24050_025E,C24050_025M,C24050_026E,C24050_026M,C24050_027E,C24050_027M,C24050_028E,C24050_028M,C24050_029E,C24050_029M,C24050_030E,C24050_030M,C24050_031E,C24050_031M,C24050_032E,C24050_032M,C24050_033E,C24050_033M,C24050_034E,C24050_034M,C24050_035E,C24050_035M,C24050_036E,C24050_036M,C24050_037E,C24050_037M,C24050_038E,C24050_038M,C24050_039E,C24050_039M,C24050_040E,C24050_040M,C24050_041E,C24050_041M,C24050_042E,C24050_042M,C24050_043E,C24050_043M,C24050_044E,C24050_044M,C24050_045E,C24050_045M,C24050_046E,C24050_046M,C24050_047E,C24050_047M,C24050_048E,C24050_048M,C24050_049E,C24050_049M,C24050_050E,C24050_050M,C24050_051E,C24050_051M,C24050_052E,C24050_052M,C24050_053E,C24050_053M,C24050_054E,C24050_054M,C24050_055E,C24050_055M,C24050_056E,C24050_056M,C24050_057E,C24050_057M,C24050_058E,C24050_058M,C24050_059E,C24050_059M,C24050_060E,C24050_060M,C24050_061E,C24050_061M,C24050_062E,C24050_062M,C24050_063E,C24050_063M,C24050_064E,C24050_064M,C24050_065E,C24050_065M,C24050_066E,C24050_066M,C24050_067E,C24050_067M,C24050_068E,C24050_068M,C24050_069E,C24050_069M,C24050_070E,C24050_070M,C24050_071E,C24050_071M,C24050_072E,C24050_072M,C24050_073E,C24050_073M,C24050_074E,C24050_074M,C24050_075E,C24050_075M,C24050_076E,C24050_076M,C24050_077E,C24050_077M,C24050_078E,C24050_078M,C24050_079E,C24050_079M,C24050_080E,C24050_080M,C24050_081E,C24050_081M,C24050_082E,C24050_082M,C24050_083E,C24050_083M,C24050_084E,C24050_084M,NAME,C24050_001MA,C24050_001EA,C24050_002EA,C24050_002MA,C24050_003EA,C24050_003MA,C24050_004EA,C24050_004MA,C24050_005MA,C24050_005EA,C24050_006MA,C24050_006EA,C24050_007EA,C24050_007MA,C24050_008MA,C24050_008EA,C24050_009EA,C24050_009MA,C24050_010EA,C24050_010MA,C24050_011MA,C24050_011EA,C24050_012MA,C24050_012EA,C24050_013EA,C24050_013MA,C24050_014EA,C24050_014MA,C24050_015EA,C24050_015MA,C24050_016MA,C24050_016EA,C24050_017MA,C24050_017EA,C24050_018MA,C24050_018EA,C24050_019MA,C24050_019EA,C24050_020EA,C24050_020MA,C24050_021MA,C24050_021EA,C24050_022MA,C24050_022EA,C24050_023MA,C24050_023EA,C24050_024MA,C24050_024EA,C24050_025EA,C24050_025MA,C24050_026EA,C24050_026MA,C24050_027MA,C24050_027EA,C24050_028MA,C24050_028EA,C24050_029MA,C24050_029EA,C24050_030EA,C24050_030MA,C24050_031EA,C24050_031MA,C24050_032EA,C24050_032MA,C24050_033MA,C24050_033EA,C24050_034MA,C24050_034EA,C24050_035MA,C24050_035EA,C24050_036EA,C24050_036MA,C24050_037EA,C24050_037MA,C24050_038EA,C24050_038MA,C24050_039EA,C24050_039MA,C24050_040MA,C24050_040EA,C24050_041MA,C24050_041EA,C24050_042EA,C24050_042MA,C24050_043EA,C24050_043MA,C24050_044EA,C24050_044MA,C24050_045MA,C24050_045EA,C24050_046MA,C24050_046EA,C24050_047EA,C24050_047MA,C24050_048EA,C24050_048MA,C24050_049EA,C24050_049MA,C24050_050MA,C24050_050EA,C24050_051MA,C24050_051EA,C24050_052MA,C24050_052EA,C24050_053EA,C24050_053MA,C24050_054EA,C24050_054MA,C24050_055MA,C24050_055EA,C24050_056MA,C24050_056EA,C24050_057EA,C24050_057MA,C24050_058EA,C24050_058MA,C24050_059EA,C24050_059MA,C24050_060MA,C24050_060EA,C24050_061MA,C24050_061EA,C24050_062EA,C24050_062MA,C24050_063MA,C24050_063EA,C24050_064EA,C24050_064MA,C24050_065EA,C24050_065MA,C24050_066MA,C24050_066EA,C24050_067MA,C24050_067EA,C24050_068EA,C24050_068MA,C24050_069EA,C24050_069MA,C24050_070EA,C24050_070MA,C24050_071MA,C24050_071EA,C24050_072MA,C24050_072EA,C24050_073EA,C24050_073MA,C24050_074MA,C24050_074EA,C24050_075EA,C24050_075MA,C24050_076EA,C24050_076MA,C24050_077MA,C24050_077EA,C24050_078MA,C24050_078EA,C24050_079EA,C24050_079MA,C24050_080EA,C24050_080MA,C24050_081EA,C24050_081MA,C24050_082MA,C24050_082EA,C24050_083MA,C24050_083EA,C24050_084EA,C24050_084MA,state
0400000US13,4841845,25084,47842,3812,326500,10899,509352,11946,135708,7243,567794,14221,316356,12486,114558,6748,301787,11367,586899,12954,1007578,17340,457009,12615,236181,9484,234281,8761,1803544,23979,13055,2053,62634,5136,128863,6626,28974,3235,73328,5358,49539,4504,65159,5127,141652,7812,322426,10705,682190,14315,85636,4833,55817,4713,94271,5669,804889,17117,2082,728,2186,925,8404,1718,2332,1124,20365,2849,7144,1593,1659,803,9113,1698,114276,5927,181484,8079,279285,10769,99601,7622,76958,5652,1139241,17593,2428,827,16780,2131,67919,4443,70271,5270,390554,10891,65591,4888,32484,3622,137314,6898,104497,5674,109658,6811,69297,5059,27673,3298,44775,3764,428121,12996,23893,3111,230283,10249,34894,3440,5428,1282,19391,2729,22649,2950,13390,2389,8850,2151,12310,2068,7372,1786,4817,1783,31867,3297,12977,2226,666050,17725,6384,1330,14617,2290,269272,9625,28703,3515,64156,5227,171433,8948,1866,695,4858,1122,33390,3897,26874,2893,17974,3009,21223,2944,5300,1303,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,680505,8766,12103,2084,49227,3878,20916,2582,16055,2478,76789,4770,36663,3430,10342,1781,43936,3312,68890,4032,137422,6108,117563,6591,29311,3161,61288,4103,231746,6413,5262,1407,9244,1551,4590,968,2686,1400,8025,1538,5861,1249,5070,1101,18475,1966,32040,2172,91392,4467,17151,2027,5934,1152,26016,2429,162314,7128,850,541,299,190,729,361,298,256,4288,1082,2539,808,723,570,4202,1420,20197,2507,24970,2234,79646,5613,10001,1665,13572,1623,167880,7021,410,264,3473,916,2929,950,9214,1573,54562,4074,10156,1465,3287,1092,18971,2142,11278,1825,18836,2360,16147,2214,5641,1377,12976,1855,65229,4756,5250,1360,35060,3614,2801,900,608,314,2288,690,2598,729,884,549,1375,576,2580,842,754,346,1292,545,4400,1423,5339,1387,53336,3165,331,212,1151,517,9867,1446,3249,918,7626,1269,15509,2031,378,276,913,455,2795,881,1470,734,3327,1027,3335,1166,3385,1048,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,786913,9714,38706,3787,62540,4592,77682,4924,20296,2571,96615,5552,39127,3787,13658,2018,38192,3232,73981,3949,174335,6605,70773,4855,40702,3896,40306,3519,271899,8106,10276,2148,12117,2686,20409,2326,4137,1155,13782,2231,5248,1457,5755,1370,16007,2012,36680,3128,109469,5378,12255,2219,8199,1594,17565,2210,135918,6004,1581,609,0,201,1288,519,378,274,4325,1316,484,400,456,341,1465,699,14107,2298,38256,3102,46593,3705,14981,2164,12004,1812,175175,8116,1986,726,4684,1162,8351,1870,9383,1891,60357,4373,7517,1534,5956,1492,19102,2382,15168,2047,21135,2511,7825,1386,5210,1265,8501,1997,99652,4521,21401,2432,42537,3436,6874,1237,1306,612,4452,1539,4549,1156,745,357,740,426,3801,1215,2580,1260,1634,1124,7803,1712,1230,623,104269,6324,3462,1003,3202,1111,40760,4090,5092,1376,13699,2633,21329,2859,746,435,878,529,4225,1172,2895,833,2466,1012,4509,1540,1006,723,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6234854,24364,65582,4266,332236,9578,748123,13954,187470,8262,652301,12052,406125,10893,117319,4442,454429,9840,725968,14504,1428355,18529,582931,14250,304770,9325,229245,8378,2353696,21963,28889,2689,56703,3170,210945,6778,41351,2948,80075,4422,48930,3484,64683,4112,227143,7531,413666,9520,912351,13843,106476,6356,77977,4040,84507,5172,1084021,16800,2858,912,2519,1070,13460,1945,2299,846,33104,3245,9779,1985,2391,796,15512,2213,116861,5650,317304,9940,363387,10586,109607,5857,94940,5289,1459981,19687,3422,862,23042,2113,108775,5372,90724,6384,441959,10240,91340,5017,35340,2930,197723,6698,134320,6257,163183,6436,85351,5341,44043,2936,40759,3142,455112,10292,25569,2220,237376,8521,38405,2773,8353,1191,21973,2441,27647,2345,10113,1874,7594,1553,13374,1827,8431,1061,5730,1453,46498,3846,4049,965,882044,15251,4844,932,12596,1793,376538,10750,44743,4291,75190,4689,228429,8266,4792,1167,6457,1519,47747,4022,27086,2254,21987,2655,26645,2825,4990,1106,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3184244,18566,34997,3216,199304,7564,597650,13773,76555,4324,338009,8424,185842,6144,48656,3543,161226,5359,278278,9985,733940,13135,277645,8455,144480,5822,107662,5056,1094307,17787,16437,2603,35739,3152,144304,6482,14489,2040,36555,3549,22050,2320,24867,2046,66262,3480,140736,5960,467193,11518,49276,3786,35445,2990,40954,2792,518780,11948,1362,515,978,412,10710,1403,888,464,13083,1764,3597,965,1118,637,8075,1555,52878,4483,159430,7335,180609,7561,49264,3836,36788,3143,707402,12723,1518,517,13857,2391,66014,4550,38931,3151,231786,7646,43141,3291,14411,2027,78572,4404,52393,4040,85483,4220,35471,3033,22203,2455,23622,2202,277410,8388,12313,1655,139003,5817,37829,3076,4433,986,15286,2211,14395,1920,5373,1135,4592,1192,9508,1925,6542,1282,2700,821,21677,2391,3759,1079,586345,13830,3367,1061,9727,1719,338793,10263,17814,2303,41299,3533,102659,5450,2887,711,3725,1305,22763,2937,15292,1838,9589,1719,15891,2196,2539,904,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1619600,9100,62083,3296,108901,5239,236536,6918,46525,2866,189804,6659,78321,3557,24862,2249,127468,5213,120341,5758,383806,7871,121653,5542,68567,3776,50733,3199,575512,9005,32533,2391,16962,1893,53326,3045,6230,1113,17260,2093,9665,1420,11677,1539,64859,4141,64854,3943,238566,7095,22165,3046,15977,1808,21438,2139,262177,8044,1160,381,865,472,4152,860,503,273,14348,1698,497,254,712,373,3990,996,21515,2101,93616,4619,83739,4520,21819,2244,15261,1844,367154,8966,4039,797,7146,1274,30362,2378,24457,2508,123425,5769,16590,2294,8347,1287,55581,3744,23162,2326,40112,3356,11929,1602,11139,1818,10865,1482,160584,5302,21672,1970,78414,4164,15232,1565,4056,976,8744,1526,8117,1429,2875,726,1698,587,2633,798,3447,910,716,283,11661,1520,1319,555,254173,7762,2679,746,5514,1054,133464,5731,11279,1340,26027,2260,43452,2507,1251,459,1340,413,8177,1265,8065,1121,3104,706,7971,1546,1850,559,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1436801,9220,44507,2787,92903,4857,177233,6173,40345,3250,157215,7455,71500,4240,26630,2459,86925,4562,133206,6021,364823,9996,114401,6036,60570,3976,66543,4056,558963,9004,19347,1852,17312,2120,47148,3228,7802,1503,20475,2315,10987,1587,13816,1731,40144,3121,77155,4141,241711,7949,22138,2692,15216,1821,25712,2433,235789,8313,1582,549,552,355,3480,982,353,190,6967,1345,1152,449,638,295,3638,936,21446,3041,78818,4938,75432,4878,22033,2410,19698,2249,317875,7698,2277,637,5951,1187,21247,2282,20877,2333,105265,5538,14796,1911,8776,1390,40195,2896,26084,2620,34901,3127,13068,1696,8577,1359,15861,1709,134011,5381,16448,1883,62880,3514,13994,1777,3337,960,5916,1169,8064,1359,1871,517,1271,468,3283,981,3338,852,817,453,9677,1324,3115,850,190163,6968,4853,921,6208,1119,91364,4920,7976,1268,18592,2252,36501,3297,1529,655,1677,674,5238,1018,6055,1347,2946,839,5067,1219,2157,656,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1976688,13422,34858,2713,118113,5280,289912,8062,48605,4077,237507,8049,123557,5616,32102,3026,112662,5902,169835,6114,467178,10966,170095,6699,91003,5625,81261,4066,662252,11789,10683,1687,19348,2293,52782,3695,8187,1150,27242,2757,15780,2191,15128,1869,49742,4125,82802,4675,298466,8384,28533,2829,20640,2140,32919,3096,324924,9247,3078,954,623,371,7288,1406,756,426,8143,1545,2319,948,1074,545,2780,994,33129,3373,99237,5688,109080,5577,33554,3621,23863,2064,470481,9674,1828,686,6571,1041,31128,2783,22333,2470,164295,6091,31067,2805,10766,1779,55559,3661,35681,3197,52352,3569,25512,2893,12366,1739,21023,2266,179304,7171,16159,2202,86484,4359,20958,2304,2990,849,9731,1818,10394,1645,3596,980,2537,895,3920,1105,5720,1204,1199,491,13692,2138,1924,831,339727,9857,3110,952,5087,910,177756,6790,14339,2302,28096,2850,63997,4289,1538,776,2044,762,14303,2164,11403,1845,5771,1216,10751,2034,1532,552,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2022766,18157,68184,5058,163650,6822,156392,7040,45971,3777,240031,9068,115464,6390,31138,3550,108928,5668,184701,7647,477171,10752,216768,10053,101702,5758,112666,6625,675810,13716,17344,2352,25566,3175,35422,3847,8289,1478,20881,2587,14254,1892,13332,1887,43404,3727,89998,4734,306231,8917,42089,4570,20150,2353,38850,3052,387334,13358,1476,747,2165,869,4607,1119,1121,845,10816,2604,3545,1053,1446,707,4996,1535,41487,4670,95725,6943,137617,7595,38873,3345,43460,4372,478671,12953,5902,1360,11075,1668,19063,2329,22011,2537,172241,8286,23652,2952,10606,2140,54525,4291,34809,3702,57860,4197,29203,3402,13929,2554,23795,2605,230268,8167,30982,3403,110683,5774,18831,3000,3461,1072,14269,2325,11131,2099,4616,1414,3829,991,6552,1544,3849,1213,1705,626,16858,2371,3502,1094,250683,9976,12480,2389,14161,2183,78469,5517,11089,1703,21824,2923,62882,4674,1138,553,2174,858,11855,2119,13506,2459,6154,1558,11892,1846,3059,1028,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,671486,7484,15386,1983,49287,3689,58024,3899,12436,1577,91680,4970,24038,2237,12918,1822,43464,3258,62588,4184,185352,6405,57193,4240,30878,3120,28242,2697,246581,6617,3283,738,6841,1281,13082,1463,2111,686,10620,1819,2818,736,5931,1224,20792,2245,32465,2531,119013,5587,11544,1752,6677,1332,11404,1594,122841,5486,404,275,162,135,1465,750,16,26,5472,1136,456,286,426,331,1305,673,13129,2245,42922,3166,36590,3198,11101,2024,9393,1562,153422,6184,770,545,3226,886,6351,1370,5362,1190,59536,4021,6940,1130,4955,1055,19897,2298,11158,1697,19357,2020,5891,1406,4097,1018,5882,1216,73487,4099,9538,1691,36073,2718,6092,1286,1301,541,4730,1237,3162,799,1006,430,1018,567,2114,711,1188,700,334,251,6127,1263,804,400,75155,4257,1391,483,2985,1060,31034,2872,3646,954,11322,1670,10662,1553,600,422,452,254,3722,1078,2872,711,2834,903,2876,783,759,336,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3098182,13207,13553,2084,214668,8094,134464,5399,52111,4023,286049,9535,155654,8113,63147,4522,190975,7287,483513,10400,735085,13540,261286,8962,168794,6581,338883,11046,1421942,15860,4906,1179,44818,3799,52212,2724,10581,1968,32752,2654,20333,2160,38074,2983,96140,5249,309571,8575,487233,10800,53117,3801,57527,3750,214678,7182,523724,11634,148,123,1228,516,1820,696,755,502,14336,1938,4357,1115,1222,633,7076,1456,79832,5288,144156,7281,156583,6769,56604,3678,55607,4391,655041,12499,1494,494,15691,1905,19536,1939,24210,2299,194267,8276,37866,3989,15501,2142,77243,4324,68566,3912,81709,4761,39852,4079,22331,2215,56775,3561,242711,7742,5466,1347,143407,6394,6587,1098,2602,863,11844,2033,11873,1703,6369,1458,7040,1992,10844,1524,7530,1509,3479,1175,19487,2787,6183,1547,254764,8399,1539,653,9524,1375,54309,3789,13963,2213,32850,3421,81225,5601,1981,738,3476,1008,14700,2122,14457,2257,8255,1471,12845,1803,5640,1126,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3599534,16976,14706,1972,213964,9521,318916,9061,76887,5189,366653,10877,139056,7394,81112,4883,266931,10217,497963,10671,1013588,13000,314415,10095,153910,7224,141433,6565,1658124,16389,4790,1106,39680,3608,145085,5367,16560,2170,54734,3690,18908,2296,52811,3686,152238,7545,332164,7772,686548,10512,61822,4435,37795,2952,54989,4716,636629,13228,761,419,786,453,5643,1259,1379,689,17429,2612,4329,1049,2386,844,7571,1703,69381,5434,202793,6788,205114,8951,66283,5091,52774,4044,745240,13163,808,413,12250,1948,42044,3506,39692,3373,241197,9226,33399,3096,18297,2023,99485,5073,73589,5011,104823,5453,33758,3013,19648,2572,26250,2670,247759,9482,7594,1679,154774,7812,11741,1627,4425,1208,10412,1755,11702,1824,4564,1057,4271,1194,8123,1567,6167,1097,1709,669,17544,2774,4733,1228,311782,9865,753,464,6474,1518,114403,5831,14831,2669,42881,3783,70718,5308,3054,974,3366,1256,14706,2484,13257,1865,12012,1972,12640,2248,2687,923,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4654612,18869,51567,3395,248297,7720,880928,13376,113226,5330,511869,11403,200896,6759,65693,3766,254355,7049,444917,10672,1071813,14927,437266,10262,215063,6574,158722,5170,1708879,16644,16931,1543,40564,3256,297800,8193,22549,1797,57810,4106,29899,2801,31004,2464,115073,4364,231115,8636,672265,12030,75429,4082,52366,3295,66074,3705,816173,13738,1539,473,861,368,15297,1628,1376,464,22760,2408,5802,1248,3003,785,10760,1776,91954,5753,241926,8165,293899,9363,74497,3440,52499,3123,1021761,13477,3004,620,17421,1823,86690,3505,54680,3166,348250,9352,47367,3053,22073,2451,117025,5627,79287,4281,130238,5617,48870,3610,33260,2608,33596,2414,365691,8650,25808,2791,177411,6244,46497,3145,6959,1073,21148,2245,16272,1914,7187,1168,5828,950,9170,1428,7432,1428,4286,926,33766,3098,3927,949,742108,12981,4285,719,12040,1528,434644,9638,27662,2979,61901,4470,101556,5642,2426,1004,5669,1027,33391,2871,19952,2056,14782,1882,21174,2581,2626,567,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
