GEO_ID,B27001A_001E,B27001A_001M,B27001A_002E,B27001A_002M,B27001A_003E,B27001A_003M,B27001A_004E,B27001A_004M,B27001A_005E,B27001A_005M,B27001A_006E,B27001A_006M,B27001A_007E,B27001A_007M,B27001A_008E,B27001A_008M,B27001A_009E,B27001A_009M,B27001A_010E,B27001A_010M,B27001A_011E,B27001A_011M,B27001A_012E,B27001A_012M,B27001A_013E,B27001A_013M,B27001A_014E,B27001A_014M,B27001A_015E,B27001A_015M,B27001A_016E,B27001A_016M,B27001A_017E,B27001A_017M,B27001A_018E,B27001A_018M,B27001A_019E,B27001A_019M,B27001A_020E,B27001A_020M,B27001A_021E,B27001A_021M,B27001A_022E,B27001A_022M,B27001A_023E,B27001A_023M,B27001A_024E,B27001A_024M,B27001A_025E,B27001A_025M,B27001A_026E,B27001A_026M,B27001A_027E,B27001A_027M,B27001A_028E,B27001A_028M,NAME,B27001A_001EA,B27001A_001MA,B27001A_002MA,B27001A_002EA,B27001A_003MA,B27001A_003EA,B27001A_004EA,B27001A_004MA,B27001A_005EA,B27001A_005MA,B27001A_006EA,B27001A_006MA,B27001A_007MA,B27001A_007EA,B27001A_008MA,B27001A_008EA,B27001A_009MA,B27001A_009EA,B27001A_010EA,B27001A_010MA,B27001A_011EA,B27001A_011MA,B27001A_012MA,B27001A_012EA,B27001A_013MA,B27001A_013EA,B27001A_014EA,B27001A_014MA,B27001A_015EA,B27001A_015MA,B27001A_016EA,B27001A_016MA,B27001A_017EA,B27001A_017MA,B27001A_018EA,B27001A_018MA,B27001A_019MA,B27001A_019EA,B27001A_020MA,B27001A_020EA,B27001A_021EA,B27001A_021MA,B27001A_022EA,B27001A_022MA,B27001A_023EA,B27001A_023MA,B27001A_024EA,B27001A_024MA,B27001A_025MA,B27001A_025EA,B27001A_026MA,B27001A_026EA,B27001A_027EA,B27001A_027MA,B27001A_028EA,B27001A_028MA,state
0400000US13,6029383,19789,406579,7078,382275,7296,24304,3444,1003100,9401,929648,10858,73452,5955,521895,8156,424724,7477,97171,6059,680172,8619,523853,9039,156319,7529,759785,6234,613642,9535,146143,7998,844055,4341,718489,6475,125566,6838,816903,3530,728709,6029,88194,5438,609188,2831,604830,2769,4358,1360,387706,2528,387024,2513,682,413,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,325117,4798,24061,1712,23877,1742,184,145,33653,2077,32667,2077,986,548,20150,1701,18609,1696,1541,739,42996,2223,38630,2311,4366,1127,43106,1769,41206,1798,1900,573,39760,1279,37214,1533,2546,997,51621,1017,49039,1308,2582,921,45682,588,45534,606,148,124,24088,462,24075,468,13,22,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1527325,8233,119993,2862,116244,3176,3749,1137,289941,4868,276916,5290,13025,2756,132963,4219,113095,4357,19868,2512,171417,4192,139811,5175,31606,3517,189940,2926,162738,3693,27202,2612,177194,2382,154785,3145,22409,2958,197311,1771,174730,3298,22581,3190,152027,1414,151575,1412,452,373,96539,1085,96354,1080,185,172,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9011537,27093,589566,8050,577923,8031,11643,2288,1420711,11388,1379000,11417,41711,3848,777036,7807,710781,8457,66255,4629,1073029,9907,960899,9936,112130,7246,1129829,6414,1025464,7342,104365,6721,1219462,5611,1134556,6865,84906,5039,1281312,3885,1217880,6224,63432,4352,878739,3483,872252,3500,6487,1453,641853,3103,639339,3177,2514,809,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5504327,9124,390744,4490,365537,5720,25207,3372,916423,7188,860328,8635,56095,5290,516830,5324,458580,5439,58250,4926,614350,5334,525205,6311,89145,5220,667256,3106,593662,5425,73594,4794,730279,3270,670576,5476,59703,5174,764340,2326,713029,4153,51311,3847,537683,2020,534765,2158,2918,1106,366422,1718,365105,1662,1317,608,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2792841,6091,200824,2971,194053,3182,6771,1552,459962,3942,447767,4130,12195,2016,262790,4293,247648,4911,15142,2058,306870,4039,281226,4562,25644,3481,330194,2111,308105,2751,22089,2519,348944,2210,330412,3043,18532,2544,397627,1356,381974,2233,15653,2013,276850,1058,275903,1073,947,491,208780,1211,208575,1193,205,188,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2418471,8322,189009,3511,180590,3441,8419,1813,416734,5568,396062,5858,20672,3405,226337,4381,199728,4505,26609,3304,272864,4239,234480,4334,38384,3206,292655,3263,257797,4115,34858,3335,292329,2527,262957,3590,29372,3008,331533,1821,305423,2976,26110,2670,231249,1525,230441,1567,808,461,165761,1318,165518,1295,243,227,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3807446,6402,270667,3790,261981,4343,8686,2240,615933,5783,592814,7280,23119,4233,339144,4723,313214,5318,25930,3058,423100,4000,386221,5176,36879,3799,471387,2463,432678,4163,38709,3771,515397,1921,486258,3389,29139,2962,534206,1518,512714,2759,21492,2537,388368,1332,387400,1482,968,477,249244,1476,248828,1469,416,242,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2839850,8254,194628,3534,189193,3513,5435,1827,445563,5314,433344,5430,12219,1949,244705,4710,213063,5073,31642,3505,340119,5702,293535,6813,46584,4511,355090,3089,309472,4921,45618,3632,368898,3365,332264,4210,36634,3722,400855,1933,372534,3250,28321,2744,291213,1509,290165,1621,1048,628,198779,1515,198240,1521,539,444,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1249171,1712,69068,1482,66215,1591,2853,908,175120,2378,165630,2645,9490,1731,96488,2508,82703,3069,13785,2114,131980,2106,110592,2755,21388,2553,141367,1211,124411,2397,16956,2122,177069,1128,158913,2168,18156,1940,203458,660,186953,2033,16505,1899,153490,731,153053,824,437,367,101131,882,101069,898,62,97,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3273422,13210,203284,4154,196976,4300,6308,1311,478128,5726,462663,5786,15465,3175,268046,4188,252648,4493,15398,2129,378873,4611,345114,4549,33759,3692,384894,4068,359536,3803,25358,3257,464854,2598,439110,4049,25744,3439,497571,2004,480923,2743,16648,2178,346999,1487,345427,1482,1572,769,250773,1445,250127,1477,646,342,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5330746,16168,300737,5878,296627,6055,4110,1225,763982,6526,755874,6512,8108,1418,506084,6302,488269,6250,17815,2440,636952,6062,604192,6311,32760,3459,616552,4234,594148,5106,22404,3102,759991,3689,742806,4263,17185,2331,791038,3101,775179,3624,15859,2194,556116,1929,554606,2004,1510,669,399294,2079,398691,2053,603,309,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7749183,10070,487185,4450,472988,4659,14197,1979,1191283,6345,1154422,6947,36861,3335,704396,5936,650296,6601,54100,4155,840528,5736,755957,7443,84571,4960,883850,2848,822630,4520,61220,4062,1060401,2868,997941,4668,62460,4168,1172632,1819,1119869,3654,52763,3405,832039,1598,829368,1784,2671,739,576869,1849,575417,1913,1452,772,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4564911,7518,307920,3409,299373,3583,8547,1505,705478,6034,685772,6041,19706,2455,386530,4621,367274,4766,19256,2019,528646,4046,494413,4533,34233,2714,558613,2056,530137,2823,28476,2390,612586,2056,587713,3193,24873,2393,681888,1626,657230,2883,24658,2562,457678,1212,456518,1355,1160,661,325572,1499,325157,1570,415,351,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1702665,5062,108738,2510,104448,2878,4290,1366,280478,4220,261603,5700,18875,3723,151605,4530,123156,4546,28449,3174,171888,4979,136194,5041,35694,3994,207412,3518,173522,4458,33890,3332,222368,2890,192019,3839,30349,3385,237498,1214,211620,3016,25878,2969,190402,1825,189454,1805,948,557,132276,1226,132122,1224,154,176,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4932249,7973,338766,4504,322939,4830,15827,2304,783197,6246,746938,7513,36259,4022,426883,5648,367199,5854,59684,4733,579169,4975,489278,6718,89891,5382,588653,3639,518785,6295,69868,5359,637479,2886,565575,5552,71904,4982,706277,2041,650238,3793,56039,3693,508544,1991,506577,2080,1967,641,363281,2341,362329,2437,952,448,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,918409,2538,60179,1590,57829,1796,2350,815,136943,2525,130982,2584,5961,1677,84946,2474,75973,2598,8973,1630,101158,2020,88555,3052,12603,1999,108043,1252,96248,2056,11795,1603,110975,1533,100787,2100,10188,1663,140381,868,128579,1579,11802,1383,107275,723,106804,851,471,350,68509,630,68285,669,224,268,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1654484,5198,128830,2172,124251,2434,4579,1106,283001,3853,268235,3996,14766,2288,153988,3394,134642,3708,19346,2310,193022,3209,165108,3264,27914,2764,201341,2673,179439,2896,21902,2412,198884,1893,180086,2098,18798,2197,225398,1331,212363,1947,13035,1731,158371,1143,157023,1130,1348,721,111649,791,111577,799,72,66,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1917352,16626,125561,4074,119776,4196,5785,1561,289354,5981,264277,6083,25077,4188,150045,5319,126647,4901,23398,2610,230066,4902,189180,5109,40886,4346,239127,4792,202688,4991,36439,4059,261470,3535,231878,4001,29592,3428,268444,2724,245392,3382,23052,2985,218744,1945,216971,2063,1773,891,134541,1667,133561,1727,980,651,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1234771,2946,70897,1967,68736,2168,2161,861,177747,2913,173942,2927,3805,1020,111117,2724,102152,2913,8965,1797,131952,2088,117132,2692,14820,2187,136475,982,123633,2238,12842,1994,183891,945,170530,2251,13361,2284,201138,927,189851,1818,11287,1637,136310,908,135363,1022,947,626,85244,720,85188,725,56,74,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6054228,22473,386683,5748,376643,5796,10040,2100,935668,9408,903027,9178,32641,4165,498128,7688,453260,7123,44868,4021,642361,7406,553874,7904,88487,5902,717926,6192,629838,6596,88088,6899,879695,4484,810347,5732,69348,4601,903294,3634,853873,5520,49421,4313,613449,3492,611386,3465,2063,798,477024,2536,475004,2679,2020,888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1557259,11670,109075,3289,105756,3299,3319,1089,261862,5749,250420,6028,11442,2839,141186,5104,119990,5464,21196,3803,173408,5164,152382,5017,21026,3050,180479,4363,152420,5803,28059,4084,180219,3984,165724,4084,14495,2593,218429,3063,202787,3729,15642,2235,176922,2256,175008,2427,1914,930,115679,1708,115360,1730,319,267,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12383618,35453,772828,9083,751370,9032,21458,3099,1757969,12263,1713171,13122,44798,4785,1117576,10199,1048091,10724,69485,4410,1522142,10578,1395984,12758,126158,6788,1452084,8970,1353841,8687,98243,5771,1687648,7007,1600964,8051,86684,5730,1783216,6129,1718830,7503,64386,4085,1293411,5401,1287416,5661,5995,1337,996744,5066,994612,4962,2132,908,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6934611,16949,441600,5503,427350,5479,14250,2028,1071822,9772,1020343,9786,51479,4587,577625,9075,488291,8791,89334,6038,772514,7287,623390,8099,149124,7358,856355,6326,713532,8015,142823,7835,973909,5493,844143,7890,129766,7644,972123,2973,888197,5072,83926,4916,765219,2166,762176,2113,3043,904,503444,1820,502925,1852,519,265,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,639879,2664,50508,1318,47816,1465,2692,852,97873,1994,91771,2410,6102,1441,70403,1929,64341,2334,6062,1417,81842,2119,74399,2344,7443,1196,76519,1478,72322,1783,4197,1101,70999,770,66867,1021,4132,937,88681,493,84413,954,4268,871,58227,388,58012,443,215,239,44827,394,44827,394,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9360043,9045,607081,5358,580457,7029,26624,3586,1472702,7753,1401954,9389,70748,6282,817756,7226,748036,8600,69720,5329,1058843,6259,949596,8628,109247,5930,1098582,3320,1013387,5949,85195,5260,1262188,2601,1182971,5536,79217,4645,1378324,2412,1303369,4727,74955,4622,974403,1931,969794,2026,4609,1127,690164,2573,688573,2499,1591,657,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2786861,7328,199845,3214,188068,3394,11777,2087,450862,5218,422847,5578,28015,2708,239532,3334,190425,3838,49107,3298,329126,3793,259935,4347,69191,3668,339547,2550,271684,4383,67863,3920,348991,2401,296338,3772,52653,3351,382688,1747,337091,3259,45597,2727,287189,1294,284869,1178,2320,688,209081,1340,208798,1304,283,199,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3466628,13633,216185,3849,209429,4553,6756,2099,510302,6524,491804,6761,18498,2895,285461,5682,253253,5545,32208,3430,426837,4960,377010,5725,49827,4273,449892,4022,402180,4569,47712,4625,438141,3043,399825,3328,38316,3577,489654,2139,460426,3442,29228,3162,396716,1525,395146,1582,1570,713,253440,1516,252924,1594,516,413,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10202848,16824,610313,6302,580185,7191,30128,3383,1489714,9815,1421421,10567,68293,5790,874040,7622,807582,7980,66458,4786,1135927,7819,1028633,8642,107294,6824,1160847,4569,1075796,6358,85051,5545,1398890,3265,1320968,4629,77922,4021,1559184,2873,1491108,4323,68076,3684,1122086,2438,1117001,2593,5085,1416,851847,2707,849993,2844,1854,628,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,854190,7040,47731,1998,47067,2041,664,373,117123,3384,114552,3351,2571,1030,85122,2958,80332,2911,4790,1367,97134,2394,90643,2726,6491,1474,97392,1945,91932,1910,5460,1242,121914,1557,115988,1786,5926,1436,130161,1211,125729,1790,4432,1437,91175,967,90883,927,292,264,66438,920,66334,914,104,121,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3325067,9001,209842,3491,200516,3724,9326,2270,498079,6014,472640,6688,25439,3220,271795,5771,230232,6153,41563,3809,372066,4822,297315,5538,74751,5283,395965,3853,325690,5359,70275,5144,443130,2425,386372,4260,56758,3851,474296,1999,429864,4017,44432,3885,406151,1585,404888,1622,1263,695,253743,1499,253354,1521,389,290,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
