GEO_ID,B19025A_001E,B19025A_001M,NAME,B19025A_001MA,B19025A_001EA,state
0400000US01,96109073600,1347272744,Alabama,null,null,01
0400000US02,18188828900,680563052,Alaska,null,null,02
0400000US04,168606801400,1792649088,Arizona,null,null,04
0400000US05,61495589000,1171678459,Arkansas,null,null,05
0400000US06,896933960800,5922647791,California,null,null,06
0400000US08,176989528900,2044431118,Colorado,null,null,08
0400000US09,124820639000,1920855830,Connecticut,null,null,09
0400000US10,23918594200,931423131,Delaware,null,null,10
0400000US11,23268293700,960637893,District of Columbia,null,null,11
0400000US12,489637103600,3580784293,Florida,null,null,12
0400000US13,206844079500,2347019486,Georgia,null,null,13
0400000US15,15246996300,637654568,Hawaii,null,null,15
0400000US16,40809119200,1182672223,Idaho,null,null,16
0400000US17,342548471300,2519423576,Illinois,null,null,17
0400000US18,163596188300,1892204228,Indiana,null,null,18
0400000US19,89445463800,1213583347,Iowa,null,null,19
0400000US20,77662091800,1135376827,Kansas,null,null,20
0400000US21,104804133100,1405179432,Kentucky,null,null,21
0400000US22,86995128600,1361344684,Louisiana,null,null,22
0400000US23,38657669400,925474828,Maine,null,null,23
0400000US24,154652058700,2012038166,Maryland,null,null,24
0400000US25,238589477300,2741920778,Massachusetts,null,null,25
0400000US26,252490567500,2157204507,Michigan,null,null,26
0400000US27,177699385400,1502770946,Minnesota,null,null,27
0400000US28,47698527200,1043078307,Mississippi,null,null,28
0400000US29,152695995900,1946167564,Missouri,null,null,29
0400000US30,28460437700,803528816,Montana,null,null,30
0400000US31,53886553600,876776181,Nebraska,null,null,31
0400000US32,64787287000,1366846934,Nevada,null,null,32
0400000US33,47597298300,997250563,New Hampshire,null,null,33
0400000US34,268949569200,2727985594,New Jersey,null,null,34
0400000US35,41237907700,874996062,New Mexico,null,null,35
0400000US36,535990402100,5151241273,New York,null,null,36
0400000US37,230742517000,2204213471,North Carolina,null,null,37
0400000US38,23552503100,684280314,North Dakota,null,null,38
0400000US39,301232936800,2632489786,Ohio,null,null,39
0400000US40,81037512600,976121677,Oklahoma,null,null,40
0400000US41,113831036100,1517598129,Oregon,null,null,41
0400000US42,355721360100,2362851190,Pennsylvania,null,null,42
0400000US44,31272468200,726775905,Rhode Island,null,null,44
0400000US45,106266068300,1620010111,South Carolina,null,null,45
0400000US46,23853349400,677839175,South Dakota,null,null,46
0400000US47,157410215900,2119078866,Tennessee,null,null,47
0400000US48,629416785100,3987421410,Texas,null,null,48
0400000US49,76610668300,1259262496,Utah,null,null,49
0400000US50,18982264900,572214365,Vermont,null,null,50
0400000US51,230726287600,2587302488,Virginia,null,null,51
0400000US53,218665586700,2374081586,Washington,null,null,53
0400000US54,40821426700,912344607,West Virginia,null,null,54
0400000US55,167180031400,1614648939,Wisconsin,null,null,55
0400000US56,16218112100,614636475,Wyoming,null,null,56
0400000US72,26011893500,914554434,Puerto Rico,null,null,72
