GEO_ID,C24070_001E,C24070_001M,C24070_002E,C24070_002M,C24070_003E,C24070_003M,C24070_004E,C24070_004M,C24070_005E,C24070_005M,C24070_006E,C24070_006M,C24070_007E,C24070_007M,C24070_008E,C24070_008M,C24070_009E,C24070_009M,C24070_010E,C24070_010M,C24070_011E,C24070_011M,C24070_012E,C24070_012M,C24070_013E,C24070_013M,C24070_014E,C24070_014M,C24070_015E,C24070_015M,C24070_016E,C24070_016M,C24070_017E,C24070_017M,C24070_018E,C24070_018M,C24070_019E,C24070_019M,C24070_020E,C24070_020M,C24070_021E,C24070_021M,C24070_022E,C24070_022M,C24070_023E,C24070_023M,C24070_024E,C24070_024M,C24070_025E,C24070_025M,C24070_026E,C24070_026M,C24070_027E,C24070_027M,C24070_028E,C24070_028M,C24070_029E,C24070_029M,C24070_030E,C24070_030M,C24070_031E,C24070_031M,C24070_032E,C24070_032M,C24070_033E,C24070_033M,C24070_034E,C24070_034M,C24070_035E,C24070_035M,C24070_036E,C24070_036M,C24070_037E,C24070_037M,C24070_038E,C24070_038M,C24070_039E,C24070_039M,C24070_040E,C24070_040M,C24070_041E,C24070_041M,C24070_042E,C24070_042M,C24070_043E,C24070_043M,C24070_044E,C24070_044M,C24070_045E,C24070_045M,C24070_046E,C24070_046M,C24070_047E,C24070_047M,C24070_048E,C24070_048M,C24070_049E,C24070_049M,C24070_050E,C24070_050M,C24070_051E,C24070_051M,C24070_052E,C24070_052M,C24070_053E,C24070_053M,C24070_054E,C24070_054M,C24070_055E,C24070_055M,C24070_056E,C24070_056M,C24070_057E,C24070_057M,C24070_058E,C24070_058M,C24070_059E,C24070_059M,C24070_060E,C24070_060M,C24070_061E,C24070_061M,C24070_062E,C24070_062M,C24070_063E,C24070_063M,C24070_064E,C24070_064M,C24070_065E,C24070_065M,C24070_066E,C24070_066M,C24070_067E,C24070_067M,C24070_068E,C24070_068M,C24070_069E,C24070_069M,C24070_070E,C24070_070M,C24070_071E,C24070_071M,C24070_072E,C24070_072M,C24070_073E,C24070_073M,C24070_074E,C24070_074M,C24070_075E,C24070_075M,C24070_076E,C24070_076M,C24070_077E,C24070_077M,C24070_078E,C24070_078M,C24070_079E,C24070_079M,C24070_080E,C24070_080M,C24070_081E,C24070_081M,C24070_082E,C24070_082M,C24070_083E,C24070_083M,C24070_084E,C24070_084M,NAME,C24070_001MA,C24070_001EA,C24070_002MA,C24070_002EA,C24070_003EA,C24070_003MA,C24070_004EA,C24070_004MA,C24070_005EA,C24070_005MA,C24070_006MA,C24070_006EA,C24070_007MA,C24070_007EA,C24070_008EA,C24070_008MA,C24070_009MA,C24070_009EA,C24070_010EA,C24070_010MA,C24070_011EA,C24070_011MA,C24070_012MA,C24070_012EA,C24070_013MA,C24070_013EA,C24070_014EA,C24070_014MA,C24070_015EA,C24070_015MA,C24070_016EA,C24070_016MA,C24070_017EA,C24070_017MA,C24070_018EA,C24070_018MA,C24070_019MA,C24070_019EA,C24070_020MA,C24070_020EA,C24070_021EA,C24070_021MA,C24070_022MA,C24070_022EA,C24070_023EA,C24070_023MA,C24070_024EA,C24070_024MA,C24070_025EA,C24070_025MA,C24070_026EA,C24070_026MA,C24070_027MA,C24070_027EA,C24070_028EA,C24070_028MA,C24070_029EA,C24070_029MA,C24070_030EA,C24070_030MA,C24070_031MA,C24070_031EA,C24070_032MA,C24070_032EA,C24070_033MA,C24070_033EA,C24070_034EA,C24070_034MA,C24070_035MA,C24070_035EA,C24070_036EA,C24070_036MA,C24070_037MA,C24070_037EA,C24070_038MA,C24070_038EA,C24070_039EA,C24070_039MA,C24070_040MA,C24070_040EA,C24070_041EA,C24070_041MA,C24070_042EA,C24070_042MA,C24070_043MA,C24070_043EA,C24070_044MA,C24070_044EA,C24070_045MA,C24070_045EA,C24070_046MA,C24070_046EA,C24070_047EA,C24070_047MA,C24070_048EA,C24070_048MA,C24070_049EA,C24070_049MA,C24070_050MA,C24070_050EA,C24070_051MA,C24070_051EA,C24070_052EA,C24070_052MA,C24070_053MA,C24070_053EA,C24070_054EA,C24070_054MA,C24070_055EA,C24070_055MA,C24070_056MA,C24070_056EA,C24070_057MA,C24070_057EA,C24070_058EA,C24070_058MA,C24070_059EA,C24070_059MA,C24070_060EA,C24070_060MA,C24070_061MA,C24070_061EA,C24070_062MA,C24070_062EA,C24070_063EA,C24070_063MA,C24070_064MA,C24070_064EA,C24070_065EA,C24070_065MA,C24070_066EA,C24070_066MA,C24070_067EA,C24070_067MA,C24070_068EA,C24070_068MA,C24070_069MA,C24070_069EA,C24070_070EA,C24070_070MA,C24070_071EA,C24070_071MA,C24070_072EA,C24070_072MA,C24070_073EA,C24070_073MA,C24070_074MA,C24070_074EA,C24070_075MA,C24070_075EA,C24070_076EA,C24070_076MA,C24070_077MA,C24070_077EA,C24070_078EA,C24070_078MA,C24070_079EA,C24070_079MA,C24070_080EA,C24070_080MA,C24070_081EA,C24070_081MA,C24070_082MA,C24070_082EA,C24070_083EA,C24070_083MA,C24070_084EA,C24070_084MA,state
0400000US01,2065885,17766,29037,2714,140589,7617,295953,10160,50137,4423,245109,7554,112404,6251,29757,3181,113970,5465,194128,8304,461800,12946,179960,7297,103654,6494,109387,5768,1446391,16295,19783,2337,99006,5568,283762,9888,43667,3888,225039,6982,84326,5780,23538,2627,94396,5333,146018,6999,226792,8837,158682,7251,41382,4092,0,200,67664,4153,2069,697,10055,1695,4052,1058,3396,1089,6890,1470,3214,1004,1001,482,6541,1284,14453,2412,6823,1481,3983,1182,5187,1407,0,200,138907,6655,85,144,1398,711,2114,895,935,812,3514,915,2662,787,1266,588,4904,1154,3750,1183,78041,4797,5053,1530,35185,3053,0,200,302070,9273,567,392,8728,1633,2194,742,87,104,1850,589,17561,2276,2080,731,1823,679,7977,1982,142244,6980,6576,1540,996,381,109387,5768,110853,5920,6533,1157,21402,2945,3831,1022,2052,723,7816,1401,4641,1536,1872,755,6306,1188,21930,2835,7900,1361,5666,1495,20904,2273,0,200,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,344982,5496,15248,1784,25180,2525,12344,2100,5922,1492,40381,3881,28841,3071,7449,1246,11111,1873,26392,2680,85599,4176,32032,3394,15083,2081,39400,3555,193129,5488,11579,1682,17438,2106,11501,1989,5016,1412,35812,3668,21467,3014,5269,1125,7855,1746,18521,2175,26735,2526,25953,3054,5983,1328,0,153,10780,1653,759,378,1940,746,365,214,534,356,1243,622,845,360,65,86,639,396,1440,512,820,393,1530,726,600,302,0,153,32942,2904,401,407,694,515,34,44,10,16,768,331,988,391,387,189,799,360,1196,509,21083,1998,1598,746,4984,1099,0,153,86175,4028,1011,459,1474,542,29,35,24,24,1179,578,4316,791,1353,659,307,236,1498,643,33899,2475,1388,571,297,300,39400,3555,21956,2174,1498,474,3634,809,415,279,338,308,1379,571,1225,412,375,286,1511,702,3737,1154,3062,880,1563,521,3219,904,0,153,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3125954,17075,39506,3209,221086,9491,212861,9139,72615,5530,385144,11578,168903,7115,54483,4470,262663,7145,387971,12379,679673,13712,340537,12554,150311,8075,150201,7203,2207220,18521,33223,2914,165756,8362,198654,8806,63126,4986,355362,11433,127285,5903,46169,4166,221816,7017,300389,10169,323241,10954,298765,11477,73434,5563,0,208,119367,5965,1637,658,15503,2138,5161,1242,3776,1123,9774,1633,5927,1516,1742,734,14834,2236,29910,2918,13058,1950,8473,1872,9572,1886,0,208,197702,8511,475,539,2535,979,2464,862,684,445,7045,1690,4339,1067,914,389,6017,1350,6204,1287,125380,6881,9247,1990,32398,2679,0,208,411081,11467,1085,420,6237,1168,979,406,523,288,1909,678,22079,2357,3091,853,2543,721,8096,1378,200414,7349,13147,1859,777,458,150201,7203,190584,7675,3086,991,31055,3425,5603,1280,4506,1253,11054,1702,9273,1377,2567,872,17453,1984,43372,3955,17580,2486,10905,1559,34130,3734,0,208,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1296881,12974,35284,3265,84895,5244,172010,6985,32260,3194,172832,6691,76039,4672,20036,2997,67862,5181,98750,5063,317707,9305,102968,5870,57824,4510,58414,4359,883153,12344,23064,2808,55920,4001,165465,6947,30039,3131,157683,6772,57772,4088,17482,2788,55665,4768,69475,4164,141488,6604,90569,5683,18531,2472,0,201,43004,4108,3294,806,5146,1429,1222,542,1446,612,5193,1341,1466,511,405,279,4882,1414,8452,2114,4295,1106,2689,1086,4514,1119,0,201,95277,5918,151,186,76,85,1946,742,79,83,3152,1185,2889,905,627,351,2261,929,2004,620,59783,4852,2591,827,19718,2661,0,201,195461,6713,242,171,7372,1180,681,270,69,92,955,398,10643,1739,1065,530,1391,688,4518,1304,105368,5009,3847,847,896,507,58414,4359,79986,4607,8533,1284,16381,2363,2696,825,627,383,5849,1178,3269,831,457,272,3663,1131,14301,1901,6773,1400,3272,809,14165,2100,0,201,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,18757501,47615,408357,13540,1195959,18316,1710620,21990,514769,13834,1969125,25456,1018201,14693,543758,12917,1143776,18661,2536841,27649,3952876,32333,1957515,27234,997560,18356,808144,16102,12845764,48009,355933,12641,858539,16947,1602726,21382,455905,13240,1769957,24937,731366,14058,447478,12281,885310,16518,1901037,22376,1727697,24066,1667034,25754,442782,12875,0,210,684467,14696,13041,1949,79157,4951,38840,3176,28896,3011,52429,3836,32204,3536,20762,2405,74391,4823,165076,6412,70735,4410,55543,4652,53393,4716,0,210,1183916,19891,4750,1210,10246,1577,17181,2198,4991,991,28328,2558,15246,2267,12029,1614,48374,3877,60781,3997,694291,16019,60539,4114,227160,7899,0,210,2507387,28523,7094,1524,38670,3160,7555,1514,1273,390,12663,1892,165558,7662,22720,2788,25227,2467,59566,4162,1295698,20551,55094,4040,8125,1140,808144,16102,1535967,23428,27539,3162,209347,9055,44318,3809,23704,3070,105748,6588,73827,4482,40769,3647,110474,5955,350381,9426,164455,7288,119305,6656,266100,9319,0,210,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2899926,17053,65098,4667,242542,8570,199492,7942,65418,4295,304279,9275,135787,5616,77039,4235,209252,8448,402444,9347,601818,11349,315629,9915,140002,6028,141126,5422,1957295,17104,48573,4115,176043,6902,186603,7646,59261,4027,275197,9350,92782,5423,64090,3734,160239,7061,306071,8245,256851,8830,269392,9777,62193,4204,0,200,153355,5684,4682,1324,24889,2964,5770,1310,4026,1170,11389,1755,5858,1075,2895,707,18328,2196,39555,2828,15649,1644,8229,1495,12085,2009,0,200,221226,6917,1135,756,3386,1094,1475,648,341,239,5706,1151,4491,1070,1985,716,8894,1563,8415,1347,131935,5625,12943,1919,40520,2993,0,200,386861,8835,2198,640,7441,1273,746,423,94,114,1533,568,24617,2728,4702,879,3876,1050,7966,1279,178564,6240,13384,1849,614,345,141126,5422,181189,7212,8510,1314,30783,3494,4898,1234,1696,659,10454,1673,8039,1829,3367,769,17915,2100,40437,2906,18819,1977,11681,1939,24590,2744,0,200,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1805023,15003,6968,1359,108949,5755,189837,6618,39793,3770,191446,8069,76972,5044,41444,3923,156621,6788,205663,7775,479383,10484,155082,7811,86870,5067,65995,4362,1217298,15780,4026,1008,65973,4300,180095,6602,36342,3491,177144,7788,54242,4832,33564,3605,137248,6564,150462,7050,213715,8224,125416,6467,39071,3242,0,207,64084,3549,1091,727,10649,1707,3913,889,1217,423,4519,974,1906,644,1119,608,5631,1010,16628,1869,5754,1106,4693,1145,6964,1572,0,207,174193,7911,681,409,766,471,1509,525,597,549,1770,720,1741,622,1545,546,3188,1018,6177,1412,124052,6429,7222,2049,24945,3034,0,207,226240,8492,120,139,4365,1194,968,491,40,67,674,647,15340,1924,3716,894,1971,764,2570,617,120831,6506,9308,2347,342,335,65995,4362,123208,6856,1050,516,27196,3000,3352,991,1597,711,7339,1606,3743,1289,1500,707,8583,1606,29826,3123,15031,1987,8443,1907,15548,2270,0,207,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,436376,6831,4963,1402,30719,3160,33965,3340,9872,1575,52153,4043,25648,2775,6912,1556,44951,3438,41203,3292,103422,5008,38861,3145,17863,2130,25844,3022,302731,7574,3549,1156,22061,2638,32918,3319,8743,1524,47700,3819,19144,2570,5406,1381,39935,3378,32219,2999,48946,3828,33678,2912,8432,1636,0,198,17865,2590,509,342,3983,1020,299,240,624,458,1706,1067,1010,760,389,425,1421,554,3793,829,2102,806,1098,559,931,472,0,198,36011,2768,0,198,152,125,242,245,177,146,557,342,604,463,351,339,1189,492,1782,727,24110,2159,1371,610,5476,1408,0,198,59900,4124,0,198,1044,524,84,139,93,123,193,153,3765,821,438,269,927,508,665,305,25500,2811,1217,603,130,160,25844,3022,19869,2209,905,561,3479,1186,422,411,235,205,1997,706,1125,656,328,413,1479,682,2744,813,2764,696,1497,688,2894,936,0,198,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,378780,6053,487,468,9731,2063,4852,1277,2284,672,16601,2000,11496,2037,12077,1796,26793,3080,88451,4386,65052,4522,35880,3510,37359,3359,67717,3652,178591,5943,271,351,7143,1927,4156,1193,1726,582,14286,1820,7625,1799,6994,1344,16509,2385,63605,3801,24428,3151,26878,3040,4970,1167,0,208,11329,1700,0,208,222,198,73,125,463,430,646,463,446,271,319,195,467,303,5142,1009,1190,594,805,480,1556,795,0,208,76453,5212,55,90,308,369,269,169,72,121,706,649,606,456,2161,704,5314,1690,10292,2192,24076,2555,4393,1536,28201,2857,0,208,94564,4396,120,209,433,310,291,270,0,208,488,405,1675,669,2146,686,2837,753,3226,770,13388,1958,2138,836,105,129,67717,3652,17843,2370,41,69,1625,768,63,104,23,39,475,390,1144,635,457,393,1666,672,6186,1420,1970,744,1666,570,2527,831,0,208,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9488742,34438,92625,7156,727365,17025,475908,11840,244607,10928,1216508,20088,529541,14471,165355,8353,729591,15082,1242171,20505,1987542,25954,1178037,22714,508999,15956,390493,13843,6701927,38220,72562,6353,527090,14880,429907,10453,209878,9688,1110691,20249,379186,12652,136157,7063,579305,13462,926558,17308,1035815,21161,1058307,21979,236471,11375,0,226,554866,13925,6633,1608,90804,5989,23035,3098,22971,2887,47667,4312,27949,3397,8756,1704,60304,4151,139447,6303,51253,3966,33128,3620,42919,3789,0,226,580226,14943,1978,798,5502,1781,6093,1188,1780,814,17053,2800,8257,1532,3321,776,27563,3119,17853,2119,348312,11914,27007,2718,115507,6296,0,226,1072972,18945,1983,767,14466,2071,4902,1448,554,309,5874,1437,78613,5429,7809,1777,11651,1951,27979,3053,502675,12231,23513,2687,2460,1137,390493,13843,578751,15854,9469,1528,89503,6453,11971,2134,9424,1752,35223,3948,35536,4080,9312,2252,50768,3479,130334,6866,49487,3851,36082,3979,111642,7218,0,226,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
