GEO_ID,B23026_001E,B23026_001M,B23026_002E,B23026_002M,B23026_003E,B23026_003M,B23026_004E,B23026_004M,B23026_005E,B23026_005M,B23026_006E,B23026_006M,B23026_007E,B23026_007M,B23026_008E,B23026_008M,B23026_009E,B23026_009M,B23026_010E,B23026_010M,B23026_011E,B23026_011M,B23026_012E,B23026_012M,B23026_013E,B23026_013M,B23026_014E,B23026_014M,B23026_015E,B23026_015M,B23026_016E,B23026_016M,B23026_017E,B23026_017M,B23026_018E,B23026_018M,B23026_019E,B23026_019M,B23026_020E,B23026_020M,B23026_021E,B23026_021M,B23026_022E,B23026_022M,B23026_023E,B23026_023M,B23026_024E,B23026_024M,B23026_025E,B23026_025M,B23026_026E,B23026_026M,B23026_027E,B23026_027M,B23026_028E,B23026_028M,B23026_029E,B23026_029M,B23026_030E,B23026_030M,B23026_031E,B23026_031M,B23026_032E,B23026_032M,B23026_033E,B23026_033M,B23026_034E,B23026_034M,B23026_035E,B23026_035M,B23026_036E,B23026_036M,B23026_037E,B23026_037M,B23026_038E,B23026_038M,B23026_039E,B23026_039M,B23026_040E,B23026_040M,B23026_041E,B23026_041M,B23026_042E,B23026_042M,B23026_043E,B23026_043M,B23026_044E,B23026_044M,B23026_045E,B23026_045M,B23026_046E,B23026_046M,B23026_047E,B23026_047M,B23026_048E,B23026_048M,B23026_049E,B23026_049M,NAME,B23026_001EA,B23026_001MA,B23026_002MA,B23026_002EA,B23026_003MA,B23026_003EA,B23026_004MA,B23026_004EA,B23026_005EA,B23026_005MA,B23026_006EA,B23026_006MA,B23026_007MA,B23026_007EA,B23026_008MA,B23026_008EA,B23026_009MA,B23026_009EA,B23026_010MA,B23026_010EA,B23026_011EA,B23026_011MA,B23026_012MA,B23026_012EA,B23026_013MA,B23026_013EA,B23026_014MA,B23026_014EA,B23026_015MA,B23026_015EA,B23026_016EA,B23026_016MA,B23026_017EA,B23026_017MA,B23026_018MA,B23026_018EA,B23026_019EA,B23026_019MA,B23026_020EA,B23026_020MA,B23026_021MA,B23026_021EA,B23026_022EA,B23026_022MA,B23026_023EA,B23026_023MA,B23026_024EA,B23026_024MA,B23026_025EA,B23026_025MA,B23026_026MA,B23026_026EA,B23026_027EA,B23026_027MA,B23026_028EA,B23026_028MA,B23026_029EA,B23026_029MA,B23026_030EA,B23026_030MA,B23026_031EA,B23026_031MA,B23026_032MA,B23026_032EA,B23026_033EA,B23026_033MA,B23026_034EA,B23026_034MA,B23026_035EA,B23026_035MA,B23026_036EA,B23026_036MA,B23026_037MA,B23026_037EA,B23026_038EA,B23026_038MA,B23026_039MA,B23026_039EA,B23026_040EA,B23026_040MA,B23026_041EA,B23026_041MA,B23026_042MA,B23026_042EA,B23026_043MA,B23026_043EA,B23026_044MA,B23026_044EA,B23026_045EA,B23026_045MA,B23026_046EA,B23026_046MA,B23026_047MA,B23026_047EA,B23026_048MA,B23026_048EA,B23026_049EA,B23026_049MA,state
0400000US13,1401850,4011,606699,2514,152533,5199,95748,4756,76608,4134,1989,618,4502,1116,4002,866,4387,1002,4260,988,42312,2925,21866,2219,1525,549,4846,875,6024,1170,4401,939,3650,779,14473,1693,3520,787,393,281,1792,545,1041,498,1553,524,6174,1211,454166,5789,795151,2966,129108,5091,61477,3444,47654,3362,1404,665,3486,969,2829,785,2632,937,3472,806,46873,3716,24613,2401,1472,556,5344,1170,5205,1156,4787,1736,5452,1124,20758,2061,6005,1231,686,417,2094,687,2939,774,2016,692,7018,1328,666043,5694,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,253750,730,114132,488,30645,2283,18923,1998,15732,1913,666,327,573,261,735,416,665,327,552,270,7683,1326,4006,1003,455,259,696,400,670,264,1208,466,648,436,4039,915,784,337,311,206,199,150,446,298,815,359,1484,640,83487,2273,139618,712,27868,2056,16887,1780,14797,1765,327,208,560,270,762,356,151,134,290,205,7495,1243,3672,714,262,247,976,532,1687,615,434,348,464,220,3486,767,1079,451,139,121,289,280,923,487,344,228,712,284,111750,2164,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,262594,1827,123970,1233,30317,2120,18115,2070,11947,1751,609,305,834,397,1305,544,1202,571,2218,631,8394,1252,3674,885,398,289,1263,538,583,306,1281,580,1195,533,3808,827,1312,541,331,233,107,135,346,377,410,287,1302,518,93653,2381,138624,1453,25179,1885,10388,1760,6779,1520,87,145,1004,586,1232,776,360,262,926,528,9172,1962,5737,1653,222,207,765,400,1358,577,389,291,701,350,5619,1140,2384,893,224,154,233,186,671,499,769,428,1338,543,113445,2654,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1947595,2898,848158,2038,221637,5310,132042,4173,106274,4021,2605,542,5221,957,6374,1015,5862,1109,5706,927,65504,2934,32366,2380,2849,695,8167,1093,9166,1288,5915,1055,7041,999,24091,1879,5928,984,900,303,1770,589,1950,466,3719,769,9824,1180,626521,5411,1099437,1866,194047,5935,87154,4195,69452,3799,2003,546,3820,797,3509,822,3422,698,4948,952,72228,3922,40199,3192,2081,584,6552,1124,9901,1431,6407,970,7088,907,34665,2630,12235,1622,995,478,3691,939,3563,764,3932,836,10249,1209,905390,5622,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1023886,3135,449807,1995,119766,4443,66909,3759,52114,3355,1817,583,3951,987,2967,943,2627,858,3433,781,38268,2710,17470,1920,1576,552,4582,824,5877,1083,4090,842,4673,890,14589,1576,3135,692,421,286,1436,515,2169,633,2354,785,5074,1003,330041,4824,574079,2199,95964,3683,40194,2855,32121,2562,622,311,2224,602,2199,668,1628,580,1400,556,37367,2748,19882,2077,1527,433,2953,711,4827,1024,3567,974,4611,1126,18403,1830,6168,1011,545,339,2213,683,1841,615,1868,489,5768,1017,478115,4187,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,524624,1649,233636,1000,72954,2571,39798,2216,29692,2010,950,500,2211,554,2444,572,1752,429,2749,624,23698,1774,10626,1244,996,404,2601,608,2995,741,2468,635,4012,984,9458,1183,2418,621,152,152,886,340,1291,466,1256,343,3455,661,160682,2526,290988,1200,55344,2792,20790,1889,15302,1885,216,161,898,371,1242,469,1280,441,1852,448,20650,1790,10209,1263,995,538,2156,654,2819,668,2316,550,2155,519,13904,1312,5038,1209,525,221,1488,459,1140,366,1652,424,4061,834,235644,2876,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,447451,1997,199849,1033,61778,2705,36509,2318,29444,2207,557,227,1633,672,1553,629,1563,402,1759,466,17762,1623,8726,1129,489,231,2630,669,2391,633,1802,520,1724,565,7507,1195,2684,719,265,219,392,222,399,288,1210,444,2557,708,138071,2845,247602,1585,48870,2396,21789,1620,17209,1471,316,293,959,461,1190,415,942,346,1173,361,17442,1397,9316,1135,656,340,1975,655,2257,519,1527,607,1711,464,9639,1221,3164,710,745,263,382,222,949,340,1602,499,2797,679,198732,2516,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,709048,2390,312920,1509,72123,3770,37668,2597,29383,2102,918,350,1833,664,2124,714,1315,452,2095,667,25286,2081,13367,1616,865,442,3105,784,2204,704,2787,674,2958,719,9169,1236,2976,810,290,235,449,278,1049,449,723,344,3682,894,240797,3801,396128,1594,61288,3104,26127,2376,19966,2183,294,154,1062,454,1236,499,1287,486,2282,562,25437,2197,14124,1638,1307,574,2353,709,3153,828,1670,590,2830,814,9724,1371,2926,714,429,288,800,357,788,318,1469,557,3312,776,334840,3390,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,696111,2645,303744,1901,76181,3747,48832,3082,39796,2998,626,310,2213,690,1275,569,2462,788,2460,744,19338,2166,11625,1735,509,327,1371,551,2054,715,1211,565,2568,639,8011,1219,3350,909,238,256,636,338,608,369,841,377,2338,720,227563,3931,392367,1690,62843,3443,32264,2478,25669,2021,703,375,1347,633,921,382,1749,983,1875,629,21461,2494,12835,1912,634,275,1284,459,2401,903,2164,785,2143,731,9118,1274,2494,693,807,485,734,419,1013,437,521,283,3549,759,329524,3462,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,266741,1072,121945,854,35677,1980,17787,1553,12502,1400,296,222,1180,445,922,352,1173,508,1714,634,11942,1397,5443,1081,695,351,872,346,1345,458,1919,714,1668,607,5948,947,1389,498,169,163,426,301,597,297,769,472,2598,676,86268,2066,144796,684,32198,2334,12188,1462,9132,1250,127,143,738,344,684,345,713,508,794,371,13157,1458,6162,1011,322,244,1869,643,1622,675,1448,592,1734,468,6853,1190,2436,591,349,249,456,258,784,434,1031,480,1797,624,112598,2378,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,902586,1889,389803,1534,123230,3343,75329,3422,60280,3434,1671,571,4123,818,3603,735,2472,755,3180,756,34206,2466,16161,1823,1482,469,4327,834,4782,879,3410,668,4044,896,13695,1424,2992,774,405,240,1615,530,2897,930,1918,545,3868,741,266573,3410,512783,1173,105541,4041,55212,3248,44384,2831,969,450,2368,538,1952,627,2602,869,2937,691,32850,2433,17083,2013,1816,580,4457,987,3248,803,2424,715,3822,854,17479,1844,5668,1147,792,349,1149,384,2796,732,2044,667,5030,887,407242,4134,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1107824,1578,479522,1002,149566,3970,85885,3439,69407,3077,2340,657,3631,1084,4198,841,3317,825,2992,726,44877,2648,18987,1936,3091,762,5101,1122,7423,1192,5444,1009,4831,1014,18804,2099,5051,1247,901,388,1768,526,2505,767,2755,865,5824,997,329956,4210,628302,1259,136471,4532,56925,2923,45448,2737,1082,464,3049,785,2205,623,1971,605,3170,849,53588,3634,29923,3148,2403,738,6026,1082,5882,1011,4912,904,4442,967,25958,2124,7590,1312,893,361,2821,647,3708,856,3033,795,7913,1268,491831,4632,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1665113,2118,742956,1600,167073,3994,87045,3232,66493,2953,1753,611,4619,799,3579,636,5209,747,5392,860,54628,2985,24815,1718,2359,621,6231,1035,6660,871,7013,1040,7550,1098,25400,1702,6644,1024,760,338,1775,513,4367,1048,2941,659,8913,1151,575883,4182,922157,1507,136648,4976,55704,2896,41086,2585,975,324,3834,890,3524,762,3170,708,3115,586,50760,3035,26212,2203,1976,624,4887,795,6149,1028,4903,882,6633,945,30184,2173,9423,1399,885,415,2622,623,3913,802,4118,696,9223,1059,785509,5062,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
