GEO_ID,C17022_001E,C17022_001M,C17022_002E,C17022_002M,C17022_003E,C17022_003M,C17022_004E,C17022_004M,C17022_005E,C17022_005M,C17022_006E,C17022_006M,C17022_007E,C17022_007M,C17022_008E,C17022_008M,C17022_009E,C17022_009M,C17022_010E,C17022_010M,C17022_011E,C17022_011M,C17022_012E,C17022_012M,C17022_013E,C17022_013M,C17022_014E,C17022_014M,C17022_015E,C17022_015M,C17022_016E,C17022_016M,C17022_017E,C17022_017M,C17022_018E,C17022_018M,C17022_019E,C17022_019M,C17022_020E,C17022_020M,C17022_021E,C17022_021M,NAME,C17022_001EA,C17022_001MA,C17022_002EA,C17022_002MA,C17022_003EA,C17022_003MA,C17022_004MA,C17022_004EA,C17022_005MA,C17022_005EA,C17022_006EA,C17022_006MA,C17022_007EA,C17022_007MA,C17022_008EA,C17022_008MA,C17022_009MA,C17022_009EA,C17022_010MA,C17022_010EA,C17022_011EA,C17022_011MA,C17022_012EA,C17022_012MA,C17022_013EA,C17022_013MA,C17022_014EA,C17022_014MA,C17022_015MA,C17022_015EA,C17022_016EA,C17022_016MA,C17022_017MA,C17022_017EA,C17022_018EA,C17022_018MA,C17022_019EA,C17022_019MA,C17022_020EA,C17022_020MA,C17022_021MA,C17022_021EA,state
0400000US13,2525783,17938,406456,12359,153042,8504,253414,9443,38840,3684,214574,9241,87255,4621,46719,3389,40536,3237,8377,1903,32159,2944,157180,6637,88122,4485,69058,4725,14324,2005,54734,4870,1874892,15544,1500872,15737,374020,10302,116250,6740,257770,8353,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,320336,5022,31753,2789,13246,1613,18507,2266,3683,813,14824,2009,6630,1304,3840,903,2790,968,526,400,2264,851,14280,1711,9404,1491,4876,1199,1471,807,3405,1044,267673,5233,206883,4930,60790,3454,22841,2233,37949,2771,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,419774,7037,55601,3890,29369,3121,26232,2654,4643,1020,21589,2412,15142,2121,9994,1486,5148,1326,1604,797,3544,1031,28615,2862,20123,2262,8492,1681,2995,924,5497,1280,320416,6785,278939,6564,41477,3991,17691,2699,23786,2671,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3083543,17333,402776,11399,155396,6303,247380,9169,46150,3542,201230,8583,78984,4594,44377,3671,34607,2874,7861,1355,26746,2352,151430,6886,85686,4961,65744,4189,17767,2296,47977,3720,2450353,17899,1991818,16788,458535,9941,151257,6341,307278,8334,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1660102,12057,226137,7037,81468,4417,144669,6744,27396,2969,117273,5528,46180,3331,24380,2479,21800,2285,5718,1142,16082,1964,90614,4936,51159,3595,39455,3450,11121,2079,28334,2875,1297171,13493,1075766,12142,221405,7926,81748,4904,139657,6024,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,794614,8064,81282,3777,34248,2659,47034,3128,9673,1598,37361,2955,20309,1782,11617,1589,8692,1320,3108,763,5584,973,41389,2865,25109,2084,16280,2092,4429,941,11851,1768,651634,7340,563535,7563,88099,4566,34934,3352,53165,3340,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,733649,7787,87414,4594,37250,2617,50164,3688,8643,1484,41521,3291,20286,2168,12323,1557,7963,1523,1730,563,6233,1322,42456,3475,27187,2706,15269,2020,4634,1121,10635,1658,583493,7952,495633,7198,87860,4004,34980,2660,52880,3451,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1129828,12032,202784,6110,90149,4480,112635,4691,21920,2736,90715,4144,35808,2867,22109,2171,13699,1915,4056,1078,9643,1583,68888,3564,43199,2893,25689,2086,5545,1030,20144,1869,822348,10876,682096,10248,140252,5899,50003,3996,90249,3959,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1107245,13193,226567,7970,71950,5034,154617,6250,23125,2891,131492,6339,42882,3656,22517,2508,20365,2326,4006,1084,16359,2111,70746,4547,38333,3664,32413,3090,8752,1709,23661,2621,767050,11065,611211,10373,155839,6449,51456,3852,104383,5595,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,330106,6496,34017,2650,16385,1872,17632,2031,4376,1109,13256,1600,7907,1326,5466,1029,2441,759,966,572,1475,478,15814,1840,10207,1265,5607,1203,2032,603,3575,957,272368,5710,231820,6025,40548,3192,14102,1807,26446,2720,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1469830,12332,134369,4599,47507,3409,86862,4483,15378,2429,71484,4109,31210,2928,14086,1767,17124,2494,3796,1354,13328,2010,62981,4126,32269,2890,30712,2933,5980,1363,24732,3030,1241270,13407,958435,12471,282835,8316,79545,4407,203290,7078,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1652214,13374,169668,6137,58675,4181,110993,5379,15486,2364,95507,5175,31424,3336,15855,2355,15569,2041,3129,844,12440,1935,61480,3716,30550,2747,30930,2944,7977,1827,22953,2519,1389642,12384,1118321,11779,271321,10644,85066,5352,186255,8450,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2518003,14120,350532,7843,133415,5063,217117,6450,46822,3281,170295,6346,70150,4086,37412,2821,32738,3032,8494,1697,24244,2598,132977,5277,75528,3621,57449,3647,13862,2098,43587,3280,1964344,12372,1610395,13172,353949,8001,120380,4548,233569,6636,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1388742,11141,119317,5615,51314,3803,68003,4260,13521,1577,54482,4007,27973,2202,14923,1626,13050,1548,3411,808,9639,1409,56953,3086,33338,2374,23615,1943,6647,1190,16968,1699,1184499,10721,1007072,9550,177427,5876,65737,3737,111690,4610,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,149374,6448,49029,4017,100345,5162,14857,2556,85488,4999,28263,2743,14037,2151,14226,2125,2870,1135,11356,1905,51073,4347,28924,3397,22149,2568,5735,1452,16414,2314,487741,8862,390694,8663,97047,5159,31419,2718,65628,4410,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,212094,7501,83130,4816,128964,5581,24104,2784,104860,4711,43984,3911,26805,3043,17179,2179,4228,1257,12951,1725,86845,5185,51734,4053,35111,3048,9544,1693,25567,2667,1184337,14055,976593,12132,207744,7499,72042,4202,135702,5887,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,31870,2796,15641,2098,16229,2111,4169,872,12060,1904,7269,1294,4690,1043,2579,711,667,410,1912,591,14742,1659,9601,1439,5141,1111,1429,599,3712,950,208845,5130,183186,5502,25659,2535,10854,1833,14805,1885,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484989,6677,53348,3446,22531,2076,30817,2541,5563,1134,25254,2374,13074,1684,7530,1404,5544,1091,1374,566,4170,975,26125,2114,15295,1586,10830,1664,4425,1102,6405,1320,392442,6155,338989,5835,53453,2812,22108,1894,31345,2350,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,95068,4780,39386,3089,55682,3886,11733,2020,43949,3418,23136,2549,13129,2208,10007,1727,2308,714,7699,1522,40506,3321,22202,2889,18304,2510,4986,1291,13318,2049,541739,9740,416411,8553,125328,5500,47848,3148,77480,4321,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,346213,5110,26569,3011,9784,1804,16785,2272,3985,1226,12800,1919,6454,1487,3721,1139,2733,988,925,500,1808,858,11390,1600,6824,1061,4566,1217,1371,705,3195,1083,301800,5248,255196,5226,46604,3648,19595,2290,27009,2570,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2235231,15874,235085,8732,92585,5340,142500,6742,24954,2698,117546,6514,43702,3540,19983,2161,23719,2684,6896,1714,16823,2167,95462,6203,52015,3757,43447,4074,10488,1934,32959,3419,1860982,14933,1489546,15255,371436,9566,120690,5519,250746,7842,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,479092,8736,97047,4879,38746,3972,58301,4098,13829,1790,44472,3488,19694,2503,11267,1662,8427,1499,2378,1002,6049,1111,31292,2914,19188,2270,12104,2105,4138,1262,7966,1766,331059,7350,260387,7081,70672,3484,26261,3011,44411,2846,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620008,22062,684740,11268,272822,7731,411918,8683,69938,4491,341980,7795,128587,5494,64625,3677,63962,4281,15178,2542,48784,3546,219037,6438,119059,4393,99978,4673,25285,2249,74693,4217,3587644,20879,2753963,22091,833681,14375,262514,9435,571167,11681,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2590180,17902,395508,10885,158857,6735,236651,8307,48196,4001,188455,7640,84935,5202,47567,4004,37368,3477,10209,1938,27159,2951,153686,6341,90099,4485,63587,5216,16775,2555,46812,4327,1956051,18573,1611136,19289,344915,10288,103670,5185,241245,8630,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,18064,1748,7503,1343,10561,1410,2056,765,8505,1480,3688,999,1480,536,2208,769,940,538,1268,526,7836,1306,5308,1151,2528,706,734,348,1794,678,160629,4197,138523,4136,22106,2498,10185,1722,11921,1741,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,410345,10335,133026,6083,277319,8714,47999,3850,229320,7775,81251,3836,38214,2468,43037,3311,10454,1884,32583,2782,163300,5830,88834,4536,74466,4715,21372,2367,53094,4163,2296274,14048,1876727,13156,419547,9363,149090,5404,270457,8263,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,163982,5618,68406,3771,95576,4071,18730,1721,76846,3536,37051,2502,20765,1654,16286,1888,4611,1107,11675,1446,65533,3821,40887,2764,24646,2209,7943,1443,16703,1587,697578,7010,575526,6803,122052,4442,43661,2762,78391,3613,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,129180,6473,59564,4180,69616,4775,15082,1863,54534,4122,27599,2952,16300,2215,11299,1754,2876,858,8423,1572,51389,3862,34061,3138,17328,2271,5899,1426,11429,1961,802807,11373,670833,10070,131974,6579,48126,4159,83848,5143,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,368499,10583,132310,5965,236189,8241,39259,3240,196930,6992,78559,4239,41746,2818,36813,3354,8892,1675,27921,2852,153275,5822,87174,4067,66101,3960,19152,2166,46949,3661,2576956,14518,2115856,14643,461100,11539,161894,6864,299206,8914,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,27699,3201,9582,1737,18117,2417,2832,921,15285,2342,6709,1100,2645,833,4064,1024,736,431,3328,949,12659,1921,6582,1516,6077,1341,777,472,5300,1287,204744,5538,167243,5381,37501,3132,11997,1969,25504,2699,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,208306,7143,75437,4977,132869,5904,19334,2946,113535,5471,43209,3520,24092,2864,19117,2466,4166,1152,14951,2037,76902,5230,44602,3805,32300,3149,7546,1631,24754,2960,924843,11961,757576,11590,167267,6519,48164,3823,119103,5393,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,25970,2223,9707,1360,16263,1763,3560,859,12703,1654,5852,1222,2924,666,2928,919,1159,570,1769,682,9882,1270,6146,942,3736,806,996,377,2740,785,171698,4031,148874,4091,22824,2051,9661,1420,13163,1698,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,270642,6318,110793,5580,159849,5860,29271,3008,130578,6051,61291,4395,34682,3294,26609,2643,6711,1376,19898,2361,99625,5511,58196,3375,41429,3982,11898,2357,29531,3031,1275930,14589,1051713,13731,224217,7088,72452,4314,151765,6000,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,1119915,16656,511299,11292,608616,14848,108297,6082,500319,14670,229706,10227,133015,7161,96691,6949,26996,3015,69695,5818,412022,10230,252428,8553,159594,7390,44539,4070,115055,6356,4934418,25766,3982267,30251,952151,16654,314846,9928,637305,13928,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,75184,4370,42143,3264,33041,2836,5627,1293,27414,2619,19371,2385,14036,2011,5335,1340,1473,668,3862,1074,39479,3225,27444,2419,12035,1747,3322,1104,8713,1448,589141,7372,508585,7561,80556,4288,32557,3821,47999,3064,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,16178,1783,6779,1261,9399,1256,2043,665,7356,1120,4078,947,2134,647,1944,766,806,506,1138,660,8762,1524,5449,1013,3313,1189,426,205,2887,1169,124630,3809,105413,3134,19217,1980,7104,1122,12113,1531,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,221272,8293,87615,5338,133657,6795,21681,2534,111976,5816,44884,3698,25401,2903,19483,2043,3784,1084,15699,1975,94358,4797,54776,3412,39582,2957,9450,1750,30132,2683,1730723,13789,1420294,14929,310429,8016,101469,5586,208960,5975,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,190067,6546,81736,4782,108331,6304,23361,3099,84970,5658,43951,3013,25053,2225,18898,2341,4826,1397,14072,2016,77604,4546,46063,3192,31541,3312,8563,1788,22978,2733,1522171,15291,1265684,13204,256487,8305,99196,5705,157291,6588,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,90643,4421,40640,3100,50003,3456,12031,1991,37972,3214,15892,1742,9632,1387,6260,1443,2608,933,3652,930,26899,2434,18500,2053,8399,1389,2749,699,5650,1260,328108,6986,277760,6278,50348,3630,19722,2208,30626,2579,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1478375,11053,155570,5669,56449,2658,99121,4797,17408,2029,81713,4379,36260,2260,21131,1714,15129,2005,4141,970,10988,1628,72699,3428,41115,2298,31584,2502,8885,1138,22699,2171,1213846,10644,1020612,12114,193234,6022,75446,4128,117788,4239,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145719,3619,15546,2165,8063,1494,7483,1530,1076,577,6407,1409,2968,854,2130,761,838,452,342,293,496,355,8296,1789,5096,1218,3200,1229,681,391,2519,1121,118909,3620,101219,3767,17690,2182,7851,1565,9839,1366,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,805573,12009,412573,8648,176023,6722,236550,8057,46302,3828,190248,7287,50923,3362,32547,3165,18376,2360,5950,1680,12426,1651,68760,4897,43192,3840,25568,2913,6561,1645,19007,2440,273317,9963,195663,7683,77654,5216,20372,2695,57282,4174,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
