GEO_ID,B07401_001E,B07401_001M,B07401_002E,B07401_002M,B07401_003E,B07401_003M,B07401_004E,B07401_004M,B07401_005E,B07401_005M,B07401_006E,B07401_006M,B07401_007E,B07401_007M,B07401_008E,B07401_008M,B07401_009E,B07401_009M,B07401_010E,B07401_010M,B07401_011E,B07401_011M,B07401_012E,B07401_012M,B07401_013E,B07401_013M,B07401_014E,B07401_014M,B07401_015E,B07401_015M,B07401_016E,B07401_016M,B07401_017E,B07401_017M,B07401_018E,B07401_018M,B07401_019E,B07401_019M,B07401_020E,B07401_020M,B07401_021E,B07401_021M,B07401_022E,B07401_022M,B07401_023E,B07401_023M,B07401_024E,B07401_024M,B07401_025E,B07401_025M,B07401_026E,B07401_026M,B07401_027E,B07401_027M,B07401_028E,B07401_028M,B07401_029E,B07401_029M,B07401_030E,B07401_030M,B07401_031E,B07401_031M,B07401_032E,B07401_032M,B07401_033E,B07401_033M,B07401_034E,B07401_034M,B07401_035E,B07401_035M,B07401_036E,B07401_036M,B07401_037E,B07401_037M,B07401_038E,B07401_038M,B07401_039E,B07401_039M,B07401_040E,B07401_040M,B07401_041E,B07401_041M,B07401_042E,B07401_042M,B07401_043E,B07401_043M,B07401_044E,B07401_044M,B07401_045E,B07401_045M,B07401_046E,B07401_046M,B07401_047E,B07401_047M,B07401_048E,B07401_048M,B07401_049E,B07401_049M,B07401_050E,B07401_050M,B07401_051E,B07401_051M,B07401_052E,B07401_052M,B07401_053E,B07401_053M,B07401_054E,B07401_054M,B07401_055E,B07401_055M,B07401_056E,B07401_056M,B07401_057E,B07401_057M,B07401_058E,B07401_058M,B07401_059E,B07401_059M,B07401_060E,B07401_060M,B07401_061E,B07401_061M,B07401_062E,B07401_062M,B07401_063E,B07401_063M,B07401_064E,B07401_064M,B07401_065E,B07401_065M,B07401_066E,B07401_066M,B07401_067E,B07401_067M,B07401_068E,B07401_068M,B07401_069E,B07401_069M,B07401_070E,B07401_070M,B07401_071E,B07401_071M,B07401_072E,B07401_072M,B07401_073E,B07401_073M,B07401_074E,B07401_074M,B07401_075E,B07401_075M,B07401_076E,B07401_076M,B07401_077E,B07401_077M,B07401_078E,B07401_078M,B07401_079E,B07401_079M,B07401_080E,B07401_080M,NAME,B07401_001EA,B07401_001MA,B07401_002MA,B07401_002EA,B07401_003EA,B07401_003MA,B07401_004EA,B07401_004MA,B07401_005MA,B07401_005EA,B07401_006MA,B07401_006EA,B07401_007MA,B07401_007EA,B07401_008EA,B07401_008MA,B07401_009EA,B07401_009MA,B07401_010MA,B07401_010EA,B07401_011MA,B07401_011EA,B07401_012EA,B07401_012MA,B07401_013EA,B07401_013MA,B07401_014MA,B07401_014EA,B07401_015MA,B07401_015EA,B07401_016EA,B07401_016MA,B07401_017MA,B07401_017EA,B07401_018EA,B07401_018MA,B07401_019EA,B07401_019MA,B07401_020MA,B07401_020EA,B07401_021MA,B07401_021EA,B07401_022MA,B07401_022EA,B07401_023EA,B07401_023MA,B07401_024EA,B07401_024MA,B07401_025MA,B07401_025EA,B07401_026MA,B07401_026EA,B07401_027MA,B07401_027EA,B07401_028MA,B07401_028EA,B07401_029EA,B07401_029MA,B07401_030EA,B07401_030MA,B07401_031MA,B07401_031EA,B07401_032EA,B07401_032MA,B07401_033MA,B07401_033EA,B07401_034MA,B07401_034EA,B07401_035EA,B07401_035MA,B07401_036MA,B07401_036EA,B07401_037EA,B07401_037MA,B07401_038EA,B07401_038MA,B07401_039MA,B07401_039EA,B07401_040EA,B07401_040MA,B07401_041EA,B07401_041MA,B07401_042EA,B07401_042MA,B07401_043EA,B07401_043MA,B07401_044MA,B07401_044EA,B07401_045EA,B07401_045MA,B07401_046EA,B07401_046MA,B07401_047EA,B07401_047MA,B07401_048EA,B07401_048MA,B07401_049EA,B07401_049MA,B07401_050MA,B07401_050EA,B07401_051EA,B07401_051MA,B07401_052EA,B07401_052MA,B07401_053EA,B07401_053MA,B07401_054EA,B07401_054MA,B07401_055MA,B07401_055EA,B07401_056EA,B07401_056MA,B07401_057MA,B07401_057EA,B07401_058EA,B07401_058MA,B07401_059EA,B07401_059MA,B07401_060MA,B07401_060EA,B07401_061MA,B07401_061EA,B07401_062EA,B07401_062MA,B07401_063EA,B07401_063MA,B07401_064MA,B07401_064EA,B07401_065MA,B07401_065EA,B07401_066MA,B07401_066EA,B07401_067EA,B07401_067MA,B07401_068EA,B07401_068MA,B07401_069MA,B07401_069EA,B07401_070MA,B07401_070EA,B07401_071EA,B07401_071MA,B07401_072MA,B07401_072EA,B07401_073EA,B07401_073MA,B07401_074EA,B07401_074MA,B07401_075MA,B07401_075EA,B07401_076MA,B07401_076EA,B07401_077MA,B07401_077EA,B07401_078EA,B07401_078MA,B07401_079EA,B07401_079MA,B07401_080MA,B07401_080EA,state
0400000US13,10218305,22113,519158,8293,1846502,9184,309766,8912,699691,11007,719226,7740,678213,9122,712486,12912,660942,12938,711615,6291,697248,6661,669543,9994,594259,8027,498639,8634,372457,7384,528560,4943,8760762,36118,425301,8544,1617223,14447,230314,8233,508780,10006,525393,8824,541243,9182,593330,12405,581092,12590,633611,7050,627830,7227,612675,9872,553860,8541,464809,8754,351156,7648,494145,4951,723011,21638,48502,4611,130168,9860,24312,2787,86620,6288,92738,5200,71649,5819,59897,5293,42857,5091,40744,3661,35300,3047,27741,3657,19207,2352,16980,2899,8877,1527,17419,2372,479576,17845,31221,4541,63206,6979,37681,4097,69923,6247,68793,5423,40905,3984,39016,4035,24535,3051,24524,3197,24632,2858,18452,2788,11950,2136,8363,1518,5987,991,10388,1887,254956,13533,14134,2014,35905,4134,17459,1991,34368,3684,32302,3713,24416,3226,20243,2950,12458,2066,12736,2330,9486,2284,10675,2007,9242,1703,8487,1776,6437,1418,6608,1571,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1413620,9025,73166,2061,219469,3085,30739,1900,93295,3098,105532,3639,101920,2200,92867,4087,86154,3925,85645,1813,86944,1450,93031,3830,88148,3706,85353,2850,61317,2576,110040,1203,1231340,10978,60345,2401,189413,3659,23864,1622,75618,2492,81353,2842,82691,2386,77454,3931,74895,3818,76135,1693,80311,1635,85910,3629,81729,3493,80786,2712,57378,2902,103458,1648,108377,9733,7783,2059,19266,3504,2370,875,9089,1411,12001,1821,11697,1724,10129,1923,7723,1739,6741,1171,4192,936,4970,1333,3820,846,1702,649,2634,987,4260,1145,7306,1638,330,304,462,338,189,161,676,473,1416,730,777,466,768,375,710,498,74,120,474,469,634,418,220,325,432,328,72,87,72,91,66597,6850,4708,1157,10328,2602,4316,908,7912,1603,10762,2086,6755,1630,4516,1271,2826,842,2695,1102,1967,848,1517,646,2379,804,2433,990,1233,579,2250,750,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1672608,9376,91328,2885,320284,3911,51832,2774,109763,3690,112140,3136,108366,2390,113654,5010,97347,4962,100194,2868,96089,2634,108606,4241,102410,4336,91853,3364,66667,2810,102075,1532,1405344,15502,70790,3870,275657,5437,35719,2403,66392,3060,75730,4562,84722,2629,95728,4883,85142,4492,90134,2625,86329,2863,99782,4542,95616,4126,85966,3135,62763,2692,94874,1807,156668,13499,12874,2957,29949,4423,5593,1469,22906,2832,21671,3166,15016,2577,10985,2072,7794,1765,6198,1447,5890,1578,4876,1368,3764,1219,2566,877,2238,760,4348,889,53642,6238,3793,1312,8113,2281,5349,1394,10849,2313,6206,1481,4436,1172,3185,1096,2524,966,1762,715,1828,724,1660,708,1260,480,1119,589,617,359,941,473,56954,5555,3871,1094,6565,1439,5171,1114,9616,1761,8533,1737,4192,1085,3756,1096,1887,805,2100,965,2042,611,2288,989,1770,570,2202,810,1049,524,1912,791,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12732252,16919,631224,6691,2131845,6828,356173,5802,871245,7347,900589,7847,864935,4802,869296,11902,788210,11789,834244,4652,852626,3892,872845,10827,804107,10058,644168,10002,486038,9778,824707,2659,11026895,37393,515559,7125,1891736,12382,260175,4643,640238,8049,664961,8390,695170,8796,730677,12684,696561,11882,757221,6093,783834,5090,809628,10441,749859,10065,605305,9981,458972,9504,766999,3669,1031520,27905,75725,5131,162222,8953,33996,2851,128568,6309,140490,7031,108084,7151,83686,5675,55225,4608,49050,3809,44807,3686,36734,3717,32683,3355,23430,2334,17221,2322,39599,3166,334402,16902,21284,2984,38531,5113,27296,2173,52704,4041,48283,3840,32732,3315,28221,3384,18221,2991,14225,2208,10154,1453,13150,1987,10411,1677,5194,1033,3888,1003,10108,1620,339435,14683,18656,3540,39356,4897,34706,2323,49735,3953,46855,4936,28949,2901,26712,3983,18203,2641,13748,2311,13831,2318,13333,2009,11154,1627,10239,1564,5957,1293,8001,1402,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6557752,13562,341083,5177,1151821,5354,186475,5084,459161,5543,446104,4687,416817,3732,423295,8462,391800,9066,420772,4004,430715,3601,446596,7624,418912,7187,353564,5558,247551,5367,423086,2491,5633171,21965,276684,5511,1004667,9212,135247,5282,306763,7487,324710,5321,343581,5001,356700,8226,342590,8577,379657,4642,395611,4270,413687,7438,393024,6943,332824,5138,232789,5434,394637,2882,546402,17976,42124,3620,100102,7718,19596,2299,88228,4814,66449,4539,43945,3618,38327,3734,30883,2854,27236,2993,20718,2138,17549,2124,15368,2035,11951,1975,7800,1509,16126,1818,246085,11325,16549,2729,30212,3848,21092,1712,42329,3991,35406,3268,19285,2245,19483,2562,12156,1911,7946,1525,10093,1709,10010,1614,6303,1365,4174,956,3176,780,7871,1429,132094,8302,5726,1193,16840,3444,10540,2243,21841,2473,19539,2354,10006,1372,8785,1564,6171,1313,5933,1156,4293,972,5350,1244,4217,1018,4615,1206,3786,1642,4452,1152,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3096929,9758,159344,4070,532394,4342,91243,3696,221838,4282,195937,3514,195189,3607,196140,6158,177983,5254,186867,2687,195260,2577,218313,5201,199568,5259,170122,3409,121431,3659,235300,1720,2654666,12669,131020,3246,468780,5967,63632,3594,132866,4897,138184,3838,157672,4337,167905,6148,157617,5308,170536,3061,179274,3065,203033,4856,187530,5018,161107,3339,116515,3593,218995,2025,251167,11089,16544,1916,38584,3837,11304,1436,50670,4088,31794,3185,20115,2223,17220,2096,11203,1643,10360,1776,8538,1546,9051,1689,7503,1269,5351,1029,2773,782,10157,1333,111738,6644,6559,1257,12769,1962,11460,1334,26585,3132,15305,2306,8746,2482,5091,1101,4990,1120,3828,890,4823,1343,3745,789,2590,696,1767,527,922,366,2558,753,79358,7701,5221,2019,12261,2871,4847,941,11717,1532,10654,2040,8656,1837,5924,1435,4173,1430,2143,722,2625,807,2484,875,1945,773,1897,793,1221,511,3590,1283,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2878948,11749,157294,3550,519226,4991,84419,3402,212435,4968,197212,4715,185934,3535,186671,6066,169896,6225,166102,2635,176617,2342,192104,4819,185459,4428,144021,3741,109868,3807,191690,1884,2413141,16713,126921,3378,449095,6027,56895,2799,125838,5345,136705,4850,148084,4028,154924,5753,147620,6096,145978,2916,160305,3001,175061,4567,170737,4173,135516,3545,103577,3716,175885,2603,260147,13342,16672,2468,42989,4471,10001,1455,49709,5222,30296,3257,22046,2215,17430,2729,12893,2188,12231,1853,10360,1492,9159,1566,7651,1316,5182,1250,3854,841,9674,1321,106000,7217,6840,1499,13835,2046,10953,1755,21115,2806,15479,2507,6609,1444,6278,1425,3998,1113,4263,872,3404,833,3788,888,2920,749,1892,707,1111,468,3515,932,99660,7863,6861,1562,13307,2580,6570,1221,15773,2599,14732,2757,9195,1988,8039,1601,5385,1207,3630,924,2548,789,4096,1184,4151,1357,1431,643,1326,923,2616,864,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4384311,11383,225352,3978,734129,5169,127160,4866,289036,4636,299785,5738,269040,3773,276564,6693,276080,7885,287556,3518,295100,2818,314955,6105,279270,6555,243348,5735,181490,5176,285446,2205,3721100,18613,178163,4661,630055,6901,89305,4241,195106,5758,210092,5739,210907,4716,231319,7114,239786,7561,255120,4271,266446,3496,285566,6377,261976,6564,228558,5631,172114,5090,266587,2863,390671,14096,29718,3064,68950,5110,13724,2074,55068,4238,50521,3803,34990,3384,25629,2819,23173,2827,17840,2405,16885,2366,18050,2365,10143,1825,8974,1685,5496,1215,11510,1852,173050,9113,10688,1951,22941,3170,16525,1740,25511,2770,24204,3146,13316,1788,12411,2050,8541,1455,8832,1729,7853,1412,7629,1542,4483,1337,3227,967,2435,739,4454,894,99490,8060,6783,1606,12183,1959,7606,1531,13351,2251,14968,2534,9827,1991,7205,1729,4580,1152,5764,1357,3916,1207,3710,1039,2668,808,2589,1098,1445,584,2895,865,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4646562,12856,252110,6109,808973,4841,135194,5902,319116,7601,333419,6184,327986,5922,321554,8269,269720,8171,278219,4314,300965,4443,306258,7007,297564,7001,245021,5747,175543,5746,274920,3161,4030674,23379,206173,6119,701275,8642,103962,5749,241911,8322,247513,6966,270405,6480,272119,7638,237563,8282,250353,4489,274311,4491,285649,6965,278193,7033,232707,5526,167021,5117,261519,3489,349374,16701,27606,4223,69434,7112,15451,3015,37478,3830,48409,5189,28846,2990,30080,3682,17564,2470,15692,2749,14493,2187,12506,2281,10428,1992,7135,1347,5482,1326,8770,1301,164302,12115,12874,2714,23687,3543,11472,1863,25266,3735,22145,2957,17208,2905,11495,1973,8899,1655,6992,1420,6444,1315,4761,1174,4574,1433,3651,1039,1752,726,3082,819,102212,8836,5457,1555,14577,3180,4309,1069,14461,2180,15352,3065,11527,2140,7860,1818,5694,1703,5182,1279,5717,1389,3342,994,4369,1275,1528,657,1288,661,1549,629,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1311747,5731,51009,2108,190292,1875,34759,1788,74817,2160,76408,2298,77352,1342,76255,3643,73799,3656,86025,1214,96478,1445,108184,3552,100827,3471,90668,3380,68135,3313,106739,1199,1140136,8998,42724,1922,167935,2782,24266,1682,50307,2878,54637,2493,61856,2141,65854,3192,65581,3169,77863,1608,88333,1821,99358,3442,93934,3666,85228,3245,63595,3190,98665,1749,99353,6301,4833,965,15026,2103,4259,938,12749,2148,13119,2204,9160,1499,6044,1575,5377,1400,5079,1016,4527,1126,5411,1284,3631,990,2612,887,2336,966,5190,1222,44833,4627,2240,658,4467,972,3384,745,6259,1611,6070,1291,4780,927,2648,980,1495,796,2518,733,2237,755,1900,711,2164,983,1429,590,1335,542,1907,683,27425,3471,1212,984,2864,1050,2850,658,5502,1291,2582,970,1556,599,1709,632,1346,801,565,320,1381,629,1515,544,1098,403,1399,623,869,446,977,613,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5958135,13212,292164,3712,973114,5099,157572,4257,385097,5607,415266,5467,408905,5343,397845,9024,366726,8740,407196,4145,436285,3826,430158,7343,383951,7330,303102,5036,232377,5112,368377,2975,5168350,22507,243396,5209,849773,8693,120350,4171,300411,5873,310120,5979,318920,5872,336618,8513,319507,8242,366506,4315,395698,3446,396612,7322,360303,7345,286053,5136,219340,4853,344743,3080,440573,18974,30521,3567,83725,6692,11961,2278,38952,3658,55128,4078,49194,4655,33733,3813,28442,3332,25271,2987,23870,2861,19686,2101,12641,1846,8022,1388,6760,1413,12667,1774,165312,10738,10687,2230,20336,3366,9370,1351,19527,2875,24714,2943,22986,2949,13854,2377,9035,1876,7470,1470,6732,1452,5826,1144,4100,1096,3320,904,2299,774,5056,1045,183900,9130,7560,1395,19280,2685,15891,1814,26207,2885,25304,2661,17805,2211,13640,2452,9742,1904,7949,1714,9985,1825,8034,1666,6907,1423,5707,1231,3978,909,5911,1301,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6738879,15487,287070,5117,1003823,4202,199554,4298,481080,5400,497301,4854,466391,4718,419133,8424,410634,9201,450230,2376,486591,2649,485792,8921,443488,8004,361595,6906,275458,7223,470739,2659,5888011,21681,240187,5933,909297,7311,144108,4218,363372,7852,359229,7231,367783,6225,359380,9233,365811,8190,413575,4041,451879,3258,453729,8278,416392,8128,342218,6450,262051,7030,439000,3361,477834,18069,28631,3544,64583,6326,16853,1981,60246,5320,70210,5036,54630,4174,34730,3446,28193,3363,22977,2698,21231,2705,21309,2844,14824,2226,9875,1810,8225,1741,21317,2192,200001,10776,10617,2421,15284,2797,20079,2527,28918,2951,34956,3786,26021,3095,14835,2550,9369,1800,9040,1670,6974,1431,5708,1153,5345,1144,4287,1066,2668,788,5900,1106,173033,9705,7635,1726,14659,3020,18514,1913,28544,3195,32906,3754,17957,2664,10188,1989,7261,1537,4638,1130,6507,1516,5046,1256,6927,1415,5215,1293,2514,1069,4522,998,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9802154,13274,454441,5798,1590667,4135,272413,4688,694284,5346,663888,4417,585463,3900,588676,7100,561665,6345,643383,3568,682525,3860,719315,8713,682094,8553,553896,7706,423278,7764,686166,2534,8450559,29643,365555,6774,1395832,9719,194649,4898,482063,7557,487010,7229,463769,5313,499394,7323,494419,6486,581580,4753,622909,5614,660810,8742,637095,8888,525767,7989,402354,7440,637353,3349,820211,24768,61931,5207,138790,8452,30357,2625,118755,5872,101646,5697,75119,4495,55238,4486,42523,3228,39544,3168,36743,3277,34943,3330,27821,2862,15106,2003,11616,1539,30079,2459,383325,11800,20936,2556,43260,4085,33956,2488,67068,3511,57733,4092,34932,2704,25149,2644,17421,2131,16586,1894,15160,1891,14826,1834,10251,1261,7763,1185,5488,1087,12796,1812,148059,9066,6019,2044,12785,2173,13451,2063,26398,3038,17499,2321,11643,2166,8895,1791,7302,1694,5673,1234,7713,1731,8736,2088,6927,1552,5260,1136,3820,864,5938,1190,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5497150,11313,285636,4052,939916,4569,154601,3933,352397,5435,369018,5238,380002,4122,377709,7275,320619,7297,341488,3060,366006,2530,393834,6122,355685,6371,288823,4139,205784,4300,365632,2015,4728748,17295,239230,4963,836589,6164,99105,3604,230907,5154,257262,6011,304852,4286,327601,6429,286073,6506,310059,3254,337698,3116,367427,6359,333016,5989,272647,4595,192373,4416,333909,2803,401563,15092,25916,2630,64910,5976,13617,2059,57100,3632,55081,3881,42886,3209,26931,2493,19987,2894,19163,2137,15588,1700,14604,1900,11840,1590,8210,1163,6317,1211,19413,2105,241709,8407,14890,1882,26609,3227,22802,2051,41295,3360,40243,3165,22237,2374,15627,1854,8757,1357,8518,1234,8834,1367,7537,1162,7064,1360,4986,1010,3726,917,8584,1517,125130,8352,5600,1383,11808,2483,19077,1943,23095,3488,16432,2836,10027,1849,7550,1596,5802,1680,3748,979,3886,872,4266,1005,3765,854,2980,696,3368,956,3726,1398,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
