GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001MA,C16005_001EA,C16005_002MA,C16005_002EA,C16005_003EA,C16005_003MA,C16005_004EA,C16005_004MA,C16005_005EA,C16005_005MA,C16005_006EA,C16005_006MA,C16005_007MA,C16005_007EA,C16005_008MA,C16005_008EA,C16005_009EA,C16005_009MA,C16005_010EA,C16005_010MA,C16005_011EA,C16005_011MA,C16005_012EA,C16005_012MA,C16005_013MA,C16005_013EA,C16005_014EA,C16005_014MA,C16005_015EA,C16005_015MA,C16005_016EA,C16005_016MA,C16005_017EA,C16005_017MA,C16005_018MA,C16005_018EA,C16005_019MA,C16005_019EA,C16005_020EA,C16005_020MA,C16005_021EA,C16005_021MA,C16005_022EA,C16005_022MA,C16005_023EA,C16005_023MA,C16005_024MA,C16005_024EA,C16005_025EA,C16005_025MA,C16005_026EA,C16005_026MA,C16005_027EA,C16005_027MA,C16005_028EA,C16005_028MA,C16005_029MA,C16005_029EA,state
0400000US16,1600717,1915,1501225,7117,1410927,8394,72005,4725,59917,4838,12088,2097,8025,1610,7460,1541,565,391,6388,1565,6035,1598,353,282,3880,1065,3420,1014,460,264,99492,6914,19482,3354,54031,3645,17766,2736,36265,3307,9026,1914,5933,1193,3093,1352,11254,2429,6776,1836,4478,1374,5699,2929,2987,1601,2712,1642,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12034675,2622,10210994,19754,8998372,24300,886295,14060,757234,14414,129061,7220,216964,9457,196804,9398,20160,2487,67140,4740,58453,4556,8687,1483,42223,5661,37481,5340,4742,1459,1823681,19384,210918,7665,750910,14413,249171,9791,501739,11265,478952,13772,264951,8656,214001,10054,284612,8278,148884,6996,135728,7039,98289,9364,55104,5477,43185,5795,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6247266,2273,5899617,10995,5631358,15125,164209,7100,135338,6999,28871,2878,77644,5754,58657,5105,18987,2646,18855,2543,15909,2216,2946,1274,7551,2154,6441,2020,1110,759,347649,10493,63239,6033,132605,7101,46740,4138,85865,6064,53548,5186,35264,3801,18284,3106,74805,5322,39843,3717,34962,3642,23452,4760,13841,3064,9611,3318,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2947088,2385,2782286,6942,2682396,9261,60968,3902,51240,3218,9728,1814,23455,3361,19644,2937,3811,984,10594,1848,7216,1508,3378,1202,4873,1502,4679,1457,194,196,164802,6583,26733,2639,55040,3973,14807,2304,40233,3414,27272,4615,16052,2965,11220,2747,41812,3341,18194,2267,23618,3214,13945,3205,7812,2059,6133,1938,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2720074,2410,2520903,6853,2370949,8636,115558,5088,99915,4778,15643,2487,18201,2381,15530,2186,2671,847,12901,2146,10929,1976,1972,722,3294,1225,2683,931,611,627,199171,6696,24911,2412,96331,4822,30495,3079,65836,3777,25618,3417,15627,2403,9991,2077,40730,3821,18318,2565,22412,3261,11581,2318,7025,1897,4556,1382,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4177833,2604,4010018,8409,3910321,11723,55723,3993,41741,3099,13982,2666,30003,5443,26021,5253,3982,1165,9366,2040,6884,1743,2482,918,4605,1170,3648,1139,957,566,167815,7828,31611,3025,50815,3086,14565,1922,36250,3256,37978,5436,20349,3323,17629,4059,28484,3262,12380,1765,16104,2583,18927,3980,10774,2658,8153,2579,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4378120,3181,4188450,8952,3991568,11585,79536,5131,60524,4730,19012,2857,95914,5147,82984,4941,12930,1902,16711,2208,12909,2016,3802,1435,4721,1654,4396,1620,325,396,189670,8081,32235,3667,91237,4839,28435,3171,62802,5208,20957,3484,14248,2678,6709,1753,37284,2727,13531,1766,23753,2667,7957,2333,4893,1879,3064,1322,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1271517,1099,1226214,3072,1178342,4630,8414,1487,6877,1196,1537,741,34787,2767,30197,2708,4590,809,2379,865,2152,846,227,153,2292,925,2106,850,186,237,45303,3047,18793,2361,2946,1000,1449,670,1497,779,12746,2252,8114,1983,4632,1079,6797,1162,3155,780,3642,893,4021,1275,2260,915,1761,709,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5688864,1648,4768592,17283,4418335,17675,207413,8820,170929,7741,36484,6038,72398,5576,64055,5335,8343,1439,44222,4647,36740,3979,7482,1670,26224,4303,23595,4016,2629,1003,920272,17015,186190,9773,278599,8339,103772,6127,174827,7958,189141,10806,131370,7655,57771,5954,169062,7064,87740,5213,81322,5234,97280,8509,72880,7271,24400,3899,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6499483,1271,5352902,18625,4729472,19868,355725,11325,266692,10304,89033,6089,185034,9925,164131,9022,20903,2917,62947,4673,52072,4461,10875,2273,19724,3440,17423,3159,2301,1013,1146581,18558,207876,8574,235460,10500,80954,5805,154506,9979,407728,15081,211187,8389,196541,10370,218649,7338,93938,5172,124711,6488,76868,6896,48059,4880,28809,4442,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9389941,2095,8694101,16373,8320958,18423,168745,7824,140864,7503,27881,2727,101269,6234,87812,5983,13457,1740,33870,3244,30180,3063,3690,940,69259,5615,59333,5096,9926,2332,695840,16630,139104,6208,108762,5471,44311,3493,64451,4161,178713,9998,111874,6758,66839,6592,126486,5729,69074,4674,57412,3962,142775,10704,65799,5202,76976,8133,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5222746,1971,4742426,10148,4498652,12750,109544,4733,89923,4660,19621,2537,38816,3373,33360,3146,5456,1126,61527,3840,49436,3752,12091,1941,33887,4218,29929,4198,3958,1462,480320,10155,101245,6619,89229,3873,27363,2704,61866,3846,58781,5075,40721,4304,18060,2576,122957,5218,53747,4181,69210,4785,108108,7799,52363,5293,55745,5887,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2801633,2590,2736209,5591,2685470,7133,33712,4179,24958,3840,8754,2313,8125,1904,6124,1655,2001,978,4302,1570,3146,1182,1156,875,4600,973,4121,942,479,262,65424,4910,12814,2209,28870,3577,10135,1997,18735,2743,6535,1333,5004,1270,1531,713,14026,2109,6425,1588,7601,1795,3179,1410,1955,905,1224,725,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5739531,2822,5485367,9374,5329015,12362,85352,5375,67485,4442,17867,2703,43534,4662,35838,3770,7696,1852,17471,2135,13865,1817,3606,974,9995,2893,7697,2474,2298,1609,254164,9487,53940,4303,62216,4471,25329,2524,36887,4154,54299,4678,34185,3853,20114,2510,62614,4683,30366,3144,32248,3599,21095,4006,13366,2996,7729,2013,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989088,1178,965979,2863,935419,4450,13035,1868,10115,1711,2920,1094,9274,1947,7473,1709,1801,803,852,433,597,354,255,262,7399,1543,7161,1553,238,154,23109,2677,11327,2046,4571,1392,2060,832,2511,1203,2301,757,1948,690,353,202,4232,1016,2917,783,1315,872,678,392,618,391,60,76,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1788397,934,1646110,6267,1560324,6141,67179,4658,52564,3901,14615,2020,9271,1455,8425,1403,846,311,6312,1551,5055,1142,1257,780,3024,1173,2030,743,994,641,142287,6130,15317,1909,72561,3659,21614,2533,50947,3256,19603,3305,12252,2336,7351,2269,22827,3284,8308,2129,14519,2424,11979,2941,4611,1437,7368,2625,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2813984,748,2220807,12758,1864231,16935,293729,8499,267724,7628,26005,3351,20471,2387,19077,2382,1394,581,31622,3886,25828,3588,5794,1131,10754,2331,9443,2093,1311,630,593177,12793,74493,5724,313216,7862,113294,6242,199922,7157,44910,5027,30251,4007,14659,2703,140263,6357,80598,5317,59665,4541,20295,4307,13387,3592,6908,2299,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1279272,939,1196848,5221,1152774,6865,17842,2590,14183,1989,3659,2039,21696,3163,18948,2690,2748,1143,3566,1132,3311,1017,255,278,970,636,495,334,475,513,82424,5026,24170,2587,11661,2308,5221,1502,6440,1826,22901,2805,15955,2117,6946,1838,16656,2009,8110,1867,8546,2043,7036,2324,3864,1198,3172,1712,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8485283,1480,6447997,24202,5453416,27830,673987,14395,549574,13864,124413,7642,195178,8592,176270,8585,18908,2460,81464,5559,71872,5185,9592,1638,43952,5839,40502,5607,3450,1425,2037286,24217,332157,10715,747477,15030,250683,10151,496794,11778,515525,17321,304926,12517,210599,9403,340118,10506,193916,8460,146202,6603,102009,9263,66799,6992,35210,4301,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1961643,1745,1767826,9794,1288755,14940,370984,11045,318370,11054,52614,5285,8124,1688,7261,1577,863,382,3860,1208,3211,969,649,621,96103,4596,85206,4557,10897,1301,193817,9743,25958,3361,137256,8410,44200,5021,93056,6516,9607,1906,7337,1474,2270,981,14738,1878,8326,1535,6412,1593,6258,2541,3776,1948,2482,1504,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18691802,2713,14178928,34979,11844719,37039,1458531,24543,1174123,22558,284408,10899,559762,17130,461604,17045,98158,6189,203230,7354,163595,7146,39635,3518,112686,9552,102835,9416,9851,1830,4512874,35361,1077808,20425,1382123,22075,413897,15174,968226,20312,1029899,21670,525613,14641,504286,15507,798239,13099,251767,9182,546472,12901,224805,12620,135545,9055,89260,7113,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9672238,3291,8851112,18043,8379644,21237,362079,11715,305303,10405,56776,4579,52256,4364,46742,4196,5514,1404,37993,3861,30099,3324,7894,1708,19140,3266,16502,3473,2638,1306,821126,17203,154861,7851,369005,10481,122578,7421,246427,8455,122823,8435,81874,5867,40949,6121,129334,6851,69269,5411,60065,4700,45103,6067,25548,3750,19555,4521,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,702591,1701,671760,2860,649523,3951,9653,1703,7840,1683,1813,695,7700,1305,6729,1290,971,364,1918,1070,1918,1070,0,161,2966,902,2353,860,613,375,30831,3134,11538,1857,5634,2118,3657,1824,1977,713,3930,1069,3289,1024,641,354,6246,1452,4033,1635,2213,1032,3483,1555,2485,1327,998,543,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10963479,2713,10441744,17573,10061047,22665,173582,8150,137263,6802,36319,3518,149064,7711,112210,6629,36854,5209,28445,2966,22342,2272,6103,1489,29606,4702,25274,4275,4332,1847,521735,17676,108675,5535,85440,6490,37368,4403,48072,4378,147390,9855,92582,6441,54808,5702,103891,5612,56294,4151,47597,4371,76339,10020,44208,5798,32131,6618,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3668303,2101,3446530,7577,3260780,9809,140513,5743,121672,4990,18841,2164,13744,1933,12605,1844,1139,403,14079,1653,11697,1582,2382,716,17414,2112,14213,1712,3201,1096,221773,7090,33899,3137,119429,5037,39895,3161,79534,4902,19794,3182,15865,2633,3929,1247,42147,3384,17007,2198,25140,2614,6504,1588,5003,1291,1501,808,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3910523,1969,3503658,13013,3226510,15998,194932,7978,169108,7620,25824,3644,39547,4722,35669,4519,3878,938,33704,3914,27921,3603,5783,1457,8965,2538,7371,2361,1594,863,406865,12545,84987,5543,155456,6688,56008,5801,99448,5658,60478,6717,40028,4745,20450,3230,86199,4683,36801,3231,49398,4067,19745,4545,10858,2837,8887,3014,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12100519,2291,11214893,17664,10502963,22420,410629,13797,298963,12139,111666,6555,216044,9649,173911,8993,42133,5055,57487,4115,48783,4016,8704,1866,27770,4360,24068,4232,3702,1509,885626,17745,201333,9720,200695,10392,70154,5982,130541,8306,234486,13227,135733,8883,98753,7706,188700,7265,77591,5324,111109,5305,60412,7590,34096,4517,26316,4751,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1004620,1018,858893,6312,751363,8201,64430,4089,47117,4161,17313,2628,33738,4871,30549,4776,3189,936,7287,1796,6872,1643,415,380,2075,913,1999,909,76,147,145727,6334,23683,3279,59135,4576,18075,2878,41060,3919,36302,2982,20057,2232,16245,2198,20433,2666,10701,2036,9732,1590,6174,2467,3407,1360,2767,1784,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
