GEO_ID,B25092_001E,B25092_001M,B25092_002E,B25092_002M,B25092_003E,B25092_003M,NAME,B25092_001EA,B25092_001MA,B25092_002EA,B25092_002MA,B25092_003EA,B25092_003MA,state
0400000US01,15.4,0.2,19.1,0.3,10.0,-333333333.0,Alabama,null,null,null,null,10.0-,***,01
0400000US02,18.6,0.4,21.9,0.6,11.2,0.7,Alaska,null,null,null,null,null,null,02
0400000US04,17.6,0.2,21.2,0.3,10.0,-333333333.0,Arizona,null,null,null,null,10.0-,***,04
0400000US05,14.7,0.2,18.5,0.3,10.0,-333333333.0,Arkansas,null,null,null,null,10.0-,***,05
0400000US06,21.9,0.2,25.3,0.2,11.2,0.2,California,null,null,null,null,null,null,06
0400000US08,18.5,0.2,21.4,0.2,10.0,-333333333.0,Colorado,null,null,null,null,10.0-,***,08
0400000US09,20.6,0.3,22.7,0.3,14.6,0.4,Connecticut,null,null,null,null,null,null,09
0400000US10,17.8,0.4,21.3,0.6,10.0,-333333333.0,Delaware,null,null,null,null,10.0-,***,10
0400000US11,18.6,0.6,21.0,0.8,10.0,-333333333.0,District of Columbia,null,null,null,null,10.0-,***,11
0400000US12,18.5,0.2,22.9,0.2,12.0,0.2,Florida,null,null,null,null,null,null,12
0400000US13,16.9,0.2,19.8,0.2,10.0,-333333333.0,Georgia,null,null,null,null,10.0-,***,13
0400000US15,20.1,0.5,25.5,0.7,10.0,-333333333.0,Hawaii,null,null,null,null,10.0-,***,15
0400000US16,17.6,0.4,21.3,0.5,10.0,-333333333.0,Idaho,null,null,null,null,10.0-,***,16
0400000US17,18.6,0.1,21.3,0.2,12.9,0.2,Illinois,null,null,null,null,null,null,17
0400000US18,15.5,0.2,18.1,0.2,10.0,-333333333.0,Indiana,null,null,null,null,10.0-,***,18
0400000US19,16.1,0.2,18.7,0.2,11.0,0.2,Iowa,null,null,null,null,null,null,19
0400000US20,16.5,0.2,19.3,0.2,11.4,0.2,Kansas,null,null,null,null,null,null,20
0400000US21,15.6,0.2,18.8,0.2,10.3,0.3,Kentucky,null,null,null,null,null,null,21
0400000US22,15.0,0.2,19.7,0.3,10.0,-333333333.0,Louisiana,null,null,null,null,10.0-,***,22
0400000US23,17.9,0.4,20.7,0.5,12.2,0.4,Maine,null,null,null,null,null,null,23
0400000US24,19.1,0.2,21.5,0.3,10.7,0.3,Maryland,null,null,null,null,null,null,24
0400000US25,20.1,0.2,22.1,0.2,14.0,0.3,Massachusetts,null,null,null,null,null,null,25
0400000US26,16.8,0.2,19.3,0.1,11.9,0.2,Michigan,null,null,null,null,null,null,26
0400000US27,17.2,0.2,19.7,0.2,10.4,0.3,Minnesota,null,null,null,null,null,null,27
