GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001MA,B20005A_001EA,B20005A_002EA,B20005A_002MA,B20005A_003EA,B20005A_003MA,B20005A_004EA,B20005A_004MA,B20005A_005EA,B20005A_005MA,B20005A_006MA,B20005A_006EA,B20005A_007MA,B20005A_007EA,B20005A_008EA,B20005A_008MA,B20005A_009EA,B20005A_009MA,B20005A_010EA,B20005A_010MA,B20005A_011MA,B20005A_011EA,B20005A_012MA,B20005A_012EA,B20005A_013EA,B20005A_013MA,B20005A_014MA,B20005A_014EA,B20005A_015EA,B20005A_015MA,B20005A_016EA,B20005A_016MA,B20005A_017MA,B20005A_017EA,B20005A_018MA,B20005A_018EA,B20005A_019MA,B20005A_019EA,B20005A_020EA,B20005A_020MA,B20005A_021EA,B20005A_021MA,B20005A_022MA,B20005A_022EA,B20005A_023MA,B20005A_023EA,B20005A_024EA,B20005A_024MA,B20005A_025EA,B20005A_025MA,B20005A_026EA,B20005A_026MA,B20005A_027EA,B20005A_027MA,B20005A_028MA,B20005A_028EA,B20005A_029MA,B20005A_029EA,B20005A_030MA,B20005A_030EA,B20005A_031EA,B20005A_031MA,B20005A_032EA,B20005A_032MA,B20005A_033MA,B20005A_033EA,B20005A_034MA,B20005A_034EA,B20005A_035EA,B20005A_035MA,B20005A_036MA,B20005A_036EA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039MA,B20005A_039EA,B20005A_040MA,B20005A_040EA,B20005A_041MA,B20005A_041EA,B20005A_042EA,B20005A_042MA,B20005A_043EA,B20005A_043MA,B20005A_044MA,B20005A_044EA,B20005A_045MA,B20005A_045EA,B20005A_046EA,B20005A_046MA,B20005A_047MA,B20005A_047EA,B20005A_048EA,B20005A_048MA,B20005A_049EA,B20005A_049MA,B20005A_050MA,B20005A_050EA,B20005A_051MA,B20005A_051EA,B20005A_052MA,B20005A_052EA,B20005A_053EA,B20005A_053MA,B20005A_054EA,B20005A_054MA,B20005A_055MA,B20005A_055EA,B20005A_056MA,B20005A_056EA,B20005A_057EA,B20005A_057MA,B20005A_058EA,B20005A_058MA,B20005A_059EA,B20005A_059MA,B20005A_060EA,B20005A_060MA,B20005A_061MA,B20005A_061EA,B20005A_062MA,B20005A_062EA,B20005A_063MA,B20005A_063EA,B20005A_064EA,B20005A_064MA,B20005A_065EA,B20005A_065MA,B20005A_066MA,B20005A_066EA,B20005A_067MA,B20005A_067EA,B20005A_068EA,B20005A_068MA,B20005A_069MA,B20005A_069EA,B20005A_070EA,B20005A_070MA,B20005A_071EA,B20005A_071MA,B20005A_072MA,B20005A_072EA,B20005A_073MA,B20005A_073EA,B20005A_074MA,B20005A_074EA,B20005A_075EA,B20005A_075MA,B20005A_076EA,B20005A_076MA,B20005A_077MA,B20005A_077EA,B20005A_078MA,B20005A_078EA,B20005A_079MA,B20005A_079EA,B20005A_080MA,B20005A_080EA,B20005A_081EA,B20005A_081MA,B20005A_082EA,B20005A_082MA,B20005A_083MA,B20005A_083EA,B20005A_084MA,B20005A_084EA,B20005A_085MA,B20005A_085EA,B20005A_086EA,B20005A_086MA,B20005A_087EA,B20005A_087MA,B20005A_088MA,B20005A_088EA,B20005A_089MA,B20005A_089EA,B20005A_090EA,B20005A_090MA,B20005A_091MA,B20005A_091EA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094MA,B20005A_094EA,B20005A_095MA,B20005A_095EA,state
0400000US01,2712192,5754,1315693,3779,653187,8539,93,158,653094,8538,1093,631,923,552,2993,936,1831,739,8410,1440,5688,1468,12757,1788,15129,2548,24000,2859,15782,1986,41941,4164,50246,3706,40495,3460,48254,3932,35116,3105,51514,3395,63176,4047,46213,3483,77736,4618,109797,4359,662506,8376,436635,8338,225871,6252,40460,2881,24128,2428,21748,2173,16661,2304,24854,2795,9925,1974,15296,1816,5527,1136,9618,1686,4609,994,7549,1376,7928,1336,4682,1009,5633,1091,4240,1097,2448,801,4726,992,3760,940,4300,856,7779,1593,1396499,3864,444337,9021,0,200,444337,9021,709,329,654,442,3510,889,2135,723,9398,1614,10008,1568,20106,2751,14673,2380,30051,2774,16501,1892,41499,3649,41290,2890,37383,2965,36646,2950,27849,2668,35710,2933,35048,3276,23820,2329,28572,2997,28775,2681,952162,9593,663663,9917,288499,8330,56854,4286,33783,3150,34409,2909,22722,2826,31842,3069,12597,1869,19283,2558,8442,1707,11679,1810,5556,1647,8446,1408,8291,1245,6735,1242,6761,1281,3937,992,4878,1141,4400,821,2569,948,2872,1008,2443,737,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,385348,2261,206055,1529,106926,4505,0,153,106926,4505,12,25,56,82,937,426,234,343,1039,565,124,121,1258,492,1092,523,3492,1060,1176,410,5742,1316,5510,1379,4783,1291,6137,1286,4975,1321,6907,1241,10118,1748,10156,1767,17339,2555,25839,2167,99129,4519,46930,3428,52199,3186,5517,1127,3615,1090,4399,986,2490,902,2510,773,1186,512,3255,772,956,411,3350,922,917,486,2894,731,2784,844,2082,773,2270,608,1093,484,1356,501,1708,525,1664,492,3098,767,5055,959,179293,1486,69145,2432,11,19,69134,2433,67,94,126,140,486,403,170,206,1211,506,581,458,1626,852,977,381,1982,685,1293,538,4804,1227,5086,1091,5245,1185,4257,1007,5052,1239,5375,1237,7417,1205,5725,1150,9853,1629,7801,1385,110148,2616,58130,3075,52018,2902,7725,1243,4746,1145,4677,1046,2521,718,4139,797,1334,515,3128,720,1097,541,3535,1049,1747,695,2822,974,3134,897,1660,640,1880,659,1246,600,978,500,1222,463,1298,559,1943,634,1186,451,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4413502,17685,2175275,9543,1024218,10752,60,83,1024158,10750,2646,969,1849,796,5823,1250,5212,1330,16835,2589,8985,1783,22095,2742,20486,2744,52091,4095,25985,2989,67445,4830,78832,5257,74787,5021,72423,4710,54188,4217,67568,4445,87204,5325,64828,4480,115549,4384,179327,6228,1151057,11087,716117,9441,434940,11176,60378,4420,39174,3284,48331,3107,31899,3089,48122,3233,20749,2884,31351,2843,14569,2364,22103,2650,9157,1710,21754,2898,15866,2072,10375,1708,9950,1676,7187,1702,5453,1061,8543,1584,6102,1125,7345,1215,16532,1921,2238227,9843,751989,13245,0,208,751989,13245,1110,575,1202,575,7796,1508,4912,1128,13417,2108,11322,1850,20613,2891,18109,2558,49327,4797,24990,3425,58992,4557,78823,5049,67290,4046,64760,4179,42654,3568,52226,3310,66758,3887,43900,3398,59431,3474,64357,3806,1486238,14080,975786,11801,510452,9979,80585,4855,51415,3886,51339,4138,37072,3487,56143,3615,27479,3045,33241,2954,16794,2569,27834,2511,12300,1883,25153,2858,18374,1780,13268,1874,14829,2067,5961,1295,10049,1542,8682,1392,5227,1004,6571,1118,8136,1396,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1860833,5131,907521,3485,428680,8299,0,201,428680,8299,1453,592,223,198,1452,684,2737,819,7496,1575,3522,1030,8926,1566,6963,1284,21597,2323,13831,2039,34700,2913,38110,3158,29705,3444,32972,3167,25561,2940,32291,2981,39026,3453,30945,2747,43429,3618,53741,4079,478841,7942,312848,7268,165993,5724,24390,2315,18563,2147,19855,2263,11690,1734,16415,2374,8464,1691,10967,1830,7234,1895,7195,1328,3686,1109,5753,1142,5984,1226,4477,1243,4029,1080,2511,992,2418,730,3306,841,1929,764,2193,701,4934,1055,953312,3545,327662,7849,0,201,327662,7849,185,215,886,473,1645,595,2427,748,9839,1665,7161,1424,17045,2669,10956,1693,24687,2718,15058,2228,35563,3152,30638,3298,30111,3163,24870,2865,22077,2369,19251,2371,23998,2329,17784,2265,17040,2085,16441,2120,625650,8070,425125,6616,200525,6601,35500,3069,24634,2484,20744,2156,16507,2259,23065,2793,10124,1677,11793,2257,7036,1557,6985,1540,3960,1030,9674,1794,6759,1646,3957,1154,5134,1169,3514,946,2303,785,3354,1129,2116,711,1187,608,2179,684,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,18831206,48598,9359948,27180,4585630,30576,598,314,4585032,30567,9157,1671,5926,1260,22734,2518,18231,2356,67675,4455,34507,3215,84639,6223,80991,5755,200540,8681,114991,5563,248870,7286,293212,8944,236625,8406,263244,9553,194428,7230,260708,8474,354101,9264,304526,8620,551403,14097,1238524,16959,4774318,28771,2706989,20606,2067329,24496,241793,8763,168051,7132,182506,6866,123042,6343,202357,7760,90444,4870,128290,6027,69370,4614,114986,5806,44576,3550,101667,5408,91110,5194,60252,4063,54623,3993,38103,3680,49519,3150,54885,3977,40531,3664,75687,4582,135537,5482,9471258,28071,3031969,22679,272,224,3031697,22711,6604,1697,5395,1158,21078,2435,15912,1970,60150,4188,40727,3323,76328,5132,64649,4302,155805,7780,84362,5374,182139,7346,219638,8661,190426,5967,213809,7424,156270,7566,184023,7328,255317,8343,217680,8561,378916,7707,502469,10765,6439289,32669,3936262,25759,2503027,28027,305463,9754,229384,7249,246447,8075,167593,7681,261639,8866,112757,6062,167693,6727,78180,4057,142002,6860,64480,4287,122299,5451,115235,4581,63488,4206,65429,4220,41142,3336,51226,3690,57672,3630,47512,3886,80577,4887,82809,5180,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3831230,10326,1915391,6424,1048598,10531,203,169,1048395,10532,1813,640,1337,534,5050,1112,5130,1234,14152,1830,10745,1520,17547,2623,12582,1891,32829,3345,20750,1871,55485,4456,68762,4744,61874,4719,70034,4946,53259,3682,71014,4464,103348,5126,78874,4011,130254,5423,233556,5864,866793,9710,437279,7513,429514,8240,61654,4260,46916,2905,42796,3178,25403,2709,37523,3159,15133,1823,25091,2502,11929,1707,22427,2048,11198,1812,18771,2305,19231,2233,10906,1708,13349,1575,7496,1357,9519,1560,10440,1865,6945,1246,11953,1652,20834,2231,1915839,5881,730014,10644,137,120,729877,10628,1902,805,1534,582,5203,1271,3965,1026,14276,2358,9458,1604,14460,1870,14660,2237,29289,3070,19367,2286,48112,4193,62386,3701,63009,4610,63211,4563,47570,3443,55330,3750,72013,4046,54044,3925,72841,4657,77247,4202,1185825,10577,646917,10230,538908,9813,83218,4499,59413,3973,48962,3362,37239,2592,52450,3493,23178,2326,35568,3083,16610,1984,29646,2524,12939,1974,25979,2245,22247,2315,17080,2054,13253,1529,11043,1586,9601,1374,10928,1609,8353,1120,9479,1478,11722,1637,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2282669,9486,1102776,6107,559346,7124,55,92,559291,7124,996,383,705,420,2250,801,1963,697,3441,847,1308,580,4055,943,6636,1739,10958,2109,5895,1382,22465,2863,28163,2758,20608,2509,31200,3055,25776,3309,37883,3048,55135,3788,48586,3191,85011,4263,166257,4851,543430,8571,302948,6780,240482,6801,37289,2565,23105,2336,22774,2415,11542,1837,21500,2411,8416,1416,13956,2224,5971,1223,13801,2085,6653,1647,9777,1691,10385,1647,6183,1362,5196,1104,4638,1130,5687,1158,6748,1418,6105,1117,8808,1463,11948,1527,1179893,5555,423206,7761,219,219,422987,7757,972,450,745,450,1338,520,1166,574,3941,1241,2172,799,5640,1394,3766,995,10383,1734,8515,1520,23627,2796,32830,3034,28066,2983,28255,2821,26365,2525,28592,2636,47199,3760,34573,3360,67628,3701,67214,3507,756687,10184,434891,9296,321796,8484,45813,3556,32448,3221,28793,2618,16615,2360,28132,2428,14530,2152,19821,2235,10294,1817,21340,2127,6356,1187,18001,2363,15713,2120,9785,1582,7324,1125,5167,1015,9518,1670,7766,1109,6614,1076,9672,1211,8094,1582,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,552587,3357,266729,2157,128479,3812,0,198,128479,3812,378,434,0,198,800,410,560,456,1296,477,402,304,1861,776,1241,595,3236,1024,1701,742,9671,1985,8015,1574,7979,1354,7831,1539,8567,1465,7942,1272,13888,1991,12545,1958,15793,2167,24773,1678,138250,4127,87371,3420,50879,2943,10116,1596,6100,1028,4704,1122,3207,873,4489,966,1446,604,2393,734,1472,613,3103,1140,969,596,2770,856,1840,579,1043,541,990,389,259,236,1043,474,1354,474,497,328,1204,485,1880,588,285858,1731,97676,3975,44,73,97632,3969,81,121,70,113,659,395,593,283,1823,715,512,407,1637,586,1275,738,2827,794,2395,819,6744,1291,10014,1921,6911,1242,8472,1461,5337,1128,6876,1234,10227,1492,7103,1250,12666,2066,11410,1558,188182,4024,123614,4159,64568,3988,8851,1701,6633,1302,6782,1227,5389,1377,6690,1524,3376,805,3506,1106,1818,781,4063,1291,1277,461,3942,1326,2844,953,1099,487,1404,424,1150,520,1390,707,1448,518,418,241,1604,580,884,428,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,252080,3248,124856,2034,83723,2664,0,208,83723,2664,0,208,44,76,259,243,204,218,432,222,0,208,303,216,234,230,392,354,359,238,1683,748,1730,569,1613,669,2216,777,1705,1029,3010,887,6004,1198,8124,1471,13874,1604,41537,2223,41133,2598,16158,2135,24975,2068,3684,913,3330,1153,1779,631,1395,572,1347,532,524,307,570,366,426,291,560,315,405,265,1274,527,1661,764,995,514,776,422,318,250,730,424,2248,951,481,294,882,411,1590,503,127224,1684,75666,2628,0,208,75666,2628,190,164,65,110,213,165,77,129,258,221,69,93,383,329,107,88,180,189,205,259,926,441,1122,424,1263,500,2411,696,3264,1211,6812,1413,8090,1452,7670,1474,12334,1557,30027,2271,51558,2795,22718,1997,28840,2615,4342,1037,4533,1092,2696,803,1105,548,1281,451,408,288,1278,633,329,245,995,498,396,260,906,445,836,429,1107,425,1378,587,539,324,885,451,833,420,1044,526,1768,656,2181,632,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,13302316,26456,6467041,14394,2972347,23308,248,196,2972099,23278,3761,1038,5021,1508,14105,1914,13793,2406,58957,4975,32748,3863,84361,6657,69703,6382,164462,8642,88848,6194,229971,9540,261929,10572,208782,7975,225889,10006,157291,8055,195550,9443,226676,8916,176294,7578,274063,8458,479895,10545,3494694,22282,2287662,18028,1207032,19854,161062,6799,110876,6058,121311,8158,77882,4740,126401,6507,59680,4639,83479,5658,38080,3366,69286,4565,23486,2866,61799,4900,51795,4149,34538,3391,32967,3379,20182,2398,20890,2425,22703,2568,14742,1984,23825,2593,52048,3479,6835275,15295,2213270,19129,203,174,2213067,19136,3928,1186,4072,1209,18375,2341,17360,2850,52237,4650,33429,3680,81743,5439,79442,6314,154519,8218,87289,6337,208074,8408,213467,9692,182291,6188,189084,8515,133193,7357,144447,6575,164107,7437,119703,6435,160857,6426,165450,6585,4622005,20249,3164443,20124,1457562,18704,199571,7685,140306,7642,155386,7058,113142,7579,167473,8366,76874,5829,108767,7202,48409,4488,84106,5221,39321,3967,69446,4339,56994,4559,37276,3706,41290,3869,21299,2780,23683,2470,22560,2544,13989,1867,18254,2299,19416,2252,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
