GEO_ID,B11001G_001E,B11001G_001M,B11001G_002E,B11001G_002M,B11001G_003E,B11001G_003M,B11001G_004E,B11001G_004M,B11001G_005E,B11001G_005M,B11001G_006E,B11001G_006M,B11001G_007E,B11001G_007M,B11001G_008E,B11001G_008M,B11001G_009E,B11001G_009M,NAME,B11001G_001EA,B11001G_001MA,B11001G_002MA,B11001G_002EA,B11001G_003MA,B11001G_003EA,B11001G_004EA,B11001G_004MA,B11001G_005MA,B11001G_005EA,B11001G_006EA,B11001G_006MA,B11001G_007EA,B11001G_007MA,B11001G_008MA,B11001G_008EA,B11001G_009MA,B11001G_009EA,state
0400000US34,53126,3711,36927,3124,24387,2474,12540,1858,3102,965,9438,1523,16199,2204,12274,1885,3925,1131,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,17025,2242,10689,1550,7493,1279,3196,969,747,429,2449,750,6336,1254,4915,1060,1421,624,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,156270,6436,93454,5225,53660,3819,39794,3307,8341,1623,31453,3021,62816,4391,45837,3466,16979,2283,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,58768,4439,36887,3085,23648,2316,13239,1979,3435,990,9804,1738,21881,2941,17348,2472,4533,1326,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,3351,974,1805,687,1485,605,320,259,198,209,122,122,1546,674,1210,512,336,375,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,76549,5133,45054,3914,23273,2239,21781,3029,5955,1523,15826,2486,31495,3066,24295,2869,7200,1406,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,82769,3037,53632,2536,33856,2092,19776,1679,4434,889,15342,1553,29137,2128,22662,1744,6475,1231,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,52727,3955,31254,2903,19829,2293,11425,1769,2855,954,8570,1654,21473,2832,14667,2397,6806,1578,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,65630,3752,39216,2654,21351,2456,17865,1881,4825,1248,13040,1829,26414,2661,19516,2458,6898,1297,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,7188,1758,3754,1123,2075,788,1679,745,436,415,1243,610,3434,1070,2726,973,708,464,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,23523,2886,15016,2118,8948,1587,6068,1361,901,398,5167,1269,8507,1793,6998,1614,1509,765,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,4313,1132,2691,909,1348,732,1343,652,548,403,795,485,1622,669,1283,613,339,257,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,33762,2974,18433,2492,12620,1934,5813,1286,1148,495,4665,1199,15329,2077,11930,1770,3399,1012,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,174611,7411,108564,5748,77605,4991,30959,2647,8881,1759,22078,2276,66047,4936,51845,4538,14202,2162,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,16906,2032,11532,1547,7986,1442,3546,1073,1252,723,2294,785,5374,1228,2947,980,2427,756,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,3321,798,1956,553,1384,501,572,283,139,105,433,263,1365,581,1040,459,325,276,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,71377,4993,47497,3652,31914,3165,15583,1874,5129,1203,10454,1820,23880,3067,16535,2605,7345,1661,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,100369,5451,57406,3979,38113,2927,19293,2686,5971,1479,13322,2149,42963,3940,27504,3024,15459,2105,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,4703,1007,2834,773,1982,649,852,409,321,288,531,286,1869,733,1476,587,393,340,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,29149,2335,16839,1843,9280,1371,7559,1185,1778,532,5781,1109,12310,1550,8826,1208,3484,931,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,4776,1071,3067,814,2028,628,1039,546,477,378,562,375,1709,689,1141,600,568,372,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,66135,4615,44016,3708,21229,2484,22787,3175,5593,1492,17194,2595,22119,2513,19347,2394,2772,1186,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
