GEO_ID,B08008_001E,B08008_001M,B08008_002E,B08008_002M,B08008_003E,B08008_003M,B08008_004E,B08008_004M,B08008_005E,B08008_005M,B08008_006E,B08008_006M,B08008_007E,B08008_007M,B08008_008E,B08008_008M,B08008_009E,B08008_009M,B08008_010E,B08008_010M,B08008_011E,B08008_011M,B08008_012E,B08008_012M,B08008_013E,B08008_013M,B08008_014E,B08008_014M,B08008_015E,B08008_015M,NAME,B08008_001EA,B08008_001MA,B08008_002EA,B08008_002MA,B08008_003EA,B08008_003MA,B08008_004MA,B08008_004EA,B08008_005MA,B08008_005EA,B08008_006EA,B08008_006MA,B08008_007EA,B08008_007MA,B08008_008EA,B08008_008MA,B08008_009MA,B08008_009EA,B08008_010MA,B08008_010EA,B08008_011EA,B08008_011MA,B08008_012EA,B08008_012MA,B08008_013EA,B08008_013MA,B08008_014MA,B08008_014EA,B08008_015MA,B08008_015EA,state
0400000US13,4782581,26117,2328914,23830,932924,16275,1395990,23540,2453667,24697,2508113,15108,1196705,16194,459779,12338,736926,17418,1311408,16157,2274468,18559,1132209,16131,473145,11334,659064,13472,1142259,16584,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,703939,7810,683840,8141,265720,7751,418120,8624,20099,2990,380475,5235,369313,5505,142834,5728,226479,5830,11162,1844,323464,4881,314527,5010,122886,4843,191641,5474,8937,1736,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,773999,10081,561524,12056,292277,8452,269247,9855,212475,8817,420259,7352,301346,7787,144291,6363,157055,7234,118913,5921,353740,7185,260178,8389,147986,6796,112192,6037,93562,5243,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6129046,25518,5402671,30258,2052338,22857,3350333,26209,726375,15594,3215846,16358,2822398,18462,1018298,14971,1804100,15930,393448,9397,2913200,17733,2580273,19441,1034040,13760,1546233,17790,332927,8411,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3126324,19561,2142863,18661,1021466,14912,1121397,15379,983461,15477,1646586,12511,1109138,11639,496067,10946,613071,9941,537448,9161,1479738,13463,1033725,12319,525399,9446,508326,9613,446013,10088,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1597499,9307,1286702,10806,631932,9367,654770,10872,310797,7952,838538,6162,666245,6808,311548,6259,354697,7774,172293,4705,758961,6561,620457,7093,320384,6895,300073,6347,138504,4566,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1431057,8730,1211310,10379,646089,10822,565221,9526,219747,7091,770877,6920,649305,7127,321102,7078,328203,6883,121572,4143,660180,6870,562005,6809,324987,7201,237018,6345,98175,4413,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1948608,13560,1220450,11537,644595,10242,575855,11537,728158,10255,1023227,9050,629576,8476,318441,7538,311135,7365,393651,7561,925381,10594,590874,8420,326154,6046,264720,7621,334507,6287,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2003496,18402,1324656,19571,592008,14142,732648,14097,678840,13889,1032110,12456,668576,11769,276223,8544,392353,9266,363534,9446,971386,11897,656080,12348,315785,8815,340295,8983,315306,8754,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,657960,7348,311713,8402,125665,6259,186048,7158,346247,8329,331796,4845,153846,5027,61184,4307,92662,4782,177950,5583,326164,5576,157867,5472,64481,4009,93386,4415,168297,4997,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3061440,14044,2538262,16282,526835,10759,2011427,17357,523178,11046,1569451,10171,1290738,11596,248439,7922,1042299,12159,278713,6214,1491989,12782,1247524,11469,278396,8096,969128,11215,244465,7338,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3526167,17582,2467620,14928,840613,13563,1627007,20022,1058547,14106,1802506,11530,1252011,10277,394973,9626,857038,11790,550495,10881,1723661,11382,1215609,11033,445640,10458,769969,13759,508052,6899,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4560646,19707,2497475,16928,751095,12890,1746380,16556,2063171,16076,2387232,13294,1282993,10860,357250,8925,925743,11047,1104239,11485,2173414,14870,1214482,13079,393845,8888,820637,12156,958932,10257,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2908771,11921,2440913,14120,824168,12961,1616745,12550,467858,10679,1520633,8201,1266595,9105,397827,8534,868768,8780,254038,6031,1388138,9219,1174318,9920,426341,8137,747977,9257,213820,5668,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1214929,13583,678453,12504,281596,8374,396857,10632,536476,12410,622837,9342,338355,8557,132547,6674,205808,7843,284482,7997,592092,9032,340098,7563,149049,6423,191049,6989,251994,7906,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2881692,17530,2056250,17752,827650,14361,1228600,16275,825442,16717,1496055,11738,1049134,11509,406312,8572,642822,11391,446921,10829,1385637,12212,1007116,11760,421338,9954,585778,10886,378521,8339,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,508613,6858,361132,7016,232328,6134,128804,5788,147481,5808,268278,4725,189579,4612,115713,4329,73866,3883,78699,3582,240335,4636,171553,4756,116615,3987,54938,3671,68782,3633,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,996639,7497,791025,8269,530757,7897,260268,5787,205614,5340,530857,4573,417289,5178,266279,5385,151010,4386,113568,3202,465782,5137,373736,5384,264478,4998,109258,3724,92046,3249,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1402611,11140,1340502,11601,497072,10896,843430,12088,62109,4547,761282,8059,724240,8418,255881,8186,468359,9681,37042,3128,641329,7969,616262,7808,241191,6744,375071,7044,25067,2350,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,712701,7576,332022,7139,124474,5410,207548,5318,380679,7692,372887,4866,173323,4729,58007,3625,115316,4143,199564,4760,339814,5355,158699,4552,66467,3793,92232,3518,181115,5037,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4409601,22026,2625348,20619,517488,12317,2107860,19672,1784253,16109,2326667,12114,1389433,13582,261041,8661,1128392,12982,937234,11081,2082934,14591,1235915,13752,256447,8324,979468,12525,847019,10508,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,866572,11960,735132,11484,454275,9676,280857,8386,131440,7259,454838,8401,383967,7074,219881,5726,164086,5910,70871,4527,411734,7794,351165,8108,234394,7450,116771,5568,60569,4337,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9427680,30893,7672713,32880,4585723,28478,3086990,22528,1754967,16413,4873656,20964,3949873,21209,2320526,19448,1629347,14968,923783,9904,4554024,21192,3722840,22274,2265197,18148,1457643,15635,831184,10894,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4780350,24489,2954374,26883,1494763,18505,1459611,24290,1825976,22014,2494045,15761,1522482,16512,735615,12670,786867,17039,971563,14455,2286305,16534,1431892,16699,759148,11475,672744,14332,854413,13198,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,405145,4371,329291,4773,215690,5529,113601,4629,75854,3779,223008,3085,179842,3322,109636,3854,70206,3489,43166,2452,182137,3129,149449,3175,106054,3367,43395,2764,32688,1968,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5476583,23581,3851980,23069,1317624,16265,2534356,22253,1624603,17406,2840866,15936,1963015,15485,636136,10374,1326879,14740,877851,11686,2635717,16801,1888965,13680,681488,11976,1207477,13965,746752,10983,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1744677,12690,1394219,13130,783800,11292,610419,9799,350458,6524,931500,7978,735167,8232,391244,7864,343923,6484,196333,4074,813177,7953,659052,8469,392556,6779,266496,6211,154125,4330,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1953055,14969,1599178,14469,776356,12021,822822,12857,353877,10128,1031248,10212,838745,8363,384828,9011,453917,8640,192503,6830,921807,10249,760433,10517,391528,8525,368905,7946,161374,5918,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6056160,22146,3308000,22716,1097361,15063,2210639,20279,2748160,18610,3165480,15289,1687341,14058,535259,11268,1152082,14766,1478139,11295,2890680,16928,1620659,16036,562102,11917,1058557,12587,1270021,11766,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,522214,6772,317046,6389,103638,5307,213408,5620,205168,5885,269743,5007,165122,4594,54420,4410,110702,3880,104621,3758,252471,4847,151924,4882,49218,3226,102706,4145,100547,4194,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2259936,17207,1087985,16683,374755,9685,713230,14601,1171951,18963,1166140,9444,559093,10932,184452,6242,374641,9306,607047,10671,1093796,12161,528892,9164,190303,6428,338589,8537,564904,12452,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,436376,5284,343969,5422,228551,5104,115418,4143,92407,3548,235182,3583,184568,3488,115848,3357,68720,3120,50614,2422,201194,3560,159401,3485,112703,3690,46698,2485,41793,1888,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3079158,18127,1959596,19621,1116695,16309,842901,16299,1119562,16956,1618323,10922,1017911,11896,553144,11589,464767,10849,600412,10977,1460835,15119,941685,13490,563551,11108,378134,11140,519150,10063,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13051002,37723,10325368,44273,5508307,32262,4817061,33495,2725634,30181,7142499,23805,5624584,27098,2855868,24938,2768716,22922,1517915,19332,5908503,29435,4700784,29482,2652439,23720,2048345,24251,1207719,20327,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1486681,9125,1427896,9304,439036,10555,988860,10576,58785,4140,832067,6445,798549,6632,225431,7627,573118,7548,33518,2615,654614,6757,629347,6784,213605,6046,415742,7091,25267,2404,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,318995,4208,121620,5090,48740,3532,72880,4072,197375,5041,161291,3199,61086,2954,24896,2368,36190,2720,100205,3083,157704,2962,60534,3306,23844,2154,36690,2603,97170,3414,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4195387,19113,2949153,20339,972602,14308,1976551,19460,1246234,14898,2202120,12430,1548865,12744,475885,10373,1072980,13370,653255,9179,1993267,15544,1400288,13397,496717,9585,903571,11334,592979,9674,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3566785,15915,3015546,18590,1106217,17942,1909329,19443,551239,13092,1936937,11310,1637118,12530,553172,12639,1083946,13431,299819,8338,1629848,12136,1378428,13256,553045,10997,825383,13129,251420,7566,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,711997,10856,313374,9717,108708,5583,204666,7515,398623,10747,377112,6639,163552,5751,51564,3136,111988,5347,213560,6785,334885,7359,149822,5639,57144,4065,92678,4352,185063,6618,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2938890,12379,2158772,14834,859178,13416,1299594,14136,780118,12465,1532738,9726,1108261,10931,411116,9676,697145,10402,424477,6965,1406152,9109,1050511,9643,448062,8383,602449,8818,355641,7370,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,279145,4794,217946,5829,138906,5566,79040,4338,61199,4166,153647,3747,119439,3997,67784,3473,51655,2954,34208,2885,125498,3635,98507,3906,71122,3663,27385,2689,26991,2210,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,978691,16266,569774,14132,251409,9100,318365,11383,408917,12833,507617,10427,287486,8805,122023,5953,165463,8305,220131,8139,471074,11301,282288,9500,129386,6785,152902,6876,188786,8770,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
