GEO_ID,B19001_001E,B19001_001M,B19001_002E,B19001_002M,B19001_003E,B19001_003M,B19001_004E,B19001_004M,B19001_005E,B19001_005M,B19001_006E,B19001_006M,B19001_007E,B19001_007M,B19001_008E,B19001_008M,B19001_009E,B19001_009M,B19001_010E,B19001_010M,B19001_011E,B19001_011M,B19001_012E,B19001_012M,B19001_013E,B19001_013M,B19001_014E,B19001_014M,B19001_015E,B19001_015M,B19001_016E,B19001_016M,B19001_017E,B19001_017M,NAME,B19001_001EA,B19001_001MA,B19001_002MA,B19001_002EA,B19001_003MA,B19001_003EA,B19001_004EA,B19001_004MA,B19001_005EA,B19001_005MA,B19001_006EA,B19001_006MA,B19001_007MA,B19001_007EA,B19001_008MA,B19001_008EA,B19001_009MA,B19001_009EA,B19001_010EA,B19001_010MA,B19001_011MA,B19001_011EA,B19001_012MA,B19001_012EA,B19001_013MA,B19001_013EA,B19001_014EA,B19001_014MA,B19001_015EA,B19001_015MA,B19001_016EA,B19001_016MA,B19001_017MA,B19001_017EA,state
0400000US13,3745074,16431,263743,8034,173611,7417,179219,7129,193125,8088,176823,6994,187913,7545,174848,7611,174420,8562,153438,6835,288810,10100,384654,10414,466089,11033,311558,8823,195726,8228,204692,6596,216405,6886,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,28417,2771,13429,1630,13464,1662,14330,1785,14242,1745,14594,1815,15836,2204,17186,1873,15690,1877,30533,2866,43069,2418,67589,4127,51085,2836,34245,2676,42481,3069,41888,2571,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,37996,3603,29599,3112,26252,2765,35162,3245,33106,3132,36094,3550,32900,3131,32472,2584,30916,3064,56060,4106,71609,4713,78785,4290,50721,3815,27918,2882,25116,2901,20429,2199,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,321801,9428,195408,6175,211286,7518,218293,7099,193876,6675,209919,7098,196505,7381,191460,8050,181499,5980,361495,9244,477448,10240,618164,12485,451768,10859,290602,7397,330380,7868,358768,7621,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,168681,6580,119206,5179,125049,6247,136473,6602,126858,5969,135060,6283,128051,6008,128258,5216,104650,4986,216393,6725,276065,7815,337628,8627,215666,6708,123654,5103,115350,4655,100257,5619,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,64217,3297,54969,3083,60428,3509,63139,3268,54974,3487,61465,3686,60300,3753,63434,3256,54997,3555,102707,3879,139679,5916,175576,5676,121816,4822,66138,3428,62762,3217,50904,3377,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,64465,4181,50454,3346,53198,3454,53601,3395,56194,4134,57111,3200,57234,3672,55267,2963,51568,3243,96740,4321,121200,5222,145930,5997,100362,5270,58837,3358,54354,3081,52468,3175,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,155432,5369,103602,5579,97907,5146,99928,5059,87129,4599,96695,5097,86605,4901,85486,4155,72900,4062,133826,5369,166474,6913,202536,6594,129818,4988,78362,4133,66346,3893,61988,3310,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,179246,6638,113290,5726,108649,5545,108497,5354,99756,6007,90523,4960,73505,4637,78271,4252,68796,3960,123816,5964,160887,5594,180683,6853,134618,5278,72792,4271,74132,3979,69662,3756,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,31370,2707,31431,2675,28538,2824,24385,2279,27078,2301,26876,2466,24641,2226,25543,2229,22285,1990,43522,3119,60753,3615,72727,3467,46824,3282,27961,2656,24942,2246,22083,2344,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,105373,6063,63271,3684,66598,4184,68617,3799,73095,4827,76966,4130,73702,4135,81827,4989,70999,4263,144383,5354,209053,6730,286855,7927,248420,7325,166866,6553,222192,5897,249126,6247,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,146695,5298,117447,6061,99743,5707,93592,4603,85846,5469,97377,5599,86672,4820,86521,5273,79403,3692,146772,6833,226525,8029,311027,8274,268559,8526,190631,5775,250456,7726,317688,8499,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,266732,7555,181943,6616,185038,6068,208507,5270,192691,6496,198317,6150,194607,6521,192123,5841,172863,6022,321965,8244,402118,8904,491937,8129,337427,8617,194272,5666,201685,5410,187792,6327,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,96694,3887,78536,3651,77881,3544,87273,4099,81852,3989,90441,3383,85292,3822,92625,4082,86173,4024,169417,5798,230529,6077,302058,6338,228686,6612,141109,5089,158260,4489,155385,5771,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,118702,5385,74766,4316,67881,4892,71416,4487,58955,4248,59856,4000,54016,4215,53330,3604,46298,3144,87993,4911,101643,4643,123694,5867,72090,4664,38013,3432,34602,2917,28725,2854,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2385135,13054,154176,5799,113274,4334,118982,5548,136287,6630,119551,6141,122480,6233,119987,5799,119267,5664,104649,5353,198841,7421,254310,7872,302218,7361,193207,5953,116227,4726,110749,4967,100930,4606,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,423091,4068,27449,2775,19463,2304,21243,2527,24639,2320,23556,2468,24667,2372,19695,2045,18254,1875,18492,1806,37241,2444,44324,3025,53046,3114,36523,2557,19965,2121,19798,1820,14736,1776,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,754490,4583,39314,2710,28420,2116,32931,2553,36833,2637,29959,2304,38999,2950,37886,2313,38085,2362,31630,2205,63314,3309,88007,4196,105880,4597,70339,3462,40844,2378,39056,2569,32993,2141,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,68407,4773,41810,3571,43830,3253,53034,4201,49265,3510,56256,4010,51270,2953,55763,3322,45300,2867,98766,5601,120144,5507,145001,6261,101430,4636,55544,3093,56747,3661,52046,3086,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,22100,2530,16244,2058,18021,2048,22193,2803,20351,2631,22662,2312,17920,1585,17959,2178,19076,2311,38247,3338,54370,3277,74074,4134,56366,3827,40856,2789,44483,2936,43778,2785,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,172726,7271,103134,5256,112359,5534,116516,6124,105488,5357,119977,6152,103462,5924,107939,5105,97780,4940,200495,6875,280754,8893,400052,9651,330279,8325,238366,8812,310082,7948,419389,10143,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,74415,5089,44272,3856,44267,3748,44888,3965,45885,3597,44267,3933,38069,3015,36865,3338,31578,3065,61647,4301,71048,4726,83354,4585,60362,4051,29205,2258,31778,2846,25805,2211,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7304332,18884,539861,12778,344117,9974,318605,7942,324836,7534,287841,6682,295232,10482,274367,8468,280334,9768,248659,9305,497724,10801,651489,12851,865908,14258,655983,13453,446175,10941,555089,12654,718112,10237,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,272834,8558,209337,8014,203207,6445,216835,8048,199697,7612,208202,8579,190186,7073,199310,8435,169249,6563,319960,8517,405994,10724,476266,10945,306991,8970,188166,7746,195515,6838,193320,6653,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,19934,2030,12052,1254,13328,1996,15073,1644,14433,2069,15008,1668,12702,1575,13878,1910,11446,1684,23336,2227,34546,2728,47485,3601,30131,2388,18805,1835,17844,1571,16305,2039,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,331728,9565,227476,6527,229748,7833,246686,8575,229240,7345,250708,7727,220574,6262,227150,6920,196561,6257,374897,8394,487157,9991,595751,9089,391930,8426,234417,7070,221825,7118,201344,6593,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,107019,4123,82384,4133,80987,3888,88532,3335,83748,3960,82224,4024,71256,4177,74518,3995,63715,3225,121494,5049,150077,5045,177890,5508,111723,4570,62242,3325,59707,2942,52848,2729,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,102403,5187,68783,4194,71532,4368,72833,4522,69648,4200,76959,4257,72554,4275,69155,3974,65719,4008,129368,5139,170472,6834,212326,7048,149666,6384,85088,3748,96480,4254,90649,3405,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,361529,8860,225094,7449,234138,5988,245062,8095,230004,7205,230583,7621,210767,6404,215378,7278,193032,6557,384089,7478,514097,8479,645417,10442,443136,9798,280173,5844,291842,8180,304410,6268,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,25342,3015,21960,2363,20684,2333,19771,2137,16557,2199,16087,1990,16869,2306,15567,2372,12856,1996,26853,2538,40014,3139,53632,3326,40499,2883,26792,2646,28002,2601,27263,2191,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,154048,6449,99344,5567,99758,4943,112719,6445,104445,5089,107655,5140,88949,4324,91468,4441,82640,5390,153322,5346,197621,6602,223616,7538,146519,5738,80756,4962,81969,4621,80271,4251,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,20228,1810,15472,2002,17132,1962,18003,2198,17173,2185,20122,1876,15462,1665,16372,1773,13270,1434,27534,2243,38738,2706,47574,2954,31112,2353,18094,1771,14826,1507,13148,1525,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,187701,7516,143824,6698,139647,6224,140979,6307,133815,5567,142134,6045,133304,6032,123902,5297,113266,5921,220455,7583,270899,8503,305317,8136,198044,7536,114047,4498,107322,4973,113999,4985,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9623874,22217,640979,15416,403244,12761,424262,10338,484266,13641,436832,12899,467654,12574,424377,10973,434375,12042,384691,11901,756169,16771,969716,16498,1179445,20530,856153,14001,541828,13512,585220,13527,634663,11922,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,975448,5045,40816,3587,29862,2173,30285,3176,36636,3169,37060,3187,41322,3122,40640,3150,43738,3050,36690,3085,80996,4071,118947,4393,145310,5100,112462,4648,61756,2971,63276,3814,55652,3537,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256629,3631,13260,1619,13032,1788,12873,1966,13569,1745,11818,1300,14024,1880,10222,1307,11773,1689,10051,1208,21659,2100,28153,2474,34502,2466,22266,1805,14896,1627,11231,1317,13300,1489,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3120880,13665,164966,6681,115141,5905,112507,5642,118982,6240,110755,5894,120403,5485,119135,5689,116512,6110,114215,5049,225466,6504,303003,9621,412608,9261,312358,8109,205749,6516,259987,6874,309093,8044,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2840377,11168,149484,7375,98698,5596,95900,5585,107546,5134,97868,5027,112870,5769,108141,4927,112406,6066,110336,4574,211994,7045,291076,9246,387052,11181,296780,8382,197783,7111,220067,7393,242376,5595,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,715308,7000,70097,4126,46980,3242,50633,3978,48781,3582,39103,3047,40101,3357,35968,2985,34256,2499,28292,2671,58907,3488,69641,4357,77770,3788,46350,3469,25578,2231,23678,2494,19173,2135,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2350293,7563,117923,4610,108087,4129,106724,4371,119466,4933,108995,4606,112016,4762,112026,5117,112221,4283,100033,4171,188290,5880,259494,6079,326881,7076,220739,6393,128692,4915,125514,4422,103192,3807,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,225796,3968,13938,2149,8496,1496,10043,1886,10973,1769,9472,1445,12083,1935,9321,1494,9948,1588,9259,1697,18344,2123,24816,2600,32394,2532,24702,2316,13153,1827,10926,1578,7928,1321,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1191305,10722,349478,9899,139534,6196,122356,5606,98984,5375,72554,3968,65333,4745,50837,3904,45550,3770,39152,4043,62286,4582,53520,4839,44733,3615,18963,2334,10806,2069,7293,1287,9926,1627,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
