GEO_ID,C27003_001E,C27003_001M,C27003_002E,C27003_002M,C27003_003E,C27003_003M,C27003_004E,C27003_004M,C27003_005E,C27003_005M,C27003_006E,C27003_006M,C27003_007E,C27003_007M,C27003_008E,C27003_008M,C27003_009E,C27003_009M,C27003_010E,C27003_010M,C27003_011E,C27003_011M,C27003_012E,C27003_012M,C27003_013E,C27003_013M,C27003_014E,C27003_014M,C27003_015E,C27003_015M,C27003_016E,C27003_016M,C27003_017E,C27003_017M,C27003_018E,C27003_018M,C27003_019E,C27003_019M,C27003_020E,C27003_020M,C27003_021E,C27003_021M,NAME,C27003_001EA,C27003_001MA,C27003_002MA,C27003_002EA,C27003_003MA,C27003_003EA,C27003_004MA,C27003_004EA,C27003_005EA,C27003_005MA,C27003_006MA,C27003_006EA,C27003_007EA,C27003_007MA,C27003_008MA,C27003_008EA,C27003_009MA,C27003_009EA,C27003_010EA,C27003_010MA,C27003_011MA,C27003_011EA,C27003_012EA,C27003_012MA,C27003_013EA,C27003_013MA,C27003_014MA,C27003_014EA,C27003_015MA,C27003_015EA,C27003_016MA,C27003_016EA,C27003_017MA,C27003_017EA,C27003_018EA,C27003_018MA,C27003_019MA,C27003_019EA,C27003_020MA,C27003_020EA,C27003_021MA,C27003_021EA,state
0400000US13,10241594,3158,4921118,8847,1355168,7631,530143,15513,825025,15519,2969603,8067,354087,11098,2615516,13379,596347,2766,574160,3475,22187,2697,5320476,8017,1315709,8186,513736,16263,801973,15763,3228978,6404,425707,11360,2803271,12503,775789,3089,748028,4502,27761,3353,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,671429,2782,165276,1492,56416,3568,108860,3682,393147,2505,66774,4015,326373,4973,113006,690,107240,1294,5766,1110,701773,1666,155673,1477,51070,3406,104603,3553,409679,1676,71584,4046,338095,4241,136421,856,129714,1493,6707,1188,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,846431,2702,243008,2581,93281,4966,149727,5170,481054,3212,68916,5117,412138,5538,122369,1302,118513,1527,3856,1187,848842,2797,228731,2451,89023,5207,139708,5261,483942,3101,64212,4877,419730,5257,136169,1474,133292,1822,2877,896,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,6173024,4831,1567510,5020,588243,12666,979267,14049,3780427,5262,604320,12481,3176107,12802,825087,2607,781663,3850,43424,3221,6447102,4671,1501908,4833,571585,14676,930323,14314,3888807,5441,760903,13558,3127904,13818,1056387,2578,1008103,4277,48284,3656,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,3223272,5239,861532,5408,303391,10582,558141,10789,1923624,5306,298218,8152,1625406,9315,438116,2424,422608,3012,15508,1890,3345162,5188,808885,5046,272889,8786,535996,8835,1986730,5022,364007,11202,1622723,11475,549547,2637,536850,3088,12697,1604,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,1537348,3690,397302,3739,136235,6101,261067,6215,914884,3653,135739,6341,779145,6494,225162,1423,218452,1609,6710,1099,1564831,3550,378627,3758,126589,5577,252038,5988,910883,3033,163100,5331,747783,6190,275321,1553,269999,1895,5322,1011,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,1411724,4183,387016,3366,120970,5198,266046,5881,831006,4237,90893,4914,740113,5619,193702,1334,187640,1631,6062,1078,1443730,3964,368425,3637,118430,4689,249995,5281,840815,3727,96980,4681,743835,5737,234490,1893,229509,2129,4981,1015,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,2138621,4275,553423,5367,243625,8572,309798,8112,1279563,4114,346655,7751,932908,8179,305635,1937,298244,2222,7391,1058,2232319,3960,525419,4045,230943,9071,294476,8533,1327601,3710,399399,9799,928202,10381,379299,1758,371473,2213,7826,1312,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,2209005,5998,602179,5723,313471,10424,288708,8402,1310229,4701,295466,9961,1014763,10916,296597,2327,285003,2794,11594,1616,2371253,5656,573021,5119,299542,8073,273479,8753,1419732,4078,397352,9968,1022380,10104,378500,2099,361528,3275,16972,2044,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,646260,1882,138917,1895,47403,3275,91514,3772,388044,1974,69502,4220,318542,4036,119299,1188,115808,1494,3491,866,675389,1856,132829,1936,38460,2899,94369,3237,401967,1995,71320,3620,330647,4026,140593,896,135962,1143,4631,988,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,2866331,4274,726028,4081,238251,9751,487777,9974,1758947,4208,285850,8272,1473097,8762,381356,1675,357335,2473,24021,2214,3091540,3956,693512,3916,225935,8164,467577,9190,1900930,3384,340540,9984,1560390,11096,497098,1761,469959,2652,27139,2096,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,3288881,3288,754598,3433,260590,9279,494008,9295,2067267,3349,444553,12320,1622714,12220,467016,1694,439649,2803,27367,2087,3496741,3066,724363,3616,250478,6925,473885,8022,2167976,3342,520046,11900,1647930,11357,604402,1885,573934,3727,30468,3060,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,4830752,4066,1181839,4813,449914,9359,731925,9342,2918278,4443,607007,10302,2311271,10580,730635,2007,707115,3005,23520,2308,5022404,4066,1130853,3910,438633,8866,692220,9179,2995582,3728,722042,11267,2273540,11792,895969,2200,874491,2930,21478,1939,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,2746565,3827,701722,3668,214568,6676,487154,6583,1667054,3502,286903,7529,1380151,8228,377789,1679,365847,2057,11942,1283,2772634,3819,671266,3748,200601,5231,470665,5640,1650011,3485,312285,6979,1337726,8066,451357,1784,440159,2259,11198,1459,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,1398217,5846,394251,5342,201789,6123,192462,6650,808422,4755,141232,6340,667190,6714,195544,2168,190217,2324,5327,1158,1522591,5669,369205,5465,189358,7720,179847,6219,897443,3857,174218,8260,723225,8669,255943,1882,250355,2472,5588,1337,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,2926378,5137,749871,5560,255383,9444,494488,9054,1744325,4524,234186,8690,1510139,9906,432182,2221,418012,2720,14170,1709,3073948,5070,714854,5615,244424,10006,470430,10140,1817241,4493,265087,8039,1552154,8040,541853,2520,526447,3101,15406,1751,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,516864,2153,121028,1599,49271,3720,71757,3664,306380,1907,57849,3771,248531,4148,89456,1122,87412,1277,2044,605,519381,2172,119736,1900,50257,3950,69479,4105,304122,1888,61280,4192,242842,4089,95523,1008,93517,1022,2006,578,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,942886,2799,256943,2490,73146,4134,183797,4817,556641,2074,49491,2845,507150,3618,129302,1086,124697,1221,4605,833,948567,2827,243061,2987,69927,5080,173134,4867,552511,2223,59194,3552,493317,4096,152995,1240,148443,1560,4552,902,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,1477770,2694,367968,2613,134628,7266,233340,7040,894344,3214,149136,6865,745208,7150,215458,1238,205910,2101,9548,1663,1484466,2711,350868,2516,119247,6384,231621,5991,894572,2406,177166,6939,717406,6988,239026,989,226379,2013,12647,1784,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,654960,2444,142254,2144,44274,3742,97980,3972,407775,2516,57212,3735,350563,4468,104931,982,100209,1324,4722,959,670056,2278,133723,1850,40956,3173,92767,3373,413885,2040,60020,3335,353865,3849,122448,1156,118235,1308,4213,995,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,4327369,3265,1067648,4109,340592,8992,727056,9817,2665324,4121,361395,9976,2303929,10251,594397,1892,559271,3020,35126,2670,4575063,2882,1026021,4132,328053,9555,697968,10398,2766038,3639,457250,11239,2308788,11031,783004,1696,746088,3931,36916,3351,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2054301,1433,1007766,4136,264083,3700,148586,5566,115497,6367,586543,3711,184146,6963,402397,7835,157140,1385,152100,1804,5040,1145,1046535,3992,258737,4512,142915,5744,115822,5931,600097,2773,202440,7857,397657,7636,187701,1194,180981,1967,6720,1369,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,9476188,5651,2247049,6073,945393,15765,1301656,15527,5910295,6772,1368721,19109,4541574,20744,1318844,2424,1246882,4018,71962,3385,10131878,5438,2156095,6704,891186,14340,1264909,13717,6228095,5918,1638452,22004,4589643,22424,1747688,3275,1675793,4836,71895,3995,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10070781,3392,4844279,7906,1251870,7967,525818,12642,726052,11281,2892927,7633,418648,10834,2474279,12040,699482,2997,679281,3450,20201,2422,5226502,7234,1199041,6992,503123,12965,695918,13333,3137682,6934,494105,12280,2643577,13588,889779,4012,870496,4228,19283,2375,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738177,1431,377790,2426,95163,1748,18453,2324,76710,2685,233576,2098,24500,2392,209076,2799,49051,476,46636,795,2415,654,360387,2049,88430,1763,21556,3064,66874,3304,214412,1730,23000,2379,191412,2739,57545,858,55993,1042,1552,546,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11485078,1447,5600497,6227,1409401,6328,525397,14486,884004,14204,3366236,5981,662350,12757,2703886,13245,824860,2396,796308,3627,28552,2684,5884581,5958,1349895,5408,498067,11554,851828,11817,3489358,4606,822296,12408,2667062,12257,1045328,3505,1011331,4424,33997,2969,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3851302,1847,1890297,4538,523982,3305,234786,5569,289196,5800,1105205,3745,149557,4884,955648,5763,261110,1725,253433,1715,7677,897,1961005,3758,494771,3314,217766,5664,277005,5663,1143063,3248,162453,5135,980610,6345,323171,1962,314618,2240,8553,1248,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,2024505,4244,476625,4586,195525,7088,281100,7055,1227026,3910,272287,8376,954739,8476,320854,2276,310515,2622,10339,1535,2078396,4036,451490,4137,181150,7401,270340,6913,1250112,3341,300407,9187,949705,9858,376794,2231,369468,2349,7326,1136,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,6139951,4643,1449891,4668,533426,11996,916465,11858,3724054,5765,663118,11361,3060936,13019,966006,2850,933099,3888,32907,2435,6462521,4539,1385025,4270,503359,9566,881666,9683,3846444,5216,813897,13314,3032547,14326,1231052,3132,1194289,4072,36763,3029,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,504557,1863,113621,1519,43000,3329,70621,3847,316841,2127,63669,4627,253172,5060,74095,831,70176,1251,3919,1086,539554,1934,110387,1775,42363,2748,68024,3104,333204,2257,85915,5142,247289,4637,95963,924,91806,1417,4157,1122,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,2364975,6595,593053,6906,255906,8489,337147,9166,1392816,5364,224711,7111,1168105,8081,379106,1829,367762,2815,11344,2088,2563285,6116,576310,6219,248861,7643,327449,8570,1517738,4609,277509,8265,1240229,8235,469237,1964,458521,2565,10716,1773,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,427382,2875,115270,2445,36004,2675,79266,3362,248999,2174,28553,2521,220446,3351,63113,925,61509,1082,1604,576,424444,2791,109144,2177,37435,3121,71709,2655,242665,1941,28798,2331,213867,2657,72635,1060,71002,1193,1633,445,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,3199559,5840,812333,5810,333378,10268,478955,9266,1925113,5662,328392,9287,1596721,11476,462113,2384,447097,2936,15016,1733,3412993,6037,788089,5425,339806,10596,448283,10311,2045758,4766,418071,11451,1627687,11180,579146,2424,566084,2997,13062,1853,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,13704361,9643,3973937,9960,1553962,25169,2419975,25123,8222437,9408,875193,16454,7347244,16769,1507987,3571,1421932,6628,86055,5873,14132563,9109,3807908,10419,1483082,23623,2324826,24004,8462931,9453,958632,17710,7504299,19363,1861724,3805,1760049,7376,101675,6639,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,1545177,3135,501537,2818,97621,5216,403916,6361,889392,2649,72658,3996,816734,4352,154248,1124,145778,1774,8470,1466,1531141,3167,471064,3481,91273,6082,379791,6480,884190,2590,80984,4907,803206,5371,175887,1399,169161,1737,6726,979,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,304204,1259,65580,1376,31571,1905,34009,1927,186409,1146,47523,3367,138886,3470,52215,592,50442,684,1773,536,313352,1189,61525,1172,32898,2081,28627,1925,190315,1165,50480,3251,139835,3515,61512,631,59939,792,1573,537,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,3997118,7290,1008284,6063,278990,9426,729294,10296,2433670,6812,270818,9066,2162852,11675,555164,2910,522629,3387,32535,2661,4259692,6007,974722,6503,263428,9309,711294,9630,2596171,5797,299789,9507,2296382,11137,688799,2842,659583,3625,29216,2975,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7299812,2782,3619124,4673,886817,4129,349442,10209,537375,9434,2230726,4894,427811,11518,1802915,11443,501581,2246,478778,3144,22803,2694,3680688,4107,853015,3861,330905,10488,522110,11188,2231269,5057,451718,10086,1779551,9816,596404,2169,576133,2719,20271,2156,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1787126,719,877573,3347,203639,3383,97664,4850,105975,4559,519431,2523,153211,5453,366220,5560,154503,1110,151743,1309,2760,817,909553,3271,195713,3490,98425,4988,97288,4307,526433,2365,166322,5350,360111,5917,187407,1463,184162,1713,3245,814,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5723963,784,2832224,4246,692553,3838,218252,6940,474301,7450,1716999,4050,251158,6682,1465841,7345,422672,1821,408627,2500,14045,1646,2891739,4172,668955,3996,210667,7487,458288,7545,1717359,3619,289301,8039,1428058,8829,505425,2040,495145,2135,10280,1281,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568891,1060,288544,2571,75059,2327,17882,2509,57177,2922,170668,1741,20311,2093,150357,2676,42817,819,41475,895,1342,556,280347,2527,70845,2308,16651,2201,54194,2994,164163,1880,19870,2436,144293,2770,45339,705,44599,723,740,348,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3309977,1047,1569208,5008,370412,5848,220315,7978,150097,6886,916047,3234,439479,10072,476568,10846,282749,531,274989,1725,7760,1650,1740769,5004,334924,5891,204725,6823,130199,6868,1035318,2854,533184,10789,502134,10503,370527,698,356005,2200,14522,2042,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
