GEO_ID,C08526_001E,C08526_001M,C08526_002E,C08526_002M,C08526_003E,C08526_003M,C08526_004E,C08526_004M,C08526_005E,C08526_005M,C08526_006E,C08526_006M,C08526_007E,C08526_007M,C08526_008E,C08526_008M,C08526_009E,C08526_009M,C08526_010E,C08526_010M,C08526_011E,C08526_011M,C08526_012E,C08526_012M,C08526_013E,C08526_013M,C08526_014E,C08526_014M,C08526_015E,C08526_015M,C08526_016E,C08526_016M,C08526_017E,C08526_017M,C08526_018E,C08526_018M,C08526_019E,C08526_019M,C08526_020E,C08526_020M,C08526_021E,C08526_021M,C08526_022E,C08526_022M,C08526_023E,C08526_023M,C08526_024E,C08526_024M,C08526_025E,C08526_025M,C08526_026E,C08526_026M,C08526_027E,C08526_027M,C08526_028E,C08526_028M,C08526_029E,C08526_029M,C08526_030E,C08526_030M,C08526_031E,C08526_031M,C08526_032E,C08526_032M,C08526_033E,C08526_033M,C08526_034E,C08526_034M,C08526_035E,C08526_035M,C08526_036E,C08526_036M,C08526_037E,C08526_037M,C08526_038E,C08526_038M,C08526_039E,C08526_039M,C08526_040E,C08526_040M,C08526_041E,C08526_041M,C08526_042E,C08526_042M,C08526_043E,C08526_043M,C08526_044E,C08526_044M,C08526_045E,C08526_045M,C08526_046E,C08526_046M,C08526_047E,C08526_047M,C08526_048E,C08526_048M,C08526_049E,C08526_049M,C08526_050E,C08526_050M,C08526_051E,C08526_051M,C08526_052E,C08526_052M,C08526_053E,C08526_053M,C08526_054E,C08526_054M,C08526_055E,C08526_055M,C08526_056E,C08526_056M,C08526_057E,C08526_057M,C08526_058E,C08526_058M,C08526_059E,C08526_059M,C08526_060E,C08526_060M,C08526_061E,C08526_061M,C08526_062E,C08526_062M,C08526_063E,C08526_063M,C08526_064E,C08526_064M,C08526_065E,C08526_065M,C08526_066E,C08526_066M,C08526_067E,C08526_067M,C08526_068E,C08526_068M,C08526_069E,C08526_069M,C08526_070E,C08526_070M,C08526_071E,C08526_071M,C08526_072E,C08526_072M,C08526_073E,C08526_073M,C08526_074E,C08526_074M,C08526_075E,C08526_075M,C08526_076E,C08526_076M,C08526_077E,C08526_077M,C08526_078E,C08526_078M,C08526_079E,C08526_079M,C08526_080E,C08526_080M,C08526_081E,C08526_081M,C08526_082E,C08526_082M,C08526_083E,C08526_083M,C08526_084E,C08526_084M,NAME,C08526_001MA,C08526_001EA,C08526_002EA,C08526_002MA,C08526_003EA,C08526_003MA,C08526_004EA,C08526_004MA,C08526_005EA,C08526_005MA,C08526_006MA,C08526_006EA,C08526_007EA,C08526_007MA,C08526_008EA,C08526_008MA,C08526_009EA,C08526_009MA,C08526_010EA,C08526_010MA,C08526_011MA,C08526_011EA,C08526_012MA,C08526_012EA,C08526_013MA,C08526_013EA,C08526_014MA,C08526_014EA,C08526_015EA,C08526_015MA,C08526_016EA,C08526_016MA,C08526_017MA,C08526_017EA,C08526_018MA,C08526_018EA,C08526_019MA,C08526_019EA,C08526_020MA,C08526_020EA,C08526_021EA,C08526_021MA,C08526_022MA,C08526_022EA,C08526_023MA,C08526_023EA,C08526_024MA,C08526_024EA,C08526_025MA,C08526_025EA,C08526_026EA,C08526_026MA,C08526_027EA,C08526_027MA,C08526_028MA,C08526_028EA,C08526_029MA,C08526_029EA,C08526_030MA,C08526_030EA,C08526_031EA,C08526_031MA,C08526_032EA,C08526_032MA,C08526_033EA,C08526_033MA,C08526_034MA,C08526_034EA,C08526_035MA,C08526_035EA,C08526_036EA,C08526_036MA,C08526_037EA,C08526_037MA,C08526_038EA,C08526_038MA,C08526_039MA,C08526_039EA,C08526_040MA,C08526_040EA,C08526_041EA,C08526_041MA,C08526_042EA,C08526_042MA,C08526_043EA,C08526_043MA,C08526_044MA,C08526_044EA,C08526_045MA,C08526_045EA,C08526_046EA,C08526_046MA,C08526_047EA,C08526_047MA,C08526_048EA,C08526_048MA,C08526_049EA,C08526_049MA,C08526_050MA,C08526_050EA,C08526_051EA,C08526_051MA,C08526_052EA,C08526_052MA,C08526_053EA,C08526_053MA,C08526_054EA,C08526_054MA,C08526_055MA,C08526_055EA,C08526_056MA,C08526_056EA,C08526_057EA,C08526_057MA,C08526_058EA,C08526_058MA,C08526_059EA,C08526_059MA,C08526_060EA,C08526_060MA,C08526_061MA,C08526_061EA,C08526_062MA,C08526_062EA,C08526_063MA,C08526_063EA,C08526_064MA,C08526_064EA,C08526_065EA,C08526_065MA,C08526_066MA,C08526_066EA,C08526_067MA,C08526_067EA,C08526_068MA,C08526_068EA,C08526_069MA,C08526_069EA,C08526_070EA,C08526_070MA,C08526_071EA,C08526_071MA,C08526_072MA,C08526_072EA,C08526_073MA,C08526_073EA,C08526_074MA,C08526_074EA,C08526_075MA,C08526_075EA,C08526_076EA,C08526_076MA,C08526_077MA,C08526_077EA,C08526_078MA,C08526_078EA,C08526_079MA,C08526_079EA,C08526_080MA,C08526_080EA,C08526_081EA,C08526_081MA,C08526_082EA,C08526_082MA,C08526_083MA,C08526_083EA,C08526_084MA,C08526_084EA,state
0400000US01,1998361,17735,27307,2649,134340,7361,278722,9114,48055,4140,237744,7510,107919,6308,139212,6156,186972,8010,447907,12723,174421,7411,100029,6265,104641,5578,11092,2001,1714031,19366,21872,2594,107835,6692,240264,8303,42712,3865,208463,7582,96091,5838,119843,5812,151465,7114,392014,11672,142500,7757,84333,5622,96464,5153,10175,1948,167513,7476,2899,1072,20841,3243,28528,4230,1534,692,17561,2239,5543,1229,8672,1717,14002,2236,33991,2937,19305,2981,8198,1336,6264,1284,175,199,7109,1483,0,198,419,414,977,545,180,218,1233,641,265,230,144,133,729,444,1297,589,1161,602,323,409,381,256,0,198,40836,4011,775,373,1683,551,3597,1097,739,472,3643,1127,2688,782,1198,594,4096,1120,10989,2383,7578,1690,2735,902,373,221,742,491,68872,5117,1761,593,3562,1115,5356,1267,2890,892,6844,1632,3332,1195,9355,1723,16680,2417,9616,1668,3877,1328,4440,1198,1159,609,0,198,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,357793,6276,16310,1960,25218,2657,13745,2278,6293,1516,39742,3794,28191,3035,18206,2048,25754,2446,83182,4141,31589,3334,14448,2043,38603,3504,16512,2178,244976,6359,7173,1197,18682,2500,4707,1154,4741,1411,29145,3244,19629,2138,13147,1777,17283,2259,58562,3216,19769,2671,10163,1648,29808,3134,12167,2223,42156,4237,1411,652,3294,1082,2893,1263,499,352,4589,1744,2607,712,2223,963,1552,666,11374,2054,3921,1321,1300,602,4439,1118,2054,921,6095,1567,468,352,106,110,673,504,17,37,668,403,825,741,78,96,328,234,1129,680,1368,683,43,38,283,211,109,157,48582,3270,6516,1213,2025,734,4310,1165,653,292,4197,992,4091,1801,1896,665,3553,886,8846,1177,5094,1173,1326,524,3906,586,2169,975,15984,2030,742,425,1111,482,1162,702,383,286,1143,437,1039,421,862,414,3038,902,3271,846,1437,743,1616,645,167,75,13,23,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3058066,17683,38267,3250,213440,9289,207894,9085,70759,5506,377139,11748,161941,6720,311674,8761,378858,12144,658236,13548,327205,11965,146977,7963,147464,7095,18212,2055,2342418,18961,28458,3046,155286,7337,166745,8336,54576,4866,293495,9752,132986,6104,233884,7658,268427,9983,521492,11909,237188,10459,109928,6472,124414,6386,15539,2058,335213,10743,4401,1075,38688,3528,21835,2650,5989,1085,41856,4397,14528,1941,26292,2620,43526,4325,64627,4543,41923,3939,17867,3560,12530,1597,1151,647,54740,5185,1279,949,2068,815,2503,1116,953,532,6526,1418,2783,842,4071,1132,5929,1228,11900,2128,11191,2239,2357,878,2897,796,283,216,131780,6031,2318,833,5439,1441,5455,1254,1737,618,19729,2588,5588,1308,10714,1658,13063,1909,30007,3072,26810,3138,5550,1210,4441,1409,929,326,193915,7427,1811,983,11959,2347,11356,1926,7504,1467,15533,2288,6056,1572,36713,3489,47913,3518,30210,2873,10093,1809,11275,2142,3182,949,310,308,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1279217,13273,32830,3315,81506,5375,175448,7309,31950,3128,170863,6593,74158,4892,86447,6381,96621,4905,309355,9288,100508,5497,56946,4535,57095,4249,5490,1366,1065999,12780,25034,2822,66925,4568,148160,6105,27617,2579,147602,6294,63668,4351,73027,5603,71593,4540,261837,9030,81252,4996,42565,3859,52003,3864,4716,1351,126071,6447,3222,860,9635,1901,19651,2469,2354,1017,14645,2113,5642,1285,5399,1383,11563,1898,31043,3497,12460,2141,6193,1562,3753,1168,511,349,3835,1032,16,30,0,198,413,343,107,142,475,407,43,58,115,128,106,113,1773,861,238,228,511,382,38,63,0,198,36156,4040,1510,563,2322,1048,4275,1312,397,297,4041,929,2491,858,1839,888,2401,954,7931,1277,5381,1345,2983,1225,463,231,122,153,47156,3936,3048,1144,2624,1014,2949,723,1475,800,4100,1008,2314,763,6067,1453,10958,2217,6771,1574,1177,466,4694,1501,838,449,141,108,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,18327531,48960,395057,13517,1162779,17916,1657967,21472,505366,13613,1917123,24902,985974,14212,1649808,22939,2462232,26184,3805763,32317,1895827,27836,968348,18078,795320,16261,125967,5356,13544216,56744,260698,8443,882477,15666,1293643,20248,391553,11175,1446343,20753,796600,14029,1179165,20640,1648391,20313,2909763,28815,1350995,21954,699498,16642,611321,12923,73769,5272,1840872,27432,78503,7728,165053,9185,182574,6883,50240,4035,189393,6921,86489,4918,121382,6675,222791,9870,355425,11257,202229,9389,109139,5895,68736,4702,8918,1227,918989,16819,4249,1059,30611,4135,63920,4664,14246,2082,98988,5715,33176,3248,104949,4552,183728,7045,153598,7785,131651,7417,46045,2888,49597,3998,4231,1116,930567,18808,34196,3864,31812,3255,55598,4334,16911,2249,109756,7237,35299,3147,74184,5098,135204,7453,188913,7421,143362,7610,50808,4637,26483,2728,28041,3688,1092887,19780,17411,2779,52826,4382,62232,3990,32416,3477,72643,4639,34410,4478,170128,7205,272118,8413,198064,8596,67590,5048,62858,3806,39183,3259,11008,3068,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2877189,17960,61283,4231,239073,8537,195645,8013,64728,4188,299497,9359,129334,5284,282455,9993,394752,9641,587167,11017,309951,9777,139062,6030,139506,5589,34736,3242,2158675,16124,41230,3391,181147,7125,154373,7154,50961,3616,229735,8035,102910,5187,206245,8418,262614,8410,460734,10989,224679,7916,108448,5178,112113,5088,23486,3195,245867,8636,8021,1636,31649,3839,16361,2519,4285,1176,27318,3150,9817,1705,14927,2006,27443,3166,47246,3112,34090,3723,10491,1836,10576,1759,3643,1056,91772,5885,1384,471,3800,1068,4314,1259,1511,736,9990,2184,4340,1407,8988,1434,15751,2090,15266,1913,17193,2367,2917,870,6229,1560,89,103,136772,6113,4076,890,5891,1306,6157,1511,1904,570,16482,2298,5161,1070,11699,1784,18163,2473,27883,2422,21556,2863,5039,986,5303,1095,7458,1103,244103,8996,6572,1569,16586,2617,14440,1821,6067,1129,15972,2378,7106,1533,40596,3602,70781,4153,36038,2873,12433,1861,12167,1641,5285,1281,60,91,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1739235,16004,7036,1418,99819,5612,191964,6325,38873,3655,186466,7745,73921,4932,184716,7254,192859,7423,457336,9991,149441,7501,83976,4863,64042,4307,8786,1272,1384005,15380,4213,1134,79437,5093,160632,5395,32018,3308,144155,6865,63079,4121,144551,5928,140270,6064,377379,9638,110445,6097,65881,4240,57285,4229,4660,1144,139839,7585,1143,609,13502,2179,18628,2959,2438,998,17835,2344,4942,1558,8465,1632,15305,2225,30214,2918,16457,2409,6523,1221,3755,1153,632,405,53225,4477,166,196,1420,839,2837,830,1326,569,10186,2164,989,477,6879,1369,5324,1152,13521,2003,6842,1519,2764,996,774,442,197,235,70992,4923,484,354,1315,559,3503,1095,1008,640,8168,1748,2018,836,6580,1246,6865,1574,23905,2554,11072,2247,3690,1033,867,360,1517,972,91174,4559,1030,465,4145,1287,6364,1210,2083,753,6122,1371,2893,1066,18241,2022,25095,2643,12317,1563,4625,1222,5118,1246,1361,504,1780,957,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,437567,7390,3823,1168,31177,3341,33638,3052,8707,1457,49242,3870,20999,2210,59313,3889,41988,3622,108325,5429,36388,3356,17263,2156,24088,3034,2616,788,361055,7691,2409,739,26800,3070,27168,2901,7480,1442,41959,3773,18856,2128,47349,3390,32813,3248,90625,4972,28306,2997,12874,1801,22113,3007,2303,768,31175,3436,190,178,2270,828,3168,986,458,346,2914,809,1230,745,3811,837,1926,708,8939,1946,3818,1008,1501,921,843,355,107,185,8022,1567,0,198,246,296,511,402,0,198,1060,561,85,100,2062,917,572,362,2290,802,621,332,221,208,354,224,0,198,15088,2055,502,578,322,232,638,366,148,178,1595,656,326,312,1613,694,1653,634,3290,861,2852,910,1484,766,459,390,206,245,22227,2459,722,589,1539,807,2153,588,621,351,1714,1032,502,480,4478,1141,5024,1091,3181,926,791,426,1183,548,319,254,0,198,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,844345,11107,1308,651,34843,3696,11831,2183,3798,892,20628,2260,31005,3505,78493,4923,172698,6272,128206,6271,67102,4787,72996,4669,213201,6599,8236,1253,358317,10218,338,245,21263,2568,4390,990,1837,683,8219,1531,20577,2854,31917,2932,62397,3952,72422,5202,24451,2596,24999,2501,81210,4304,4297,836,72227,5042,173,168,6219,1609,1313,577,677,517,1957,723,2776,1282,5920,1046,13319,2224,8892,1635,4409,1187,5303,1319,20124,2131,1145,524,299423,7322,488,361,5870,1664,4358,1192,930,455,6820,1366,5566,1187,25666,2809,67629,4445,29037,2614,27096,2865,30941,3024,93398,4021,1624,579,86711,4949,268,348,690,417,464,317,86,146,3283,1094,1557,653,11928,1746,20669,2282,13844,2059,7819,1365,9130,1524,15803,1706,1170,615,27667,2948,41,69,801,657,1306,752,268,292,349,255,529,536,3062,747,8684,1363,4011,1152,3327,1726,2623,848,2666,926,0,198,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9300635,36915,89991,6925,711191,17485,463482,11123,238521,10734,1197455,20501,501786,14501,876735,16207,1213692,20605,1929137,25934,1145742,22786,498713,15722,383367,13484,50823,3289,7392830,40790,59274,5253,536725,14563,376586,10445,188842,9810,972241,17850,418750,12580,695825,14911,891053,19287,1615620,23677,877879,20015,388220,12270,332114,11087,39701,3357,846056,20556,12332,2180,102953,7453,39152,4250,17313,2690,110302,8179,36975,4230,52329,3783,107780,8396,168881,7344,120405,7612,46080,4768,27730,3063,3824,1007,160963,8893,4900,1515,10518,2309,4812,1330,1362,684,24406,3521,6156,1459,8116,1913,19265,3390,27359,3375,39669,4456,10051,1764,4205,1383,144,170,326280,13488,5599,2013,21208,3809,12693,1934,6752,1512,48698,4134,17640,2857,23576,2558,34554,4331,45613,3450,76685,6771,19755,3480,8344,1804,5163,1194,574506,15223,7886,1588,39787,3668,30239,3151,24252,3148,41808,3914,22265,2932,96889,5771,161040,7748,71664,5285,31104,3381,34607,3217,10974,2125,1991,556,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
