GEO_ID,C17001I_001E,C17001I_001M,C17001I_002E,C17001I_002M,C17001I_003E,C17001I_003M,C17001I_004E,C17001I_004M,C17001I_005E,C17001I_005M,C17001I_006E,C17001I_006M,C17001I_007E,C17001I_007M,C17001I_008E,C17001I_008M,C17001I_009E,C17001I_009M,C17001I_010E,C17001I_010M,C17001I_011E,C17001I_011M,C17001I_012E,C17001I_012M,C17001I_013E,C17001I_013M,C17001I_014E,C17001I_014M,C17001I_015E,C17001I_015M,C17001I_016E,C17001I_016M,C17001I_017E,C17001I_017M,C17001I_018E,C17001I_018M,C17001I_019E,C17001I_019M,NAME,C17001I_001EA,C17001I_001MA,C17001I_002EA,C17001I_002MA,C17001I_003EA,C17001I_003MA,C17001I_004MA,C17001I_004EA,C17001I_005EA,C17001I_005MA,C17001I_006EA,C17001I_006MA,C17001I_007EA,C17001I_007MA,C17001I_008EA,C17001I_008MA,C17001I_009MA,C17001I_009EA,C17001I_010MA,C17001I_010EA,C17001I_011EA,C17001I_011MA,C17001I_012EA,C17001I_012MA,C17001I_013EA,C17001I_013MA,C17001I_014EA,C17001I_014MA,C17001I_015MA,C17001I_015EA,C17001I_016MA,C17001I_016EA,C17001I_017MA,C17001I_017EA,C17001I_018MA,C17001I_018EA,C17001I_019EA,C17001I_019MA,state
0400000US16,208443,1552,40613,6337,18694,3624,10402,2300,7972,1788,320,249,21919,3427,9370,2036,12109,2058,440,324,167830,6479,87039,4192,29231,2877,54079,2226,3729,869,80791,3726,30773,2207,46161,2260,3857,880,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2171100,3222,326042,19588,147506,9808,73450,6515,67735,5229,6321,1258,178536,11642,69197,6648,98604,5961,10735,1521,1845058,20381,960299,10304,287444,6684,619173,5596,53682,1672,884759,12517,276486,6802,546643,6901,61630,1872,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,448734,2282,95303,9512,43677,5111,24708,3439,17557,2964,1412,548,51626,5419,23623,3546,26443,2763,1560,539,353431,9987,188217,6412,65566,3940,114717,3703,7934,1304,165214,5669,56694,3744,99861,2974,8659,1146,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,180559,1464,32414,4586,16317,2775,9006,1888,7197,1404,114,129,16097,2579,6386,1516,9345,1597,366,291,148145,4811,77159,3086,27826,2191,47321,1991,2012,666,70986,3143,27022,2002,41045,2037,2919,745,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,336893,1532,61771,8046,28794,3966,15170,2606,12998,2094,626,380,32977,4569,13684,2476,18187,2521,1106,615,275122,8064,143076,4425,51062,3229,86074,2500,5940,649,132046,4783,49634,2754,75562,2904,6850,788,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,148974,2851,38407,5448,17811,2823,10035,2005,7639,1602,137,155,20596,3307,9147,1989,11042,2027,407,399,110567,5990,62761,3563,20282,2242,40092,2370,2387,586,47806,3596,19025,2202,26550,2325,2231,462,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,235031,2709,59070,5729,28044,3773,13155,2210,13836,2276,1053,525,31026,3583,10591,2170,19219,2054,1216,528,175961,6308,96927,4188,26420,2835,64445,2594,6062,790,79034,4399,21636,2791,48955,2587,8443,818,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,20605,992,4193,1264,2148,854,1353,610,503,481,292,330,2045,624,608,278,1282,515,155,170,16412,1557,9302,1505,3729,1348,4718,965,855,376,7110,998,1966,632,4514,778,630,307,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,601643,1769,79049,9223,33026,4793,16620,3208,15349,2561,1057,594,46023,5347,17797,2946,26383,2904,1843,731,522594,9484,277406,5190,87624,3283,179397,3003,10385,811,245188,5706,79673,3548,150244,2807,15271,981,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,785051,2321,197688,10384,84506,5653,39166,3564,39932,3798,5408,1036,113182,6936,42514,3670,61379,4116,9289,1201,587363,10608,304300,6155,88904,3638,201179,4317,14217,1197,283063,6890,77665,3503,186663,4351,18735,1241,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,491001,1946,103186,7702,48863,4458,26829,2959,20457,2302,1577,580,54323,4694,21736,2959,30438,2808,2149,588,387815,7897,201492,5120,65678,3235,124386,2968,11428,911,186323,4933,63153,3341,110267,2966,12903,892,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,288298,1772,54785,6302,23368,2857,11096,1806,11345,1685,927,523,31417,4184,15101,2625,15665,2013,651,326,233513,6520,125875,3817,43863,2576,78637,2263,3375,819,107638,4146,40276,3086,62596,2181,4766,684,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,80295,2734,17343,3469,7736,2012,2936,966,4800,1414,0,217,9607,2140,4294,1431,5267,1238,46,75,62952,3714,32833,3002,10896,1820,19935,1854,2002,836,30119,2197,11475,1608,16288,1550,2356,817,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,248274,2671,44556,6220,21001,3223,10706,1904,9444,2204,851,515,23555,4039,9593,2337,12652,2197,1310,661,203718,6033,103896,4087,35629,3017,62710,2725,5557,950,99822,3983,36215,2691,57219,2417,6388,908,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,36498,901,6438,1282,2271,759,1292,500,785,424,194,181,4167,986,1695,505,2472,825,0,174,30060,1529,15334,1319,4762,1007,9676,966,896,442,14726,1372,5547,973,8312,914,867,452,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,205254,1114,41742,6039,19034,3104,10735,2069,8065,1745,234,237,22708,3643,11879,2172,10313,1818,516,289,163512,5942,88543,3745,30811,2706,53629,1902,4103,720,74969,3275,27504,2016,44044,1993,3421,689,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,852901,1565,133780,10574,63679,6184,33996,4501,26043,2895,3640,942,70101,5661,26574,3380,39294,3350,4233,903,719121,10426,366883,6307,107611,4662,240690,3029,18582,1054,352238,5606,109424,3355,219970,3292,22844,1138,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,47365,1417,8339,3332,3459,1809,1997,983,1462,1162,0,192,4880,1772,2400,1064,2435,935,45,84,39026,3310,20010,2151,5599,1012,13302,1588,1109,485,19016,1928,6010,1384,11428,853,1578,657,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1813038,2202,316243,17143,137737,9364,64288,5555,61468,4881,11981,1638,178506,9515,55618,5375,103433,5272,19455,1895,1496795,17370,767205,9890,203463,5885,516386,5087,47356,1647,729590,9442,202972,5571,465439,5244,61179,1904,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,998193,2119,230001,13280,107891,7729,45053,5093,54503,4305,8335,1275,122110,7771,42091,4260,66110,4834,13909,1824,768192,13263,385402,8415,103582,5783,239857,4640,41963,1440,382790,7229,99040,3940,234970,4603,48780,1853,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3725564,4507,813764,23962,348940,12504,148104,7576,173939,7446,26897,2603,464824,14567,137932,7924,269168,9671,57724,3058,2911800,23729,1478083,12163,364933,7688,1001731,7300,111419,2699,1433717,14258,357888,7835,926760,9791,149069,3391,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,942489,3340,255598,13944,113732,7231,64766,4675,46259,4554,2707,753,141866,8874,69341,5479,69616,5252,2909,754,686891,13953,367460,7967,124408,5507,232329,4583,10723,1242,319431,9354,107854,5696,196511,5214,15066,1949,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,25264,544,3876,1071,1877,798,511,451,1366,635,0,161,1999,731,673,422,1281,578,45,66,21388,1085,11417,1070,3476,703,7612,909,329,195,9971,1019,4124,692,5542,853,305,310,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,423405,2448,113301,8527,52389,4929,26130,3375,24325,2870,1934,523,60912,5052,27231,2926,31218,2804,2463,726,310104,8908,161189,4673,53162,3349,99860,2977,8167,797,148915,5718,49203,3421,88790,3397,10922,1234,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,403454,1506,91765,6918,45020,3885,25334,2552,18588,2259,1098,357,46745,3866,22574,2590,22677,2230,1494,569,311689,7337,163570,4192,57913,2633,99192,2743,6465,771,148119,4635,56239,3201,85222,2360,6658,921,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,530591,1640,102711,10492,48079,5460,23302,3996,22851,2353,1926,923,54632,6009,21651,3185,30904,3807,2077,674,427880,10390,226267,5879,74359,4410,142791,2893,9117,1294,201613,6455,70579,3488,121317,4170,9717,1128,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,906900,3517,260303,14113,119319,8556,58908,5333,56259,4759,4152,1183,140984,7972,53826,4407,77934,5198,9224,1261,646597,14450,337415,8358,103940,5069,216013,5113,17462,1518,309182,8323,99407,4245,191583,5622,18192,1408,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,158218,1065,37027,5985,15967,2994,9309,1980,6251,1714,407,337,21060,3617,8416,1954,11304,2195,1340,538,121191,5762,63047,3107,16753,2063,42852,1931,3442,550,58144,3470,16469,1963,38217,2053,3458,542,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,273897,2246,72519,7681,34890,4421,20067,2792,14105,2257,718,542,37629,4262,16743,2360,19770,2516,1116,653,201378,7980,109125,4967,29794,3115,73751,3477,5580,1040,92253,5058,31122,2990,54294,2949,6837,1180,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,29485,959,4377,1607,1788,687,913,382,711,420,164,236,2589,1082,1005,599,1584,677,0,163,25108,1729,14202,1634,4695,1074,9261,1269,246,201,10906,1414,4771,972,5955,1067,180,147,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,353657,2645,86505,8063,42304,4280,25353,3300,16341,2226,610,392,44201,4733,22595,3750,20714,2194,892,499,267152,8420,143056,5190,45372,4469,93787,2650,3897,928,124096,5270,47304,3713,71744,2899,5048,1042,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10963250,7828,2274000,50903,1027346,25287,537676,17725,424247,13103,65423,3851,1246654,31028,502378,17232,652851,17834,91425,5017,8689250,52138,4456208,25499,1305211,16927,2875319,14270,275678,4271,4233042,32257,1265211,17606,2624434,18474,343397,5479,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,424635,2689,70986,8002,33202,4319,17285,2942,15581,2088,336,221,37784,4869,17201,2772,19486,2724,1097,581,353649,9182,183639,5296,64307,3823,111559,2760,7773,587,170010,4971,59810,2965,101144,3050,9056,802,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,10376,897,1705,644,674,329,585,311,89,92,0,157,1031,547,204,234,724,455,103,117,8671,954,4058,726,986,369,2847,785,225,178,4613,872,1610,518,2454,547,549,306,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,766908,3094,104858,10089,44304,5326,23923,3451,19586,3115,795,486,60554,6342,23367,3146,35258,4207,1929,786,662050,9836,347428,5588,107827,4270,224037,3376,15564,1654,314622,6837,97093,3813,200186,4685,17343,1322,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,922099,2434,174138,12775,77577,6769,43310,5269,31664,3112,2603,1216,96561,7950,43496,4621,50300,4301,2765,1069,747961,12512,394168,6946,130228,5359,249183,3476,14757,1628,353793,8157,127023,5080,208431,4433,18339,1488,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,20704,1614,5024,1465,1846,723,728,394,1118,527,0,200,3178,1036,1407,639,1613,751,158,234,15680,1784,7959,1183,2772,802,4870,892,317,223,7721,1105,1996,560,4471,860,1254,615,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,387124,1612,78947,7300,33984,3377,17885,2353,14857,1893,1242,470,44963,4947,21713,3042,21751,2597,1499,595,308177,7272,163643,4297,57232,3236,99941,2236,6470,1020,144534,4617,51712,2883,85202,2652,7620,937,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,56208,383,12788,3778,5746,2185,2657,1227,2699,1507,390,255,7042,2128,2717,936,4165,1513,160,157,43420,3799,23232,2788,7181,1374,14569,1890,1482,667,20188,2314,7182,1301,11690,1672,1316,289,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3276534,5003,1458788,31676,668376,16894,200375,7948,366389,11861,101612,5227,790412,19632,175333,8186,464469,13043,150610,6100,1817746,31916,886065,17227,141119,6873,566479,12047,178467,5331,931681,18938,130848,7590,583508,13407,217325,6176,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
