GEO_ID,C15002H_001E,C15002H_001M,C15002H_002E,C15002H_002M,C15002H_003E,C15002H_003M,C15002H_004E,C15002H_004M,C15002H_005E,C15002H_005M,C15002H_006E,C15002H_006M,C15002H_007E,C15002H_007M,C15002H_008E,C15002H_008M,C15002H_009E,C15002H_009M,C15002H_010E,C15002H_010M,C15002H_011E,C15002H_011M,NAME,C15002H_001EA,C15002H_001MA,C15002H_002MA,C15002H_002EA,C15002H_003EA,C15002H_003MA,C15002H_004EA,C15002H_004MA,C15002H_005EA,C15002H_005MA,C15002H_006EA,C15002H_006MA,C15002H_007MA,C15002H_007EA,C15002H_008MA,C15002H_008EA,C15002H_009MA,C15002H_009EA,C15002H_010MA,C15002H_010EA,C15002H_011EA,C15002H_011MA,state
0400000US16,954238,1267,468717,900,33831,3135,135098,4962,163378,5855,136410,5891,485521,969,27374,3047,133382,5375,189105,6020,135660,5058,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5711077,3826,2761927,2361,167022,5413,722060,11005,803679,11109,1069166,11459,2949150,2108,156678,5978,773251,11003,874936,11999,1144285,12406,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3673030,2734,1772874,1462,179868,6421,612243,10695,501678,11544,479085,9259,1900156,1846,166904,6715,620657,9474,576459,9741,536136,9760,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1873817,2208,910610,1719,58958,3255,300341,5398,291566,5964,259745,5390,963207,1022,52244,2955,281087,6295,333613,6286,296263,6617,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1532432,1460,742905,768,45835,2801,198858,5122,231997,6352,266215,6042,789527,1121,42359,3043,192641,5367,261308,6356,293219,5758,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2637733,2594,1267282,2017,188816,5721,447627,7735,338981,8634,291858,7936,1370451,1341,166773,6457,432877,8131,427914,8332,342887,7505,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1948052,2436,941365,1609,113761,4700,323069,6835,252484,6398,252051,6916,1006687,1769,96574,5043,335291,8607,277335,7786,297487,7746,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,924847,768,444683,542,40560,3063,145344,4593,129116,4288,129663,4860,480164,440,27252,2244,143211,5637,141692,4420,168009,4792,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2252470,2032,1085382,1310,72863,4280,270380,7860,257512,6612,484627,7551,1167088,1098,70575,3916,267023,5978,301821,7944,527669,8663,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3616179,5250,1721574,2797,106766,5656,443563,8664,378645,9648,792600,10169,1894605,3259,109251,6300,425699,10503,463578,9600,896077,10918,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5348762,1536,2604686,814,205155,6480,779921,10141,832791,9813,786819,9195,2744076,1046,188008,6155,786680,10595,932593,11956,836795,9987,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3185661,1738,1562917,1145,75397,3226,412951,6989,505261,7168,569308,7879,1622744,892,57307,3220,389883,6908,545402,8164,630152,7727,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1187342,2946,568543,2345,79211,5331,170589,5945,179814,6931,138929,5782,618799,1668,68550,4433,173856,7116,213603,7045,162790,6726,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3430994,2707,1659435,2204,161401,5846,542557,11579,470163,9908,485314,9124,1771559,1296,152413,6360,526157,9820,543865,9154,549124,8761,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,645390,1480,321536,788,20743,1852,96736,4054,99414,4486,104643,3922,323854,1059,17610,1787,84693,3936,108380,4068,113171,4073,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1051542,1230,513062,849,25290,2203,142432,3700,177516,4421,167824,4802,538480,849,24294,2234,135178,4312,188123,4833,190885,4829,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1133748,1762,575393,1488,32864,2826,161452,6242,205959,5728,175118,5552,558355,1215,34434,2978,155996,5836,206006,5408,161919,6119,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,882708,961,429820,833,30206,2556,132902,4683,114758,4455,151954,4628,452888,284,26338,2332,116836,4098,136618,4949,173096,5111,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3639609,1907,1742068,1132,95100,4791,466231,9591,406949,7902,773788,11784,1897541,1155,106414,5290,528926,8447,442525,8854,819676,10251,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,606845,1783,295631,1404,16962,2053,67104,4220,97046,4066,114519,4218,311214,961,13948,1881,65653,3204,103776,4404,127837,4008,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8022627,3875,3867143,2085,278439,8288,998389,13306,965578,12108,1624737,13472,4155484,2366,250736,8579,1048394,12976,1053716,13336,1802638,13523,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4722706,3150,2257220,2481,226008,8026,578392,9860,670486,11358,782334,11436,2465486,1877,176702,7336,595856,10805,817211,11583,875717,11314,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,433535,870,220045,470,14294,1591,62462,2704,79851,3713,63438,3343,213490,626,12536,1577,51313,2540,76520,3375,73121,2928,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6548988,2017,3157789,1464,283100,8383,1102668,12055,867187,12903,904834,11754,3391199,1093,274989,7754,1125813,14093,995693,12489,994704,12739,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1851740,1846,894667,1136,88181,3849,287545,6440,274511,5504,244430,5318,957073,1049,83018,3827,286711,6262,311227,6347,276117,4770,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2337915,1565,1137129,1054,74527,4609,278000,7537,386951,7919,397651,6742,1200786,916,65590,4500,271205,7311,436870,8412,427121,7608,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7181183,1950,3461082,1128,275272,6523,1241433,11382,813362,11071,1131015,10433,3720101,1177,266327,6216,1314837,11572,903650,11098,1235287,10668,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,570790,1016,270836,413,26216,2627,81088,4237,67258,4189,96274,3762,299954,760,28438,2883,76698,3635,82639,4109,112179,4003,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2326125,1904,1113842,1204,111756,5011,306502,8746,323959,8027,371625,8384,1212283,1218,103855,5136,327843,8890,378534,7573,402051,7735,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,496930,790,246398,590,16166,1581,80601,3580,77248,3200,72383,3115,250532,441,14380,1768,71177,3414,87679,3471,77296,3694,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3558105,2562,1706661,1681,198206,7025,573019,9813,442977,9491,492459,9770,1851444,1700,187808,6968,589109,10195,548405,10092,526122,9767,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8580069,6652,4187907,4516,254634,8246,992457,14076,1308343,14335,1632473,17250,4392162,3692,258896,8817,1029837,15001,1427307,15891,1676122,16022,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1485935,1725,734858,1115,34411,3013,144758,6454,258909,6574,296780,6785,751077,1132,30698,2337,168212,5229,294214,5538,257953,6057,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,415798,736,201018,374,18058,1846,67271,3083,46366,2683,69323,3208,214780,563,10146,1403,55762,2628,59334,2856,89538,3433,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3769493,2658,1833304,1857,145649,4960,449276,9579,465311,8611,773068,9972,1936189,1885,131422,6049,443668,9265,550528,10255,810571,9147,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3755569,2010,1851847,1534,102857,4844,426871,9699,636429,9906,685690,9509,1903722,1200,87324,4673,408765,9191,706536,10651,701097,10359,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1200372,2203,581068,1751,83384,4577,257149,6196,131284,5277,109251,5167,619304,1551,71873,5167,241598,5468,174952,6443,130881,4463,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3379845,2284,1659683,1234,106174,4244,532340,7192,515742,7434,505427,8134,1720162,1295,81876,3992,512074,8121,555452,8488,570760,7296,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,339033,1184,170938,689,10277,1745,54339,3227,58957,3248,47365,2855,168095,830,8023,1494,45481,2907,63409,3110,51182,2583,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16689,2758,8821,1868,1385,816,1689,777,2704,1104,3043,911,7868,1856,932,591,1396,708,1698,1011,3842,998,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
