GEO_ID,C17001H_001E,C17001H_001M,C17001H_002E,C17001H_002M,C17001H_003E,C17001H_003M,C17001H_004E,C17001H_004M,C17001H_005E,C17001H_005M,C17001H_006E,C17001H_006M,C17001H_007E,C17001H_007M,C17001H_008E,C17001H_008M,C17001H_009E,C17001H_009M,C17001H_010E,C17001H_010M,C17001H_011E,C17001H_011M,C17001H_012E,C17001H_012M,C17001H_013E,C17001H_013M,C17001H_014E,C17001H_014M,C17001H_015E,C17001H_015M,C17001H_016E,C17001H_016M,C17001H_017E,C17001H_017M,C17001H_018E,C17001H_018M,C17001H_019E,C17001H_019M,NAME,C17001H_001MA,C17001H_001EA,C17001H_002MA,C17001H_002EA,C17001H_003EA,C17001H_003MA,C17001H_004EA,C17001H_004MA,C17001H_005EA,C17001H_005MA,C17001H_006MA,C17001H_006EA,C17001H_007MA,C17001H_007EA,C17001H_008EA,C17001H_008MA,C17001H_009EA,C17001H_009MA,C17001H_010EA,C17001H_010MA,C17001H_011EA,C17001H_011MA,C17001H_012MA,C17001H_012EA,C17001H_013EA,C17001H_013MA,C17001H_014EA,C17001H_014MA,C17001H_015EA,C17001H_015MA,C17001H_016EA,C17001H_016MA,C17001H_017MA,C17001H_017EA,C17001H_018MA,C17001H_018EA,C17001H_019EA,C17001H_019MA,state
0400000US24,3004639,4389,188069,10762,84593,5220,17755,2383,53984,4000,12854,1580,103476,6770,13049,2175,67754,5124,22673,2593,2816570,11632,1385193,6139,269623,2781,867190,4582,248380,1933,1431377,7443,258869,2689,874550,5337,297958,2892,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4748669,9246,322057,12693,133452,6939,26174,3070,87890,4841,19388,1950,188605,7944,26252,3714,121452,6491,40901,3111,4426612,15968,2169221,9050,396468,4156,1386187,6533,386566,2596,2257391,9129,375187,4219,1403024,7473,479180,3405,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7328463,5163,794528,18851,355327,10784,97671,5815,222371,7640,35285,2412,439201,10551,93984,4823,279962,7706,65255,3306,6533935,19387,3262600,11180,631683,6300,2034188,7508,596729,2591,3271335,11100,601887,5410,1977936,7641,691512,3703,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4361492,2981,298839,10117,132230,5782,27615,2444,89074,4618,15541,1452,166609,6831,27825,2808,105795,4757,32989,2112,4062653,10581,2033789,6277,425699,2947,1268614,4802,339476,1612,2028864,7229,402804,3051,1236879,5206,389181,2411,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1645763,2723,195300,9223,84228,5706,23844,3011,49067,4309,11317,1751,111072,5855,21606,2342,69790,4317,19676,1836,1450463,9368,719299,6773,152623,4251,436061,4437,130615,1989,731164,6026,146642,3437,426669,4503,157853,1839,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4724368,4992,529689,15751,231492,8994,70303,4824,135944,6404,25245,2400,298197,9718,69677,5141,184183,6766,44337,2945,4194679,16678,2089585,9419,435422,5841,1293006,6492,361157,2744,2105094,11002,405786,5945,1268726,7482,430582,3476,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,886069,1627,93451,6904,43705,4069,9280,1806,29186,3033,5239,1065,49746,3927,9739,1817,33692,2914,6315,932,792618,7407,401988,4632,81016,2282,241754,3115,79218,1219,390630,4092,75816,2052,231272,2914,83542,1174,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1475820,2146,119194,6224,50757,3568,13517,1723,31057,2690,6183,831,68437,4095,13458,1689,42983,3128,11996,1281,1356626,6649,681962,3894,151171,2174,416920,2949,113871,937,674664,4556,143783,2107,400358,3317,130523,1377,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1444606,3349,131455,9224,64179,5189,13026,2595,39806,3292,11347,1552,67276,5374,8421,1726,46739,4081,12116,1716,1313151,9685,670727,5555,107462,3233,416452,3362,146813,1647,642424,5615,104638,2374,384458,4283,153328,1794,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1176693,1928,82616,6401,35995,3910,10472,2259,20709,2351,4814,807,46621,3981,8770,2065,30235,2749,7616,1390,1094077,6716,546558,4344,100442,2507,349578,2602,96538,1041,547519,4179,95458,2477,341677,2930,110384,1566,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4856671,4939,285143,13540,125205,7315,33851,4112,73002,4819,18352,1838,159938,8176,32555,3508,92495,5840,34888,2837,4571528,13174,2240354,7761,428836,4357,1395282,5714,416236,2204,2331174,8353,408867,3813,1396608,5950,525699,3412,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764759,1732,92202,6938,40885,3620,7551,1461,27683,2899,5651,1304,51317,4521,7437,1633,34837,3432,9043,1507,672557,7118,336064,4103,50949,2114,195995,3236,89120,1342,336493,4808,48103,2600,189586,3342,98804,1653,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10669372,6183,995793,22971,450168,12268,124856,6532,266355,8811,58957,3824,545625,14584,120842,7106,319354,10157,105429,5011,9673579,23964,4773432,13330,871465,7093,3025267,10118,876700,4202,4900147,15299,829057,7412,2995720,10428,1075370,5660,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6323920,5266,644161,22633,280341,12721,72135,5881,177439,8612,30767,2610,363820,12841,63491,5179,242842,9581,57487,3582,5679759,22849,2803998,13742,534634,6888,1741309,9140,528055,3088,2875761,12774,511516,5739,1735224,9842,629021,3921,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,616281,1833,48400,4318,20621,2150,3736,989,13449,1927,3436,808,27779,2996,4249,1035,17618,2095,5912,1311,567881,4568,293543,2584,63273,1058,186093,2354,44177,888,274338,3257,59593,1488,165570,2156,49175,1334,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8971954,5817,960351,23225,423102,13099,130462,7017,254184,9100,38456,2883,537249,14090,121276,6917,345022,10084,70951,3376,8011603,24636,3974419,14856,806012,7440,2471851,10138,696556,3363,4037184,14813,768845,7014,2426731,9909,841608,4183,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2512739,3135,317209,9382,138890,5716,39792,2971,85868,4078,13230,1431,178319,5794,37966,2901,115399,3950,24954,2172,2195530,10104,1093731,6001,218445,3322,669216,4534,206070,1711,1101799,6454,205468,3059,653367,4389,242964,2099,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3079037,3735,355576,14191,162492,7747,39042,4031,104727,5534,18723,2018,193084,8654,34633,3944,127333,5918,31118,2684,2723461,14691,1351474,8324,239115,3947,840130,6058,272229,2350,1371987,8910,229672,4053,831188,6111,311127,2756,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9505310,5279,860718,21470,368823,13113,95746,6329,226116,7621,46961,3010,491895,12811,89827,5589,311191,9335,90877,3984,8644592,21657,4287578,13231,803812,6653,2667861,7715,815905,3542,4357014,13030,764842,5617,2605670,9265,986502,4296,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,734867,2090,58856,6171,24201,3337,4087,1243,16986,2662,3128,837,34655,3890,4983,1497,21314,2775,8358,1249,676011,6928,331727,3581,56327,1440,211984,2737,63416,1026,344284,4617,53172,1654,214054,3043,77058,1435,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3123948,3854,327305,13594,144562,7422,35838,3806,93524,5634,15200,1651,182743,8141,37041,3550,117112,6227,28590,2295,2796643,14805,1377619,8253,266182,4287,829659,6037,281778,1792,1419024,9321,253305,4656,841876,6509,323843,2501,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,693437,1979,59907,4555,28185,2790,6175,1475,18832,2169,3178,741,31722,2953,7508,1649,18800,1774,5414,939,633530,4900,320710,3050,72266,1619,191830,2188,56614,891,312820,3402,64701,2200,185390,1868,62729,963,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4857331,4169,589679,19215,254466,9866,70943,4720,159053,7207,24470,2214,335213,11888,72985,5419,213208,7948,49020,3090,4267652,19949,2113139,10597,423035,5585,1308811,7298,381293,2144,2154513,12836,402025,6166,1307397,8034,445091,3447,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11588626,10233,983973,23928,428275,13563,105953,7863,271001,9911,51321,3397,555698,16368,93548,6519,371862,11020,90288,5750,10604653,22919,5290885,15037,1068865,9000,3302291,10828,919729,4525,5313768,15481,1024070,7303,3224227,10944,1065471,6106,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2395256,3345,192901,12212,88979,6795,27496,3243,54701,4570,6782,1107,103922,7140,24302,3138,68397,4859,11223,1529,2202355,12422,1112289,6888,322513,3266,655967,4683,133809,1114,1090066,7552,302832,3312,640426,5100,146808,1544,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,558978,833,61519,5718,28230,3425,7219,1649,18147,2629,2864,600,33289,3130,7251,1481,21489,2100,4549,726,497459,5830,246975,3720,45862,1859,153207,2856,47906,715,250484,3117,42417,1424,153046,2173,55021,761,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5092597,4693,417250,18482,186782,10066,43315,4436,121756,7530,21711,2385,230468,10361,40414,3945,154907,7739,35147,2456,4675347,19881,2314368,10958,458402,5455,1448142,7613,407824,2765,2360979,11817,439552,5387,1439779,7874,481648,2845,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4995695,4057,447341,18151,204348,10760,43949,4597,135924,7506,24475,2604,242993,10135,42031,4465,158100,6913,42862,3296,4548354,18149,2281085,10890,424768,5123,1449340,7768,406977,2709,2267269,10319,404491,4981,1402315,7017,460463,3278,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1630219,3999,296296,13394,130579,6874,38532,3412,79684,4968,12363,1776,165717,8422,38379,3930,106953,5395,20385,1887,1333923,14498,669496,7957,124577,4288,408161,5609,136758,1995,664427,8719,116628,4239,389311,5401,158488,2135,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4598975,4546,402237,12818,177514,7590,40107,3669,114771,5876,22636,1819,224723,7498,41024,3440,144018,5247,39681,2658,4196738,13513,2106025,8762,417390,3965,1315127,6783,373508,1904,2090713,7696,391684,3672,1271036,5743,427993,2890,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,475786,1115,44604,4757,21148,2504,5861,1612,12685,1656,2602,740,23456,2908,4069,1127,15489,1977,3898,844,431182,4789,219329,2859,46184,1831,135687,1709,37458,760,211853,3080,46559,1558,126624,1921,38670,864,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22985,4270,7490,1849,3665,1223,479,387,2526,964,660,589,3825,1242,1132,768,1719,827,974,519,15495,3615,8210,1965,1682,992,5046,1589,1482,607,7285,2452,1688,1474,4740,1649,857,387,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
