GEO_ID,B25087_001E,B25087_001M,B25087_002E,B25087_002M,B25087_003E,B25087_003M,B25087_004E,B25087_004M,B25087_005E,B25087_005M,B25087_006E,B25087_006M,B25087_007E,B25087_007M,B25087_008E,B25087_008M,B25087_009E,B25087_009M,B25087_010E,B25087_010M,B25087_011E,B25087_011M,B25087_012E,B25087_012M,B25087_013E,B25087_013M,B25087_014E,B25087_014M,B25087_015E,B25087_015M,B25087_016E,B25087_016M,B25087_017E,B25087_017M,B25087_018E,B25087_018M,B25087_019E,B25087_019M,B25087_020E,B25087_020M,B25087_021E,B25087_021M,B25087_022E,B25087_022M,B25087_023E,B25087_023M,B25087_024E,B25087_024M,B25087_025E,B25087_025M,B25087_026E,B25087_026M,B25087_027E,B25087_027M,B25087_028E,B25087_028M,B25087_029E,B25087_029M,B25087_030E,B25087_030M,B25087_031E,B25087_031M,B25087_032E,B25087_032M,B25087_033E,B25087_033M,B25087_034E,B25087_034M,B25087_035E,B25087_035M,B25087_036E,B25087_036M,B25087_037E,B25087_037M,B25087_038E,B25087_038M,B25087_039E,B25087_039M,NAME,B25087_001MA,B25087_001EA,B25087_002MA,B25087_002EA,B25087_003EA,B25087_003MA,B25087_004EA,B25087_004MA,B25087_005EA,B25087_005MA,B25087_006MA,B25087_006EA,B25087_007MA,B25087_007EA,B25087_008MA,B25087_008EA,B25087_009EA,B25087_009MA,B25087_010MA,B25087_010EA,B25087_011MA,B25087_011EA,B25087_012EA,B25087_012MA,B25087_013MA,B25087_013EA,B25087_014EA,B25087_014MA,B25087_015EA,B25087_015MA,B25087_016MA,B25087_016EA,B25087_017EA,B25087_017MA,B25087_018EA,B25087_018MA,B25087_019MA,B25087_019EA,B25087_020EA,B25087_020MA,B25087_021MA,B25087_021EA,B25087_022MA,B25087_022EA,B25087_023EA,B25087_023MA,B25087_024MA,B25087_024EA,B25087_025EA,B25087_025MA,B25087_026MA,B25087_026EA,B25087_027MA,B25087_027EA,B25087_028EA,B25087_028MA,B25087_029MA,B25087_029EA,B25087_030MA,B25087_030EA,B25087_031MA,B25087_031EA,B25087_032MA,B25087_032EA,B25087_033MA,B25087_033EA,B25087_034MA,B25087_034EA,B25087_035MA,B25087_035EA,B25087_036EA,B25087_036MA,B25087_037MA,B25087_037EA,B25087_038MA,B25087_038EA,B25087_039MA,B25087_039EA,state
0400000US13,2354922,19925,1529558,18602,838,434,2257,752,5619,1260,16711,2172,30747,2735,51421,3726,76552,4980,94137,5072,106742,5305,290214,11195,245738,8186,299376,9185,144433,5694,76378,4209,39172,3481,19283,2299,29940,3307,825364,11595,8495,1522,20377,2118,45127,3821,69395,4323,92273,4884,94480,4900,91560,4830,148554,6132,91564,4789,55944,3869,35812,2977,20679,2144,13480,1770,10672,1680,7013,1332,4250,836,2464,758,2969,753,10256,1501,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,268078,4714,172214,4524,44,73,317,292,537,313,914,498,832,462,2124,661,2422,708,1769,548,2236,533,10151,1307,12967,1668,31582,2399,29964,2192,25939,2371,20402,2014,12158,1869,17856,1857,95864,3693,2769,748,2525,787,3635,884,4846,909,7791,1483,6022,1126,6764,1401,14013,1606,11433,1311,9361,1172,6505,1208,5109,1005,3839,957,2342,774,2400,711,1121,423,1451,557,764,338,3174,936,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,435493,6933,280297,6541,457,288,355,281,1360,499,4072,863,5879,1137,10967,1633,16308,2264,20804,2496,28245,2655,60813,4228,48769,3120,48014,3335,20390,2498,7230,1457,3070,885,1933,822,1631,520,155196,5564,2966,891,4358,1012,8412,1575,14892,1818,20298,2349,19348,2240,19627,2084,25918,2859,16599,1998,9582,1510,5287,1303,2645,798,1620,784,1114,509,511,289,549,371,528,468,84,96,858,556,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3182232,18239,2007439,17715,1290,529,1455,614,4187,964,14307,1235,29831,2693,51961,2631,75713,4010,87610,4191,98591,4342,262261,6326,273846,7970,448822,10189,279957,7542,156693,6084,86413,3980,50435,3112,84067,4064,1174793,12243,5907,1109,9258,1287,23285,1911,34903,2209,47196,2758,61476,3107,66272,2927,155954,5287,159829,5014,144121,5570,121949,5059,87264,4388,62936,3569,44392,2914,37331,3148,25893,2121,15570,1631,12651,1564,58606,3195,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1765500,14956,1156805,14021,463,286,2713,709,9379,1439,26505,2420,46208,2946,82211,4042,96619,4105,111971,4628,114300,5488,246162,6817,157995,5900,152589,5442,58622,3961,25854,2199,10658,1825,5735,1406,8821,1512,608695,10157,4593,990,12237,1566,32408,2515,54751,3020,73257,3820,78134,4162,75026,4086,117330,5115,72721,4092,35722,2664,19514,2157,12915,1757,7052,1287,4493,1033,1918,552,1590,514,1404,806,517,350,3113,822,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,900362,9741,554182,8106,219,205,454,228,2377,594,8479,1201,15909,1620,26651,2137,37650,2509,45434,3540,46496,2831,114128,4545,84959,3972,97787,4656,40848,2797,17248,1864,8157,1410,2068,620,5318,1054,346180,7299,2486,639,4158,863,10292,1278,17971,1764,25007,1950,32184,2430,38841,2195,74606,3922,51251,2513,36574,2574,20425,1793,11472,1409,7992,1275,4269,975,2810,739,1547,482,1247,448,735,440,2313,683,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,743508,8948,438620,8776,126,117,364,226,1123,384,4300,761,10323,1284,17962,1923,22137,1936,30040,2399,35683,2529,79463,4200,69766,3490,91630,4502,39471,3034,18125,1327,8261,1147,3354,811,6492,993,304888,6701,1601,492,3195,727,9568,1414,13770,1448,21336,1686,25234,2110,27708,2357,60681,3116,50488,3286,36827,2556,21079,1677,11846,1270,6892,1029,3855,766,3003,771,2193,582,1721,566,1051,417,2840,642,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1146668,12735,667936,11058,617,464,1931,599,6031,960,16442,1927,26821,2621,41086,3114,47747,3249,60602,4194,62525,3518,142413,5127,95472,5134,95293,4540,35833,2583,16519,1931,7645,1252,3689,760,7270,1301,478732,9559,8896,1626,20059,1988,38345,2523,52496,3523,56741,3487,60467,3297,52571,3720,78025,4401,46524,3187,26092,2358,14571,2005,8723,1326,5416,1096,2540,622,1699,494,1451,463,1264,567,485,259,2367,599,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1132229,12824,596545,11143,484,323,1090,554,4927,1125,10416,1792,20561,2136,31287,2781,35601,3018,45537,3870,51033,3731,104522,5175,96016,5277,107266,5265,48348,3755,20164,2358,9329,1488,4074,851,5890,1127,535684,8994,15237,1755,35425,2734,56385,3888,65270,3725,64942,4209,60224,3483,53781,3624,70812,3775,42957,3189,28705,2764,13583,1952,9830,1308,4830,979,3383,833,1692,583,1992,594,1163,385,1173,498,4300,929,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,395809,5987,243301,5727,162,182,342,214,2030,549,3413,752,5698,1063,9853,1327,12840,1635,16379,1940,16692,1712,43538,3076,42413,2813,48560,2921,23397,2301,9136,1403,3599,896,2077,713,3172,745,152508,4340,750,320,3288,746,4781,931,8210,1353,11716,1296,13155,1330,14543,1952,28756,2406,23490,1713,15040,1811,9542,1198,6054,1220,3683,764,2288,600,1946,633,1249,483,1380,529,188,154,2449,656,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1472500,10315,1073033,11268,614,356,334,216,1671,578,3419,797,8132,1394,13433,1707,17235,1951,20393,1784,29469,2382,93262,4135,122534,4829,270209,7178,198783,6602,123724,5217,70489,3967,38986,2478,60346,3368,399467,7518,3986,937,1979,588,3508,917,6618,1058,12939,1600,17990,1957,24551,1953,64447,3355,67114,3313,57832,3870,40711,2955,28594,2479,19944,1782,15177,1767,9210,1318,6415,1163,3776,895,3724,714,10952,1211,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1623515,11340,1135557,12226,475,318,358,299,764,376,1413,468,4554,943,6429,1019,12520,1545,16079,1855,22257,2120,75896,4205,110593,5246,266396,7267,232524,5857,152494,5786,93602,4398,54504,3710,84699,4095,487958,9103,1807,534,1281,472,2393,775,3021,823,5148,982,8475,1379,12051,1704,40161,2931,57018,4003,67910,3592,64477,3111,50659,3825,42022,3009,28396,2303,23195,2271,15467,1825,13588,1863,10082,1141,40807,2945,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2803372,15813,1688608,13609,741,385,2344,706,8488,1169,23061,1904,46684,2765,76374,3926,104815,4615,129886,4579,145834,5931,330786,7891,253083,7104,307233,6776,139629,5251,58202,3390,28858,2160,12850,1511,19740,1762,1114764,11369,6802,1120,12148,1262,29269,1996,52244,2986,80812,3328,105975,3990,116278,3915,234056,6042,173358,5607,114530,4501,69367,3608,40675,2671,24561,2015,14627,1527,11396,1355,7202,850,5097,986,3245,729,13122,1496,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1547594,10546,1038893,8908,393,228,849,278,2797,619,7825,1053,15283,1451,22677,1911,34659,2556,44215,2615,54575,3142,161414,4765,174651,5758,259461,6051,130182,4909,61254,3136,29927,2080,14968,1651,23763,1973,508701,7224,3130,709,5267,905,11318,1210,17666,1408,27513,1639,37665,2195,47117,2302,102327,3914,90656,3718,60191,2856,38075,2359,23816,1733,14207,1540,8461,1096,5830,922,4055,887,2825,618,1965,511,6617,964,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,748055,10139,367369,8559,291,231,1085,542,4382,1093,10290,1744,17839,2263,23096,2789,32640,3155,32474,2684,33944,3141,77203,4866,47556,3536,51905,3644,19780,2123,8846,1652,3719,934,1295,651,1024,399,380686,8803,7808,1583,16464,2055,37912,2990,51678,3731,50332,3929,47608,3426,42729,3023,57032,4352,31200,2927,14831,2146,8550,1637,5441,1066,2952,1028,1776,778,1504,731,572,350,673,440,318,251,1306,524,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1596870,15553,988869,13629,453,245,1676,586,7097,1175,13898,1659,31188,2466,48888,2990,66644,3608,76019,4201,83517,4644,199686,6902,156986,5967,165676,5823,73801,3753,31262,2519,13296,1690,7361,1293,11421,1652,608001,8964,5483,1105,14302,1827,25222,2173,43026,2647,58284,3698,67346,3796,67636,4127,125417,4642,80330,4203,47609,2902,28060,2295,16057,1776,10454,1460,4897,1090,3076,629,1797,480,2046,631,1306,490,5653,1072,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,292585,4359,167138,4205,132,118,218,191,1549,648,1685,542,3106,776,6068,1165,7564,1445,9162,1225,10151,1309,31341,2608,27011,2582,38736,3042,16368,2039,8034,1323,2627,683,1015,479,2371,594,125447,4303,1262,348,2993,616,6424,1190,9111,1675,11280,1443,13779,1450,12568,1521,25469,2409,19741,2062,8420,1187,5772,1118,2513,580,2289,599,1444,505,539,295,313,178,440,317,226,203,864,421,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,500086,6928,304828,5909,58,77,236,160,970,335,2304,587,5255,675,9382,1199,12948,1317,18553,1802,23869,2035,60477,3490,54890,3182,63686,3274,28986,2106,11552,1361,4941,885,2436,810,4285,864,195258,4259,1105,449,2533,652,4874,859,8167,956,11212,1092,15202,1285,17054,1492,38111,2454,33536,2002,20805,1625,16207,1719,9324,1226,5772,958,3501,781,1792,559,1251,429,972,331,1120,353,2720,710,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,619309,7889,427386,8032,267,181,848,351,1081,438,3086,777,5619,1223,8972,1232,13813,1695,20964,2292,25405,2373,78868,4310,76872,4020,97780,4172,50633,3534,21138,2138,9021,1344,4657,843,8362,1263,191923,5278,2382,592,4523,978,8088,1261,14515,1709,20763,2253,23522,1764,23408,2422,35448,2989,20846,1981,13500,1706,8719,1410,5106,901,2671,695,2465,668,1079,357,986,412,733,351,522,286,2647,679,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
