GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001MA,B17018_001EA,B17018_002MA,B17018_002EA,B17018_003MA,B17018_003EA,B17018_004MA,B17018_004EA,B17018_005MA,B17018_005EA,B17018_006EA,B17018_006MA,B17018_007EA,B17018_007MA,B17018_008MA,B17018_008EA,B17018_009MA,B17018_009EA,B17018_010MA,B17018_010EA,B17018_011MA,B17018_011EA,B17018_012MA,B17018_012EA,B17018_013MA,B17018_013EA,B17018_014MA,B17018_014EA,B17018_015MA,B17018_015EA,B17018_016EA,B17018_016MA,B17018_017EA,B17018_017MA,B17018_018MA,B17018_018EA,B17018_019MA,B17018_019EA,B17018_020MA,B17018_020EA,B17018_021MA,B17018_021EA,B17018_022MA,B17018_022EA,B17018_023MA,B17018_023EA,B17018_024MA,B17018_024EA,B17018_025MA,B17018_025EA,B17018_026EA,B17018_026MA,B17018_027EA,B17018_027MA,B17018_028MA,B17018_028EA,B17018_029MA,B17018_029EA,B17018_030MA,B17018_030EA,B17018_031MA,B17018_031EA,B17018_032MA,B17018_032EA,B17018_033EA,B17018_033MA,B17018_034MA,B17018_034EA,B17018_035MA,B17018_035EA,state
0400000US13,2525783,17938,279748,11291,96992,7159,29522,3512,33339,3500,21519,2937,12612,2156,182756,8684,26728,3060,7757,1538,11348,2521,5968,1574,1655,756,156028,8376,39334,4371,52355,4963,50347,4430,13992,2264,2246035,17534,1691763,17964,121083,6690,374771,10477,490198,10961,705711,11025,554272,11265,151063,7245,23937,3225,49714,3964,41226,3566,36186,3558,403209,9506,45131,4051,103352,5592,145824,7012,108902,5296,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,320336,5022,23547,2448,9084,1261,1262,523,2512,796,3163,842,2147,678,14463,2094,2544,779,233,190,1003,444,789,498,519,387,11919,1823,2143,858,4991,1117,3347,824,1438,666,296789,5140,224289,4878,10294,1398,43299,3039,73066,3780,97630,3741,72500,3662,25977,2369,2166,866,7634,1253,9710,1618,6467,1127,46523,3092,4036,983,12770,1523,16433,2161,13284,1819,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,419774,7037,36225,3347,17272,2316,2517,843,5216,1722,5683,1217,3856,1034,18953,2379,2950,918,267,232,1427,603,777,391,479,387,16003,2134,2843,909,5364,1309,6085,1511,1711,865,383549,7091,321153,6567,18257,2071,68713,4388,121235,4332,112948,4761,62396,4543,23983,3061,3897,1354,7154,1379,8524,1535,4408,1312,38413,2788,4244,1253,8540,1315,16951,2270,8678,1585,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3083543,17333,277866,10016,95833,5247,22366,2233,30489,3007,23208,2308,19770,2351,182033,7742,29362,2857,7592,1264,9334,1336,8860,1629,3576,964,152671,7009,29775,3156,53358,3814,58610,4494,10928,1528,2805677,18153,2181444,16902,156764,5580,435456,8989,631834,11253,957390,12094,624233,10594,193673,7072,29979,3007,61722,4034,58887,3888,43085,3372,430560,10165,42644,3112,109445,5215,163239,6999,115232,4985,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1660102,12057,153371,6313,48517,3520,12838,2271,16113,1982,13606,1771,5960,1102,104854,5649,18200,2251,4889,1131,7587,1329,4670,1123,1054,608,86654,4755,19773,2653,31636,2836,29041,3024,6204,1538,1506731,12719,1184256,12173,82493,4366,317388,7312,364424,8379,419951,9023,322475,8029,107783,5414,13591,1660,39361,3513,34470,2775,20361,2488,214692,5833,21674,2340,65698,4382,75730,4096,51590,3749,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,794614,8064,53223,3390,21000,2024,3975,1014,7120,944,6875,1160,3030,827,32223,2721,5577,1211,815,370,2527,813,1944,779,291,192,26646,2528,4525,971,8880,1272,10770,1559,2471,791,741391,7660,613509,7696,31457,2588,151282,4321,204558,5058,226212,5126,127882,5247,46567,3710,4220,971,16878,2111,17067,2049,8402,1570,81315,3714,5385,1028,22224,1913,33297,2407,20409,1954,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,733649,7787,58235,3251,22452,2048,4395,1040,6778,1136,7217,1132,4062,867,35783,2856,5538,1153,1298,644,2227,739,1454,559,559,288,30245,2552,5502,1174,10133,1823,12540,1670,2070,682,675414,7801,549941,7474,28539,2291,111198,3648,177397,5126,232807,4810,125473,5206,44449,3053,7102,1453,13033,1662,15148,2231,9166,1327,81024,4280,7103,1139,19028,2313,32286,3173,22607,2226,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1129828,12032,145997,5304,59391,3950,18388,2331,20902,2178,14225,2064,5876,1069,86606,4009,16044,2349,5725,1374,5423,1363,4307,1061,589,273,70562,3747,16263,2145,23982,2398,25909,2801,4408,905,983831,12470,778162,11143,62246,3927,217400,6095,241637,6979,256879,7525,205669,6936,65480,4213,9020,1461,26671,2646,17876,2312,11913,1581,140189,5328,14113,1835,40845,2981,54386,3675,30845,2828,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1107245,13193,163281,7082,44430,3552,14739,2068,14264,2194,11762,1780,3665,951,118851,5798,17965,2782,5392,1233,6574,1564,4711,1453,1288,590,100886,5815,24703,2748,37591,3486,33612,3873,4980,1374,943964,13522,699581,11475,54100,3922,204118,7573,203123,8002,238240,6581,244383,8047,69374,4688,12538,2281,23867,2572,23228,2814,9741,1576,175009,6927,20904,2454,56582,4321,61272,4112,36251,3463,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,330106,6496,20919,2229,8316,1205,1296,475,3041,666,2419,789,1560,496,12603,1860,3084,945,906,433,1414,613,475,339,289,219,9519,1443,1139,446,3812,949,4227,1022,341,202,309187,6042,255562,6083,9292,1424,62842,3276,78712,3294,104716,4719,53625,3662,18392,1911,1560,549,7196,1436,6111,1165,3525,777,35233,2942,1836,518,10354,1593,12567,1702,10476,1594,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1469830,12332,91780,3816,27300,2544,7187,1577,6120,1201,6075,1113,7918,1271,64480,4082,10183,1806,2930,1009,3612,1104,2629,894,1012,447,54297,4002,11981,1933,19933,2472,17655,2526,4728,948,1378050,13235,1024997,11798,59277,4001,179061,7439,251877,9334,534782,10245,353053,9293,94516,5059,12823,1999,29808,2962,28350,2912,23535,2584,258537,7658,23502,2554,58465,3651,93654,4660,82916,4002,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1652214,13374,119694,5175,36380,3385,9131,1705,9361,1762,7972,1355,9916,1668,83314,4548,10362,2012,2578,991,4406,1423,2610,861,768,474,72952,4393,16293,2401,25907,2626,23605,2477,7147,1371,1532520,14082,1187021,12674,58685,3943,212052,7990,262292,7923,653992,11319,345499,11795,101296,6421,11336,2030,33661,3722,27498,3405,28801,2631,244203,8978,24778,3022,61537,4304,81697,4078,76191,4819,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2518003,14120,244660,6889,81980,4205,16684,2208,25679,2403,24886,1930,14731,2034,162680,5583,33846,2790,8284,1385,13910,1687,9448,1518,2204,669,128834,4898,27786,2567,45529,4138,48421,3162,7098,1387,2273343,14494,1774770,14794,89865,4344,391052,8175,596810,10596,697043,9942,498573,8701,155712,5326,17641,2055,53234,3818,56107,3480,28730,2043,342861,8422,28229,2388,89138,4435,143735,6037,81759,4124,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1388742,11141,80450,4362,29638,2573,6809,1356,8525,1396,9036,1402,5268,1118,50812,3642,10039,1507,3483,815,2721,726,2967,838,868,399,40773,3517,9738,1754,12415,2090,15338,1799,3282,811,1308292,10634,1077009,9459,37970,2914,202642,6152,343063,7099,493334,6772,231283,6393,79277,4001,7461,1219,22799,1843,29574,2407,19443,2016,152006,5336,10841,1508,30264,2714,69231,3303,41670,3469,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,106921,5365,30033,2981,6644,1471,11102,1767,10019,1932,2268,719,76888,4418,11038,2219,2929,813,4381,1174,3030,1152,698,497,65850,4236,15164,1956,22023,2653,25432,2727,3231,954,609530,9658,452651,10313,39449,3645,110927,5225,159390,6269,142885,6476,156879,6252,43843,3364,9920,1696,14646,2244,12566,1929,6711,1240,113036,5603,17021,2278,27911,3221,43587,4118,24517,2453,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,140934,6046,48435,3620,11850,1798,16640,2103,12732,1699,7213,1163,92499,5258,16348,2706,4415,1139,5701,1421,4750,1363,1482,816,76151,4523,17252,2174,25278,2458,27734,2862,5887,1219,1386326,14329,1089827,12582,62918,3930,274241,7219,330808,8458,421860,9068,296499,8893,93570,4856,9663,1445,33438,3730,32801,3025,17668,2213,202929,7124,20461,2450,50758,3949,81330,4944,50380,3508,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,20328,2505,10012,1904,1031,411,3860,1099,3703,1008,1418,495,10316,1674,2448,712,410,246,792,413,910,437,336,276,7868,1455,802,389,2633,744,3552,983,881,431,242398,5204,203106,5915,7550,1102,45745,2618,66887,3711,82924,3869,39292,3369,14671,1962,1409,510,4686,1054,5290,1238,3286,907,24621,2524,1391,532,6846,1404,9663,1371,6721,1247,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484989,6677,35128,3384,12905,1622,2947,943,3522,797,4271,840,2165,756,22223,2517,3942,1022,961,494,1539,723,1102,492,340,255,18281,2258,4531,1207,5569,1121,7568,1494,613,276,449861,6887,371440,6236,20390,2003,75555,3336,127049,4393,148446,4621,78421,3938,29528,2499,2946,830,9317,1472,11411,1727,5854,1033,48893,3315,3983,1044,12142,1795,19782,1834,12986,1428,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,63517,3984,23584,2297,5514,1468,7381,1335,6557,1259,4132,1148,39933,3464,7771,1560,1757,602,3522,1045,2115,907,377,251,32162,3106,8067,1749,11225,2013,10729,1851,2141,545,636932,10213,467544,9445,43731,3482,102786,5708,168002,6070,153025,5906,169388,6597,59104,3984,10011,1762,18305,2029,20005,2101,10783,1775,110284,5457,13946,2280,28758,2973,46688,3950,20892,2228,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,346213,5110,16962,2241,5864,1356,741,432,1858,686,1946,801,1319,530,11098,1690,2684,937,685,405,1072,589,597,383,330,259,8414,1490,1478,601,3101,1023,2544,922,1291,609,329251,5091,269661,5453,8897,1492,56778,3902,79400,3963,124586,4298,59590,4293,23192,2415,1362,591,9258,1658,7455,1453,5117,1108,36398,3293,2841,1119,8959,1473,13023,2069,11575,1532,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2235231,15874,163127,6809,61272,4022,15041,2004,20278,2477,10774,1493,15179,1787,101855,5470,16655,2488,5099,1502,5843,1573,4517,1639,1196,649,85200,5304,24680,2665,28930,3044,23806,2841,7784,1563,2072104,16546,1592857,16490,82357,4389,323589,9120,357037,8835,829874,10461,479247,10989,146373,6051,17661,2253,44924,3247,41049,3534,42739,3470,332874,8521,30607,3090,95406,6144,105264,5714,101597,4547,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,479092,8736,72629,3999,27618,3200,8712,1765,9129,1798,6999,1378,2778,771,45011,3566,10511,1701,3098,974,3656,946,3374,877,383,361,34500,3030,8525,1701,10632,1611,12510,1911,2833,943,406463,8204,301970,7615,27845,2400,61836,3959,98813,5562,113476,4681,104493,4400,36095,3789,5738,1478,9385,1508,14443,2510,6529,1204,68398,3676,8521,1659,15922,1903,26613,2535,17342,2040,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620008,22062,481948,10308,174369,6526,55863,3802,50551,3648,36320,2562,31635,3029,307579,8013,48166,3748,15350,2043,17283,2299,11323,1750,4210,1150,259413,7426,77271,5576,86413,5442,74631,4644,21098,2022,4138060,21829,3036100,22077,239477,7170,647077,13258,752197,12949,1397349,15065,1101960,15982,324749,10041,46463,3852,105731,5283,88126,5173,84429,5498,777211,13172,101673,4771,207686,7502,242957,8388,224895,7857,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
