GEO_ID,C17010_001E,C17010_001M,C17010_002E,C17010_002M,C17010_003E,C17010_003M,C17010_004E,C17010_004M,C17010_005E,C17010_005M,C17010_006E,C17010_006M,C17010_007E,C17010_007M,C17010_008E,C17010_008M,C17010_009E,C17010_009M,C17010_010E,C17010_010M,C17010_011E,C17010_011M,C17010_012E,C17010_012M,C17010_013E,C17010_013M,C17010_014E,C17010_014M,C17010_015E,C17010_015M,C17010_016E,C17010_016M,C17010_017E,C17010_017M,NAME,C17010_001EA,C17010_001MA,C17010_002MA,C17010_002EA,C17010_003EA,C17010_003MA,C17010_004MA,C17010_004EA,C17010_005EA,C17010_005MA,C17010_006EA,C17010_006MA,C17010_007MA,C17010_007EA,C17010_008EA,C17010_008MA,C17010_009MA,C17010_009EA,C17010_010EA,C17010_010MA,C17010_011EA,C17010_011MA,C17010_012EA,C17010_012MA,C17010_013MA,C17010_013EA,C17010_014EA,C17010_014MA,C17010_015EA,C17010_015MA,C17010_016EA,C17010_016MA,C17010_017EA,C17010_017MA,state
0400000US13,2525783,17938,279748,11291,96992,7159,56169,5196,182756,8684,26728,3060,18494,2732,156028,8376,131219,7807,2246035,17534,1691763,17964,726996,12789,554272,11265,151063,7245,72296,6225,403209,9506,233343,8369,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,320336,5022,23547,2448,9084,1261,3710,965,14463,2094,2544,779,1842,704,11919,1823,9304,1656,296789,5140,224289,4878,98254,3915,72500,3662,25977,2369,12173,1969,46523,3092,22205,2315,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,419774,7037,36225,3347,17272,2316,9917,1812,18953,2379,2950,918,2564,871,16003,2134,14814,2101,383549,7091,321153,6567,137179,4800,62396,4543,23983,3061,13168,1953,38413,2788,22212,2369,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3083543,17333,277866,10016,95833,5247,53956,3918,182033,7742,29362,2857,21214,2503,152671,7009,127907,6396,2805677,18153,2181444,16902,907008,11743,624233,10594,193673,7072,97804,5360,430560,10165,235037,7924,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1660102,12057,153371,6313,48517,3520,26588,2886,104854,5649,18200,2251,13163,1681,86654,4755,77299,4575,1506731,12719,1184256,12173,466133,8588,322475,8029,107783,5414,62168,3579,214692,5833,126016,5633,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,794614,8064,53223,3390,21000,2024,10697,1500,32223,2721,5577,1211,4792,1152,26646,2528,24081,2417,741391,7660,613509,7696,241154,5760,127882,5247,46567,3710,31113,3249,81315,3714,51843,3038,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,733649,7787,58235,3251,22452,2048,13035,1589,35783,2856,5538,1153,4356,1044,30245,2552,26927,2507,675414,7801,549941,7474,228721,6168,125473,5206,44449,3053,26471,2668,81024,4280,50731,3900,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1129828,12032,145997,5304,59391,3950,31410,3010,86606,4009,16044,2349,11980,1940,70562,3747,58966,3602,983831,12470,778162,11143,306623,8040,205669,6936,65480,4213,35950,3573,140189,5328,78636,4327,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1107245,13193,163281,7082,44430,3552,24578,2667,118851,5798,17965,2782,13750,2344,100886,5815,85334,5171,943964,13522,699581,11475,273933,7843,244383,8047,69374,4688,35349,3306,175009,6927,95127,5705,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,330106,6496,20919,2229,8316,1205,3499,881,12603,1860,3084,945,2579,878,9519,1443,8641,1457,309187,6042,255562,6083,82525,3525,53625,3662,18392,1911,11258,1598,35233,2942,18849,2074,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1469830,12332,91780,3816,27300,2544,12910,1847,64480,4082,10183,1806,6369,1262,54297,4002,44871,3941,1378050,13235,1024997,11798,442777,8689,353053,9293,94516,5059,48447,4207,258537,7658,138452,5847,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1652214,13374,119694,5175,36380,3385,17555,2426,83314,4548,10362,2012,5992,1409,72952,4393,61640,3942,1532520,14082,1187021,12674,478925,9318,345499,11795,101296,6421,46665,4476,244203,8978,126359,5421,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2518003,14120,244660,6889,81980,4205,45444,3359,162680,5583,33846,2790,24269,2571,128834,4898,108727,4642,2273343,14494,1774770,14794,662037,8141,498573,8701,155712,5326,83067,4589,342861,8422,179358,6316,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1388742,11141,80450,4362,29638,2573,17868,2018,50812,3642,10039,1507,8546,1416,40773,3517,35795,3389,1308292,10634,1077009,9459,440280,6020,231283,6393,79277,4001,47876,3048,152006,5336,95682,4402,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,106921,5365,30033,2981,14668,2123,76888,4418,11038,2219,7452,1805,65850,4236,55282,3956,609530,9658,452651,10313,178186,5893,156879,6252,43843,3364,22312,2975,113036,5603,64633,4250,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,140934,6046,48435,3620,25082,2431,92499,5258,16348,2706,12770,2313,76151,4523,66814,4175,1386326,14329,1089827,12582,419909,8714,296499,8893,93570,4856,51466,3765,202929,7124,116234,4926,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,20328,2505,10012,1904,5760,1430,10316,1674,2448,712,1772,593,7868,1455,7000,1419,242398,5204,203106,5915,72037,3618,39292,3369,14671,1962,8404,1739,24621,2524,13213,1734,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484989,6677,35128,3384,12905,1622,7801,1234,22223,2517,3942,1022,3106,891,18281,2258,17015,2203,449861,6887,371440,6236,156384,4751,78421,3938,29528,2499,17948,1953,48893,3315,32606,2791,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,63517,3984,23584,2297,13473,1828,39933,3464,7771,1560,4972,1132,32162,3106,27395,2814,636932,10213,467544,9445,192885,6361,169388,6597,59104,3984,30968,3175,110284,5457,61055,4487,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,346213,5110,16962,2241,5864,1356,2378,892,11098,1690,2684,937,2159,797,8414,1490,7730,1441,329251,5091,269661,5453,97243,4010,59590,4293,23192,2415,12362,1925,36398,3293,20171,2442,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2235231,15874,163127,6809,61272,4022,35041,3102,101855,5470,16655,2488,11519,2096,85200,5304,69931,4737,2072104,16546,1592857,16490,699808,11072,479247,10989,146373,6051,62357,3555,332874,8521,166665,6365,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,479092,8736,72629,3999,27618,3200,13833,2184,45011,3566,10511,1701,8076,1434,34500,3030,28459,2808,406463,8204,301970,7615,111553,4697,104493,4400,36095,3789,18433,2553,68398,3676,38040,2833,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620008,22062,481948,10308,174369,6526,98822,4434,307579,8013,48166,3748,32928,3281,259413,7426,212286,7664,4138060,21829,3036100,22077,1232170,14294,1101960,15982,324749,10041,142710,6388,777211,13172,380227,8186,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2590180,17902,275466,8835,99685,5368,56751,4432,175781,7525,32371,3429,24075,2849,143410,6855,124391,6551,2314714,18204,1807974,19448,706016,14431,506740,12655,146479,6480,80022,5172,360261,10365,200299,8591,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,11644,1393,4474,987,1681,580,7170,1195,1353,539,1052,461,5817,1235,5168,1160,178573,4250,148340,4315,58837,2874,30233,2652,12562,1904,7190,1273,17671,1970,10791,1473,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,289955,8347,84403,4433,46778,3675,205552,7465,34224,3519,23691,3026,171328,6918,149736,6521,2661215,14383,2052398,13834,773842,11366,608817,10884,194691,5833,103164,5137,414126,9031,227543,6668,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,111543,4691,41009,2763,24346,2181,70534,3679,12787,1399,10477,1420,57747,3318,50090,3222,852601,8054,664575,7010,268452,5525,188026,6170,62158,3707,34205,2619,125868,4536,75414,3884,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,89471,5572,37730,3450,20584,2618,51741,4103,9979,1452,7874,1458,41762,3726,34774,3326,921504,11352,743028,10349,286347,7301,178476,7824,62004,4848,33247,3238,116472,6191,66287,4606,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,255788,8649,82646,4292,42435,2908,173142,7355,26909,2519,20449,2253,146233,6455,121158,6004,2921501,13989,2294440,14374,851808,11295,627061,12237,202288,7414,102053,6038,424773,9801,224904,7853,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,19788,2832,5889,1440,3377,1182,13899,2266,1715,705,1133,581,12184,2219,10988,2152,232023,5765,180163,5343,71566,4144,51860,3702,14627,1971,6981,1317,37233,3343,18293,2259,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,141086,5864,43723,3418,22768,2802,97363,5275,13632,2326,10388,2203,83731,4952,72411,4804,1112174,13649,857984,12381,305571,7477,254190,7912,65578,4231,34247,3320,188612,5998,103909,5413,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,17910,1813,6233,1041,2786,816,11677,1435,2175,652,1648,586,9502,1392,8643,1287,195492,3969,161418,4142,62889,3297,34074,2561,13201,1594,7963,1352,20873,1995,14003,1543,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,186917,6304,66027,4015,37776,3325,120890,5384,19478,2815,13871,2489,101412,5274,86096,4874,1520571,15258,1189357,14265,446234,9612,331214,8473,100854,5463,57302,4436,230360,7330,125410,6246,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,758203,13848,307838,8875,194441,7286,450365,13209,71086,4773,51370,4101,379279,12618,333627,12412,5937858,23931,4571171,28742,2135490,21739,1366687,19255,423592,11609,214420,8825,943095,14656,553132,13256,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,48446,3547,25343,2429,16419,2137,23103,2354,3561,1018,2771,899,19542,2151,17467,2192,674729,7721,566865,7492,289688,5447,107864,5684,39418,4156,24233,3380,68446,3769,40697,3457,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,10822,1610,4253,1009,2385,806,6569,1128,1232,536,965,514,5337,1013,4419,883,142826,3435,115522,3111,38043,2248,27304,2437,9147,1255,5241,1029,18157,2077,9705,1385,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,149002,7059,53169,4473,28649,3482,95833,5755,13584,2160,9697,1831,82249,5072,70465,4924,1942235,14619,1534917,15510,642272,11708,407318,9889,122800,6034,62581,4593,284518,7620,157710,5671,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,130438,5965,50635,3879,28155,2800,79803,5649,16925,2634,13113,2247,62878,4927,54849,4396,1703355,15636,1367901,13925,567278,10089,335454,8898,119021,5852,63606,4407,216433,7219,120892,5695,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,65092,4086,25883,2699,13504,1910,39209,3161,8747,1721,6289,1488,30462,2876,24709,2584,396450,6881,320649,6535,108221,4855,75801,4140,28363,2570,15174,1757,47438,3461,22746,2558,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1478375,11053,104945,5258,34566,2107,17028,1724,70379,4400,12187,1832,9878,1751,58192,3917,50096,3444,1373430,10305,1104741,11472,410869,7265,268689,7333,93693,4375,55717,3541,174996,5830,107755,4850,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145719,3619,11003,1819,4929,1189,2979,1091,6074,1432,968,566,480,303,5106,1288,4532,1300,134716,3730,111579,4066,44104,3414,23137,2541,8982,1688,5316,1349,14155,1701,9252,1524,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,805573,12009,329568,7906,125853,5897,41660,4305,203715,7644,38443,3540,22644,2878,165272,7045,110225,6423,476005,11944,321572,9927,92345,5398,154433,7189,40742,4085,16580,2881,113691,5451,42235,4012,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
