GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001MA,B08012_001EA,B08012_002MA,B08012_002EA,B08012_003MA,B08012_003EA,B08012_004EA,B08012_004MA,B08012_005MA,B08012_005EA,B08012_006MA,B08012_006EA,B08012_007MA,B08012_007EA,B08012_008MA,B08012_008EA,B08012_009EA,B08012_009MA,B08012_010EA,B08012_010MA,B08012_011MA,B08012_011EA,B08012_012MA,B08012_012EA,B08012_013MA,B08012_013EA,B08012_014MA,B08012_014EA,B08012_015EA,B08012_015MA,B08012_016MA,B08012_016EA,B08012_017MA,B08012_017EA,B08012_018MA,B08012_018EA,B08012_019MA,B08012_019EA,B08012_020EA,B08012_020MA,B08012_021EA,B08012_021MA,B08012_022EA,B08012_022MA,B08012_023EA,B08012_023MA,B08012_024MA,B08012_024EA,B08012_025MA,B08012_025EA,B08012_026EA,B08012_026MA,B08012_027EA,B08012_027MA,B08012_028EA,B08012_028MA,B08012_029MA,B08012_029EA,B08012_030MA,B08012_030EA,B08012_031EA,B08012_031MA,B08012_032EA,B08012_032MA,B08012_033EA,B08012_033MA,B08012_034MA,B08012_034EA,B08012_035MA,B08012_035EA,B08012_036EA,B08012_036MA,B08012_037EA,B08012_037MA,B08012_038EA,B08012_038MA,B08012_039MA,B08012_039EA,state
0400000US01,1972747,17874,54876,4691,198057,7482,273478,8815,330385,10926,309495,10281,134590,7166,283697,11095,57752,4140,58562,4686,146170,6642,88666,4731,37019,3303,1034536,11070,25833,2967,96174,4578,134280,5483,167013,6462,155952,6663,69864,4750,155379,6286,30661,3065,33321,3326,85457,4970,54021,3665,26581,2732,938211,11985,29043,3304,101883,6016,139198,6743,163372,6832,153543,6671,64726,4584,128318,6612,27091,2694,25241,2779,60713,4657,34645,3127,10438,1822,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,335298,6491,23835,2287,62579,3802,65363,4475,58568,4002,47855,3841,15369,2395,25437,2835,3031,1037,5078,1271,11159,1775,9096,1526,7928,1267,186500,4932,13774,1747,34935,3016,33776,2951,30624,2585,26531,2573,8204,1829,15131,2152,2085,873,3095,944,6378,1061,6305,1246,5662,1083,148798,3505,10061,1322,27644,2174,31587,3010,27944,2831,21324,2359,7165,1241,10306,1676,946,487,1983,764,4781,1198,2791,627,2266,850,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2892235,16831,71084,4498,274417,9374,375418,11276,435578,8951,433252,12738,223298,8088,439446,10983,92164,4911,123159,6119,229321,8601,139490,6462,55608,4196,1568952,12101,37932,3458,133755,6455,190559,7690,233450,7823,236439,8633,120359,6756,250577,9434,52043,4394,71040,5327,123550,5474,83904,4798,35344,3334,1323283,14878,33152,2623,140662,6269,184859,6585,202128,6518,196813,8216,102939,5521,188869,7297,40121,2875,52119,3611,105771,5774,55586,4047,20264,2627,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1234510,13089,55194,3654,166005,8327,214336,8083,224080,7566,173509,7079,66252,4228,139495,6697,28590,2825,36737,3091,71331,4426,41704,3199,17277,2465,644648,9304,28658,2422,81646,5686,109338,6004,118391,6600,85626,4959,33680,3062,74227,4793,16517,2343,18661,2249,36792,2792,28055,2708,13057,2081,589862,8733,26536,2746,84359,5215,104998,5233,105689,5151,87883,5165,32572,2742,65268,4473,12073,1702,18076,2079,34539,3005,13649,1822,4220,998,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,17227742,47859,313799,10782,1258206,17489,2087047,25047,2485364,27059,2428361,26539,1051751,20486,2610905,29694,471273,14243,756701,15766,1572858,21762,1470220,18758,721257,15212,9450703,29069,157219,6987,631761,14215,1052602,17040,1309556,21756,1293480,18824,578681,14685,1481014,20937,265579,9548,432903,11649,894523,15888,881439,15179,471946,12405,7777039,32431,156580,6927,626445,11974,1034445,16981,1175808,16937,1134881,16500,473070,11309,1129891,20836,205694,7822,323798,9059,678335,13070,588781,12060,249311,7991,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2642875,17113,68355,4754,245482,7899,358664,10207,404002,10502,400040,11454,177926,6956,383196,12682,88313,5418,102986,5081,216855,7608,143783,6848,53273,3774,1439655,11300,35445,2767,121662,6560,183320,7265,205557,7541,216182,8093,95729,4601,218814,8225,49452,4370,59738,4193,129570,5808,87470,5228,36716,3196,1203220,11009,32910,3307,123820,4830,175344,7229,198445,7419,183858,6939,82197,4373,164382,7238,38861,3486,43248,3307,87285,4226,56313,3879,16557,2232,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1686826,14264,40683,4067,155887,6301,244461,7655,263881,9255,273778,9054,114152,5460,214523,8417,48342,3670,61906,4036,115188,5812,97967,5426,56058,4064,867097,9189,19255,2533,71901,4956,119270,5624,127183,5702,136748,5666,55662,3575,112579,5521,26182,2815,31908,2560,64565,3929,64615,4649,37229,3369,819729,11715,21428,2617,83986,4588,125191,5864,136698,6325,137030,6408,58490,3402,101944,5370,22160,2409,29998,3027,50623,4118,33352,2996,18829,2337,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,408553,7000,7836,1635,29935,3442,56948,4328,65771,3801,70805,4615,30661,3649,57683,3987,11248,1615,17772,2392,26509,2442,23076,2600,10309,1594,211336,4026,5271,1282,16100,2158,27274,2750,31095,2715,35048,3403,15679,2459,29887,2960,6667,1400,9265,1494,13929,2012,14870,2069,6251,1295,197217,4786,2565,829,13835,2329,29674,2940,34676,2744,35757,2715,14982,2321,27796,3162,4581,1187,8507,1717,12580,2046,8206,1360,4058,1084,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,347713,6569,4423,1246,12306,1821,26774,2812,43156,4117,49398,3779,26097,2516,66753,4383,17596,1788,26622,2620,41405,3496,24904,2911,8279,1730,170783,3813,3234,1155,5657,1033,14096,2155,21707,2589,24656,2539,12460,1750,32599,3398,9956,1451,12874,2011,19219,2535,11004,1941,3321,1224,176930,5367,1189,584,6649,1457,12678,1718,21449,3017,24742,2850,13637,1871,34154,3009,7640,1126,13748,1902,22186,2183,13900,2094,4958,1298,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8780575,37295,153199,7935,613698,16018,1001867,17307,1271337,22999,1386959,23712,601169,15387,1483223,23356,300899,10586,392002,10653,840772,20732,530452,14010,204998,10134,4626777,23615,78767,5328,303627,11462,494711,13164,632857,16301,725499,17988,311867,11101,810058,17346,162833,7588,208392,7857,469159,14770,299437,10358,129570,8143,4153798,22885,74432,5297,310071,10767,507156,13442,638480,12513,661460,14128,289302,11019,673165,14227,138066,6683,183610,8107,371613,13018,231015,9368,75428,4910,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
