GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001EA,C17024_001MA,C17024_002EA,C17024_002MA,C17024_003EA,C17024_003MA,C17024_004MA,C17024_004EA,C17024_005MA,C17024_005EA,C17024_006MA,C17024_006EA,C17024_007EA,C17024_007MA,C17024_008EA,C17024_008MA,C17024_009EA,C17024_009MA,C17024_010MA,C17024_010EA,C17024_011MA,C17024_011EA,C17024_012EA,C17024_012MA,C17024_013EA,C17024_013MA,C17024_014EA,C17024_014MA,C17024_015MA,C17024_015EA,C17024_016MA,C17024_016EA,C17024_017EA,C17024_017MA,C17024_018EA,C17024_018MA,C17024_019EA,C17024_019MA,C17024_020EA,C17024_020MA,C17024_021MA,C17024_021EA,C17024_022EA,C17024_022MA,C17024_023MA,C17024_023EA,C17024_024EA,C17024_024MA,C17024_025EA,C17024_025MA,C17024_026MA,C17024_026EA,C17024_027EA,C17024_027MA,C17024_028MA,C17024_028EA,state
0400000US13,10154747,5504,2475479,6583,227664,15814,291435,20161,165077,11579,420120,17129,423629,19480,290634,12932,202815,10156,454105,13856,6307132,4749,410881,14677,448902,19435,271747,12959,847311,22732,1013059,30957,878565,20355,668207,21788,1768460,27180,1372136,4076,45804,4125,93016,4809,76424,4540,212681,8513,243042,9908,180932,7846,149979,7794,370258,9273,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1388550,1566,299100,1668,18264,3510,16177,3416,7195,1867,41625,4758,54279,4831,52627,5509,41442,4911,67491,4439,840023,903,40326,3504,34706,3389,16371,2856,73357,5620,124563,9284,130793,8581,113176,9605,306731,10322,249427,864,8068,1565,15008,1883,8110,1779,23354,2530,33660,2702,37008,3624,29428,2462,94791,4346,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1686491,1808,437983,2333,28144,5735,39003,4971,27337,4380,88471,8467,106149,7660,56598,6559,34876,5310,57405,5469,989970,2208,57158,5139,71105,6280,43418,4934,149260,8073,187538,9252,155666,9244,98130,7281,227695,10476,258538,1852,7465,1406,13434,2192,9900,1824,39565,3920,53783,3780,42906,3501,27100,3191,64385,3781,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12503720,3612,2856679,4227,215972,11518,270224,15762,167779,13122,409547,16909,501072,15643,349151,12849,285419,10705,657515,14798,7765567,3974,451185,13992,470128,14959,268318,13923,833168,22238,1141881,25167,1054041,23563,870589,21256,2676257,25933,1881474,3204,57150,4088,105094,5007,82208,4794,266246,9273,326885,10469,264316,9261,200193,7985,579382,11000,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6463636,3761,1538059,4578,126285,10231,156105,11708,89407,7328,252804,13464,303164,12764,220412,10674,147390,9097,242492,10104,3937914,4384,249398,10528,263657,11279,151430,8034,467867,14831,661591,19017,611524,18547,468267,15281,1064180,17185,987663,3468,27212,2637,48590,3086,44830,3494,156720,6941,207916,7288,168511,5932,110803,4809,223081,8730,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3044685,1941,716709,3321,34185,4041,53885,4933,36408,4628,114213,7690,138721,7678,118367,7722,82334,5327,138596,8246,1827493,2727,98556,5360,107007,6562,63614,5462,204366,7387,293489,9520,296922,9913,225124,9400,538415,11349,500483,1796,10450,1407,22553,1926,23228,2157,75958,4131,98335,3985,77818,4458,57205,3756,134936,5867,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2827376,2621,699236,3572,45127,4806,58562,7207,42555,4883,123050,8205,131763,7167,109460,7997,71980,5782,116739,6777,1699948,2892,97675,6061,103718,5548,62730,4860,205402,8075,282966,10135,260371,11134,198924,8596,488162,10438,428192,2189,9751,1381,21654,2220,18185,1858,62641,3711,83335,4392,71759,3987,44494,3111,116373,4782,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4316917,3015,992905,4296,109898,8521,113008,7982,61169,6432,152171,8687,177907,9855,139101,8459,93662,6420,145989,7773,2639078,3642,207512,8921,242963,9705,119957,7373,340099,11725,429634,12913,392098,13703,272421,11083,634394,13582,684934,2637,17778,2139,53080,3887,40162,3412,115530,5743,143355,5604,101215,5632,66825,4754,146989,5596,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4553037,2611,1094414,3060,156594,10192,149919,10636,78041,8557,167372,10911,157506,11769,116810,8727,91245,7510,176927,8569,2783526,3249,240977,10400,270730,11196,145007,10341,390968,13932,414819,14489,345972,15131,281971,12213,693082,17075,675097,2832,23059,2717,57760,4071,42472,3402,121185,5381,122301,5067,98152,5964,62849,4504,147319,6371,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1301216,1023,248499,1596,14285,2597,18282,2857,13411,2865,34816,3891,49367,4633,39207,3728,28433,3589,50698,4106,792825,1529,37410,3234,53050,3937,30552,3681,90259,5573,125746,6790,123780,7744,104589,7901,227439,9222,259892,1188,5246,931,15739,2386,15012,2142,42682,3827,51854,3371,35783,3074,32119,2921,61457,3703,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5915309,2385,1332363,2673,84667,8159,75219,8251,52280,6824,181822,11689,186522,10521,171840,11084,144244,10832,435769,13388,3704492,2218,157898,9213,161579,9309,89320,7185,328273,15162,440865,15620,457071,15590,418149,15798,1651337,22644,878454,2031,27105,2673,42703,3563,27147,2525,89477,5348,121326,5244,109518,5774,91021,4759,370157,6943,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6622444,3515,1348827,3543,95081,8346,87389,8488,47108,6269,141309,10827,175090,10910,153513,9093,144545,8018,504792,11910,4202199,2146,208623,9812,204915,11799,107551,8819,330797,14545,468910,16848,498256,17208,459416,17510,1923731,22037,1071418,1776,31807,3157,64386,4106,48539,3957,127572,6740,158732,6073,138932,6606,110446,5551,391004,8396,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9730205,4206,2127889,5126,185586,9118,233863,11712,124872,6792,332304,12619,371096,12042,283606,10234,193817,10205,402745,11165,5975712,3130,377244,11047,443067,13627,236573,7596,715530,17749,939761,17728,872904,17682,665990,15281,1724643,23754,1626604,2485,40713,2502,97293,4291,67628,3820,226785,6877,325441,7696,273997,7414,177388,6086,417359,8440,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5450582,2783,1272667,3164,60062,5604,89864,7881,58492,5313,162068,7900,215436,8794,182886,7903,148895,6121,354964,9223,3348769,2620,140842,6356,168984,7155,96881,6663,305756,8790,470156,12122,484379,11681,412899,11848,1268872,18785,829146,1887,18205,1585,39519,2439,32946,2536,102596,4084,145814,5163,132897,4992,104970,4752,252199,7256,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889851,1968,703524,2143,92036,7535,97505,7214,50773,6347,125928,8869,126726,8017,83879,6605,54443,4822,72234,6294,1734840,3280,154189,9200,165579,7623,95451,7105,261015,12775,302720,10205,249366,11560,170408,9429,336112,13057,451487,2877,17013,2316,44897,3197,28403,2633,77813,4647,83542,4980,61923,4269,46568,3743,91328,4885,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5928516,4473,1353831,6043,108716,10062,143325,9675,91589,8098,218300,11897,242566,12426,192604,8676,126064,7717,230667,9439,3600650,4826,205486,7332,253877,10487,148330,7828,447698,15192,596443,16352,560050,16904,409479,12244,979287,16498,974035,3109,26540,2755,57788,3566,46411,3289,152541,5476,187018,6557,158237,6475,107693,5271,237807,6743,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1024513,1940,223580,2289,15152,2914,17705,3034,15118,2888,37079,4008,46395,4767,33391,3623,20959,2936,37781,4040,615954,1741,37165,3939,44474,3925,28865,3462,82372,5328,104537,7121,91635,5102,68557,5594,158349,6348,184979,1409,4233,1034,9048,1138,9332,1265,28107,2432,36197,3016,29240,2667,19815,2034,49007,3375,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1865038,1585,465292,1935,26169,3922,39422,4825,27528,3726,79435,6004,90579,6300,70536,4699,48346,4077,83277,5014,1117449,1768,50330,4101,64797,4956,38316,3665,132400,6103,185443,7382,179423,6297,139533,6470,327207,8055,282297,1414,9220,1501,10971,1190,13169,1569,39673,3318,54508,3300,42719,2748,32868,2799,79169,3107,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2954279,2075,671549,2202,52513,6491,72001,8933,42720,6059,116410,7972,131241,8096,96631,6314,59363,5166,100670,6321,1828246,1489,110171,7883,110846,7401,68663,6080,242163,11121,330476,13105,297078,11766,206237,9279,462612,12745,454484,1278,15373,2170,23216,2381,23760,2779,61447,4729,83231,5210,65227,4437,54668,4396,127562,5426,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1298898,1427,252552,1719,12022,3101,13887,2930,8042,2295,25619,3510,38532,4874,39224,4456,35635,3756,79591,5519,818967,1663,31828,3928,29103,3184,20372,3220,70684,5924,102568,5965,119979,7766,107503,7920,336930,10228,227379,1134,5179,1095,7947,1238,9170,1612,26404,2633,38991,3271,32736,3133,29140,2883,77812,4448,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8831200,2566,1952749,2905,117191,9613,155060,12517,87071,8486,227325,12325,268687,14926,215030,10909,189199,10712,693186,14982,5501050,2531,229361,9815,265575,12078,149182,11058,476251,20776,659154,21032,623065,22562,598680,18058,2499782,25741,1377401,1983,40991,3550,74495,4879,46598,3569,152140,7113,198680,6249,170750,6223,151047,6032,542700,10263,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044187,1832,480372,2534,59107,7046,71395,7148,36813,5774,88859,7731,75549,6029,57624,5582,37440,3998,53585,5505,1218974,2890,110173,7726,119007,6785,56712,5519,187410,9357,203465,9666,167655,11415,117187,7580,257365,10105,344841,1777,13099,2119,28974,2541,20071,2594,53048,4433,58414,3986,47944,4003,34809,3215,88482,4819,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19337685,4757,4076122,5406,365522,17242,437649,19232,236615,14145,572641,17955,598443,20936,445927,14582,363569,13908,1055756,17325,12195031,3623,767940,18299,801288,23175,448575,15474,1295593,29458,1640308,30874,1492874,29328,1279146,30974,4469307,36987,3066532,3287,109750,5402,240108,9241,148556,7277,413034,12021,464110,11249,371755,9558,308908,9817,1010311,14089,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10009042,3839,2271790,5315,212728,12041,268766,13927,152299,10455,352163,14369,401102,15830,288379,12928,187226,8855,409127,12395,6147991,5182,398592,13667,446598,15023,265005,12087,820241,18975,1034163,21635,881443,19519,654890,17425,1647059,23842,1589261,4331,40213,3011,104442,5023,88332,5328,253085,9051,297209,9555,219591,7161,171931,6793,414458,10538,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,729355,1188,169315,1876,9765,1675,8754,2114,9249,2244,21528,2984,32867,4190,28382,3489,20815,2501,37955,3408,453444,1771,25797,2485,20448,2721,13406,1998,43395,4126,68249,4942,72098,5730,54517,4719,155534,5964,106596,945,4406,1010,6109,1135,4938,1007,14946,1637,17471,1681,15139,2173,12733,1593,30854,2423,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11330762,4496,2553722,5268,235276,13777,277962,13787,140865,8684,389018,14129,446915,14888,348379,13058,251273,9077,464034,9956,6906852,3795,430348,12347,495321,15787,251765,11398,801027,16241,1104571,21151,1037463,19511,827952,18095,1958405,21193,1870188,3716,47088,2976,96936,5147,77415,3776,288113,8223,392290,9816,302031,9724,210022,7295,456293,9818,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3814990,2186,943075,2938,87392,6228,115282,6544,65453,5411,182618,10379,175675,9199,121199,6268,76200,4950,119256,6436,2287634,2757,153603,6273,194522,7400,105792,6523,346054,11658,392820,11212,323564,8845,236579,9606,534700,11885,584281,2431,13826,1643,39239,3001,32434,2350,97079,3955,118441,4486,81051,4119,60709,4307,141502,5286,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4064467,2475,855840,3293,55429,5711,85722,8419,52451,6447,140191,9259,146584,8942,120204,8421,82556,6214,172703,8177,2510979,3087,159293,7542,176623,8589,97999,7176,303603,12982,402552,12835,358587,13968,266017,10665,746305,14844,697648,2765,20751,2453,40156,3628,29507,2821,91122,5064,123431,6171,105821,5107,82865,5123,203995,7512,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12398112,4585,2619774,5326,207918,13059,236568,13239,137368,10395,363950,14171,446639,14440,363950,12244,254958,10565,608423,14358,7581280,3980,471906,13137,446473,14880,242030,10295,777148,17235,1099303,20817,1121759,21602,893442,21870,2529219,25453,2197058,3420,63734,4730,122121,5329,97733,4913,342230,8709,431454,10313,326988,8492,234970,7666,577828,11895,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1018556,943,203723,1168,10761,3127,23097,3846,9105,2524,23417,3938,34062,4092,24337,3089,25046,3536,53898,4317,644775,1429,27823,3696,41405,4838,19702,3722,68991,6591,89119,6719,83993,6385,69928,6177,243814,8138,170058,1259,4638,1138,10643,1580,10397,2064,24728,2712,29590,2629,21344,2628,16470,2623,52248,3166,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4882720,2812,1084138,3217,110309,8762,134714,9457,82144,8616,187162,10657,182264,11700,137541,9084,87275,7375,162729,9437,2950239,3240,201177,9561,227860,10213,137502,9514,427465,14667,509024,16619,418780,14439,306768,11272,721663,15056,848343,2462,23229,2841,54618,4340,45041,4029,126774,6533,157020,7791,124735,6868,89753,5090,227173,7302,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
