GEO_ID,C17001A_001E,C17001A_001M,C17001A_002E,C17001A_002M,C17001A_003E,C17001A_003M,C17001A_004E,C17001A_004M,C17001A_005E,C17001A_005M,C17001A_006E,C17001A_006M,C17001A_007E,C17001A_007M,C17001A_008E,C17001A_008M,C17001A_009E,C17001A_009M,C17001A_010E,C17001A_010M,C17001A_011E,C17001A_011M,C17001A_012E,C17001A_012M,C17001A_013E,C17001A_013M,C17001A_014E,C17001A_014M,C17001A_015E,C17001A_015M,C17001A_016E,C17001A_016M,C17001A_017E,C17001A_017M,C17001A_018E,C17001A_018M,C17001A_019E,C17001A_019M,NAME,C17001A_001EA,C17001A_001MA,C17001A_002MA,C17001A_002EA,C17001A_003EA,C17001A_003MA,C17001A_004EA,C17001A_004MA,C17001A_005EA,C17001A_005MA,C17001A_006EA,C17001A_006MA,C17001A_007MA,C17001A_007EA,C17001A_008MA,C17001A_008EA,C17001A_009EA,C17001A_009MA,C17001A_010EA,C17001A_010MA,C17001A_011EA,C17001A_011MA,C17001A_012EA,C17001A_012MA,C17001A_013MA,C17001A_013EA,C17001A_014EA,C17001A_014MA,C17001A_015EA,C17001A_015MA,C17001A_016EA,C17001A_016MA,C17001A_017EA,C17001A_017MA,C17001A_018MA,C17001A_018EA,C17001A_019MA,C17001A_019EA,state
0400000US13,5992466,19903,662050,26060,294561,12771,94906,7168,170445,7851,29210,2389,367489,16407,88617,7257,229034,10254,49838,3985,5330416,29569,2653483,15099,571235,8586,1662484,9658,419764,2879,2676933,17911,553355,8424,1625496,11452,498082,4343,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,341294,4829,35442,3950,17230,2536,3663,1484,10559,1699,3008,826,18212,2329,3269,1177,12530,1607,2413,677,305852,5137,163566,3260,24102,1266,106287,2873,33177,771,142286,3117,22603,1670,88511,2279,31172,727,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1518896,8470,181327,11255,79191,6045,26162,3438,46561,4035,6468,1350,102136,7275,28004,4070,61143,4411,12989,1838,1337569,12800,677913,7666,169443,4447,397285,5162,111185,1790,659656,7896,157680,4641,384052,4546,117924,1959,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8928063,27729,861423,26785,385173,14757,117384,6681,231402,9569,36387,2640,476250,15452,112305,7447,295022,10280,68923,3404,8066640,32878,4022135,19387,838750,8484,2543325,14016,640060,3854,4044505,17894,797863,8356,2471420,12389,775222,4222,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5421585,9532,619714,22737,276166,11510,93678,7600,159567,7384,22921,2150,343548,14737,82327,6003,219957,10270,41264,2987,4801871,24225,2398476,13096,528572,8190,1488868,8336,381036,2713,2403395,14538,499558,7091,1444953,10029,458884,3707,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2743622,6392,255769,10761,113542,6045,30575,3326,72204,4077,10763,1171,142227,5935,27969,2918,93810,4373,20448,1721,2487853,12030,1247025,6366,284469,3718,755207,4720,207349,1661,1240828,7131,267908,4023,725850,5132,247070,2304,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2397801,8970,245059,11347,110051,6611,34535,3812,65466,4004,10050,1673,135008,6525,32519,3553,85061,4298,17428,1950,2152742,13528,1074640,8343,252448,4956,651946,4856,170246,1817,1078102,7777,240689,4560,638127,4590,199286,2280,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3762660,6376,607102,20315,270251,9493,85604,5222,161824,6360,22823,2378,336851,13175,81699,6062,213144,8485,42008,2873,3155558,20054,1577676,10260,336626,5703,977603,6550,263447,2540,1577882,12668,313016,6204,955532,8058,309334,3007,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2826824,8600,354130,17489,155331,10054,46729,5626,94148,5920,14454,2143,198799,10188,43164,4174,131190,7275,24445,2419,2472694,18878,1239555,10584,261310,5822,771675,6645,206570,2436,1233139,11693,246274,5338,742342,8320,244523,2433,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232441,1946,127316,7306,58729,4391,14385,2201,36958,2807,7386,1223,68587,4573,10594,1634,45409,3213,12584,1834,1105125,7409,544603,4518,100455,2631,334986,2826,109162,1313,560522,4711,97938,1771,337095,3179,125489,2008,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3254752,13246,213807,11919,95247,5951,21970,2815,59680,4445,13597,1731,118560,7397,18292,2826,77218,5506,23050,2587,3040945,16057,1499960,9232,304996,4560,941102,6527,253862,1992,1540985,9446,291561,4135,942161,6663,307263,2923,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5216055,17246,432297,14876,180747,8435,47637,4566,110523,5997,22587,2169,251550,8759,48097,4773,157530,6772,45923,3202,4783758,22127,2353727,12883,450513,5870,1507990,9495,395224,2948,2430031,12314,422875,5560,1515480,9452,491676,3591,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7658401,11112,861153,20791,387881,12025,115392,6719,236112,8193,36377,2465,473272,11107,107152,5460,298966,7948,67154,3350,6797248,20526,3399336,12069,677732,6990,2116053,7833,605551,2727,3397912,11597,644220,6323,2053866,8044,699826,3774,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4510979,7534,323153,10994,142925,6209,32448,2835,94188,4611,16289,1491,180228,7395,33549,3527,113310,4774,33369,2161,4187826,12099,2099928,7200,449290,3761,1309242,5167,341396,1636,2087898,7926,423727,3999,1271975,5442,392196,2400,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1690203,4917,204331,9490,88857,6079,25337,3184,52203,4573,11317,1751,115474,5817,23677,2579,72075,4136,19722,1846,1485872,10167,737195,7213,158936,4397,446501,4631,131758,2169,748677,6096,152314,3351,436482,4771,159881,1832,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4878716,8809,556617,16585,243871,9057,76458,4754,141475,6376,25938,2472,312746,10380,75586,5449,191890,7136,45270,2827,4322099,16431,2154926,9975,458331,6632,1330852,7202,365743,2993,2167173,11136,428318,6161,1303981,7379,434874,3660,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,909086,2888,96793,7038,44859,4137,9899,1881,29625,3063,5335,1074,51934,4029,10453,1808,35166,2975,6315,932,812293,8092,412267,5096,84180,2553,248133,3430,79954,1299,400026,4488,79453,2365,236393,3015,84180,1149,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1631898,5283,148186,7859,63252,4520,20404,2428,36508,3042,6340,864,84934,4866,22417,2731,50061,3309,12456,1348,1483712,8822,749217,5330,174074,3145,457519,3872,117624,1094,734495,5807,165789,3193,435106,4000,133600,1551,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1913775,16536,196905,12039,95897,7172,30173,4560,52645,3941,13079,1590,101008,6611,21029,3101,65766,4847,14213,1625,1716870,19054,877506,11008,168885,5854,550294,6590,158327,2141,839364,10486,168338,4645,503360,7819,167666,2445,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1211579,3012,88524,6671,38163,3953,11922,2228,21427,2498,4814,807,50361,4215,10638,2310,32062,2819,7661,1394,1123055,7430,561615,4847,105152,2647,359058,3213,97405,1063,561440,4498,99353,2590,350413,3089,111674,1690,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6011646,22185,471257,19916,205087,10496,72085,6231,107989,6098,25013,2346,266170,11877,65567,5236,153764,7724,46839,3458,5540389,25523,2733022,14293,558807,6965,1724893,9837,449322,3192,2807367,15071,538349,6652,1699719,11148,569299,4052,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1550870,11463,267756,14808,121102,8110,41726,4683,67198,4720,12178,1685,146654,8695,38759,4574,87802,6044,20093,1996,1283114,14678,638574,9270,131205,5964,385215,6038,122154,2198,644540,8498,128879,4455,377485,6516,138176,2455,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12216500,35939,1265471,28880,567598,15619,169741,8452,329476,10993,68381,4463,697873,17301,164581,8987,402307,12024,130985,5628,10951029,44979,5422043,25020,1025675,11511,3457956,16541,938412,5486,5528986,25308,986035,10673,3390574,17489,1152377,6740,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6904399,17343,798010,27058,350519,14155,109580,7381,208216,9490,32723,2587,447491,15569,103831,7587,283930,10478,59730,3665,6106389,28654,3030657,16819,611129,9026,1883786,11207,535742,3381,3075732,15476,577862,7282,1857402,11424,640468,4269,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,632431,2556,50405,4315,21620,2274,4070,1146,14114,2049,3436,808,28785,2953,4591,1047,18237,2084,5957,1310,582026,4894,301170,2615,65396,1262,191416,2391,44358,883,280856,3539,62483,1745,169070,2319,49303,1366,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9239891,9653,1029100,23627,452217,13302,144963,7715,267762,9023,39492,2814,576883,14878,138798,7140,365523,10524,72562,3283,8210791,24798,4076487,16003,840168,8426,2533418,10946,702901,3387,4134304,14409,799673,7026,2485019,9794,849612,4224,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2763722,7173,371427,10426,164844,6157,54987,3516,96131,4358,13726,1453,206583,6619,50716,3700,129942,4280,25925,2193,2392295,12806,1196200,7414,255564,4376,730873,5283,209763,1983,1196095,7784,241803,4594,707436,4970,246856,2144,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3438156,14402,427830,16312,195110,9216,55406,5578,119506,5954,20198,2134,232720,9487,50981,4318,149186,6242,32553,2763,3010326,19148,1505301,11129,288749,6297,937835,7862,278717,2652,1505025,11644,275288,5407,911049,7666,318688,3262,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10045977,17138,1014213,24698,439933,16017,129749,8377,260074,9315,50110,3139,574280,14013,119981,7402,356793,9619,97506,4100,9031764,23003,4482479,14161,861935,6954,2794066,9736,826478,3965,4549285,14099,825553,7183,2723893,9720,999839,4548,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,834862,7093,81317,8012,33553,4230,8755,1913,21383,3165,3415,895,47764,4814,10578,2298,28254,3189,8932,1338,753545,9890,371927,5058,66882,2615,239511,3350,65534,1404,381618,6158,63836,2259,238050,4128,79732,1434,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3298448,8921,369146,15386,163952,8297,46814,4424,101660,5901,15478,1729,205194,9346,47464,4309,128534,6733,29196,2391,2929302,16776,1449244,9303,285603,5210,877292,7136,286349,1976,1480058,10970,273530,5879,877657,7112,328871,2691,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,713007,3029,63078,4788,29340,2915,6670,1481,19328,2243,3342,775,33738,3059,8222,1767,20102,1832,5414,939,649929,5785,329491,3433,75184,1999,197540,2301,56767,877,320438,3934,67618,2477,189989,2337,62831,1010,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5111221,9599,648383,19713,282852,10422,88528,5615,169593,7092,24731,2197,365531,12105,88634,5586,227355,8042,49542,3078,4462838,20833,2215100,12112,456107,6539,1374511,7501,384482,2277,2247738,13082,437548,6325,1361184,8521,449006,3587,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20508857,50301,2847885,50644,1263258,25539,547202,17848,611010,14530,105046,4759,1584627,31264,514527,15753,903010,19510,167090,7258,17660972,64842,8893072,35584,2119647,20690,5622994,23610,1150431,6660,8767900,37062,2041058,18530,5367834,24099,1359008,8884,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2619724,9101,227044,13828,104107,7354,35942,3557,61246,4857,6919,1090,122937,8427,32842,3959,77999,5254,12096,1589,2392680,18262,1205718,10170,355051,5222,712136,6112,138531,1431,1186962,10239,336663,4835,696525,6517,153774,1871,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,566476,1396,62653,5643,28542,3411,7491,1634,18187,2620,2864,600,34111,3139,7309,1503,22172,2068,4630,733,503823,5728,250009,3616,46637,1864,155241,2863,48131,729,253814,3253,43563,1536,154730,2301,55521,843,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5565765,15333,473489,21919,210040,11615,56456,5684,131342,8181,22242,2378,263449,12559,51784,5142,175278,8454,36387,2587,5092276,23237,2530694,12236,524938,6595,1587711,9366,418045,3383,2561582,14673,499652,6847,1567806,9491,494124,3322,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5491280,14916,530481,21435,239901,12052,64154,6004,150905,7869,24842,2594,290580,12236,62342,6251,184076,7473,44162,3348,4960799,23824,2498557,14541,499217,7629,1583587,9051,415753,2973,2462242,13469,471999,6621,1518488,8438,471755,3556,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1642925,4273,299740,13724,131670,6912,39000,3406,80307,5028,12363,1776,168070,8709,39150,3925,108377,5639,20543,1928,1343185,14799,674311,8208,126164,4364,411107,5721,137040,1985,668874,8705,117637,4306,391854,5300,159383,2221,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4828766,10946,443571,15426,195557,8896,49846,4304,122599,6378,23112,1848,248014,8919,52120,4521,155427,5704,40467,2676,4385195,17414,2205519,10515,453469,5382,1374522,7170,377528,2197,2179676,9927,421938,5064,1323609,6879,434129,3111,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,516417,3192,55631,5791,26175,3091,8244,1817,14955,1997,2976,799,29456,3417,6540,1450,18922,2283,3994,878,460786,5909,234467,3636,50456,2179,145529,2287,38482,952,226319,3467,52225,1874,134622,2352,39472,965,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2191817,25611,931318,25834,415113,13065,125545,6541,223524,8661,66044,4300,516205,16551,114294,6816,294375,11518,107536,4894,1260499,29966,608608,16333,95512,5671,384173,11539,128923,4988,651891,17453,91348,6562,402603,12636,157940,6051,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
