GEO_ID,B07408_001E,B07408_001M,B07408_002E,B07408_002M,B07408_003E,B07408_003M,B07408_004E,B07408_004M,B07408_005E,B07408_005M,B07408_006E,B07408_006M,B07408_007E,B07408_007M,B07408_008E,B07408_008M,B07408_009E,B07408_009M,B07408_010E,B07408_010M,B07408_011E,B07408_011M,B07408_012E,B07408_012M,B07408_013E,B07408_013M,B07408_014E,B07408_014M,B07408_015E,B07408_015M,B07408_016E,B07408_016M,B07408_017E,B07408_017M,B07408_018E,B07408_018M,B07408_019E,B07408_019M,B07408_020E,B07408_020M,B07408_021E,B07408_021M,B07408_022E,B07408_022M,B07408_023E,B07408_023M,B07408_024E,B07408_024M,B07408_025E,B07408_025M,B07408_026E,B07408_026M,B07408_027E,B07408_027M,B07408_028E,B07408_028M,B07408_029E,B07408_029M,B07408_030E,B07408_030M,NAME,B07408_001EA,B07408_001MA,B07408_002MA,B07408_002EA,B07408_003MA,B07408_003EA,B07408_004MA,B07408_004EA,B07408_005MA,B07408_005EA,B07408_006MA,B07408_006EA,B07408_007MA,B07408_007EA,B07408_008MA,B07408_008EA,B07408_009MA,B07408_009EA,B07408_010MA,B07408_010EA,B07408_011MA,B07408_011EA,B07408_012EA,B07408_012MA,B07408_013MA,B07408_013EA,B07408_014MA,B07408_014EA,B07408_015EA,B07408_015MA,B07408_016MA,B07408_016EA,B07408_017EA,B07408_017MA,B07408_018MA,B07408_018EA,B07408_019MA,B07408_019EA,B07408_020EA,B07408_020MA,B07408_021MA,B07408_021EA,B07408_022MA,B07408_022EA,B07408_023EA,B07408_023MA,B07408_024EA,B07408_024MA,B07408_025EA,B07408_025MA,B07408_026EA,B07408_026MA,B07408_027MA,B07408_027EA,B07408_028MA,B07408_028EA,B07408_029EA,B07408_029MA,B07408_030EA,B07408_030MA,state
0400000US20,2320592,8879,679633,11051,1213931,13390,263561,8102,29158,2706,134309,3944,1941039,13322,501987,10775,1079647,13255,217940,7434,21258,2248,120207,3958,209377,10056,92707,7032,72942,5454,29304,3009,5113,1272,9311,1594,88234,5849,47263,4240,27105,3077,9296,1372,1499,562,3071,835,81942,6404,37676,3949,34237,4284,7021,1587,1288,628,1720,588,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3596387,8848,1030439,13319,1780182,21943,473626,12585,74884,4700,237256,6520,3063546,14074,794441,14102,1600457,20532,396585,11594,56510,4192,215553,5932,307301,10818,134187,6086,104367,6689,45553,3578,10732,1812,12462,1749,143344,7072,66174,4304,44164,4342,21636,2884,4888,1100,6482,1152,82196,6576,35637,3514,31194,3969,9852,2062,2754,1185,2759,703,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3770804,10064,1383247,19396,1607117,23210,435499,12997,96215,5532,248726,7015,3288271,18280,1128741,18771,1471812,22529,382951,12913,74149,4781,230618,7331,266506,12526,137879,8337,78114,6315,29788,3023,10940,1936,9785,1569,132242,8743,75283,6315,32387,4323,12796,1593,6021,1362,5755,1288,83785,6820,41344,5099,24804,3709,9964,2011,5105,1702,2568,914,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1116513,4916,321500,7299,552674,11986,162989,7623,9554,1856,69796,4052,970235,7969,249369,8194,512573,10949,138113,6715,7106,1581,63074,4145,82887,5543,38062,4286,24098,2931,15524,2353,1343,684,3860,1131,39552,4216,20922,2732,9461,1884,6906,1804,492,422,1771,662,23839,2789,13147,1917,6542,1503,2446,922,613,475,1091,604,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4922649,10426,1740190,18226,2309642,22571,488087,11177,105374,5591,279356,6391,4282180,16447,1430675,17298,2091306,22594,422707,10025,81670,5409,255822,5778,342024,13551,159540,8286,115631,7940,39461,3945,14373,2144,13019,1866,137292,8628,69160,6133,45180,3945,13386,1966,4751,1374,4815,986,161153,7355,80815,4683,57525,5289,12533,2002,4580,1289,5700,1297,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5694369,12282,2095637,17799,2640885,23144,544849,13104,96327,6240,316671,8786,4967020,17791,1698948,19402,2418339,23766,482496,11415,76815,5054,290422,8123,397213,13972,198516,9809,128856,7167,38834,3794,13943,2230,17064,2391,177268,8350,108003,6471,47269,5522,12994,1886,3904,1087,5098,930,152868,7277,90170,5211,46421,4022,10525,1888,1665,658,4087,1241,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8147179,10668,2721269,16731,3906993,26925,940645,16005,99112,4842,479160,9442,7038871,22768,2143630,18234,3577795,26119,809031,14912,72761,4106,435654,8231,649469,17753,328239,11156,196067,9212,81957,4106,17011,2207,26195,2447,327874,8571,186233,6649,86321,5489,36638,2826,6651,1326,12031,1823,130965,7406,63167,4317,46810,4514,13019,1912,2689,911,5280,1069,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4483913,8611,1438056,13339,2328990,18805,455978,9504,42944,3261,217945,5114,3845513,13116,1099548,12573,2128282,18798,388338,8298,32877,2814,196468,5057,322798,10773,160862,7363,103238,5995,38808,3098,6328,1482,13562,1669,206131,7097,118517,5219,59107,3867,20604,2447,2660,768,5243,1288,109471,6966,59129,4472,38363,4604,8228,1454,1079,637,2672,910,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2390613,9918,833748,14900,1042615,18929,279025,10214,68637,5024,166588,5945,2082093,11605,672889,13859,952764,18752,246671,9811,56673,4734,153096,5919,152020,8802,75924,5874,45376,4912,17187,2533,6854,1471,6679,1151,91323,5767,51550,4516,24496,3345,7991,1656,3545,1312,3741,1051,65177,6459,33385,4356,19979,3476,7176,1659,1565,671,3072,1198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4931684,13456,1504599,18755,2402648,26264,617943,13903,90713,5455,315781,7666,4206990,18306,1159117,17642,2165368,25585,532272,12881,66198,5030,284035,7041,386189,12750,178136,8773,128554,8257,48906,3670,13180,2043,17413,2295,209342,8784,106400,6237,60864,5527,25223,2625,7652,1510,9203,1719,129163,8242,60946,4369,47862,5384,11542,1753,3683,1147,5130,1270,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,850120,4865,239803,6160,445467,11476,107740,5258,9649,1668,47461,3061,728461,5534,180681,5335,406419,10392,92676,4815,7366,1505,41319,2860,70132,4699,33738,3637,22769,2800,8345,1632,1316,745,3964,851,27487,2529,14614,2121,7027,1361,3790,990,678,371,1378,602,24040,3372,10770,1664,9252,2730,2929,1014,289,287,800,400,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1511386,5596,455562,8273,801131,11990,156310,5892,17326,2106,81057,3153,1276698,9153,338023,7932,726466,11425,129505,5335,10626,1407,72078,2847,135800,7453,66159,4780,42664,4013,16713,1869,4637,1296,5627,1151,58381,4589,31545,2781,17184,2681,6197,1147,1356,632,2099,645,40507,3424,19835,2633,14817,2210,3895,843,707,378,1253,512,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2384734,9498,789885,12304,1083051,19682,336143,10348,52750,4060,122905,4840,1999591,11716,622523,12177,949775,17114,276196,9043,41350,3497,109747,4901,283996,11656,127918,7580,94139,7137,44002,3638,8980,1564,8957,1600,21433,3490,9316,1816,6951,1832,3727,1153,665,344,774,433,79714,5326,30128,2885,32186,4004,12218,2022,1755,855,3427,1019,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1120771,6989,326908,7565,577846,11299,141164,5709,14805,2479,60048,3716,966423,8155,249481,7390,531274,10546,121041,5793,11145,2043,53482,3698,85286,5374,43057,3745,23948,2738,11053,1800,2572,1227,4656,1227,31137,3758,16474,1983,9414,2115,3885,1076,601,387,763,387,37925,3878,17896,2056,13210,2869,5185,1098,487,268,1147,541,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7380990,14247,2569984,24333,3608229,31772,633951,12887,137129,6717,431697,9965,6610961,23526,2218226,24042,3316199,32585,562033,11329,112159,6204,402344,9773,386236,16380,162052,8827,153091,9450,39018,3744,14150,2428,17925,2349,189284,9826,90708,5575,67296,6142,19526,2639,6966,1382,4788,1070,194509,8232,98998,5343,71643,5847,13374,2191,3854,1293,6640,1530,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1681298,7743,595293,10255,727018,15873,226549,8194,31030,3060,101408,4752,1474422,10665,494985,9979,664050,15416,197340,8046,24938,2756,93109,4640,111968,8156,57533,4699,31398,4344,15032,2392,3460,1131,4545,1192,40311,3844,21870,2760,10242,2177,5801,1478,594,355,1804,694,54597,4910,20905,2941,21328,3126,8376,1892,2038,991,1950,651,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16421114,19232,6323070,35754,7296234,41303,1442028,22021,405615,11997,954167,14150,14646244,29844,5389365,38210,6728556,42265,1295723,21242,349773,10739,882827,13149,956851,23512,480791,15830,311271,12726,87521,5130,33774,3381,43494,3200,427195,10646,256163,8251,116138,6154,29642,2490,11566,2015,13686,1940,390824,13080,196751,9324,140269,7671,29142,3168,10502,2426,14160,1951,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8269672,16083,2614857,24494,4028565,38100,905901,16013,224626,9024,495723,8732,7148555,27283,2087081,25936,3658179,34256,779156,15915,171481,8065,452658,8676,614128,20897,283183,11424,202338,10923,72139,4782,31268,3187,25200,2348,307223,10388,158736,6320,87684,6291,35753,3694,15164,2351,9886,1577,199766,10889,85857,5165,80364,7698,18853,2416,6713,1706,7979,1867,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,600081,4774,188683,6863,315258,8354,57747,3698,4261,850,34132,2265,490803,6333,130859,5656,282003,8443,45529,3295,2768,686,29644,2194,53861,4829,29193,3797,15189,2648,6602,1208,373,296,2504,733,23684,2657,13323,1747,6852,1552,1646,632,587,397,1276,497,31733,3482,15308,2470,11214,1751,3970,845,533,437,708,356,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9488565,13990,3092432,23459,4500862,28101,1136983,18956,158973,7584,599315,10103,8130051,21978,2373701,21118,4126257,27531,974673,17198,114125,5705,541295,10191,830151,19319,433597,12661,219186,9073,105162,6197,32223,3800,39983,2587,350663,10251,195674,6948,94068,5979,39499,3458,8994,1634,12428,1925,177700,9277,89460,6401,61351,5431,17649,2555,3631,1029,5609,1237,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3111627,8221,890407,10715,1526866,16717,417723,9303,69776,4233,206855,5481,2604016,14089,672227,11816,1360081,15849,340468,7991,47356,3422,183884,4433,291285,9992,122674,5746,95702,6612,45270,3337,12763,1550,14876,1759,136876,7459,65014,5044,40954,3505,20380,2116,6154,1230,4374,856,79450,5884,30492,3034,30129,3880,11605,2068,3503,1272,3721,1255,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3361913,11779,1044376,13331,1658523,19709,432024,12590,54918,4749,172072,5405,2827092,17396,790940,15368,1485221,19629,355607,10519,42174,4143,153150,5341,315174,13194,147855,7831,104032,7261,43405,3555,8357,1762,11525,1690,121976,7625,59700,4335,36981,4842,18679,3116,2666,741,3950,1232,97671,7496,45881,4136,32289,3655,14333,2443,1721,686,3447,1102,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
