GEO_ID,B09002_001E,B09002_001M,B09002_002E,B09002_002M,B09002_003E,B09002_003M,B09002_004E,B09002_004M,B09002_005E,B09002_005M,B09002_006E,B09002_006M,B09002_007E,B09002_007M,B09002_008E,B09002_008M,B09002_009E,B09002_009M,B09002_010E,B09002_010M,B09002_011E,B09002_011M,B09002_012E,B09002_012M,B09002_013E,B09002_013M,B09002_014E,B09002_014M,B09002_015E,B09002_015M,B09002_016E,B09002_016M,B09002_017E,B09002_017M,B09002_018E,B09002_018M,B09002_019E,B09002_019M,B09002_020E,B09002_020M,NAME,B09002_001EA,B09002_001MA,B09002_002EA,B09002_002MA,B09002_003MA,B09002_003EA,B09002_004MA,B09002_004EA,B09002_005MA,B09002_005EA,B09002_006MA,B09002_006EA,B09002_007EA,B09002_007MA,B09002_008EA,B09002_008MA,B09002_009EA,B09002_009MA,B09002_010MA,B09002_010EA,B09002_011MA,B09002_011EA,B09002_012MA,B09002_012EA,B09002_013EA,B09002_013MA,B09002_014MA,B09002_014EA,B09002_015MA,B09002_015EA,B09002_016MA,B09002_016EA,B09002_017MA,B09002_017EA,B09002_018EA,B09002_018MA,B09002_019EA,B09002_019MA,B09002_020MA,B09002_020EA,state
0400000US13,2184356,15774,1448395,23549,220216,9050,161135,6829,74345,4680,486640,13429,506059,11692,735961,21935,133230,12535,22129,2793,12180,2413,7327,1841,45928,6129,45666,6279,602731,19549,76506,5917,60823,4743,28388,3406,218433,10844,218581,9425,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,229091,5388,170656,7023,27670,2357,20846,2242,10129,1602,56334,3528,55677,3115,58435,5165,17397,3507,3025,1073,2111,719,1126,515,6687,1721,4448,1290,41038,4631,6628,1743,4000,1145,2861,961,13068,1991,14481,2342,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,407727,4141,317629,8909,47781,2634,35583,2251,16077,1995,112003,5666,106185,5027,90098,6824,27766,4849,3692,1269,2661,979,787,428,8862,2802,11764,2511,62332,5647,6371,1463,7234,1388,3754,1255,21273,3404,23700,2835,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2571241,13208,1808683,18475,279185,7150,194085,5361,89978,5405,613561,10062,631874,10077,762558,18391,181362,10560,29794,2848,22915,2853,8607,1817,62787,5667,57259,4934,581196,16493,77539,4529,57217,3761,27303,2818,203635,8499,215502,8756,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1400627,9437,956731,16140,145058,5599,102695,4834,52760,3636,320891,8338,335327,8809,443896,14859,107786,7044,20019,2783,12954,1864,5419,1500,35062,3789,34332,3636,336110,14060,48618,3722,36428,3717,19124,2559,113033,6710,118907,6438,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,674045,4982,495482,9306,82123,3780,53979,2964,27698,2452,166772,5471,164910,4580,178563,7349,55416,5057,9161,1385,5499,1177,2863,864,18289,2261,19604,3048,123147,6680,18787,2275,12977,2008,6900,1357,41343,2989,43140,3691,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,645499,5938,472927,9905,74751,3636,54622,3285,28281,2153,159040,5964,156233,4704,172572,9591,48362,4667,8626,1779,6604,1437,3236,1129,16975,2657,12921,1806,124210,8366,15715,1998,14345,2239,8352,1544,44730,4210,41068,3423,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,858721,8260,595446,9704,90678,4069,69102,4150,32536,2903,199224,5940,203906,5989,263275,9203,66717,6008,10122,2160,7897,1658,3708,1046,22914,2724,22076,3013,196558,8341,28316,2982,21798,2372,10393,1670,68813,4527,67238,4791,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,939903,9794,559914,12250,85560,4244,67300,4345,26573,2816,189004,8285,191477,7126,379989,14358,69898,7463,14032,3147,8604,1845,3408,1239,24680,3719,19174,2834,310091,13139,43603,4231,35282,3935,14911,2466,110988,6719,105307,6442,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,228145,3529,162201,5523,25699,1848,17688,1782,8138,1209,53763,3109,56913,3563,65944,4723,21851,2860,3605,1029,2216,661,1093,675,8586,1624,6351,1230,44093,3891,5171,1143,3346,807,1494,475,16649,2380,17433,2209,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1167323,9576,824366,14521,133503,5565,91597,4256,42937,3427,277127,7170,279202,8290,342957,12617,76318,6716,14197,2358,9150,1921,3773,1078,24042,2843,25156,3653,266639,11711,31954,3677,24816,3145,12105,1990,95824,5669,101940,6006,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1226031,8169,876453,12475,136393,5231,95734,4784,47536,3695,293780,7870,303010,7597,349578,11656,65475,6713,11885,2305,6554,1646,2141,983,18984,2865,25911,3817,284103,10917,36233,3506,25566,3182,14677,2423,94853,6156,112774,6368,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1930898,9343,1324858,13386,198572,4534,140219,5301,70437,3785,442291,7345,473339,7237,606040,12917,156327,6896,28357,2706,15105,2005,7236,1545,51351,4054,54278,3645,449713,12904,65811,4873,46166,3893,20123,2238,152741,6623,164872,6202,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1197101,6263,896541,11424,150662,4152,104277,4122,49730,3380,297050,6196,294822,6282,300560,10778,85835,5578,12065,1909,8605,1298,4117,1014,31976,2741,29072,2725,214725,10915,28422,3061,22331,2560,12270,2086,75506,5099,76196,4561,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,588928,8008,350988,9885,50120,3882,37733,2635,17605,2323,123724,5807,121806,6378,237940,9992,42860,5055,8163,1912,3489,1085,1256,732,15846,2682,14106,2177,195080,8953,24415,2931,18722,2558,8706,1723,70387,5099,72850,5091,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1211233,10268,834666,13990,133259,4574,95689,4950,46814,3730,279167,8070,279737,8463,376567,13285,87336,6301,14442,2427,9759,1912,4751,1497,26950,3167,31434,3871,289231,12691,41842,3612,28270,3223,12875,1842,97179,6374,109065,6604,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,202776,3064,153732,5702,24271,1966,18235,1565,8255,1359,50602,2949,52369,3130,49044,5317,16832,3461,2065,659,1858,841,989,503,6288,1764,5632,1653,32212,3859,4394,1675,3451,983,1843,856,11811,1667,10713,2077,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,434503,3985,320506,6314,53535,2573,36243,2469,19573,1784,105606,3811,105549,4132,113997,5441,30272,3086,6003,1402,2815,693,1127,467,10505,1688,9822,1476,83725,5311,13869,1653,7176,1213,4217,932,30856,2964,27607,2758,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,588639,7023,393399,11195,61287,3685,41214,2955,21364,2486,139874,6313,129660,5375,195240,10969,52361,6612,9407,1984,7173,1869,2827,1056,19154,3401,13800,2168,142879,9986,19791,3425,14376,2520,6931,1657,49527,4945,52254,3951,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,228256,4034,168738,5173,23332,1830,18033,1865,9583,1791,56354,3337,61436,3189,59518,4717,19878,3441,2616,643,1522,656,1000,659,6620,1640,8120,1946,39640,4374,5173,1440,3728,1079,1875,657,14017,2414,14847,2171,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1771154,9779,1304497,14164,198651,5376,143248,5976,69867,4106,437957,9975,454774,9554,466657,13429,104253,7470,14698,2402,9498,1971,5024,1162,35510,4007,39523,3946,362404,12400,50379,4245,32847,3619,15668,2465,122712,6649,140798,5982,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,408837,6462,242569,9051,38233,3207,24678,2714,12648,2055,83800,4907,83210,4413,166268,9827,46932,5951,9405,1990,4528,1373,1706,911,15660,2948,15633,2432,119336,8552,16748,2440,10660,1957,5164,1190,44683,4917,42081,3663,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3620072,13254,2487141,19641,415290,8169,290056,8463,134843,6179,812289,12186,834663,12275,1132931,19466,237261,10963,42797,3986,25727,3134,12821,1942,77582,5156,78334,5053,895670,18234,115346,5685,90034,5801,41303,3472,309868,9675,339119,11099,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2016531,12241,1358396,21104,214948,6608,140412,4891,71745,4377,451899,11758,479392,12037,658135,19342,154761,10735,27975,3228,17081,2961,9688,1748,53366,5932,46651,4156,503374,17263,63685,4662,52504,4202,22975,2750,178566,8897,185644,9846,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,158297,2510,120339,3854,22705,1772,13183,1139,6184,1081,40822,2145,37445,2384,37958,3700,11575,2109,2262,844,1464,522,1275,609,3838,1052,2736,821,26383,3315,4374,1266,3551,1177,1709,813,8846,1480,7903,1701,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2308888,10474,1516445,18881,239560,6540,164453,5695,74048,4412,508288,11628,530096,11217,792443,20334,184397,10022,35042,4032,15506,2208,8152,1454,61937,4914,63760,5049,608046,18273,92476,5419,64985,3937,30723,2988,207789,9333,212073,8759,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,838101,6598,568967,9292,99540,3859,61166,2902,30058,2694,192170,5496,186033,5676,269134,9430,68231,5206,10748,1526,9149,1740,3496,766,23103,2809,21735,2104,200903,8573,27759,2425,18377,1873,10378,1429,70946,4141,73443,4578,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,769487,6732,560275,12200,88883,4657,62920,3765,29069,2662,197078,7626,182325,6602,209212,11378,57048,5478,7572,1617,5381,1390,2756,1142,20549,2584,20790,3039,152164,9622,20646,2902,15975,2328,6542,1450,55095,5059,53906,4398,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2381645,12281,1640230,18761,251218,6889,176552,5351,83692,4226,548211,9809,580557,10316,741415,18410,177933,11815,31968,4061,21003,2780,7957,1518,60685,5171,56320,5293,563482,17523,72950,5438,61694,4603,28841,3407,193947,9121,206050,7984,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,186831,3300,127449,5844,21079,2127,13538,1764,7402,1590,44753,3395,40677,3062,59382,4938,11857,2739,1679,818,750,395,531,604,3477,1313,5420,1649,47525,5008,5974,1706,4288,1387,1767,836,18972,2998,16524,2088,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,940187,9651,605477,13205,93769,3888,65275,4034,29836,3173,205949,7905,210648,7513,334710,11239,64314,7664,11294,2468,6659,1767,3268,1120,18808,2863,24285,3878,270396,11426,33416,3446,27241,2922,13991,2007,103575,6883,92173,6472,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,186933,3337,136003,4445,23462,1765,15530,1826,8477,1365,45317,2740,43217,2670,50930,3896,13773,2209,2404,876,1216,516,669,344,5371,1083,4113,995,37157,3747,5487,1432,4408,1330,2170,671,11679,1979,13413,1933,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1289917,10806,867271,14548,137041,5275,96489,5132,43832,3416,290065,8996,299844,8671,422646,12625,98195,9295,19850,3005,10469,2158,4688,1613,29994,4687,33194,4081,324451,11799,45179,4085,34792,3256,16276,2229,111462,7398,116742,6155,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6397678,22567,4506087,38393,712949,15265,498554,12493,230175,9490,1547919,18821,1516490,22250,1891591,34126,408788,16716,65698,5822,50346,4880,21315,3167,139073,9275,132356,8205,1482803,35142,200784,10029,155942,7597,74725,6546,499866,16417,551486,16203,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,838016,7138,697905,11606,113131,4084,81282,3739,37321,3083,241921,4962,224250,6750,140111,9038,39229,5743,6770,1658,3422,1178,1655,683,12628,2682,14754,2385,100882,8551,9982,1985,9202,1690,4155,1123,38271,4370,39272,4263,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,107160,1890,77313,2658,11559,1229,9092,1128,4927,926,25801,1758,25934,1728,29847,2639,8695,1663,1591,653,687,333,540,304,2403,701,3474,1207,21152,2327,2175,623,2073,846,915,471,6785,1175,9204,1268,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1644850,10854,1208016,14718,195774,5693,135661,5118,63550,3844,408496,8533,404535,8032,436834,15416,98458,7033,15860,2808,10781,1981,5051,1276,31283,3334,35483,3961,338376,13338,43636,4164,32104,3465,18813,2665,118357,6688,125466,6700,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1471942,9413,1095219,15740,181273,5181,134966,4250,61057,3881,374230,9229,343693,8614,376723,13948,107339,7396,14465,2110,12000,2095,5778,1468,38578,4246,36518,4018,269384,11748,33477,3219,24098,3039,14386,2699,98572,5939,98851,6964,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,310045,5104,211929,6745,28464,2431,23680,2165,11560,1800,73528,3728,74697,4370,98116,6239,28869,3492,5423,1497,3709,1217,1400,638,7932,1464,10405,2063,69247,6056,11859,2027,7846,1476,4111,1090,25707,3150,19724,3079,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1173277,5984,812969,10551,130289,3487,86246,3092,42716,2809,269735,6301,283983,6751,360308,11839,102811,6684,15969,2225,12405,1631,4927,928,35781,3600,33729,3409,257497,10167,33591,2719,24531,2361,12760,1550,92768,5673,93847,5088,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,127990,2014,93867,4098,14272,1509,12446,1148,3469,760,34783,2766,28897,2670,34123,4172,9831,2847,1476,708,953,661,440,582,3711,1414,3251,1143,24292,3373,3539,1154,2508,853,1521,716,9320,1977,7404,1316,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,538596,7868,226105,10015,23744,3278,21651,3309,9977,2441,76155,5519,94578,5883,312491,11133,65595,7206,11582,2712,6512,1922,4473,1641,20826,3160,22202,4019,246896,11057,24818,3795,27037,2943,12389,2044,82554,5725,100098,6732,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
