GEO_ID,C17019_001E,C17019_001M,C17019_002E,C17019_002M,C17019_003E,C17019_003M,C17019_004E,C17019_004M,C17019_005E,C17019_005M,C17019_006E,C17019_006M,C17019_007E,C17019_007M,NAME,C17019_001EA,C17019_001MA,C17019_002EA,C17019_002MA,C17019_003EA,C17019_003MA,C17019_004MA,C17019_004EA,C17019_005EA,C17019_005MA,C17019_006EA,C17019_006MA,C17019_007EA,C17019_007MA,state
0400000US22,1107245,13193,163281,7082,60370,4039,102911,5776,943964,13522,746917,10793,197047,8928,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,330106,6496,20919,2229,8536,1153,12383,1774,309187,6042,265019,5604,44168,3584,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1469830,12332,91780,3816,31069,2890,60711,3605,1378050,13235,1050577,11355,327473,9543,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1652214,13374,119694,5175,26596,2515,93098,4682,1532520,14082,1168613,12975,363907,10490,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2518003,14120,244660,6889,103297,4480,141363,5468,2273343,14494,1898425,12971,374918,8505,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1388742,11141,80450,4362,30124,2250,50326,3707,1308292,10634,1107705,10600,200587,5485,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,106921,5365,43669,2892,63252,4751,609530,9658,484201,9211,125329,6559,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,140934,6046,53088,3508,87846,4929,1386326,14329,1097481,14616,288845,9251,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,20328,2505,9298,1483,11030,1846,242398,5204,197760,4545,44638,2712,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484989,6677,35128,3384,11873,1363,23255,2750,449861,6887,358035,5938,91826,4116,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,63517,3984,19162,1923,44355,3832,636932,10213,418632,9007,218300,7495,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,346213,5110,16962,2241,5218,1089,11744,1763,329251,5091,271920,4679,57331,3900,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2235231,15874,163127,6809,40953,3722,122174,5426,2072104,16546,1528561,12846,543543,13294,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,479092,8736,72629,3999,35434,3043,37195,3006,406463,8204,320054,7246,86409,5471,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620008,22062,481948,10308,101456,4613,380492,9493,4138060,21829,2768427,18903,1369633,16652,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2590180,17902,275466,8835,96872,5203,178594,7564,2314714,18204,1786875,16428,527839,11461,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,11644,1393,4554,792,7090,1255,178573,4250,140741,3861,37832,2836,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,289955,8347,87987,4476,201968,7191,2661215,14383,2114281,13420,546934,11666,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,111543,4691,42751,2724,68792,3737,852601,8054,653824,7049,198777,5829,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,89471,5572,31085,3297,58386,4431,921504,11352,696942,10468,224562,7739,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,255788,8649,92558,4648,163230,6859,2921501,13989,2393662,14892,527839,11196,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,19788,2832,4432,1227,15356,2270,232023,5765,173859,5383,58164,3864,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,141086,5864,56639,4113,84447,5386,1112174,13649,884915,12354,227259,7786,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,17910,1813,6478,1082,11432,1667,195492,3969,162026,3340,33466,2568,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,186917,6304,68312,4236,118605,5841,1520571,15258,1178148,14804,342423,10690,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,758203,13848,287023,9563,471180,11565,5937858,23931,4365646,24496,1572212,21468,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,48446,3547,18138,2066,30308,2807,674729,7721,531609,6831,143120,5769,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,10822,1610,5476,1027,5346,1091,142826,3435,118382,2835,24444,2437,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,149002,7059,50235,3673,98767,4965,1942235,14619,1494399,14570,447836,10190,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,130438,5965,43514,2967,86924,5306,1703355,15636,1277766,16267,425589,12280,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,65092,4086,29650,2946,35442,3047,396450,6881,335840,6907,60610,4072,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1478375,11053,104945,5258,35522,2318,69423,4263,1373430,10305,1113178,11196,260252,6154,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145719,3619,11003,1819,5669,1371,5334,1286,134716,3730,108893,3698,25823,2558,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,805573,12009,329568,7906,170797,6282,158771,7432,476005,11944,395415,10621,80590,5130,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
