GEO_ID,C18130_001E,C18130_001M,C18130_002E,C18130_002M,C18130_003E,C18130_003M,C18130_004E,C18130_004M,C18130_005E,C18130_005M,C18130_006E,C18130_006M,C18130_007E,C18130_007M,C18130_008E,C18130_008M,C18130_009E,C18130_009M,C18130_010E,C18130_010M,C18130_011E,C18130_011M,C18130_012E,C18130_012M,C18130_013E,C18130_013M,C18130_014E,C18130_014M,C18130_015E,C18130_015M,C18130_016E,C18130_016M,C18130_017E,C18130_017M,C18130_018E,C18130_018M,C18130_019E,C18130_019M,C18130_020E,C18130_020M,C18130_021E,C18130_021M,C18130_022E,C18130_022M,NAME,C18130_001EA,C18130_001MA,C18130_002MA,C18130_002EA,C18130_003MA,C18130_003EA,C18130_004MA,C18130_004EA,C18130_005EA,C18130_005MA,C18130_006EA,C18130_006MA,C18130_007EA,C18130_007MA,C18130_008MA,C18130_008EA,C18130_009MA,C18130_009EA,C18130_010EA,C18130_010MA,C18130_011EA,C18130_011MA,C18130_012EA,C18130_012MA,C18130_013MA,C18130_013EA,C18130_014MA,C18130_014EA,C18130_015EA,C18130_015MA,C18130_016EA,C18130_016MA,C18130_017EA,C18130_017MA,C18130_018MA,C18130_018EA,C18130_019MA,C18130_019EA,C18130_020EA,C18130_020MA,C18130_021EA,C18130_021MA,C18130_022EA,C18130_022MA,state
0400000US26,9726348,4343,2127889,5126,101234,5905,32123,3652,69111,4119,2026655,7431,387326,12814,1639329,15150,5971855,3284,723442,12773,202338,6823,521104,11861,5248413,13166,617926,16168,4630487,20514,1626604,2485,559458,7076,67015,3405,492443,6998,1067146,7552,70991,3776,996155,8094,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5448347,2853,1272667,3164,50805,4031,11608,2094,39197,3502,1221862,5348,138318,7535,1083544,9070,3346534,2596,303243,8837,73108,3905,230135,7462,3043291,9768,236590,8442,2806701,11619,829146,1887,258851,5428,25889,1936,232962,5632,570295,5874,31835,2502,538460,5991,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2883333,2290,703524,2143,33823,3709,10330,2214,23493,2889,669701,4552,179211,8657,490490,8833,1728322,3341,264943,9586,84851,5307,180092,8568,1463379,9956,234620,9371,1228759,12441,451487,2877,192135,6958,33052,3288,159083,6750,259352,7084,28858,2758,230494,6553,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5919553,4848,1353831,6043,66459,5850,20434,3067,46025,4790,1287372,8574,231607,12639,1055765,12936,3591687,4643,462475,11733,125889,6842,336586,9203,3129212,11864,333047,10061,2796165,15263,974035,3109,361808,7342,40013,2939,321795,7814,612227,7922,44315,3151,567912,7628,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1022800,2028,223580,2289,8867,1458,1859,680,7008,1287,214713,2705,30998,3586,183715,4252,614241,1758,69144,4117,17256,2459,51888,3504,545097,4812,64383,4832,480714,6862,184979,1409,63310,2879,5404,906,57906,2797,121669,2976,7877,1232,113792,3465,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1860579,1809,465292,1935,17417,1961,3342,888,14075,1772,447875,2550,62249,5615,385626,6729,1112990,1865,111368,4938,24517,2665,86851,4130,1001622,5387,90518,5517,911104,6877,282297,1414,96924,3336,9590,1443,87334,3218,185373,3412,10601,1422,174772,3503,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2947411,2424,671549,2202,22396,3387,4414,1520,17982,3057,649153,4316,120100,9223,529053,9602,1821378,2149,183779,7631,43754,4196,140025,5875,1637599,7768,176957,9438,1460642,12760,454484,1278,155826,5260,16962,1990,138864,5029,298658,5489,21627,2212,277031,5635,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1296946,1793,252552,1719,13584,2303,3875,1265,9709,1656,238968,2707,22034,3398,216934,4563,817015,1856,83354,5135,17132,2222,66222,4919,733661,4915,43690,4011,689971,6000,227379,1134,73667,3872,5128,1065,68539,3714,153712,3901,7998,1386,145714,4217,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8824413,2890,1952749,2905,69981,4858,16878,2619,53103,4350,1882768,5529,255373,13882,1627395,14642,5494263,2932,427368,10218,89403,4713,337965,9586,5066895,10702,405533,14076,4661362,16796,1377401,1983,414900,8151,47118,3599,367782,7719,962501,8313,68368,4700,894133,8908,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037865,2280,480372,2534,20975,2951,7850,1648,13125,2338,459397,3408,122652,8667,336745,8499,1212652,3194,168463,6877,51126,4350,117337,5737,1044189,7085,177861,8518,866328,10593,344841,1777,131748,4930,19532,2483,112216,4576,213093,5097,22541,2784,190552,4773,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19321141,5003,4076122,5406,169657,7995,57242,5522,112415,5489,3906465,8919,745929,22585,3160536,23541,12178487,4005,1087488,17903,321446,10551,766042,15458,11090999,17823,1247295,26832,9843704,30882,3066532,3287,993071,13105,160787,6772,832284,13544,2073461,13588,189071,7148,1884390,12230,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9951016,4818,2271790,5315,93910,6178,28512,3541,65398,4917,2177880,7595,452982,18257,1724898,19991,6089965,6167,685592,15180,191647,8718,493945,13275,5404373,15072,652215,16845,4752158,23251,1589261,4331,558697,8525,71075,4024,487622,8580,1030564,10006,73580,4242,956984,10621,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724193,1589,169315,1876,5915,1218,1019,441,4896,1067,163400,2339,17500,2653,145900,2835,448282,2168,36568,2430,8621,1267,27947,2251,411714,3280,37486,3160,374228,4711,106596,945,32367,2147,4925,994,27442,1932,74229,2240,5590,1289,68639,2550,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11322406,4690,2553722,5268,128557,6768,42366,3726,86191,5515,2425165,8690,470872,15889,1954293,17510,6898496,3935,832437,15528,244093,8577,588344,13301,6066059,15732,681576,15557,5384483,22720,1870188,3716,640288,9562,66639,3778,573649,8881,1229900,9375,77385,4619,1152515,8989,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3804443,2764,943075,2938,48999,3299,16406,1936,32593,2786,894076,4281,186268,8516,707808,8881,2277087,3553,339300,9857,94221,4900,245079,8113,1937787,10847,253729,7885,1684058,12711,584281,2431,244641,5451,28147,2284,216494,5194,339640,5296,24918,2060,314722,5442,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4061703,2832,855840,3293,36697,3211,9507,2012,27190,2594,819143,4396,131644,9378,687499,9390,2508215,3467,286864,9455,78564,5454,208300,7926,2221351,9978,257173,9981,1964178,14118,697648,2765,245428,6313,29623,2788,215805,5767,452220,6380,31284,3285,420936,7485,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12392146,4719,2619774,5326,139444,6572,45424,4813,94020,4832,2480330,8770,399062,15060,2081268,16237,7575314,4158,870700,14592,233059,8123,637641,12284,6704614,15936,685320,16757,6019294,21999,2197058,3420,751341,10845,87419,4458,663922,10635,1445717,10954,98436,4694,1347281,11613,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1016616,1319,203723,1168,10496,1925,3700,1359,6796,1622,193227,2280,30158,4437,163069,5147,642835,1742,74225,4796,18460,2962,55765,4614,568610,4997,50768,4902,517842,6341,170058,1259,54414,3153,7503,1370,46911,3022,115644,3002,7778,1197,107866,2832,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4866219,3583,1084138,3217,53407,4521,17649,2577,35758,3830,1030731,4937,227374,10181,803357,10990,2933738,4065,375633,11107,93305,6711,282328,9537,2558105,11632,335176,10947,2222929,13865,848343,2462,296540,6570,36705,3202,259835,6437,551803,7035,41142,2945,510661,7264,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,836439,2133,206866,1968,6037,1113,1453,620,4584,958,200829,2289,32989,3259,167840,3973,493825,1777,48996,3766,12140,1892,36856,3241,444829,4100,51663,3788,393166,4975,135748,1232,42877,2460,4562,938,38315,2357,92871,2842,6292,1083,86579,2782,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6538255,3818,1484727,4635,75627,4526,26423,3320,49204,3242,1409100,6172,288358,13150,1120742,13650,4012269,4458,535628,12530,157936,7516,377692,10986,3476641,13114,412014,13292,3064627,17968,1041259,3202,404433,8065,51527,3280,352906,7622,636826,8595,43780,3191,593046,8445,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27624371,8693,7282473,9299,289295,11813,83495,7354,205800,9775,6993178,14794,1441217,34781,5551961,35518,16972187,7526,1613135,21434,379375,11541,1233760,19238,15359052,24310,1807675,30601,13551377,36226,3369711,5345,1257615,14051,179782,5916,1077833,14099,2112096,14631,184083,8790,1928013,15721,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3049198,2893,913971,2965,35949,3607,5304,1328,30645,3364,878022,4280,92528,7705,785494,8734,1805092,2079,150327,5688,25239,2773,125088,5376,1654765,5784,152196,8959,1502569,9735,330135,1582,109493,4136,8578,1541,100915,3977,220642,4231,12712,1631,207930,4337,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,599330,697,115865,1212,5514,1024,1557,667,3957,857,110351,1641,14389,2383,95962,3080,369738,1197,45392,3609,11141,1711,34251,3317,324346,3494,32557,3588,291789,4960,113727,767,36428,2006,3943,824,32485,1924,77299,2105,4178,929,73121,2057,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8145236,5898,1840453,4757,71462,5305,16131,2185,55331,4908,1768991,7907,242002,13280,1526989,13636,5060820,7018,494924,12691,114522,6571,380402,10580,4565896,13455,412003,13865,4153893,18859,1243963,3802,405508,8860,40854,3044,364654,9282,838455,9535,47373,3776,791082,9381,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7239295,4267,1622308,3710,66717,4712,13837,2349,52880,4439,1555591,5816,218615,12515,1336976,13598,4519002,4132,478142,11812,112488,5711,365654,11154,4040860,12322,368019,12268,3672841,17369,1097985,3098,392868,7532,42847,3771,350021,6929,705117,7602,45392,3788,659725,8569,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1760980,2233,362183,2448,20728,2441,7105,1501,13623,2083,341455,3108,86653,6223,254802,6610,1056887,2118,187988,7428,64907,5283,123081,5878,868899,7296,142844,7248,726055,10179,341910,1579,150798,4210,19488,2344,131310,4204,191112,4235,15304,1717,175808,4505,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5642213,2660,1255093,3079,50937,3301,12750,1804,38187,2893,1204156,4538,169078,9241,1035078,9647,3459023,3303,335534,9706,88739,5082,246795,7776,3123489,9924,296521,8695,2826968,13283,928097,2452,286109,6512,31825,2742,254284,6295,641988,6711,40648,2457,601340,7284,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,562471,1478,135333,1361,5862,1628,1125,864,4737,1420,129471,1998,16888,2723,112583,3593,338982,1516,41655,3829,11250,2295,30405,2920,297327,3906,27360,2975,269967,4598,88156,1038,33844,2745,3952,916,29892,2672,54312,2857,3479,805,50833,2796,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3304799,1603,653285,1121,53339,4327,34539,4028,18800,2813,599946,4625,342780,11040,257166,11170,1998238,1210,340269,12160,175548,9960,164721,10158,1657969,12381,661556,17107,996413,19574,653276,514,319090,7414,133287,6616,185803,7825,334186,7368,121088,6832,213098,7243,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
