GEO_ID,B21001_001E,B21001_001M,B21001_002E,B21001_002M,B21001_003E,B21001_003M,B21001_004E,B21001_004M,B21001_005E,B21001_005M,B21001_006E,B21001_006M,B21001_007E,B21001_007M,B21001_008E,B21001_008M,B21001_009E,B21001_009M,B21001_010E,B21001_010M,B21001_011E,B21001_011M,B21001_012E,B21001_012M,B21001_013E,B21001_013M,B21001_014E,B21001_014M,B21001_015E,B21001_015M,B21001_016E,B21001_016M,B21001_017E,B21001_017M,B21001_018E,B21001_018M,B21001_019E,B21001_019M,B21001_020E,B21001_020M,B21001_021E,B21001_021M,B21001_022E,B21001_022M,B21001_023E,B21001_023M,B21001_024E,B21001_024M,B21001_025E,B21001_025M,B21001_026E,B21001_026M,B21001_027E,B21001_027M,B21001_028E,B21001_028M,B21001_029E,B21001_029M,B21001_030E,B21001_030M,B21001_031E,B21001_031M,B21001_032E,B21001_032M,B21001_033E,B21001_033M,B21001_034E,B21001_034M,B21001_035E,B21001_035M,B21001_036E,B21001_036M,B21001_037E,B21001_037M,B21001_038E,B21001_038M,B21001_039E,B21001_039M,NAME,B21001_001MA,B21001_001EA,B21001_002EA,B21001_002MA,B21001_003EA,B21001_003MA,B21001_004EA,B21001_004MA,B21001_005MA,B21001_005EA,B21001_006EA,B21001_006MA,B21001_007MA,B21001_007EA,B21001_008EA,B21001_008MA,B21001_009EA,B21001_009MA,B21001_010EA,B21001_010MA,B21001_011EA,B21001_011MA,B21001_012MA,B21001_012EA,B21001_013MA,B21001_013EA,B21001_014MA,B21001_014EA,B21001_015EA,B21001_015MA,B21001_016EA,B21001_016MA,B21001_017MA,B21001_017EA,B21001_018MA,B21001_018EA,B21001_019MA,B21001_019EA,B21001_020EA,B21001_020MA,B21001_021EA,B21001_021MA,B21001_022MA,B21001_022EA,B21001_023MA,B21001_023EA,B21001_024MA,B21001_024EA,B21001_025EA,B21001_025MA,B21001_026EA,B21001_026MA,B21001_027MA,B21001_027EA,B21001_028MA,B21001_028EA,B21001_029MA,B21001_029EA,B21001_030EA,B21001_030MA,B21001_031EA,B21001_031MA,B21001_032EA,B21001_032MA,B21001_033MA,B21001_033EA,B21001_034MA,B21001_034EA,B21001_035EA,B21001_035MA,B21001_036EA,B21001_036MA,B21001_037EA,B21001_037MA,B21001_038MA,B21001_038EA,B21001_039MA,B21001_039EA,state
0400000US13,7867010,4401,622790,12669,7244220,12148,3749196,4871,546362,11057,3202834,10797,1189245,6001,42007,4141,1147238,6699,1351009,6126,142051,6764,1208958,9261,602243,3057,112944,5033,489299,5080,395089,3598,145524,5505,249565,5379,211610,3055,103836,3863,107774,4069,4117814,4057,76428,5213,4041386,6580,1215348,4300,15219,2342,1200129,4810,1439557,4832,34099,3819,1405458,6194,667758,3390,16455,2384,651303,4155,475380,3389,6506,1232,468874,3677,319771,2854,4149,963,315622,3048,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1078468,2558,106123,4410,972345,4917,520715,2552,92722,3851,427993,4451,146621,1970,11581,1647,135040,2467,170115,1757,18141,1785,151974,2344,89847,614,15827,1932,74020,2058,69735,714,24973,1879,44762,1933,44397,705,22200,1680,22197,1580,557753,1306,13401,1826,544352,2273,150822,1207,5365,1251,145457,1663,174827,992,4541,962,170286,1335,92486,518,2011,640,90475,771,75126,662,416,222,74710,663,64492,699,1068,565,63424,867,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1269341,1660,111015,5215,1158326,5336,631516,2418,102116,4878,529400,5306,195321,2479,8310,1831,187011,2945,207183,2023,22658,2508,184525,3198,105042,1675,15516,2297,89526,2856,78186,1013,31184,2300,47002,2410,45784,603,24448,1610,21336,1672,637825,2111,8899,1536,628926,2636,184481,1790,1742,591,182739,1802,206133,1467,3850,1127,202283,1879,108587,1207,2064,654,106523,1440,82180,1219,788,369,81392,1302,56444,1008,455,261,55989,1068,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9889114,3475,576214,10036,9312900,10459,4801734,3845,533664,10169,4268070,10294,1495433,3998,40193,3777,1455240,4538,1648520,3210,109176,5393,1539344,6202,809623,2037,80511,4033,729112,4153,523583,2112,159867,4309,363716,4545,324575,1569,143917,4117,180658,4294,5087380,3218,42550,2687,5044830,4349,1456938,3334,6665,1383,1450273,3747,1672481,3083,18196,1913,1654285,3392,858524,2453,7896,1221,850628,2955,600041,2028,5121,1070,594920,2091,499396,1472,4672,1009,494724,1810,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5089562,2729,386929,9270,4702633,9812,2472111,3823,357536,9085,2114575,9769,770389,3224,26118,3091,744271,4370,830161,3251,82175,5066,747986,5245,421754,2447,64485,3499,357269,4382,280526,1606,101828,3444,178698,3423,169281,1209,82930,2810,86351,3016,2617451,3243,29393,2575,2588058,4014,753729,3238,3905,1094,749824,3520,842610,3463,12081,1797,830529,3886,447033,2149,7827,1349,439206,2609,319236,2025,2861,700,316375,2159,254843,1454,2719,680,252124,1643,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2413716,2747,178829,4866,2234887,5961,1187473,3210,167038,4608,1020435,5755,366389,2668,10996,1742,355393,3161,380038,2627,32382,2699,347656,3444,207410,1592,25467,2083,181943,2414,140094,1049,51038,2202,89056,2407,93542,657,47155,2042,46387,2062,1226243,2369,11791,1287,1214452,2751,346909,2409,1840,592,345069,2444,376720,2849,4275,874,372445,2862,211626,1462,2786,669,208840,1542,151010,1055,1621,482,149389,1201,139978,961,1269,514,138709,1111,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2183900,3143,175064,5713,2008836,6424,1071219,3322,162384,5202,908835,5702,341356,2971,16851,1864,324505,3300,347073,2256,35366,2859,311707,3826,182941,1665,26554,2060,156387,2359,122315,1087,45737,1957,76578,2067,77534,990,37876,2115,39658,1991,1112681,2352,12680,1793,1100001,2979,325685,2628,2512,1000,323173,2959,347261,2382,4609,1046,342652,2732,192133,1352,2902,682,189231,1423,133325,1462,1568,525,131757,1661,114277,1052,1089,418,113188,1067,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3424795,3604,263104,6860,3161691,7465,1658642,3275,240194,6538,1418448,7305,497238,3420,19795,2567,477443,4061,561660,2433,54497,3722,507163,4522,286824,1839,42402,2992,244422,3122,197658,1253,71926,3197,125732,3409,115262,1062,51574,2456,63688,2280,1766153,3499,22910,2272,1743243,4068,486109,3478,3091,750,483018,3333,574751,2747,9649,1514,565102,2954,309165,2047,5223,1197,303942,2333,226531,1252,2918,682,223613,1389,169597,1195,2029,730,167568,1312,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3559329,2521,237672,8547,3321657,8853,1706220,2964,215407,7386,1490813,7780,544532,4000,18286,2625,526246,4729,569774,3861,50042,4101,519732,5520,288170,2015,36071,3066,252099,3281,196211,2484,61557,3805,134654,4517,107533,2017,49451,2533,58082,2740,1853109,2607,22265,3012,1830844,3900,552582,3626,5834,1983,546748,4221,592339,3315,10102,1946,582237,3525,315821,1857,3179,895,312642,1986,224608,1938,1767,671,222841,1977,167759,1918,1383,596,166376,1992,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1080264,1273,104728,3748,975536,3678,523303,1474,97049,3628,426254,3611,136214,1315,5612,1155,130602,1652,163918,1277,20263,2195,143655,2464,101226,670,16318,1497,84908,1534,77036,704,28844,1837,48192,1863,44909,563,26012,1537,18897,1521,556961,1140,7679,1194,549282,1674,131581,1323,899,380,130682,1408,171546,1206,2779,773,168767,1480,109038,882,1830,570,107208,1063,82125,623,998,393,81127,718,62671,442,1173,534,61498,661,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4679385,2920,369845,9356,4309540,9469,2225327,3119,325368,7903,1899959,8202,675842,2995,28781,2723,647061,3420,776337,2610,81267,4917,695070,5152,383345,1562,62252,3702,321093,3799,241994,1397,81137,3403,160857,3600,147809,1366,71931,2253,75878,2428,2454058,1880,44477,3518,2409581,4107,681853,2104,7692,1865,674161,2151,832328,1998,21224,2522,811104,2877,427094,1389,9664,1730,417430,2173,290901,1207,3029,781,287872,1267,221882,1198,2868,634,219014,1278,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5484529,1262,304373,7627,5180156,7763,2626172,1928,283451,7151,2342721,7124,832972,2350,17305,2585,815667,3339,866419,2165,54177,3189,812242,3922,447259,912,43305,2696,403954,2804,294585,1020,78573,3591,216012,3545,184937,1056,90091,3473,94846,3433,2858357,1227,20922,2164,2837435,2540,836824,1854,3344,1017,833480,2421,910044,1964,7564,1280,902480,2397,483187,1444,4694,860,478493,1771,341451,1399,2432,728,339019,1566,286851,1515,2888,794,283963,1713,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7782358,2508,552362,9985,7229996,10419,3788984,2577,513631,9586,3275353,10152,1136502,2768,29675,2550,1106827,3516,1228508,2726,100351,4367,1128157,5032,681018,1768,87772,3504,593246,3904,462347,1372,160274,4500,302073,4471,280609,1329,135559,3778,145050,3820,3993374,2080,38731,2751,3954643,3565,1094921,2132,5779,1332,1089142,2401,1255343,2398,15943,1819,1239400,3181,720953,1778,8372,1040,712581,2070,515892,1744,4390,775,511502,1866,406265,1384,4247,767,402018,1594,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4276588,1952,303524,6719,3973064,7038,2114520,2331,284944,6232,1829576,6965,642282,2705,18949,2419,623333,3242,711190,2890,47768,3406,663422,4710,372472,1839,50506,3004,321966,2902,238020,1121,90276,2988,147744,3071,150556,967,77445,1979,73111,2044,2162068,2131,18580,1687,2143488,2615,616145,2333,3062,675,613083,2441,697416,2084,5505,892,691911,2151,378179,1429,5975,1155,372204,1858,254791,1164,2013,485,252778,1305,215537,1102,2025,572,213512,1272,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2259367,2037,164848,6481,2094519,6614,1070978,2944,149434,5838,921544,6223,330276,4802,9367,1722,320909,4562,358006,4673,38090,3559,319916,5816,181547,1771,29275,2478,152272,3017,127818,2278,41184,2670,86634,3209,73331,1878,31518,1665,41813,2162,1188389,2196,15414,2471,1172975,3341,334907,3680,2388,1104,332519,3872,388842,3035,7040,1602,381802,3401,200070,1656,3780,1021,196290,2045,151889,2100,1554,617,150335,2167,112681,1426,652,312,112029,1416,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4709306,4742,408668,9603,4300638,10510,2275886,4138,376842,8524,1899044,9373,692709,4271,26790,2954,665919,4526,740362,3469,81229,4762,659133,5961,396969,2025,66948,3464,330021,3965,272511,2012,114152,4131,158359,4085,173335,1296,87723,3020,85612,3095,2433420,3719,31826,3101,2401594,4769,683892,3447,5665,1348,678227,3710,759273,2874,12977,2013,746296,3669,425832,2352,6602,1137,419230,2533,311176,1743,3565,771,307611,1990,253247,1230,3017,747,250230,1503,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,818256,1367,86787,4041,731469,4415,407823,1802,78795,3862,329028,4385,116915,1353,7744,1375,109171,1806,124678,1560,15286,1990,109392,2492,74590,1016,12939,1857,61651,1885,57484,562,24235,1670,33249,1689,34156,824,18591,1406,15565,1388,410433,1651,7992,1208,402441,2132,110763,1412,1407,566,109356,1488,123246,1581,3189,786,120057,1507,77848,928,1964,686,75884,1103,56784,772,945,415,55839,851,41792,565,487,246,41305,621,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1440800,1401,117048,4062,1323752,4336,711364,1812,106481,3801,604883,4201,224960,2043,7464,1399,217496,2629,234019,2001,23384,1875,210635,2503,119914,1125,17181,1783,102733,2058,80880,1002,31728,1765,49152,1999,51591,580,26724,1415,24867,1538,729436,1628,10567,1342,718869,2077,217776,1836,2279,702,215497,1936,225400,1551,3861,827,221539,1802,123826,909,2310,686,121516,1150,86966,783,1124,440,85842,885,75468,538,993,369,74475,628,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
