GEO_ID,B25118_001E,B25118_001M,B25118_002E,B25118_002M,B25118_003E,B25118_003M,B25118_004E,B25118_004M,B25118_005E,B25118_005M,B25118_006E,B25118_006M,B25118_007E,B25118_007M,B25118_008E,B25118_008M,B25118_009E,B25118_009M,B25118_010E,B25118_010M,B25118_011E,B25118_011M,B25118_012E,B25118_012M,B25118_013E,B25118_013M,B25118_014E,B25118_014M,B25118_015E,B25118_015M,B25118_016E,B25118_016M,B25118_017E,B25118_017M,B25118_018E,B25118_018M,B25118_019E,B25118_019M,B25118_020E,B25118_020M,B25118_021E,B25118_021M,B25118_022E,B25118_022M,B25118_023E,B25118_023M,B25118_024E,B25118_024M,B25118_025E,B25118_025M,NAME,B25118_001MA,B25118_001EA,B25118_002MA,B25118_002EA,B25118_003MA,B25118_003EA,B25118_004MA,B25118_004EA,B25118_005MA,B25118_005EA,B25118_006MA,B25118_006EA,B25118_007MA,B25118_007EA,B25118_008EA,B25118_008MA,B25118_009MA,B25118_009EA,B25118_010MA,B25118_010EA,B25118_011MA,B25118_011EA,B25118_012MA,B25118_012EA,B25118_013EA,B25118_013MA,B25118_014MA,B25118_014EA,B25118_015MA,B25118_015EA,B25118_016EA,B25118_016MA,B25118_017MA,B25118_017EA,B25118_018EA,B25118_018MA,B25118_019EA,B25118_019MA,B25118_020MA,B25118_020EA,B25118_021EA,B25118_021MA,B25118_022EA,B25118_022MA,B25118_023EA,B25118_023MA,B25118_024EA,B25118_024MA,B25118_025MA,B25118_025EA,state
0400000US13,3745074,16431,2354922,19925,54996,3890,42652,3361,74101,4521,80125,4779,90615,5039,181691,7501,273022,9587,433772,10699,331962,9521,413475,9859,378511,9859,1390152,18759,84659,4642,81436,4536,99510,6101,99094,5750,102510,6293,183045,8921,229684,9875,239692,10465,134127,7101,93809,7081,42586,3612,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,268078,4714,6228,1203,3582,872,5731,1124,5206,940,6220,1102,11995,1585,23821,2612,38523,2452,37802,2841,59739,3349,69231,3061,190000,4482,8323,1494,10284,1657,7698,1219,8258,1482,8110,1592,16841,1990,24891,2645,35079,3335,29787,2714,25591,2208,15138,1865,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,435493,6933,8481,1709,6081,1304,14868,2315,12759,2028,17187,2546,41046,3696,62398,3792,96844,5130,66223,3556,68338,4359,41268,2893,189642,6433,11821,2318,11613,2140,14731,2139,13493,1948,17975,2348,28154,3275,33890,3453,30825,2841,12562,2324,10301,1762,4277,1444,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,3182232,18239,57001,3778,41973,3322,72766,4087,90079,4375,100327,5329,218965,7040,343491,8423,563230,10231,472580,10120,610511,11656,611309,9462,1626440,15529,110273,5625,112554,5331,122642,5630,121207,6162,117966,5747,184830,6985,225973,7880,275713,8527,145584,6710,131859,6534,77839,4641,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,1765500,14956,32579,2869,25135,2705,49534,3644,58715,3785,69152,4152,150925,5446,233298,6825,361463,8136,281339,7942,301275,8065,202085,6744,791799,11302,59857,3952,51110,3356,69672,4133,66334,4089,67321,4800,110993,6181,127661,5974,130995,5934,56289,4052,38045,3452,13522,1662,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,900362,9741,13367,1614,10368,1066,23499,1851,27933,1864,32579,2205,69315,4080,116029,4782,179500,5431,148737,4684,171438,4835,107597,4311,357143,7725,18079,1825,22403,2345,31470,2864,32495,3187,30560,2807,47124,3435,62702,4263,62886,3884,26839,3000,16516,2119,6069,1262,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,743508,8948,11627,1505,9136,1300,20022,1891,21691,2041,24434,2166,59149,2762,91870,3875,153759,5377,113419,4909,141058,5615,97343,3932,385475,6561,20823,2797,22879,2482,30432,2535,31507,2853,29167,2555,54156,4051,72199,3790,64181,3645,32511,3253,18141,2324,9479,1505,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,1146668,12735,27854,2421,30932,2497,47522,3603,47986,3539,54704,3340,105199,4523,151319,5275,215894,6793,163933,5829,182073,6034,119252,5108,578366,9268,40403,3146,56243,4182,56080,4110,49921,3821,45224,3717,78625,4989,93672,4887,84406,4950,38603,3192,26107,2712,9082,1494,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,1132229,12824,36662,3760,32226,2822,50064,3594,52719,3237,55876,3628,108329,5292,138092,5766,200131,6725,144558,6247,181001,6469,132571,4796,604894,11475,49214,3787,61144,4505,63226,4429,55930,4584,52621,4222,81950,5918,82480,4927,84572,5291,36125,3351,26409,2865,11223,1952,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,395809,5987,5171,956,5999,1076,14269,1828,14882,1688,15292,1884,36920,2684,48750,3007,79116,4584,62457,3458,68755,4125,44198,2969,145150,5231,8424,1734,11776,1672,17162,1957,13656,1964,9093,1261,17034,2208,23719,2365,25159,2611,10270,1630,6030,1220,2827,788,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,1472500,10315,20590,2185,14154,2248,24377,2098,28942,2324,32101,2656,71869,4005,117765,4530,216538,7035,196947,6818,328655,7904,420562,8481,734843,11524,33466,3547,37163,3197,38894,3111,37656,3127,36516,2920,78192,4969,108763,6270,136898,6710,89908,4749,86631,4645,50756,3104,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,1623515,11340,19567,1715,11533,1683,28750,2412,35231,2821,39084,3249,79111,4660,130644,4814,219047,7114,217164,6781,348954,9107,494430,9663,981439,10805,55606,3828,59989,4239,88697,5376,64512,5000,54508,3706,104112,5912,121952,5995,154250,5945,93863,5184,110236,5518,73714,4249,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,2803372,15813,56376,2773,48339,3303,78135,4216,92608,4401,119145,4909,239752,6325,376595,9069,544948,9806,412801,7994,473666,9776,361007,7090,1126645,12484,73141,4067,88876,4884,103808,4973,92430,4648,89362,3715,151256,5897,182998,6649,179135,7377,79136,4181,58033,3900,28470,2763,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,1547594,10546,18047,1553,15080,1642,29061,1776,33968,2078,41165,2182,94531,3763,163808,4719,288614,6857,242202,5294,329193,6813,291925,6099,614617,8292,26386,2271,37181,2578,49475,3189,43913,3287,46108,3394,77762,3772,100282,4941,111332,4536,59856,3949,40602,3175,21720,1804,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,748055,10139,22608,2591,29751,2523,36323,3409,37414,3097,42701,3045,74095,4253,103724,5302,142378,5990,102418,5341,97825,4858,58818,3485,343925,10085,26571,2840,39772,3403,38443,3426,30467,3246,28715,3067,44716,3664,49920,4166,47258,3350,21276,2786,12278,1963,4509,1260,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2385135,13054,1596870,15553,29385,2481,26896,2282,49237,2956,51995,3485,66571,4242,132616,4995,214151,5956,317057,8916,242296,6543,272112,5757,194554,6019,788265,11974,42385,3175,55510,3786,64037,3605,66987,4901,69716,5089,109415,6272,129752,6503,136094,6151,59922,4169,37322,3529,17125,2006,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,423091,4068,292585,4359,6499,1152,5415,940,9313,1377,10331,1301,12292,1392,28488,2212,35253,2346,59917,3211,42768,2523,50805,2950,31504,2614,130506,4275,6314,1582,9221,1560,10150,1691,10912,1942,12347,1908,19735,2337,21188,2319,21648,2207,10278,1625,5683,1305,3030,888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,754490,4583,500086,6928,6803,1052,6446,922,11762,1300,13990,1602,17680,1773,33433,2580,61161,2824,101033,3634,82782,3880,98045,3770,66951,2899,254404,6618,14307,1825,11758,1587,16658,1802,18941,2006,19153,2057,35525,2956,46440,3172,50288,3545,23098,2502,13138,1426,5098,878,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,619309,7889,10991,1835,8160,1246,15380,1890,17059,2141,21101,2039,45895,3383,74314,4195,123260,5403,94676,4178,116694,4892,91779,4299,475304,8814,25413,3106,23843,2761,26430,2881,26771,2758,31933,3242,59626,3999,78019,4434,95650,4814,50325,4647,40280,3326,17014,2154,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,369037,5901,4502,1019,2727,591,5600,998,7963,1280,9526,1507,22746,2026,32231,2677,62993,3672,54044,3249,83442,4362,83263,3987,159663,4888,7104,1525,7767,1480,10644,1671,10058,1570,12667,2246,20267,2739,22724,2556,29624,2469,20030,2408,13780,1975,4998,1065,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,2053929,12820,28642,2408,19065,2309,31878,2830,42804,3067,50413,3456,106565,5652,152356,6054,274340,7232,266930,8005,442402,9726,638534,9546,1164869,11609,53657,3941,71362,5301,71256,4397,69555,4345,66103,4901,118900,5629,156825,7027,206909,8916,133122,6267,126243,6451,90937,5481,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,521450,7322,19258,2469,15182,2087,23905,2654,25972,2836,25214,2662,52635,3744,68987,3408,94717,5170,65934,4277,76432,4379,53214,3280,246255,6801,20890,2303,19085,2359,20367,2614,18295,2333,19674,2892,37517,3700,37525,3552,37978,3952,17420,2043,13135,1861,4369,991,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7304332,18884,3930033,20800,65866,4205,46526,4170,87251,4639,100630,4982,117092,4995,234764,7585,370898,9129,621693,11544,545702,10544,768342,14250,971269,11231,3374299,21042,199057,7623,228412,8803,256866,8839,217975,7418,207744,6616,348309,10667,432462,11196,527520,13718,320206,9562,333816,10436,301932,9167,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,2586616,16311,52516,3814,46936,3262,90862,5871,100547,4579,106960,5100,220024,7789,329643,8306,501492,9194,366473,9710,419650,10248,351513,7262,1368453,16087,87305,5042,86077,5871,118475,5790,102660,5472,109875,6540,187875,8413,229102,8330,224462,8052,109793,5441,75507,4778,37322,3866,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,200554,4137,4156,1012,2828,661,4319,764,5017,1038,5925,940,12668,1643,20937,2073,38146,2326,33694,2903,41217,2898,31647,2362,115752,3667,6772,1231,6178,1475,7733,1076,8311,1691,9148,1379,16773,2115,17089,2298,19736,2422,13791,2448,7719,1601,2502,714,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,3070181,16573,53427,2874,42528,3175,83580,4442,100325,4590,121269,5705,257365,6714,393761,8031,603034,11145,470726,9344,547845,8138,396321,8142,1597011,16099,105686,5458,130087,6820,143896,5871,129423,6549,125417,6420,222583,7727,250524,7530,259020,8485,125025,6123,78502,4742,26848,2418,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,962483,6980,18592,1538,20782,1656,37416,2490,38213,2087,45548,2326,93916,3779,127418,4061,188460,5572,139922,5008,147934,5652,104282,3492,507881,7566,30388,2506,37257,2648,44968,2650,42774,3300,42984,2777,72056,3587,82071,4404,83111,4164,37968,3220,26031,2704,8273,1308,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,1007015,9420,21998,2363,14026,1856,28120,2894,29422,2815,32886,2738,69491,3639,116564,4900,187622,7302,153134,5697,187006,5580,166746,4781,596620,10301,31270,3220,35109,2897,40663,3176,42110,3816,39947,3985,77116,5129,90864,4686,112218,5331,59192,3877,47748,3743,20383,1885,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,3421017,18098,62045,4269,48112,3365,91309,4382,112215,4075,128149,5681,263665,7646,384908,8556,643264,10426,517259,9581,623296,9142,546795,9272,1587734,16243,139653,5992,111719,5287,133785,5866,121923,4714,116913,5839,196922,7725,234269,8207,254922,7879,128158,5601,100013,5256,49457,3660,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,248723,5299,3052,818,2444,724,5433,1211,6643,1206,7508,1327,14739,1827,23100,2116,42259,3177,39517,3099,54824,3021,49204,2888,160025,4702,8254,1802,11592,1929,16527,2303,14041,1991,12263,1685,17905,2222,22192,2730,24608,2352,14115,2228,12467,1622,6061,1367,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,1309670,12305,37279,3113,28633,2825,49757,3661,54971,3672,62492,4613,122825,5087,171786,7065,253139,7377,181699,6591,198771,7187,148318,5683,595430,11967,45757,3876,42379,3281,49587,4106,44787,3373,50227,4195,89275,4854,91271,5249,97804,5970,41917,3770,28504,2940,13922,2340,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,233092,4186,3927,854,3325,637,5377,1131,7092,1145,8712,1185,18556,1775,29243,2183,48099,2675,38861,2743,44123,2389,25777,2009,111168,3817,5443,1193,7533,1255,10095,1641,10040,1516,9291,1799,18739,2151,15861,1914,18173,2253,8713,1218,5083,1216,2197,872,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,1693790,16621,35364,3133,34246,2889,65179,4541,67459,3875,71364,3555,154527,6180,223060,6489,336169,9365,241381,8099,263167,8031,201874,5832,894865,13978,59104,4924,58987,3944,78645,5343,72188,5160,69615,5243,121422,5704,147412,7329,155185,6911,63936,5070,48924,3949,19447,2597,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9623874,22217,5964183,30479,115709,6657,106232,5272,169061,7832,192324,7735,219094,9637,437890,12345,657291,13364,1046254,18698,834715,15720,1107374,15548,1078239,15909,3659691,28117,210050,10081,208988,7138,234183,9401,231938,8746,265172,10797,466596,13221,586152,11787,679631,15757,344730,12855,290607,9662,141644,6924,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,975448,5045,681563,7026,7133,1070,6852,1267,12053,1491,12887,1917,17367,1611,38803,2745,70993,3803,137953,4684,118083,4458,151261,4808,108178,4483,293885,6727,13715,2084,13116,2118,17809,1858,17398,2439,19269,2322,39579,3318,50075,3694,61990,4207,27227,2806,22957,2290,10750,1699,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256629,3631,178405,3788,2700,747,3174,782,5530,972,6144,1134,6792,1007,15107,1726,20379,1818,34496,2438,28675,2097,32535,2098,22873,1714,78224,3675,2945,896,4441,997,7502,1466,6729,1385,6777,1491,10735,1565,11667,1716,15316,2148,5827,1176,4627,1097,1658,579,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3120880,13665,2077417,16923,32656,2625,24522,2512,48533,3906,53763,3257,54890,4192,123749,5514,197570,6831,344762,8979,296598,7962,406875,10496,493499,9232,1043463,11870,50760,3787,57028,3864,66608,4041,58744,4345,64092,4615,107409,4778,152292,6757,183707,5840,116010,5121,111232,4949,75581,4158,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
