GEO_ID,C19131_001E,C19131_001M,C19131_002E,C19131_002M,C19131_003E,C19131_003M,C19131_004E,C19131_004M,C19131_005E,C19131_005M,C19131_006E,C19131_006M,C19131_007E,C19131_007M,C19131_008E,C19131_008M,C19131_009E,C19131_009M,C19131_010E,C19131_010M,C19131_011E,C19131_011M,C19131_012E,C19131_012M,C19131_013E,C19131_013M,C19131_014E,C19131_014M,C19131_015E,C19131_015M,C19131_016E,C19131_016M,C19131_017E,C19131_017M,C19131_018E,C19131_018M,C19131_019E,C19131_019M,C19131_020E,C19131_020M,C19131_021E,C19131_021M,C19131_022E,C19131_022M,C19131_023E,C19131_023M,C19131_024E,C19131_024M,C19131_025E,C19131_025M,C19131_026E,C19131_026M,C19131_027E,C19131_027M,C19131_028E,C19131_028M,C19131_029E,C19131_029M,C19131_030E,C19131_030M,C19131_031E,C19131_031M,C19131_032E,C19131_032M,C19131_033E,C19131_033M,C19131_034E,C19131_034M,C19131_035E,C19131_035M,C19131_036E,C19131_036M,C19131_037E,C19131_037M,C19131_038E,C19131_038M,C19131_039E,C19131_039M,C19131_040E,C19131_040M,C19131_041E,C19131_041M,C19131_042E,C19131_042M,C19131_043E,C19131_043M,C19131_044E,C19131_044M,C19131_045E,C19131_045M,C19131_046E,C19131_046M,C19131_047E,C19131_047M,C19131_048E,C19131_048M,C19131_049E,C19131_049M,C19131_050E,C19131_050M,C19131_051E,C19131_051M,C19131_052E,C19131_052M,C19131_053E,C19131_053M,C19131_054E,C19131_054M,C19131_055E,C19131_055M,C19131_056E,C19131_056M,C19131_057E,C19131_057M,C19131_058E,C19131_058M,C19131_059E,C19131_059M,C19131_060E,C19131_060M,C19131_061E,C19131_061M,C19131_062E,C19131_062M,C19131_063E,C19131_063M,C19131_064E,C19131_064M,C19131_065E,C19131_065M,C19131_066E,C19131_066M,C19131_067E,C19131_067M,C19131_068E,C19131_068M,C19131_069E,C19131_069M,C19131_070E,C19131_070M,C19131_071E,C19131_071M,NAME,C19131_001MA,C19131_001EA,C19131_002MA,C19131_002EA,C19131_003EA,C19131_003MA,C19131_004EA,C19131_004MA,C19131_005EA,C19131_005MA,C19131_006MA,C19131_006EA,C19131_007MA,C19131_007EA,C19131_008EA,C19131_008MA,C19131_009EA,C19131_009MA,C19131_010EA,C19131_010MA,C19131_011EA,C19131_011MA,C19131_012EA,C19131_012MA,C19131_013EA,C19131_013MA,C19131_014EA,C19131_014MA,C19131_015EA,C19131_015MA,C19131_016EA,C19131_016MA,C19131_017MA,C19131_017EA,C19131_018MA,C19131_018EA,C19131_019MA,C19131_019EA,C19131_020EA,C19131_020MA,C19131_021EA,C19131_021MA,C19131_022EA,C19131_022MA,C19131_023EA,C19131_023MA,C19131_024EA,C19131_024MA,C19131_025EA,C19131_025MA,C19131_026EA,C19131_026MA,C19131_027MA,C19131_027EA,C19131_028MA,C19131_028EA,C19131_029MA,C19131_029EA,C19131_030EA,C19131_030MA,C19131_031EA,C19131_031MA,C19131_032EA,C19131_032MA,C19131_033EA,C19131_033MA,C19131_034EA,C19131_034MA,C19131_035MA,C19131_035EA,C19131_036EA,C19131_036MA,C19131_037MA,C19131_037EA,C19131_038MA,C19131_038EA,C19131_039MA,C19131_039EA,C19131_040MA,C19131_040EA,C19131_041EA,C19131_041MA,C19131_042EA,C19131_042MA,C19131_043EA,C19131_043MA,C19131_044EA,C19131_044MA,C19131_045MA,C19131_045EA,C19131_046MA,C19131_046EA,C19131_047EA,C19131_047MA,C19131_048EA,C19131_048MA,C19131_049EA,C19131_049MA,C19131_050MA,C19131_050EA,C19131_051MA,C19131_051EA,C19131_052EA,C19131_052MA,C19131_053EA,C19131_053MA,C19131_054EA,C19131_054MA,C19131_055MA,C19131_055EA,C19131_056MA,C19131_056EA,C19131_057MA,C19131_057EA,C19131_058EA,C19131_058MA,C19131_059EA,C19131_059MA,C19131_060EA,C19131_060MA,C19131_061EA,C19131_061MA,C19131_062MA,C19131_062EA,C19131_063MA,C19131_063EA,C19131_064MA,C19131_064EA,C19131_065EA,C19131_065MA,C19131_066EA,C19131_066MA,C19131_067EA,C19131_067MA,C19131_068EA,C19131_068MA,C19131_069EA,C19131_069MA,C19131_070EA,C19131_070MA,C19131_071EA,C19131_071MA,state
0400000US01,1203689,13513,856974,12202,295425,8475,3015,933,4528,1316,12025,2147,17429,2341,31881,3057,57221,4401,55228,4049,72158,4011,21101,2202,20839,1989,561549,9867,9949,1374,10258,1482,31741,2779,45690,3361,74534,4874,119902,5626,90280,4167,103200,5504,39401,2891,36594,2685,346715,8590,77556,4349,31533,3066,3066,880,1742,791,5503,1339,4416,1092,5395,1509,7004,1500,1859,775,2126,662,333,233,89,106,46023,3666,2523,958,1995,718,5742,1513,5177,1083,8740,1511,10012,1348,6075,1408,4109,964,963,485,687,366,269159,7506,143379,5690,33357,3597,18682,2687,28708,3499,20770,2646,16947,2511,15941,2539,4502,1146,2845,912,702,477,925,492,125780,5754,11929,1869,8471,1561,18931,1932,18276,1919,23618,2537,23486,2388,10000,1435,8621,1560,1458,541,990,448,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,167401,3753,123825,4037,55423,3136,485,277,539,419,1514,529,3230,986,3569,834,9275,1646,8818,1280,15408,1945,6843,1279,5742,1118,68402,2748,1019,319,724,277,1959,775,2709,736,5257,1066,10753,1365,10296,1291,17824,1959,8936,1280,8925,1414,43576,2724,15002,1950,8150,1399,1167,631,294,156,647,347,756,388,878,531,2086,638,871,380,928,521,307,252,216,200,6852,1277,122,56,83,44,678,263,439,251,770,334,1684,619,1065,410,836,358,843,461,332,322,28574,2195,16599,1995,2027,694,1016,454,2113,803,3083,1195,2452,811,3166,926,1361,729,683,503,515,517,183,203,11975,1491,273,153,360,259,881,350,1195,389,1206,457,3922,1044,1928,723,1867,662,282,204,61,79,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1652325,14123,1206518,14752,434955,10448,5954,1195,6781,1792,20308,2510,27303,2717,47661,4323,75635,4344,73802,4679,96392,5132,38638,2590,42481,2975,771563,11450,18250,2132,12353,1619,36059,3331,49654,3627,94551,4038,162837,5785,120916,5335,152836,6131,59469,3377,64638,4086,445807,9475,138074,6515,64774,4856,4714,1188,2913,969,9291,1826,9316,1873,11702,1899,14469,2469,5142,1249,4711,1305,1389,818,1127,459,73300,4481,3869,1160,2066,882,6556,1349,8136,1703,13158,2034,16957,2293,10427,1752,8438,1490,2139,719,1554,544,307733,7687,162927,6174,28884,2991,13739,2069,28133,3144,23004,2674,28662,2821,23615,2361,8230,1573,5584,1177,1659,709,1417,556,144806,5309,7597,1230,6127,1096,16460,2125,16638,2179,24641,2502,31687,2919,20535,2389,14255,1735,4913,1234,1953,758,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,754699,11377,552852,9732,203599,6975,3652,985,2676,879,9473,1479,15544,2351,26718,2804,42347,3401,33267,2807,41084,3267,16246,2394,12592,1765,349253,6708,5234,960,5819,1207,23984,2043,31302,2604,54206,3930,79445,3573,57201,3093,52264,3467,22534,1957,17264,1946,201847,7585,53801,3898,27079,2968,2555,703,1781,823,3020,1079,5720,1298,5033,1375,5389,1511,2379,787,587,320,395,343,220,238,26722,2652,1634,589,1261,523,2820,832,3318,827,5857,1500,5501,1129,3475,1034,1589,560,1001,710,266,267,148046,5517,81372,4492,16901,2478,9731,1819,14320,2186,14653,2262,12022,2292,9140,1513,2916,1031,1133,582,377,343,179,218,66674,4205,4697,1107,5044,1407,9795,1498,11009,1766,14051,2004,12382,1720,5366,1159,3182,897,560,369,588,314,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8910617,24114,6446965,27509,2743414,22159,37276,3251,34720,3388,118532,4865,154980,6679,254440,8580,399762,11034,349821,10579,567270,11404,328153,9130,498460,10028,3703551,22265,62054,3922,52257,3050,177741,6803,197522,7431,324520,7622,567809,11353,505569,10055,771311,13083,445735,10396,599033,11232,2463652,22438,773212,16729,334854,9265,19787,2634,16537,2473,39086,3665,42013,3313,55869,3866,65455,4160,34647,3343,34678,3308,12558,1926,14224,2039,438358,12756,13551,1923,14961,2413,33967,3407,38081,3121,63186,4533,90307,4647,67008,3975,69663,4225,25120,2500,22514,2804,1690440,17362,801563,13994,127933,6454,66424,4260,132384,5732,107663,6276,113051,6181,111686,6078,61123,4162,51858,4055,16179,2293,13262,1795,888877,15319,37136,3265,34846,2941,84760,4576,92382,5449,133034,5202,180616,6377,121744,5232,126546,4997,46662,3785,31151,2510,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1366807,9822,1062314,11050,428750,8638,4014,1012,2685,806,10381,1740,17698,2480,37509,2837,67552,4455,66909,3966,108246,4578,51569,3439,62187,3063,633564,8832,8813,1279,7523,1316,19623,1889,31820,2840,60021,3702,108867,4885,103151,4595,145634,5782,73894,3744,74218,3606,304493,6732,100541,4611,52047,3522,2336,822,1759,584,4595,1351,5387,1067,8799,1723,11544,2119,6769,1271,5899,1341,2595,898,2364,787,48494,4193,1725,820,1229,554,2606,778,3983,1167,6837,1425,11648,1842,9361,1821,7433,1454,2416,842,1256,475,203952,6012,107963,4666,15435,2161,8684,1522,14394,2007,15538,2471,20024,2179,16678,1833,8076,1403,5840,1236,2267,957,1027,459,95989,4145,5244,1372,3909,1128,7961,1416,8690,1470,16875,2055,20953,2221,15588,1690,11569,1577,3682,878,1518,518,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,877293,8542,649561,8308,248324,5586,2093,740,826,406,4744,1063,7599,1755,15921,1895,28509,2705,33931,2596,58824,3120,37693,2527,58184,3393,401237,7021,5221,1298,3533,914,9408,1525,14587,1682,33592,3005,59769,4162,58951,3033,94295,4560,50958,3304,70923,3708,227732,7413,61317,4065,27989,2992,2209,745,455,354,2244,879,3451,1216,4876,1515,5751,1465,3363,905,2986,808,1491,672,1163,428,33328,3358,1022,525,501,372,1772,739,3253,1165,4599,1074,6772,1299,6192,1557,5853,1131,1761,652,1603,782,166415,5879,84770,4407,11044,1969,6393,1624,14697,2023,12776,1882,13136,1945,13333,2049,6538,1113,4635,1180,1207,555,1011,410,81645,5097,3018,838,3848,1080,5418,1096,9703,2091,12998,2152,14867,2028,11682,1878,14062,1778,4102,1071,1947,609,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,235795,5755,176947,5266,58059,3253,1602,706,282,296,1502,614,3739,1352,4262,1410,8669,1847,9481,1789,12232,1581,8824,1424,7466,1348,118888,4358,3671,1103,989,448,3721,939,6593,1287,11505,1671,23217,2449,19777,2000,24031,2162,12137,2078,13247,1594,58848,3920,16516,2054,7997,1498,522,461,684,420,606,334,1056,595,1790,735,2134,949,665,418,472,360,62,75,6,12,8519,1417,429,355,424,435,729,506,596,288,1507,621,2084,778,1125,518,1005,468,357,228,263,287,42332,3389,21728,2511,2916,1072,1502,546,3866,1189,4100,1340,3738,1067,2659,969,1152,491,1645,694,81,96,69,81,20604,2180,1661,791,669,404,2673,916,2531,884,1918,667,4623,1176,2979,811,2571,886,811,425,168,110,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,119357,4070,70576,3177,27000,1967,537,403,126,148,551,500,1107,588,1116,511,1195,531,2232,933,3458,829,4650,849,12028,1467,43576,2684,350,273,515,418,1134,551,607,309,1895,587,2942,803,3749,1037,9290,1382,6468,974,16626,1512,48781,2912,9991,1439,3879,937,396,291,90,109,388,312,292,298,611,434,731,518,559,391,411,246,224,223,177,228,6112,1308,250,294,290,373,641,450,476,361,556,314,629,349,1049,572,986,450,555,484,680,413,38790,2503,17219,1877,4203,1160,2381,861,2417,1124,1883,744,727,380,1974,610,1032,637,1685,784,476,445,441,290,21571,2201,1905,675,1313,695,2783,777,1505,708,1769,750,3551,925,3234,1030,3551,913,1179,486,781,311,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4943506,27730,3588295,26052,1163791,18286,19800,3099,12241,1962,55274,4609,78354,4902,138499,5666,217534,9340,186997,8353,236749,8873,102096,6188,116247,5622,2424504,19575,55899,4228,47630,3678,137917,5900,187009,6873,325311,9162,482131,9805,378804,9352,422451,10032,180466,6949,206886,7114,1355211,21229,377628,11227,167868,8741,13078,2318,7923,1856,19908,2634,27883,3432,35344,3643,29537,3265,16418,2453,9934,2257,3207,964,4636,1129,209760,8664,8462,1311,6567,1521,22658,3095,21688,2855,36743,3377,49974,3970,28836,3106,23560,2772,5505,1303,5767,1476,977583,17318,469659,11871,81752,5774,39292,3586,86526,5799,75468,5979,80264,5251,59431,4171,24662,3273,15341,2762,2968,827,3955,1018,507924,12729,25450,2751,19769,2337,63071,4765,69213,4266,94937,6053,114316,5958,58926,4450,44198,3287,9307,1420,8737,1575,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
