GEO_ID,C17026_001E,C17026_001M,C17026_002E,C17026_002M,C17026_003E,C17026_003M,C17026_004E,C17026_004M,C17026_005E,C17026_005M,C17026_006E,C17026_006M,C17026_007E,C17026_007M,C17026_008E,C17026_008M,NAME,C17026_001EA,C17026_001MA,C17026_002EA,C17026_002MA,C17026_003EA,C17026_003MA,C17026_004MA,C17026_004EA,C17026_005EA,C17026_005MA,C17026_006EA,C17026_006MA,C17026_007EA,C17026_007MA,C17026_008EA,C17026_008MA,state
0400000US31,484989,6677,13764,2027,21364,2349,15601,1604,15693,1687,26125,2114,10306,1321,382136,6125,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,28245,3223,35272,2897,26962,2731,27725,2734,40506,3321,17573,2140,524166,9581,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,346213,5110,7397,1603,9565,1506,7838,1716,8223,1627,11390,1600,5798,1203,296002,5234,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2235231,15874,67882,4683,95245,4932,60400,4811,55260,3917,95462,6203,35248,3114,1825734,14680,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,479092,8736,31031,3601,41598,3207,20932,2804,23180,2634,31292,2914,13082,1778,317977,7377,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620008,22062,201006,7204,280942,9572,169369,6927,162010,6319,219037,6438,94774,4836,3492870,20546,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2590180,17902,114399,6120,161067,6448,103155,5750,101822,5591,153686,6341,64632,4247,1891419,17605,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,6318,1004,5326,1020,5359,1212,4749,1042,7836,1306,3629,985,157000,4237,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,119518,6093,170437,7507,97666,5371,103975,5040,163300,5830,63808,3815,2232466,13644,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,44222,2960,67321,3330,42474,2937,47016,3043,65533,3821,24231,2201,673347,7128,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,35787,3142,53684,4338,32706,3065,34602,3369,51389,3862,20724,2579,782083,11681,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,107205,5328,148583,6831,94883,4840,96387,4397,153275,5822,68505,3817,2508451,14629,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,5997,1445,13791,2143,6888,1601,7732,1256,12659,1921,4212,1175,200532,5503,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,60758,4404,80328,4878,55860,4146,54569,4193,76902,5230,35270,3225,889573,11660,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,7763,1347,10147,1396,6707,1408,7205,1335,9882,1270,5590,1082,166108,4295,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,72499,5181,114418,5589,71228,4248,73788,4929,99625,5511,43320,3143,1232610,14336,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,308699,10305,449504,11181,303429,10298,287989,10895,412022,10230,157428,7975,4776990,26563,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,18782,2141,29664,2694,21653,2254,24456,2694,39479,3225,17408,2175,571733,7505,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,3546,1013,7276,1253,4499,981,4935,1099,8762,1524,3679,1049,120951,3567,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,63924,4945,85078,5135,62205,3592,54949,4364,94358,4797,38935,3137,1691788,14031,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,55043,4606,75395,4718,50338,3621,53242,3456,77604,4546,32627,3124,1489544,15167,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,24908,2784,40184,3329,20653,2225,20790,2109,26899,2434,11822,1829,316286,6934,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1478375,11053,39343,3015,65602,3860,43174,2941,43711,2531,72699,3428,30454,2518,1183392,10885,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145719,3619,5558,1500,5445,1326,3533,790,3978,1086,8296,1789,3948,1053,114961,3618,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,805573,12009,181702,7894,147866,7020,69708,4518,64220,4171,68760,4897,26516,2931,246801,9350,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
