GEO_ID,B99163_001E,B99163_002E,B99163_003E,B99163_004E,B99163_005E,NAME,B99163_001EA,B99163_002EA,B99163_003EA,B99163_004EA,B99163_005EA,state
0400000US01,4585850,4351451,234399,19290,215109,Alabama,null,null,null,null,null,01
0400000US02,686876,577422,109454,5790,103664,Alaska,null,null,null,null,null,02
0400000US04,6581229,4778292,1802937,167848,1635089,Arizona,null,null,null,null,null,04
0400000US05,2817639,2607648,209991,15160,194831,Arkansas,null,null,null,null,null,05
0400000US06,37076228,20596574,16479654,1337014,15142640,California,null,null,null,null,null,06
0400000US08,5274561,4383694,890867,104061,786806,Colorado,null,null,null,null,null,08
0400000US09,3405990,2641553,764437,50288,714149,Connecticut,null,null,null,null,null,09
0400000US10,907032,780824,126208,6609,119599,Delaware,null,null,null,null,null,10
0400000US11,648907,534769,114138,8784,105354,District of Columbia,null,null,null,null,null,11
0400000US12,19855078,13966876,5888202,411083,5477119,Florida,null,null,null,null,null,12
0400000US13,9774156,8397938,1376218,79751,1296467,Georgia,null,null,null,null,null,13
0400000US15,1337965,993085,344880,26568,318312,Hawaii,null,null,null,null,null,15
0400000US16,1600717,1430409,170308,10815,159493,Idaho,null,null,null,null,null,16
0400000US17,12034675,9209290,2825385,192851,2632534,Illinois,null,null,null,null,null,17
0400000US18,6247266,5694597,552669,51183,501486,Indiana,null,null,null,null,null,18
0400000US19,2947088,2709129,237959,23380,214579,Iowa,null,null,null,null,null,19
0400000US20,2720074,2395860,324214,20898,303316,Kansas,null,null,null,null,null,20
0400000US21,4177833,3941932,235901,17113,218788,Kentucky,null,null,null,null,null,21
0400000US22,4378120,4023803,354317,18893,335424,Louisiana,null,null,null,null,null,22
0400000US23,1271517,1197135,74382,4130,70252,Maine,null,null,null,null,null,23
0400000US24,5688864,4604525,1084339,83995,1000344,Maryland,null,null,null,null,null,24
0400000US25,6499483,4937348,1562135,125218,1436917,Massachusetts,null,null,null,null,null,25
0400000US26,9389941,8460062,929879,56262,873617,Michigan,null,null,null,null,null,26
0400000US27,5222746,4599897,622849,44496,578353,Minnesota,null,null,null,null,null,27
0400000US28,2801633,2698284,103349,7132,96217,Mississippi,null,null,null,null,null,28
0400000US29,5739531,5382955,356576,23128,333448,Missouri,null,null,null,null,null,29
0400000US30,989088,946746,42342,3264,39078,Montana,null,null,null,null,null,30
0400000US31,1788397,1575641,212756,24487,188269,Nebraska,null,null,null,null,null,31
0400000US32,2813984,1938724,875260,54483,820777,Nevada,null,null,null,null,null,32
0400000US33,1279272,1176944,102328,4321,98007,New Hampshire,null,null,null,null,null,33
0400000US34,8485283,5785573,2699710,185985,2513725,New Jersey,null,null,null,null,null,34
0400000US35,1961643,1314713,646930,35798,611132,New Mexico,null,null,null,null,null,35
0400000US36,18691802,12922527,5769275,556289,5212986,New York,null,null,null,null,null,36
0400000US37,9672238,8534505,1137733,87973,1049760,North Carolina,null,null,null,null,null,37
0400000US38,702591,661061,41530,3398,38132,North Dakota,null,null,null,null,null,38
0400000US39,10963479,10169722,793757,57730,736027,Ohio,null,null,null,null,null,39
0400000US40,3668303,3294679,373624,37765,335859,Oklahoma,null,null,null,null,null,40
0400000US41,3910523,3311497,599026,36007,563019,Oregon,null,null,null,null,null,41
0400000US42,12100519,10704296,1396223,142160,1254063,Pennsylvania,null,null,null,null,null,42
0400000US44,1004620,775046,229574,14451,215123,Rhode Island,null,null,null,null,null,44
0400000US45,4734830,4394861,339969,26145,313824,South Carolina,null,null,null,null,null,45
0400000US46,809206,757613,51593,4838,46755,South Dakota,null,null,null,null,null,46
0400000US47,6310856,5860187,450669,31587,419082,Tennessee,null,null,null,null,null,47
0400000US48,26284432,16936794,9347638,578510,8769128,Texas,null,null,null,null,null,48
0400000US49,2848744,2402945,445799,19470,426329,Utah,null,null,null,null,null,49
0400000US50,593561,560165,33396,1828,31568,Vermont,null,null,null,null,null,50
0400000US51,7968048,6655350,1312698,99377,1213321,Virginia,null,null,null,null,null,51
0400000US53,6950728,5590455,1360273,90439,1269834,Washington,null,null,null,null,null,53
0400000US54,1717970,1676422,41548,2051,39497,West Virginia,null,null,null,null,null,54
0400000US55,5461498,4992639,468859,34707,434152,Wisconsin,null,null,null,null,null,55
0400000US56,541405,497256,44149,2719,41430,Wyoming,null,null,null,null,null,56
0400000US72,3190478,181045,3009433,107936,2901497,Puerto Rico,null,null,null,null,null,72
