GEO_ID,B27012_001E,B27012_001M,B27012_002E,B27012_002M,B27012_003E,B27012_003M,B27012_004E,B27012_004M,B27012_005E,B27012_005M,B27012_006E,B27012_006M,B27012_007E,B27012_007M,B27012_008E,B27012_008M,B27012_009E,B27012_009M,B27012_010E,B27012_010M,B27012_011E,B27012_011M,B27012_012E,B27012_012M,B27012_013E,B27012_013M,B27012_014E,B27012_014M,B27012_015E,B27012_015M,B27012_016E,B27012_016M,B27012_017E,B27012_017M,B27012_018E,B27012_018M,B27012_019E,B27012_019M,B27012_020E,B27012_020M,B27012_021E,B27012_021M,B27012_022E,B27012_022M,B27012_023E,B27012_023M,B27012_024E,B27012_024M,B27012_025E,B27012_025M,B27012_026E,B27012_026M,B27012_027E,B27012_027M,B27012_028E,B27012_028M,B27012_029E,B27012_029M,B27012_030E,B27012_030M,B27012_031E,B27012_031M,B27012_032E,B27012_032M,B27012_033E,B27012_033M,B27012_034E,B27012_034M,B27012_035E,B27012_035M,B27012_036E,B27012_036M,B27012_037E,B27012_037M,B27012_038E,B27012_038M,B27012_039E,B27012_039M,B27012_040E,B27012_040M,B27012_041E,B27012_041M,B27012_042E,B27012_042M,B27012_043E,B27012_043M,B27012_044E,B27012_044M,B27012_045E,B27012_045M,B27012_046E,B27012_046M,NAME,B27012_001MA,B27012_001EA,B27012_002MA,B27012_002EA,B27012_003EA,B27012_003MA,B27012_004EA,B27012_004MA,B27012_005EA,B27012_005MA,B27012_006MA,B27012_006EA,B27012_007MA,B27012_007EA,B27012_008MA,B27012_008EA,B27012_009EA,B27012_009MA,B27012_010EA,B27012_010MA,B27012_011MA,B27012_011EA,B27012_012MA,B27012_012EA,B27012_013MA,B27012_013EA,B27012_014EA,B27012_014MA,B27012_015EA,B27012_015MA,B27012_016MA,B27012_016EA,B27012_017MA,B27012_017EA,B27012_018MA,B27012_018EA,B27012_019MA,B27012_019EA,B27012_020EA,B27012_020MA,B27012_021EA,B27012_021MA,B27012_022EA,B27012_022MA,B27012_023EA,B27012_023MA,B27012_024MA,B27012_024EA,B27012_025EA,B27012_025MA,B27012_026MA,B27012_026EA,B27012_027MA,B27012_027EA,B27012_028MA,B27012_028EA,B27012_029MA,B27012_029EA,B27012_030MA,B27012_030EA,B27012_031EA,B27012_031MA,B27012_032EA,B27012_032MA,B27012_033EA,B27012_033MA,B27012_034MA,B27012_034EA,B27012_035MA,B27012_035EA,B27012_036MA,B27012_036EA,B27012_037MA,B27012_037EA,B27012_038MA,B27012_038EA,B27012_039MA,B27012_039EA,B27012_040MA,B27012_040EA,B27012_041EA,B27012_041MA,B27012_042EA,B27012_042MA,B27012_043EA,B27012_043MA,B27012_044MA,B27012_044EA,B27012_045MA,B27012_045EA,B27012_046MA,B27012_046EA,state
0400000US01,2841107,6352,1451944,15409,813362,8478,723172,10061,631385,9238,84373,5076,4530,1066,17986,2366,90190,6469,638582,11923,589406,10953,525085,10314,60254,4638,3386,928,21668,2640,49176,4324,619865,14081,255693,7750,184568,6514,125169,5010,41108,3714,7519,1770,20346,2991,71125,5090,364172,11502,304362,11007,206890,8943,57798,3997,9667,2158,46522,4568,59810,4218,769298,14894,293799,9827,234241,8833,73591,4822,35592,3159,84614,4394,103789,5610,59558,6010,475499,9587,395566,9316,170625,6320,67128,4515,91285,5085,134626,6415,79933,5286,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,440283,2719,221226,5653,124874,4943,106270,4985,88350,4474,9028,2059,306,177,7566,1651,18604,2840,96352,3035,84626,3176,67856,2981,7454,1530,303,359,8086,1380,11726,2052,136136,5272,67687,3650,46850,2900,27104,2377,5490,1518,879,435,12081,1733,20837,2227,68449,3549,57500,3445,34736,2725,5830,1153,512,268,16194,2350,10949,1359,82921,4697,32631,3226,25239,2569,9416,1651,998,439,4851,1124,12409,1768,7392,1613,50290,3176,41706,3010,18340,2068,3328,1007,3619,1067,17443,2198,8584,1305,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3989659,5587,2131681,16258,1217894,10762,1049201,11301,871029,12565,105065,5766,5039,1406,88187,5303,168693,7594,913787,14157,832769,13838,700534,13600,69911,4506,3297,1058,82709,4869,81018,5326,966774,13538,426732,11146,338608,10379,189409,7949,55327,4460,8815,1738,96158,6143,88124,5305,540042,9739,463442,9950,270483,8084,71196,4339,8797,1729,127463,5525,76600,5122,891204,14363,324236,10172,273570,8900,85933,4788,38881,4440,57992,4067,131972,6194,50666,3857,566968,11479,479994,11260,189457,7105,69050,4407,56649,4022,209539,9243,86974,5290,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1717192,4011,922507,12616,505771,8359,448218,8391,373087,8425,54829,3480,3612,1075,33128,3478,57553,4195,416736,9062,386861,8565,323566,8049,43503,3852,2019,705,35536,3184,29875,3629,365823,9608,159597,5520,125607,5106,64917,4314,25491,2661,5236,1158,34345,2775,33990,3092,206226,6996,182963,6427,102982,4923,31861,3585,4736,1279,53417,3909,23263,2420,428862,10386,173397,7445,152687,6963,35519,3295,23098,2531,49885,3753,78457,4762,20710,3180,255465,7303,223701,6737,67202,3949,35332,3193,56722,3474,107938,5334,31764,3522,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,24069284,13917,12320255,44822,7236295,29631,6496736,30703,5187475,29060,742659,16062,36986,3640,709660,15571,739559,15055,5083960,32669,4796924,33813,3880157,29721,495794,12649,30557,3223,537829,12311,287036,8004,6530630,41091,2882442,28780,2437135,29252,1318397,19501,433025,10837,49940,4495,741453,18861,445307,12724,3648188,29434,3298743,30564,1863321,22787,543948,10926,50134,3967,984001,17959,349445,10583,5218399,39935,1863894,20190,1635960,19428,541038,12124,248524,8791,245048,10105,826728,16601,227934,9251,3354505,30042,2965403,27898,1182005,17710,451018,10765,264335,10924,1331773,21060,389102,11077,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3421064,4580,1971112,14873,1146954,11025,1023248,11113,844068,11230,116541,4920,7197,1711,70704,5645,123706,7067,824158,10567,768169,10237,634236,9407,78713,4231,3778,962,67783,4706,55989,4419,905578,12353,379419,8093,321757,7682,174658,5185,62756,4151,7954,1581,85267,4441,57662,3884,526159,8797,475331,8305,281740,7247,82728,4538,7460,1478,112061,6202,50828,3959,544374,11637,189105,7588,169808,6987,53191,3783,30547,2954,33081,2810,77882,4756,19297,2913,355269,8696,311848,7667,139264,6055,54007,3596,35153,2504,105923,5225,43421,3266,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2164155,3906,1174664,13998,657846,8697,608684,8026,522895,8806,65184,4233,2463,808,36725,3922,49162,4597,516818,10599,496867,10353,429592,9721,41381,2883,1666,586,40769,3727,19951,3028,594174,12381,243909,7227,207935,7092,126057,6095,32240,2964,6243,1385,54764,4022,35974,3895,350265,9358,323159,9399,204443,7627,43303,3438,6813,1197,83591,5299,27106,3511,395317,11141,155456,6086,141263,5881,52053,3814,21588,2568,24578,2314,64730,4425,14193,2486,239861,8402,220850,8280,101120,5058,33756,3451,30859,3354,84811,5720,19011,2718,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,559655,2350,301043,6922,162705,4362,149023,4268,128229,4533,14004,2068,644,447,8521,1795,13682,2451,138338,4657,132701,4530,117215,4496,10933,1609,475,344,7488,1583,5637,1307,125473,5311,53886,3483,47807,3058,31783,2705,6367,1532,1660,750,10599,1665,6079,1384,71587,3869,66547,3751,43106,3157,9479,1889,1481,652,15777,2265,5040,1680,133139,5344,50453,3329,45790,3560,23897,2831,3947,1117,7624,1554,16589,2431,4663,1314,82686,4049,75791,3794,43364,3163,7681,1632,11684,1949,24501,2730,6895,1430,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,468689,1815,275104,5654,138761,3460,129957,3530,110092,3945,17414,2504,810,680,9004,1919,8804,2505,136343,4050,133482,4002,115273,4361,14801,2470,611,481,10903,1548,2861,899,107983,5002,45394,3292,41481,3113,20511,1917,10373,1646,1116,521,13067,2237,3913,962,62589,3998,59496,3799,32710,2998,12865,2342,1272,523,17424,2156,3093,1108,85602,5585,38044,3447,34815,2755,8976,1962,5930,1560,5369,1201,21277,2250,3229,1715,47558,4311,45512,4040,12928,2255,8443,1689,6324,1416,26643,2903,2046,873,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12081518,9969,6460274,36991,3586473,25848,2958960,30104,2371649,28729,489264,12755,17523,2653,127620,7160,627513,21062,2873801,21557,2540529,22923,2064755,24182,379976,11145,14196,2520,135737,8239,333272,9798,2889186,32240,1250354,22563,880195,19042,517662,15202,243252,8733,21975,2981,120850,7066,370159,12736,1638832,21314,1283874,20897,742874,16370,333334,11056,26122,3303,218997,10360,354958,12774,2732058,28648,1049761,17707,801353,16086,256467,9719,182893,8848,195557,7489,296742,10515,248408,10754,1682297,19189,1314648,17996,501652,10061,314156,12782,220747,7588,432808,13024,367649,12075,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
