GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002MA,B14004_002EA,B14004_003EA,B14004_003MA,B14004_004EA,B14004_004MA,B14004_005MA,B14004_005EA,B14004_006MA,B14004_006EA,B14004_007MA,B14004_007EA,B14004_008EA,B14004_008MA,B14004_009EA,B14004_009MA,B14004_010MA,B14004_010EA,B14004_011MA,B14004_011EA,B14004_012MA,B14004_012EA,B14004_013MA,B14004_013EA,B14004_014EA,B14004_014MA,B14004_015EA,B14004_015MA,B14004_016MA,B14004_016EA,B14004_017EA,B14004_017MA,B14004_018MA,B14004_018EA,B14004_019EA,B14004_019MA,B14004_020EA,B14004_020MA,B14004_021MA,B14004_021EA,B14004_022MA,B14004_022EA,B14004_023MA,B14004_023EA,B14004_024MA,B14004_024EA,B14004_025EA,B14004_025MA,B14004_026EA,B14004_026MA,B14004_027MA,B14004_027EA,B14004_028MA,B14004_028EA,B14004_029MA,B14004_029EA,B14004_030MA,B14004_030EA,B14004_031EA,B14004_031MA,B14004_032MA,B14004_032EA,B14004_033MA,B14004_033EA,state
0400000US13,8349724,5029,4009958,5500,228348,10696,1440,670,142813,6808,47403,4358,36692,4102,58869,4336,98,117,29311,3144,14749,2191,14711,2247,3722741,11657,217113,4058,347119,7568,639145,7853,2519364,7296,4339766,5289,311513,10450,786,416,176286,7735,67254,4693,67187,4847,93320,5548,341,240,43193,3489,21333,2825,28453,3216,3934933,11710,215332,3460,279866,8975,631482,6969,2808253,7657,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1167820,763,582993,1022,34512,3101,50,84,16245,2065,10969,1728,7248,1411,10807,1661,505,408,4816,1408,2249,762,3237,886,537674,3510,23636,939,47685,2164,93546,2166,372807,1971,584827,867,35682,3347,309,257,18372,1933,10447,1851,6554,1419,11532,1778,164,227,4127,995,3597,964,3644,1072,537613,3480,21615,756,32552,2021,85256,2217,398190,1849,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1349449,1444,673450,2568,38429,3585,288,266,20996,2508,11325,2178,5820,1384,11537,1540,22,40,6666,1382,2645,717,2204,635,623484,4527,38222,1441,58377,3159,98126,2936,428759,2510,675999,2312,42160,3159,376,322,22382,2062,11911,2199,7491,1333,11250,1768,158,177,6631,1365,2047,663,2414,755,622589,4297,36725,1358,46818,2992,95474,3037,443572,2355,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10413077,3234,5075158,4009,261524,8070,1564,547,170884,5949,51818,4003,37258,3425,122027,5999,302,284,66710,4688,33199,3106,21816,2359,4691607,9990,257307,2024,374516,7007,808558,5382,3251226,5841,5337919,3881,314456,8819,1658,668,192195,6611,66631,4400,53972,4003,156150,6892,234,164,82144,4675,40242,3859,33530,2985,4867313,10323,245079,2105,313427,7584,764981,5679,3543826,5241,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5364611,3364,2615670,4239,150379,7004,344,245,99282,5158,32623,3420,18130,2264,42170,3208,58,95,28923,2563,6544,1183,6645,1366,2423121,8601,140120,1951,208614,5560,395771,4953,1678616,4522,2748941,4345,172084,6703,628,418,107747,4834,35638,3125,28071,2902,52978,3295,177,244,33264,2446,9383,1698,10154,1588,2523879,8013,130497,2419,179640,5353,388057,4700,1825685,5300,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2537862,2815,1252885,3375,74410,3267,225,224,50797,2851,14220,2054,9168,1369,27003,2341,5,11,18008,2041,4785,1024,4205,997,1151472,4673,63588,2200,98569,3271,180909,3083,808406,3439,1284977,2723,85703,4067,480,321,55173,3262,16613,1636,13437,1627,32252,2575,21,43,21307,1835,5177,1173,5747,1094,1167022,5841,58182,1785,77598,3425,171083,2987,860159,4167,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2318621,2961,1148850,3682,80024,3918,343,275,52944,3196,15955,2171,10782,1381,14725,2005,20,41,6912,1524,4790,1107,3003,999,1054101,5336,61872,1937,94069,4167,178760,3071,719400,2989,1169771,2571,92941,3869,500,380,57258,3150,19056,1983,16127,2120,18739,2051,0,177,9314,1645,3868,1042,5557,880,1058091,4484,55338,1637,75523,3426,161682,3140,765548,3091,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3612529,3254,1761269,3706,88911,4494,856,516,55955,3794,19594,2350,12506,1564,22635,2537,105,119,11917,1597,5344,1287,5269,1040,1649723,5916,88542,2346,150947,4140,263826,3537,1146408,3486,1851260,3849,118019,4925,1287,638,71904,3683,24303,2604,20525,2031,30950,2718,106,126,17664,2130,6949,1347,6231,1174,1702291,6283,82048,2210,112245,4100,253755,3760,1254243,4027,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3760394,3299,1815900,3690,94531,4925,1278,727,61820,3727,19495,2547,11938,2102,19601,2263,118,128,12208,2004,3788,858,3487,950,1701768,6458,94728,2763,159204,5184,298078,4626,1149758,4568,1944494,3580,129084,7215,416,370,79409,4756,28403,3227,20856,2997,35059,3214,0,214,18002,2355,9747,1981,7310,1497,1780351,7642,88763,2975,124171,5564,294965,4870,1272452,5147,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1128297,1518,548428,1757,24089,2271,272,226,14904,1581,4979,1111,3934,913,10538,1873,131,140,6259,1482,2200,835,1948,599,513801,2846,23715,1122,35380,2078,73129,1466,381577,1542,579869,1372,33691,2854,343,252,17676,1942,8436,1574,7236,1310,14313,1928,13,26,9461,1632,1847,599,2992,766,531865,3097,22118,846,26285,1708,68122,1689,415340,2214,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4936544,1855,2365357,2651,149821,6365,439,259,85338,4253,35865,3465,28179,2516,47343,3255,0,203,21446,2057,13156,1712,12741,1946,2168193,7402,117784,2184,167859,5292,366991,4985,1515559,3432,2571187,2066,194086,6688,536,339,102750,5059,45879,3325,44921,3743,64468,4127,0,203,27664,2713,17007,1944,19797,2134,2312633,7808,112558,1621,132566,4906,358373,4428,1709136,4132,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5738766,1372,2758162,1824,122348,5637,170,150,81403,4771,24666,2685,16109,1970,136956,4902,805,379,86889,4673,32844,2957,16418,1986,2498858,6683,126674,1411,180933,5377,428967,4618,1762284,3340,2980604,1603,149701,6083,998,487,87295,4972,30662,2995,30746,2811,174893,6100,1153,507,116100,4298,36403,3513,21237,2378,2656010,7360,119731,1258,148042,4750,418605,4575,1969632,3694,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8180585,2787,3994283,3158,258317,6218,1176,379,169852,5397,54243,3234,33046,2796,53721,3884,127,129,32845,3110,11255,1574,9494,1279,3682245,7827,200419,2089,292978,6022,576957,4079,2611891,4134,4186302,3078,318311,7187,2478,712,196338,5101,69213,4375,50282,2939,59162,4628,302,178,31446,3368,11907,1944,15507,1869,3808829,8762,189633,1973,243681,5772,542786,5085,2832729,4231,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4493286,2695,2226162,3086,126025,5097,704,383,76149,3607,29268,2510,19904,2203,38040,3217,43,60,22183,2224,8452,1498,7362,1326,2062097,6864,108968,1991,158185,3387,348783,3471,1446161,4201,2267124,2493,145219,5296,929,423,84852,3545,33223,2889,26215,2481,51994,3614,337,248,29383,2885,11966,1594,10308,1475,2069911,5929,103481,1496,129656,4171,327115,3720,1509659,3514,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2393019,3295,1144988,3982,68219,4257,117,167,50898,3740,9327,1775,7877,1859,10949,2103,0,217,6950,1781,1596,687,2403,910,1065820,5855,65687,2760,100839,4368,166770,5173,732524,5474,1248031,3951,96925,5414,448,354,63150,4503,18313,2754,15014,2188,17629,2412,55,69,8556,1327,3331,1070,5687,1497,1133477,6726,57165,2976,79813,4056,163386,5118,833113,4343,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4963584,4544,2414301,4215,116931,5219,438,281,77010,4223,22566,2815,16917,1826,47131,4348,302,212,26877,3243,10537,1906,9415,1510,2250239,7855,123910,2833,191779,6012,375045,5537,1559505,4126,2549283,4634,158553,7217,1712,717,92780,5226,36166,2779,27895,2820,58309,4945,159,192,33652,4224,12033,1775,12465,2046,2332421,7890,111192,2368,153498,5132,358115,4338,1709616,5050,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,859328,1534,428973,2134,23812,2115,149,190,15404,1927,5486,1158,2773,760,4441,1307,59,100,1626,774,1540,704,1216,542,400720,2795,18658,1001,33908,2104,60827,1733,287327,2093,430355,1843,23964,2647,301,215,13960,1927,5320,1222,4383,1004,4569,1012,23,41,2480,830,768,365,1298,582,401822,3373,19540,1063,29554,2416,58726,1841,294002,2208,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1521245,1978,753862,2329,48358,2944,320,337,30409,2342,10772,1582,6857,1135,13779,1621,111,166,8302,1380,2594,703,2772,615,691725,3811,38123,1537,57378,2749,117717,2699,478507,2609,767383,2148,53721,3182,35,59,32912,2364,11574,1711,9200,1313,18499,2135,76,125,11706,1654,3724,1035,2993,737,695163,3671,37101,1350,45518,2547,112690,2723,499854,2046,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2429800,1210,1214411,1666,62728,4197,451,395,31479,3288,19847,2356,10951,1798,12207,1942,0,211,4380,1146,3757,1104,4070,1007,1139476,4698,59349,1106,93478,3625,199287,3421,787362,2448,1215389,1596,72112,4158,472,423,36523,2853,19923,2646,15194,1974,16883,2270,0,211,4702,1129,5433,1446,6748,1366,1126394,5227,55446,1220,80340,3320,187813,3760,802795,2873,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1133744,1431,557566,1941,24424,1904,206,232,16898,1552,3716,938,3604,731,14785,1810,0,192,9501,1518,2961,761,2323,884,518357,3152,25036,949,38476,2113,77161,1889,377684,1961,576178,1707,32130,2790,172,157,21075,2161,5609,1274,5274,1143,19257,1939,178,193,10937,1644,3901,990,4241,992,524791,3561,23552,977,29708,2439,70529,1928,401002,2148,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7377448,1623,3566444,2282,194179,8419,1445,694,128942,5656,38186,4086,25606,3035,85729,5139,200,195,47249,3570,22887,2577,15393,1997,3286536,8610,178174,2109,229726,5845,529297,5418,2349339,3932,3811004,1827,223642,6351,1916,759,137495,4788,48140,3286,36091,2635,94014,5139,371,257,51975,3645,22460,2687,19208,2374,3493348,7321,168494,1824,196923,5429,501424,4998,2626507,3977,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1681966,2490,826549,3295,55326,4646,229,221,28561,3088,13739,2115,12797,2322,6150,1368,330,308,1895,777,2153,898,1772,592,765073,5706,40463,1843,77566,3323,123495,2943,523549,4032,855417,2485,68981,4388,295,260,33891,3249,17983,2491,16812,2074,11826,1919,139,196,3466,1059,3525,953,4696,1172,774610,5017,42162,1750,61494,3263,113168,3506,557786,3053,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16410547,3217,7879694,3758,402611,10050,3650,1015,274592,8114,80498,5457,43871,3333,250609,8798,2636,753,150064,6351,65499,5060,32410,2931,7226474,13132,358101,2633,524034,10049,1313060,7838,5031279,5947,8530853,3537,475936,10319,4665,1198,296531,8061,105716,5789,69024,4292,324567,7549,2234,765,189546,5780,79084,5074,53703,3622,7730350,11974,343359,2746,440003,8470,1279510,7944,5667478,6320,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8377139,4897,4026594,5095,235481,9730,1135,648,143239,7328,48947,3925,42160,3067,58294,4470,105,128,31194,3591,11504,1687,15491,2104,3732819,11204,204622,3928,338002,8228,605529,6507,2584666,6758,4350545,4723,302682,9678,1490,623,172432,6646,65526,4615,63234,4241,82719,5226,652,743,42130,4024,17335,2354,22602,2686,3965144,10435,196906,3756,254047,7252,603313,7842,2910878,7188,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,606716,1469,311799,1771,23886,2346,209,194,16975,2104,3970,995,2732,863,3222,1044,0,161,1311,625,1327,583,584,517,284691,2630,12353,987,28517,2248,57099,1689,186722,2119,294917,1627,23623,1699,84,106,16148,1384,4435,974,2956,777,3697,928,0,161,2522,819,849,435,326,190,267597,2268,11813,835,20880,1863,46699,1957,188205,1712,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
