GEO_ID,B17020A_001E,B17020A_001M,B17020A_002E,B17020A_002M,B17020A_003E,B17020A_003M,B17020A_004E,B17020A_004M,B17020A_005E,B17020A_005M,B17020A_006E,B17020A_006M,B17020A_007E,B17020A_007M,B17020A_008E,B17020A_008M,B17020A_009E,B17020A_009M,B17020A_010E,B17020A_010M,B17020A_011E,B17020A_011M,B17020A_012E,B17020A_012M,B17020A_013E,B17020A_013M,B17020A_014E,B17020A_014M,B17020A_015E,B17020A_015M,B17020A_016E,B17020A_016M,B17020A_017E,B17020A_017M,NAME,B17020A_001EA,B17020A_001MA,B17020A_002EA,B17020A_002MA,B17020A_003MA,B17020A_003EA,B17020A_004MA,B17020A_004EA,B17020A_005MA,B17020A_005EA,B17020A_006EA,B17020A_006MA,B17020A_007EA,B17020A_007MA,B17020A_008EA,B17020A_008MA,B17020A_009MA,B17020A_009EA,B17020A_010MA,B17020A_010EA,B17020A_011MA,B17020A_011EA,B17020A_012EA,B17020A_012MA,B17020A_013EA,B17020A_013MA,B17020A_014MA,B17020A_014EA,B17020A_015MA,B17020A_015EA,B17020A_016MA,B17020A_016EA,B17020A_017EA,B17020A_017MA,state
0400000US13,5992466,19903,662050,26060,62264,5495,61023,5929,60236,5802,365453,14258,78960,4926,22687,2664,11427,1745,5330416,29569,338685,7545,381522,9907,404383,8077,2934023,18174,918211,9413,266853,5115,86739,4784,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,341294,4829,35442,3950,4111,1660,1176,708,1645,735,19289,2142,6892,1404,2149,706,180,161,305852,5137,19103,1703,16778,1401,10824,1265,171526,3813,65862,2122,16352,1083,5407,867,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1518896,8470,181327,11255,19343,3082,19398,2840,15425,3290,100402,6292,17578,2179,6245,1302,2936,820,1337569,12800,98613,3597,111211,5408,117299,4031,692715,7160,230373,4523,62169,2682,25189,2275,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8928063,27729,861423,26785,75119,5301,81766,5536,72804,5518,475865,14891,103270,5431,34128,2963,18471,2025,8066640,32878,506216,8899,544150,8301,586247,8463,4442852,21953,1397921,10218,418680,7163,170574,5902,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5421585,9532,619714,22737,63849,5432,59305,5252,52851,5230,345606,11920,66778,3765,20724,2485,10601,1733,4801871,24225,317374,5946,338278,7430,372478,7122,2595657,13890,842987,7598,241034,3925,94063,3941,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2743622,6392,255769,10761,23180,2606,17595,2340,17769,2515,151762,6659,29829,2024,9910,1504,5724,876,2487853,12030,174124,3308,184688,4455,193565,3719,1304359,8997,437971,4999,137082,3207,56064,2864,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2397801,8970,245059,11347,25278,3365,22807,3347,18969,2241,137685,6564,25378,2402,9924,1606,5018,1011,2152742,13528,160415,4405,166549,5377,166173,4715,1139433,8247,369353,4607,104955,3468,45864,2848,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3762660,6376,607102,20315,61337,4484,55790,4470,50176,3795,338241,11893,73812,4648,19713,1880,8033,1248,3155558,20054,203654,5519,216035,6347,229953,6060,1717640,12555,566778,6274,167498,3501,54000,3302,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2826824,8600,354130,17489,32660,3920,30870,3993,26363,3637,202565,10278,42477,3915,12384,1776,6811,1363,2472694,18878,159166,5111,171124,5175,177294,6306,1335155,12004,450371,7060,133934,3521,45650,3103,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232441,1946,127316,7306,8151,1271,9496,1905,7332,1305,73217,4426,19154,2413,6455,1218,3511,935,1105125,7409,59354,1815,66366,2780,72673,3224,582514,5634,233053,3862,63771,2305,27394,2373,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3254752,13246,213807,11919,13664,2213,13139,2318,13459,2015,118940,7253,35077,3264,12362,1865,7166,1298,3040945,16057,187558,4681,194003,4911,214996,5008,1661725,11231,551418,6124,164322,4050,66923,3464,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5216055,17246,432297,14876,31750,4430,31861,3759,32123,3061,238156,10008,63156,4713,22456,2335,12795,1838,4783758,22127,263657,6691,287401,6363,322330,6585,2675437,16156,870890,8174,248748,5319,115295,4872,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7658401,11112,861153,20791,80790,5072,72900,4934,68854,4760,489163,12933,99012,4460,32520,2768,17914,1850,6797248,20526,397058,5125,437616,7183,487278,7926,3641383,15897,1307478,8672,375931,4907,150504,4270,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4510979,7534,323153,10994,22785,2428,21654,2598,21558,2821,187409,6177,43494,3128,16049,1641,10204,1441,4187826,12099,279296,4010,290431,4612,303290,5049,2272881,9464,742609,5763,214560,4354,84759,3846,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1690203,4917,204331,9490,14664,2596,17475,2064,16875,2161,113717,6349,25944,2864,11291,1805,4365,1001,1485872,10167,92283,3005,108401,4455,110566,4341,777218,8479,280784,5517,88501,3255,28119,2440,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4878716,8809,556617,16585,51494,4350,51283,3846,49267,3869,302847,10357,70472,4184,21256,2040,9998,1723,4322099,16431,281496,5642,289747,6246,315406,6614,2324685,11593,778738,7680,243061,5286,88966,4727,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,909086,2888,96793,7038,7984,1909,7261,1693,5107,1156,58379,4786,13646,2033,2998,590,1418,488,812293,8092,51302,2579,54723,2816,57608,2717,417348,5251,167219,3287,47302,2042,16791,1899,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1631898,5283,148186,7859,16527,2278,14721,2285,11573,1684,81225,4678,13554,1756,5876,792,4710,1016,1483712,8822,109965,2947,113186,3185,116712,3194,788882,6254,253904,3845,73337,2248,27726,2060,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1913775,16536,196905,12039,17784,2956,17962,2886,15456,3124,106110,7653,28397,2765,7747,1264,3449,1013,1716870,19054,105398,4220,118803,4066,113022,4805,936478,12705,319824,5543,93954,3117,29391,2544,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1211579,3012,88524,6671,7835,1826,8569,2277,6156,1608,46918,3406,13225,1862,4227,1041,1594,566,1123055,7430,61027,2293,65385,3120,78093,2869,623564,5029,215563,3504,55398,2583,24025,2137,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6011646,22185,471257,19916,46630,5141,47045,4290,43977,4368,231763,10737,63814,4504,23009,2677,15019,2073,5540389,25523,336091,6281,359319,7713,401746,7959,3021397,17818,982840,8484,305158,6078,133838,5178,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1550870,11463,267756,14808,27151,3699,28399,3808,24935,3364,139056,8663,37314,3732,7540,1426,3361,843,1283114,14678,79151,3843,90503,4788,90430,4317,670786,10035,247466,5378,76276,2671,28502,2343,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12216500,35939,1265471,28880,121031,7006,111717,6721,101574,6764,659493,17115,166235,7126,69295,4753,36126,3804,10951029,44979,640112,10249,652748,10768,718850,9716,6050774,29972,1997222,15519,602700,8543,288623,7580,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6904399,17343,798010,27058,69575,5703,75781,5932,68055,6524,444651,15974,99202,5139,29048,2566,11698,1589,6106389,28654,366732,6686,393165,10058,429094,8965,3318094,18443,1136606,10295,342019,5407,120679,4164,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,632431,2556,50405,4315,4076,1030,3045,972,1540,568,29047,3212,7463,1193,2868,693,2366,681,582026,4894,45369,1669,41400,2112,41110,1768,318640,3945,95914,2398,29297,1343,10296,1329,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9239891,9653,1029100,23627,99854,6525,97655,6339,86252,5462,578714,15354,115345,5019,35068,2432,16212,1817,8210791,24798,495610,6539,535377,9846,608854,9583,4401586,16344,1530480,9190,457541,5380,181343,5187,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2763722,7173,371427,10426,37309,3355,36615,3257,31779,2378,204615,5870,43720,2672,11885,1599,5504,1100,2392295,12806,158700,4354,163876,4024,174791,4837,1273304,8111,429932,4926,142887,2942,48805,2746,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3438156,14402,427830,16312,37047,4162,37964,3818,31376,3703,241098,9138,56649,4525,16048,2096,7648,1552,3010326,19148,173681,4531,194885,6379,195471,5785,1625034,12955,591511,6865,166487,3590,63257,3528,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10045977,17138,1014213,24698,90513,6558,83518,6897,75699,5333,556009,13975,132989,4612,49242,3439,26243,2779,9031764,23003,510198,7009,555987,8909,621303,8487,4814073,17393,1753841,11893,532952,6837,243410,6580,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,834862,7093,81317,8012,6696,1770,6970,2097,5667,1466,42972,4784,12896,1776,3696,886,2420,992,753545,9890,40134,2150,44834,2527,45750,2588,420078,6799,142427,3040,43719,1993,16603,1627,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3298448,8921,369146,15386,33059,3415,32327,3755,28892,3534,207990,9401,47141,3603,13701,2020,6036,1128,2929302,16776,173323,4191,186322,5442,199488,5606,1538078,12622,598085,6750,179592,4034,54414,3571,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,713007,3029,63078,4788,5818,1449,4802,1276,4272,1235,36001,2989,7043,1124,3523,761,1619,530,649929,5785,47805,2073,47192,2642,47805,2328,338985,3823,120213,2618,33839,1276,14090,1212,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5111221,9599,648383,19713,59174,4258,65137,5028,52851,4014,359989,11762,75810,4822,24580,2302,10842,1521,4462838,20833,276129,5819,288353,6999,329173,6424,2425392,14515,820118,7613,243812,5576,79861,4253,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20508857,50301,2847885,50644,378602,12760,365006,13027,318121,14454,1398252,26864,266813,10114,82863,5433,38228,3493,17660972,64842,1319059,18371,1391520,19195,1450126,20024,9929631,39773,2584975,18858,736020,9554,249641,8587,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2619724,9101,227044,13828,25642,3486,23447,3026,19695,3007,131351,7997,16928,2221,7853,1357,2128,676,2392680,18262,216410,4467,241314,4960,233990,5654,1282491,11139,304769,4261,82438,2463,31268,2328,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,566476,1396,62653,5643,4723,1325,5258,1252,4819,1321,35953,3702,8023,1214,2759,686,1118,339,503823,5728,27601,1660,28865,1788,33734,1705,267949,4694,106939,2370,28428,1291,10307,1228,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5565765,15333,473489,21919,36834,4580,37327,3928,34079,3962,278263,12969,59011,4360,18364,2248,9611,1743,5092276,23237,326400,6142,344049,6752,354141,6202,2800978,18086,902988,9101,264703,5223,99017,4482,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5491280,14916,530481,21435,44974,4969,42947,4916,38575,4687,302326,12131,71706,4506,18317,1973,11636,1965,4960799,23824,314328,6711,333887,7551,323001,6832,2740222,16320,909230,8356,244624,5338,95507,4569,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1642925,4273,299740,13724,30763,2907,27389,3596,19998,2971,172073,8508,35119,2763,10517,1560,3881,944,1343185,14799,70812,3084,81042,3773,91947,4406,690040,8943,291781,4308,87264,2662,30299,2502,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4828766,10946,443571,15426,35646,4168,35402,3902,30918,2876,252225,8948,57023,3822,20963,2051,11394,1495,4385195,17414,267407,5319,292300,5136,315700,5782,2369385,10795,810285,5981,234996,4140,95122,3588,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,516417,3192,55631,5791,5087,1390,5328,1465,4369,1402,30705,3353,7493,1199,2046,792,603,388,460786,5909,31907,1480,38027,2041,32747,2002,247867,3653,81004,3192,20716,1717,8518,1741,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2191817,25611,931318,25834,75111,4765,75961,5714,88767,6905,466945,16694,147705,7677,55568,4173,21261,2823,1260499,29966,45130,4565,64481,5568,77249,5754,691516,20253,255516,8605,95237,6233,31370,3957,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
