GEO_ID,B24082_001E,B24082_001M,B24082_002E,B24082_002M,B24082_003E,B24082_003M,B24082_004E,B24082_004M,B24082_005E,B24082_005M,B24082_006E,B24082_006M,B24082_007E,B24082_007M,B24082_008E,B24082_008M,B24082_009E,B24082_009M,B24082_010E,B24082_010M,B24082_011E,B24082_011M,B24082_012E,B24082_012M,B24082_013E,B24082_013M,B24082_014E,B24082_014M,B24082_015E,B24082_015M,B24082_016E,B24082_016M,B24082_017E,B24082_017M,B24082_018E,B24082_018M,NAME,B24082_001MA,B24082_001EA,B24082_002MA,B24082_002EA,B24082_003EA,B24082_003MA,B24082_004MA,B24082_004EA,B24082_005EA,B24082_005MA,B24082_006MA,B24082_006EA,B24082_007MA,B24082_007EA,B24082_008EA,B24082_008MA,B24082_009EA,B24082_009MA,B24082_010EA,B24082_010MA,B24082_011EA,B24082_011MA,B24082_012MA,B24082_012EA,B24082_013MA,B24082_013EA,B24082_014EA,B24082_014MA,B24082_015MA,B24082_015EA,B24082_016EA,B24082_016MA,B24082_017MA,B24082_017EA,B24082_018MA,B24082_018EA,state
0400000US13,40628,282,40402,346,39353,1040,55051,3719,41540,1191,41887,748,43318,3754,62495,3652,30253,1991,30500,242,28646,612,28207,620,36629,2747,36465,1501,35567,899,37840,1848,57103,3845,16843,1075,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,44758,1552,41433,732,40755,735,62422,12435,51215,2509,61108,1754,51987,2247,62277,3989,35610,2596,35030,1298,31732,568,31545,584,39055,6764,38500,3118,41909,4460,43927,4739,52173,3226,20750,2097,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,37166,990,35831,915,34916,1265,50205,2906,41451,2592,42505,3340,44176,4524,66068,5123,31990,3609,22626,878,21932,551,21791,578,24266,3646,27966,4357,30097,5665,32112,3272,47216,2298,12495,2163,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,46587,395,45901,465,45255,520,60500,1465,48124,2348,60868,1026,60699,1747,62226,1951,31219,701,31698,210,30326,229,30204,234,40232,3774,38275,1607,41997,1294,42608,2312,55138,2869,17752,1445,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,42370,492,42419,657,42140,367,56857,7128,43781,4012,46243,1578,44765,4460,61334,1601,30474,1440,28908,550,27323,439,27326,451,27199,4699,35167,1053,32767,1402,34367,1831,52422,2678,13388,2006,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,42475,754,41981,330,41599,342,55675,4978,44185,2990,48680,2334,55355,2180,57414,4645,33176,3119,30345,337,28613,752,28552,775,30427,3986,33649,2013,37498,2108,45110,3003,52384,3976,15882,1737,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,41468,339,41410,431,40979,476,60070,9744,41461,2371,43257,1963,41976,2393,56587,7503,31659,1912,29182,862,26949,560,26836,567,31546,2589,32758,2298,35640,1610,36573,1921,47142,2437,17185,1346,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,39685,778,39822,749,38863,941,55496,6162,39912,2794,40281,1635,41494,1430,59748,3253,27195,3824,27723,587,26228,379,26128,386,31058,3883,32524,1555,34771,2161,36025,1288,49170,2716,16625,1652,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41639,533,41976,597,41338,630,60459,3206,42327,4408,39949,2482,47434,4577,58616,5418,30328,4207,26459,397,24694,651,24517,648,31157,2951,31992,1612,35801,1541,37215,2929,51212,5711,15465,2104,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,40263,844,40168,965,38753,1867,52253,2912,47750,9872,44471,2798,46927,3842,61282,2685,27297,2259,30727,457,27380,891,27179,759,35359,6378,36154,1728,35739,2457,42085,2436,56258,4239,17098,2567,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,51563,343,47008,820,46197,821,61858,2514,60042,3464,56138,1607,55019,3531,97509,3496,31886,1815,40911,327,32519,808,32375,552,40636,3026,48278,1785,50593,1046,48973,2757,89557,2801,20360,1342,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,52479,635,52073,345,51611,363,72296,5362,51565,1312,66946,1838,68511,4557,67584,5645,37838,2944,39650,706,36115,477,35925,485,49508,6723,45916,1014,49176,2386,54855,2461,56747,2727,22482,1793,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42185,251,42063,270,41672,274,56267,2445,42554,2048,50441,1201,56328,1560,67120,2831,29325,2836,29105,492,26860,292,26767,299,31611,1061,35043,934,37143,1427,45720,2187,55453,2412,16867,1102,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,46972,455,46572,534,45822,548,60770,1309,48987,2905,52029,1171,55001,2481,60909,2599,35879,1435,34462,591,31600,330,31458,340,38814,3934,39762,1510,42262,1173,48237,2352,50518,3687,21687,871,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,36876,617,36419,736,36015,795,50014,6465,41382,5063,37636,3031,40954,2350,53450,4817,27358,3952,26469,531,23609,1017,23324,1023,34761,3750,33156,2113,30202,1781,34089,1851,47841,6226,14761,2374,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40424,298,40485,404,40122,516,51895,1516,39318,2363,43869,2170,41327,1544,60705,1818,29509,2455,30059,304,27274,374,27157,358,35010,5674,34725,1418,36620,1016,33044,1419,50119,2727,15978,1356,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,36395,831,35688,1015,34287,1714,48887,6488,33032,5952,40233,2791,44510,4991,56893,8740,30476,3304,26586,720,24797,919,24407,968,36593,10699,31114,1189,30896,2071,37039,3923,39774,4791,16161,2802,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,42234,635,41397,620,40841,676,60123,9456,46332,3575,50110,2418,47364,4841,61130,2319,36239,1705,30193,423,27482,723,27398,637,35368,7492,35464,1431,36858,1802,36725,1435,45405,5167,16531,1713,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,39548,1322,37645,1393,37111,645,61823,3869,34141,2650,57253,5784,53173,2635,54744,6133,31083,1775,31055,301,30034,662,29769,851,40916,9070,37557,3518,46424,1923,46267,3245,57569,9285,16812,2023,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,50293,462,50462,573,50254,648,57205,12345,49655,3787,51057,1285,43265,7139,65146,3969,40211,3657,33677,1586,31145,741,30956,763,40108,8089,39181,3843,41388,1301,42693,4313,57802,4643,21983,4946,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,52376,509,51809,366,51284,393,70416,4247,50869,1684,62644,3356,67776,2613,71254,3777,37454,3891,37272,386,34288,784,33945,809,43584,6381,43159,2378,51025,1081,55618,1239,62981,4051,20003,1429,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,34924,1221,31783,693,31454,729,46215,8814,36195,3113,38928,3040,41964,2380,66936,5588,25089,2356,26679,694,21942,662,21622,646,35695,6040,31011,1224,31635,1831,38799,2886,51693,1555,17750,3401,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,46333,357,44145,943,42382,386,60034,4050,46151,1624,61570,689,63607,2207,63028,2802,31234,547,35825,271,31790,208,31613,207,43411,4437,41115,500,50021,922,51425,1066,57297,2175,20346,753,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,39046,682,39035,889,37729,824,51965,1534,44103,2815,41146,681,43707,2783,60031,3482,25874,741,30169,265,27278,346,27055,329,36308,1605,36929,1134,36400,1012,37780,1057,52914,3715,15823,976,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,45544,1256,44497,2099,43207,2194,64458,14018,41651,7420,46843,3503,50867,4874,51906,8159,45416,5664,31981,531,30502,686,30355,719,36606,7256,34480,3027,36255,3368,40412,3397,47600,3446,25098,5185,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,42146,203,41754,232,41332,238,60143,3761,43022,1850,50718,747,50546,1280,67973,3743,29351,2125,30019,266,26959,249,26858,257,35228,3197,35053,770,38170,1017,45137,1521,57526,3588,14607,1218,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,39184,1083,38139,1568,37115,653,51514,1749,31592,1769,39580,1889,41182,1319,58638,3653,31743,1134,27121,397,25480,477,25345,500,30969,1757,30418,1333,32096,993,35302,753,45486,2730,15301,1591,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,41382,509,40787,541,40103,816,56007,5408,42373,3718,55553,2845,51654,2363,68455,6210,31382,1516,30533,333,27528,755,27170,527,38296,5375,37732,1602,41052,2035,39853,2466,51207,4580,17041,1389,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,45078,410,43250,783,42282,269,60895,1123,47278,1641,52179,834,56037,1213,62981,2171,32133,924,31509,187,29834,447,29652,482,37419,5406,37495,904,41445,713,46039,1008,51605,1469,17900,1340,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,46801,1377,44304,2909,42203,1389,67435,9555,48543,5462,58882,15863,62985,8287,65892,10043,34656,5726,33095,1903,29566,1551,29373,1682,50284,40588,40732,3646,52214,4825,54164,8441,55274,9848,19442,4433,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,37392,879,37102,672,36358,670,53587,5096,42146,2135,41034,1438,40668,1747,55235,3356,26593,1788,26932,370,25267,499,25200,513,30061,5289,30614,1307,33070,2331,37311,1209,50607,2749,16625,1274,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,40352,662,38794,1745,37465,1364,62530,5889,45097,6031,38581,2146,45666,4088,61362,1503,41580,2823,28666,734,25834,826,25724,898,27153,4352,35292,3419,32536,3766,36694,2214,41016,3310,20590,3563,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,37222,332,36464,383,36068,385,60256,6315,45168,2886,41575,1540,42979,3834,65228,4593,31215,811,29185,533,27037,310,26956,312,32482,8224,33758,2143,36033,1273,38201,1088,50659,2884,19390,2706,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,40999,185,40708,224,40254,243,62228,2616,42684,2115,48083,1161,47706,1800,61157,1135,30772,557,30213,190,27645,450,27442,324,36107,1858,36281,778,40291,893,41535,724,51803,1387,16704,573,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,42260,483,41281,452,40301,483,70266,7955,51612,2658,44541,3361,48122,5089,65217,3474,32195,3682,25450,439,24072,913,23864,925,30441,8072,30533,1074,27482,2320,36778,1808,48852,5188,12394,2226,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,39966,1450,39538,1701,38449,1727,50460,5155,45271,5472,46679,2253,51205,3125,55947,14261,25678,2543,30939,873,26492,1131,26345,1150,30519,4510,37360,2111,41844,3958,46989,3646,59774,9587,16418,3048,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,49472,671,45881,507,45154,650,61589,1324,52597,2571,47066,1125,48685,3102,93082,2656,31057,1144,33866,733,29996,501,29483,708,40939,2363,40516,742,42054,731,43194,2073,86041,3109,19703,1295,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,50808,394,50252,457,49345,1058,62673,5061,49304,2823,61624,1741,56441,1799,65412,2275,32285,2245,34848,664,31572,351,31416,353,40142,3945,41554,1075,45579,1386,45377,1642,55136,3328,20579,1141,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,39191,1844,38299,2078,37515,1828,53306,8804,34894,3069,36701,1999,41824,1590,66568,6339,26918,4003,26421,670,24065,1214,23937,1235,29658,9798,29659,2934,28582,2399,33498,2713,55838,6086,16969,2639,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,43657,753,42945,828,42389,397,55422,3788,45167,2052,51901,938,50612,1461,58027,3504,31802,812,31029,265,28955,652,28809,668,32297,2765,36533,747,40198,1093,41835,871,56386,3933,16960,1657,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,45644,1604,45379,2122,44342,2803,60772,17472,36907,5029,48202,5863,49105,3849,60775,6114,38889,5721,30208,1100,25945,994,25704,911,41263,18327,31761,5912,39638,4889,47146,3184,32894,9009,19502,5629,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17457,435,16954,310,16746,300,21547,2021,16482,1854,16351,808,30937,927,50698,10405,11499,707,17959,515,16455,420,16359,434,21719,4684,17262,1646,19043,1422,25985,1471,34493,10802,9338,1044,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
