GEO_ID,B05003I_001E,B05003I_001M,B05003I_002E,B05003I_002M,B05003I_003E,B05003I_003M,B05003I_004E,B05003I_004M,B05003I_005E,B05003I_005M,B05003I_006E,B05003I_006M,B05003I_007E,B05003I_007M,B05003I_008E,B05003I_008M,B05003I_009E,B05003I_009M,B05003I_010E,B05003I_010M,B05003I_011E,B05003I_011M,B05003I_012E,B05003I_012M,B05003I_013E,B05003I_013M,B05003I_014E,B05003I_014M,B05003I_015E,B05003I_015M,B05003I_016E,B05003I_016M,B05003I_017E,B05003I_017M,B05003I_018E,B05003I_018M,B05003I_019E,B05003I_019M,B05003I_020E,B05003I_020M,B05003I_021E,B05003I_021M,B05003I_022E,B05003I_022M,B05003I_023E,B05003I_023M,NAME,B05003I_001EA,B05003I_001MA,B05003I_002EA,B05003I_002MA,B05003I_003MA,B05003I_003EA,B05003I_004MA,B05003I_004EA,B05003I_005MA,B05003I_005EA,B05003I_006MA,B05003I_006EA,B05003I_007EA,B05003I_007MA,B05003I_008MA,B05003I_008EA,B05003I_009MA,B05003I_009EA,B05003I_010MA,B05003I_010EA,B05003I_011MA,B05003I_011EA,B05003I_012EA,B05003I_012MA,B05003I_013EA,B05003I_013MA,B05003I_014MA,B05003I_014EA,B05003I_015MA,B05003I_015EA,B05003I_016MA,B05003I_016EA,B05003I_017MA,B05003I_017EA,B05003I_018EA,B05003I_018MA,B05003I_019MA,B05003I_019EA,B05003I_020MA,B05003I_020EA,B05003I_021MA,B05003I_021EA,B05003I_022MA,B05003I_022EA,B05003I_023EA,B05003I_023MA,state
0400000US13,1001472,3345,522986,4311,189109,3252,178037,3534,11072,2368,2613,1460,8459,2110,333877,3066,121099,5674,212778,5619,52677,4161,160101,6406,478486,4969,177714,3423,169006,4211,8708,2115,1113,646,7595,1985,300772,3351,124405,4805,176367,4650,50661,3948,125706,4873,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,150125,-555555555,76821,380,28474,379,27970,613,504,552,0,187,504,552,48347,-555555555,42555,1160,5792,1160,3638,927,2154,868,73304,380,27571,380,27305,521,266,339,0,187,266,339,45733,-555555555,39017,1467,6716,1469,3752,984,2964,1089,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,15
0400000US16,213619,555,109308,2080,40341,1568,39072,1619,1269,717,0,201,1269,717,68967,1183,39467,2257,29500,2285,8605,1760,20895,2345,104311,2106,40991,1517,39638,1597,1353,756,111,140,1242,745,63320,1173,37729,2097,25591,2014,8925,1840,16666,2227,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2206927,1564,1130269,2799,364064,1588,350864,2283,13200,2233,2686,1060,10514,1968,766205,2092,370467,7967,395738,8002,143871,6136,251867,8551,1076658,2712,350098,1724,337044,2848,13054,2194,2439,905,10615,1942,726560,1824,368993,7120,357567,7027,135000,5268,222567,6914,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,461618,1780,239051,3118,91522,2671,86704,2749,4818,1314,962,503,3856,1191,147529,2072,78299,3388,69230,3387,20084,2249,49146,3566,222567,2684,82125,2340,77298,2672,4827,1321,1198,630,3629,1351,140442,1815,79573,3534,60869,3467,17260,1860,43609,3692,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,185746,1391,96631,2114,37625,1791,35307,1974,2318,873,412,274,1906,834,59006,1631,30626,2085,28380,2366,9229,1416,19151,1929,89115,1796,33762,1702,32010,1632,1752,824,167,168,1585,794,55353,1402,29840,2206,25513,1922,9028,1640,16485,1897,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,345510,919,178278,2092,67377,1585,65030,1713,2347,850,373,321,1974,771,110901,1700,58559,2718,52342,2469,15914,2036,36428,2542,167232,1989,63689,1563,61109,1652,2580,699,700,391,1880,616,103543,1275,61420,2800,42123,2573,12486,2040,29637,2577,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,155163,2309,84808,2643,31575,1686,28618,1851,2957,892,863,656,2094,695,53233,2045,23519,1952,29714,2040,5987,1315,23727,2309,70355,2183,29101,1757,27289,1831,1812,693,982,606,830,409,41254,1911,19740,2288,21514,1834,6820,1368,14694,1857,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,243620,2482,132043,3272,40404,2459,36627,2432,3777,1121,278,246,3499,1104,91639,2368,39877,2900,51762,3033,12793,2020,38969,3369,111577,2890,32702,2103,29519,2173,3183,767,363,334,2820,715,78875,2031,41014,2903,37861,2517,12887,1742,24974,2436,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,21899,892,12412,1268,5188,1222,5085,1247,103,220,103,220,0,175,7224,888,5622,971,1602,690,955,578,647,365,9487,991,2574,728,2336,682,238,272,0,175,238,272,6913,613,5202,887,1711,598,1152,552,559,343,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,612709,502,318264,1848,105779,1676,93111,2862,12668,2541,2945,1331,9723,2200,212485,986,72235,4203,140250,4392,42517,3205,97733,5224,294445,1906,99073,1713,89545,2500,9528,1795,1327,645,8201,1607,195372,978,67564,4454,127808,4441,47970,3385,79838,4754,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,811292,150,404244,1193,129387,1067,118318,2875,11069,2552,2145,875,8924,2320,274857,323,159207,5607,115650,5552,46347,3507,69303,5056,407048,1172,122116,1069,113301,2125,8815,1731,2554,861,6261,1708,284932,321,172633,4826,112299,4836,58051,4116,54248,4020,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,504398,804,258901,2215,94422,1981,89908,2165,4514,1003,1287,649,3227,727,164479,1354,109299,3380,55180,3538,15068,1831,40112,3149,245497,2316,87013,1924,82060,2382,4953,1219,1335,540,3618,1015,158484,1376,108606,2990,49878,2989,16423,1745,33455,2854,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,296666,938,153833,2283,56423,1780,53307,1876,3116,940,1153,533,1963,853,97410,1675,46898,2407,50512,2501,12845,1782,37667,2539,142833,2212,57133,1897,53864,2025,3269,881,1253,543,2016,728,85700,1406,44880,2534,40820,2298,13330,1946,27490,2475,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,86035,3238,45124,3295,14340,1759,13293,1815,1047,609,278,283,769,523,30784,2420,15094,2168,15690,2084,3664,1071,12026,1921,40911,2352,16106,1919,15154,1936,952,501,76,142,876,481,24805,1380,14183,1943,10622,1584,2913,997,7709,1499,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,255803,2366,129512,2884,47024,2567,44134,2858,2890,1047,261,337,2629,1026,82488,2530,51673,3502,30815,2285,10210,1841,20605,2574,126291,3151,47004,2163,44493,2211,2511,911,602,399,1909,824,79287,2292,49220,2940,30067,2586,9940,1759,20127,2287,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,38933,616,19568,1225,7068,946,6485,990,583,478,0,174,583,478,12500,924,10209,1390,2291,881,1072,548,1219,850,19365,1179,7534,926,7037,1048,497,478,38,68,459,478,11831,922,10266,1114,1565,585,604,430,961,420,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,209917,624,110595,1866,42543,1567,39955,1665,2588,882,919,517,1669,820,68052,1031,28131,2346,39921,2338,13045,1625,26876,2414,99322,1904,39996,1654,38162,1700,1834,654,355,270,1479,635,59326,1119,27442,2003,31884,1930,9934,1475,21950,1891,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,864663,-555555555,439212,1372,143774,1096,135387,2171,8387,1846,1420,797,6967,1714,295438,583,136715,4202,158723,4148,53229,3795,105494,5161,425451,1372,137725,1096,132089,1724,5636,1253,940,434,4696,1141,287726,583,136703,4683,151023,4744,60161,3898,90862,4789,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,50393,1243,25271,1161,7867,950,7391,947,476,403,193,282,283,314,17404,1006,10704,1504,6700,1421,2938,900,3762,1077,25122,1268,8613,1014,8576,1011,37,58,26,52,11,27,16509,766,10375,1327,6134,1225,3945,1215,2189,773,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1840433,-555555555,922543,879,271585,861,246434,2973,25151,2932,4910,1383,20241,2886,650958,206,286550,8917,364408,8929,161374,5424,203034,8071,917890,879,261699,861,237501,3015,24198,2990,4398,1341,19800,2632,656191,204,287640,7026,368551,6988,182772,5517,185779,6412,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1018344,-555555555,507577,2487,150474,2333,147287,2548,3187,1034,560,439,2627,944,357103,1255,289402,4350,67701,4362,24441,2807,43260,3726,510767,2486,143321,2496,138780,2880,4541,1655,1152,1054,3389,1249,367446,521,296426,5027,71020,5031,26487,3098,44533,4136,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3811654,476,1882307,2191,526667,1777,485349,4629,41318,4293,8661,1702,32657,4051,1355640,1683,689927,14242,665713,13958,268179,9457,397534,11668,1929347,2136,505934,1781,466799,4027,39135,4019,7915,2068,31220,3668,1423413,1226,723339,10619,700074,10601,348074,10400,352000,9910,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,962466,2657,495806,5063,190984,3908,178584,3831,12400,2128,2153,980,10247,2315,304822,3542,113102,5659,191720,5907,44776,3575,146944,5576,466660,4827,179319,3847,166301,4402,13018,2371,3318,1306,9700,2136,287341,2403,113673,5186,173668,5023,47742,3829,125926,5813,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,26479,431,14014,1105,4084,757,3458,852,626,478,626,478,0,161,9930,1027,6502,1335,3428,1231,1792,1065,1636,763,12465,1132,4826,757,4571,723,255,258,75,119,180,272,7639,866,5723,845,1916,663,803,498,1113,452,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,436762,1528,222620,3023,80893,2267,76378,2425,4515,1194,1284,689,3231,978,141727,1688,96639,3483,45088,3054,16343,1998,28745,2460,214142,2823,77533,2065,73895,2509,3638,1412,1364,739,2274,1170,136609,1803,98298,2791,38311,2610,15386,1870,22925,2139,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,417708,-555555555,218621,2091,84636,1384,81867,1513,2769,725,633,424,2136,565,133985,1267,68344,3527,65641,3537,14078,1817,51563,3338,199087,2092,80141,1318,77054,1686,3087,1040,342,211,2745,983,118946,1382,68439,2545,50507,2414,13310,1467,37197,2088,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,540924,-555555555,280848,2048,99368,1845,96067,2472,3301,1511,246,197,3055,1513,181480,1168,94831,4400,86649,4156,26015,2867,60634,4544,260076,2047,93590,1871,90636,2184,2954,1146,438,246,2516,1124,166486,1110,91870,3574,74616,3832,22811,2850,51805,3822,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,938428,1252,478633,2255,167312,1940,158371,2540,8941,1684,2262,772,6679,1645,311321,1660,209458,5720,101863,5810,36709,3590,65154,5147,459795,2004,155369,1556,146178,2129,9191,1911,2513,940,6678,1570,304426,1306,211664,6006,92762,5850,42953,4493,49809,4548,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,163346,578,81676,868,26644,591,23836,1196,2808,1063,661,380,2147,989,55032,725,26331,2843,28701,2791,13930,2214,14771,2509,81670,848,25556,633,23928,920,1628,789,373,451,1255,692,56114,686,27938,2374,28176,2318,13704,1939,14472,2466,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,285990,942,152378,2789,51863,2604,47257,2549,4606,1958,398,266,4208,1933,100515,2517,42886,3349,57629,2958,14836,1938,42793,3052,133612,2802,48487,2341,44867,2148,3620,1290,444,401,3176,1297,85125,1868,41205,2917,43920,2586,14833,2200,29087,2456,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31278,818,17097,1516,5633,1090,5362,1108,271,189,83,88,188,157,11464,1206,6985,1120,4479,1087,1238,528,3241,1059,14181,1459,6181,1183,5496,1226,685,789,16,27,669,776,8000,967,5276,1049,2724,794,905,481,1819,609,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,361203,2416,190570,3253,72224,3153,65887,3357,6337,1735,871,489,5466,1680,118346,2529,45632,3735,72714,3488,13834,1823,58880,3531,170633,3321,70792,2557,63973,2672,6819,2015,961,544,5858,1966,99841,2234,41686,3349,58155,3096,14534,1922,43621,3271,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11158751,144,5619794,5369,1860795,5295,1761999,10622,98796,8227,9869,2059,88927,8385,3758999,2837,2236159,21858,1522840,21676,439776,12316,1083064,22857,5538957,5354,1786208,4748,1694480,7791,91728,7185,10448,2311,81280,6445,3752749,2847,2264788,17768,1487961,17066,484157,12424,1003804,17426,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,434290,-555555555,223150,1645,83624,1313,78552,1637,5072,1324,824,596,4248,1440,139526,1189,68476,3134,71050,3065,20091,2206,50959,3164,211140,1646,78951,1415,76031,1628,2920,1030,84,100,2836,1019,132189,874,64137,3333,68052,3259,20575,2155,47477,3329,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11932,812,5504,817,1593,500,1462,476,131,152,37,56,94,149,3911,869,2953,845,958,486,639,351,319,267,6428,845,2008,565,1864,505,144,211,144,211,0,157,4420,585,2983,560,1437,475,906,367,531,334,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,790662,1672,407865,3295,134327,3136,121706,3655,12621,2407,1331,762,11290,2309,273538,2553,112360,6116,161178,5549,57364,4358,103814,5640,382797,3542,122687,2886,111346,3007,11341,1926,2498,1149,8843,1661,260110,2281,101234,5388,158876,4920,58299,4113,100577,5639,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,940792,-555555555,484159,1885,176313,1748,166141,2723,10172,2303,1267,921,8905,2081,307846,855,156642,5195,151204,5120,37169,3112,114035,4923,456633,1884,173022,1711,161813,2839,11209,2268,1436,723,9773,2110,283611,883,153966,5258,129645,5205,39064,3579,90581,5300,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22807,1672,11416,1297,3787,949,3787,949,0,200,0,200,0,200,7629,1143,5506,1349,2123,780,593,310,1530,739,11391,1192,3424,751,3424,751,0,200,0,200,0,200,7967,1164,5345,1145,2622,764,1585,605,1037,555,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,397847,619,203678,2362,76320,2025,73523,2362,2797,1107,993,482,1804,902,127358,1202,76961,3251,50397,3190,12533,1621,37864,3132,194169,2330,75209,1909,72395,2033,2814,870,414,263,2400,875,118960,1291,76138,2589,42822,2586,15393,1797,27429,2341,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,58122,-555555555,30468,1576,9938,1207,9750,1183,188,150,0,201,188,150,20530,1214,14394,1771,6136,1561,1331,674,4805,1515,27654,1574,9942,1149,9898,1151,44,76,0,201,44,76,17712,1178,13942,1442,3770,1130,590,409,3180,1085,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3306460,4712,1575914,5437,342872,4769,341558,4835,1314,783,193,188,1121,773,1233042,2270,1196740,4538,36302,3841,17409,2850,18893,3141,1730546,5266,308307,4986,307276,5057,1031,626,86,143,945,606,1422239,2269,1374265,4913,47974,4766,25806,3164,22168,3223,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
