GEO_ID,B19216_001E,B19216_001M,B19216_002E,B19216_002M,B19216_003E,B19216_003M,B19216_004E,B19216_004M,B19216_005E,B19216_005M,B19216_006E,B19216_006M,B19216_007E,B19216_007M,B19216_008E,B19216_008M,B19216_009E,B19216_009M,B19216_010E,B19216_010M,B19216_011E,B19216_011M,B19216_012E,B19216_012M,B19216_013E,B19216_013M,B19216_014E,B19216_014M,B19216_015E,B19216_015M,NAME,B19216_001EA,B19216_001MA,B19216_002MA,B19216_002EA,B19216_003EA,B19216_003MA,B19216_004EA,B19216_004MA,B19216_005MA,B19216_005EA,B19216_006MA,B19216_006EA,B19216_007MA,B19216_007EA,B19216_008EA,B19216_008MA,B19216_009EA,B19216_009MA,B19216_010MA,B19216_010EA,B19216_011MA,B19216_011EA,B19216_012EA,B19216_012MA,B19216_013EA,B19216_013MA,B19216_014EA,B19216_014MA,B19216_015EA,B19216_015MA,state
0400000US01,24867437700,764741454,13515082200,559423413,10283111600,517835914,7865078100,467623627,2418033500,184191669,3231970600,278527509,2911870400,278201519,320100200,73265206,11352355500,490271245,9494098100,413062978,4953469400,233879942,4540628600,311881964,1858257400,221327636,1689435000,217307244,168822500,45815100,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,5137182600,303197490,3004762900,229789031,1974966600,201869723,1554250500,194647546,420716100,83981593,1029796300,167202932,933934700,148415560,95861600,69333524,2132419600,233659533,1414149000,192408516,1027684400,188629774,386464600,56103539,718270600,140328566,621567900,127309657,96702800,52941812,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,46175726500,1212207109,24133427700,749426921,15713002400,712017911,11808252200,646109679,3904750200,285261467,8420425300,519266772,7232190000,466470404,1188235300,234672407,22042298900,839510271,15524801100,603315735,8893630800,428279260,6631170300,443966018,6517497800,539702880,5357919200,487288649,1159578600,191210393,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,14879796700,690772016,7845883400,556019028,5888444900,463641391,4119892500,317822437,1768552300,297168733,1957438600,268456271,1646733400,210519993,310705200,160009618,7033913200,407600036,5633086700,345805054,3145850200,255099574,2487236500,242759456,1400826600,181696069,1254045300,180551457,146781300,57120702,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,286489580100,2977948711,155451233300,2383146755,93033620700,2212293243,71904693100,2050490556,21128927600,940505048,62417612600,1616585375,56631076000,1505545676,5786536600,509735069,131038346800,2089222144,88978064000,1682649163,52539515900,1218687499,36438548000,1019828055,42060282800,1282872732,36286403300,1210533236,5773879600,438197637,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,46004464400,1006667095,25495955800,797863613,15508139200,699450444,12186369000,676595488,3321770200,394024009,9987816500,615952901,9307930600,617661981,679885900,162466168,20508508600,730470342,13499533500,586683444,8271322200,535157715,5228211300,281499357,7008975100,520576563,6483212700,515681919,525762400,112139050,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,29965229800,852593770,15008807500,736062783,10190280700,592279847,7595651000,553448716,2594629700,272389331,4818526800,562986717,4259242500,510985164,559284200,175862024,14956422400,637225325,11031619000,552567242,6082871100,366477376,4948747900,429669297,3924803400,358131451,3253271400,317933482,671532000,196947279,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,6536378800,566699188,2965581800,252301996,2013079900,211669671,1461341500,190989093,551738300,98073363,952501900,178788309,817678400,171374041,134823500,53920033,3570797100,489320003,2641398600,424898881,1466308200,186691938,1175090400,378601403,929398500,206794069,844172300,201341129,85226100,28797002,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,15086135400,695215565,7833600000,571997898,4275448400,488101617,3528608400,457944684,746840000,213600893,3558151600,398755999,3337289800,381861252,220861800,112626953,7252535400,431013108,5234741000,333321889,4117723100,325132815,1117017800,192155784,2017794400,266422525,1917255700,252025338,100538700,48574593,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,137602856400,2192185296,71926594800,1891234465,48000497200,1519090575,32953425600,1251904839,15047071600,759259630,23926097600,1218142303,19313970000,864940241,4612127600,858033250,65676261600,1392901072,48736717500,1109467226,25008805300,789213596,23727912200,848586983,16939544000,726158452,13288963100,656057429,3650580900,371644599,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
