GEO_ID,B19049_001E,B19049_001M,B19049_002E,B19049_002M,B19049_003E,B19049_003M,B19049_004E,B19049_004M,B19049_005E,B19049_005M,NAME,B19049_001EA,B19049_001MA,B19049_002MA,B19049_002EA,B19049_003MA,B19049_003EA,B19049_004EA,B19049_004MA,B19049_005EA,B19049_005MA,state
0400000US01,48123,768,25645,2270,51521,1040,58395,1412,38450,931,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,73181,2628,39990,5541,73354,5635,86421,4040,59877,3049,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,56581,516,32519,2074,60862,989,67312,1055,46064,853,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,45869,760,27245,1911,50779,1031,52872,1731,35966,827,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,71805,294,37429,1367,76371,542,85128,577,51665,480,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,69117,780,39936,1403,74843,1334,82597,1567,50161,999,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,74168,1345,36186,3704,76481,1699,93953,2467,52604,1479,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,62852,2464,30533,6991,61401,2186,79762,3201,52177,2641,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,82372,2651,39449,6976,100018,6046,80536,4332,59086,4325,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,52594,364,31013,1090,56726,595,62151,496,42686,482,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,56183,572,34268,3206,58978,1656,67602,1472,41436,864,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,77765,1795,40548,6501,81245,1627,91403,3228,62572,2872,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,52225,871,29266,3627,59497,2579,61543,1728,41741,1514,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,62992,544,30353,1537,69822,983,77169,918,44498,641,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,54181,658,27371,2253,60575,772,66873,1281,40010,798,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,58570,851,33468,3047,66559,1214,71299,1272,40740,1033,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,56422,702,31938,2234,62415,1546,69482,1509,42434,1047,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,48375,630,27774,2946,54778,1519,57184,1263,36161,915,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,46145,634,24524,3299,50901,995,55101,1341,34880,993,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,56277,1168,33621,4908,65378,1950,66483,1893,40094,1775,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,80776,707,42080,2575,84121,2207,97863,1893,56296,1226,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,77385,907,41770,2805,88204,1470,96586,1888,47254,1156,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,54909,440,31464,1161,60447,680,67001,688,42097,460,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,68388,658,37321,2030,78011,1237,82462,1389,46203,761,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,43529,855,20913,2386,47551,1856,50818,1076,34224,1329,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,53578,629,30403,2004,61078,802,62960,1364,40783,813,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,53386,1427,25368,2810,62141,1987,61328,1696,40452,1651,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,59970,1014,33172,3260,66705,1387,72157,1516,42488,1412,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,58003,947,37643,4549,61255,1102,66270,1574,45830,1822,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,73381,1694,45213,6214,80071,3641,88664,3433,49874,1711,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,80088,672,35648,2524,86472,1325,98073,1612,52620,1041,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,46744,1195,29469,3945,50072,2013,53807,1519,39573,1514,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,64894,507,32960,1478,72185,829,77656,878,44994,745,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,52752,510,30406,1056,57616,1285,62474,868,40070,642,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,61843,1052,31916,5714,72567,3769,76412,2405,41237,2534,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,54021,411,30126,1017,60752,563,65835,744,40297,510,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,50051,575,29453,2110,55215,1049,58520,1126,38364,703,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,60212,796,31181,2025,67335,1735,70957,1100,46222,1144,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,59195,443,27815,1731,67427,1009,73158,765,40083,494,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,63870,1861,30618,12362,69135,3062,80090,3369,39893,2109,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,50570,532,27574,1922,53245,1426,58932,1800,41256,880,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,56521,1314,36290,5457,64405,1931,65845,2792,40239,2246,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,51340,410,31627,1378,55930,963,59988,918,39773,838,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US48,59206,490,29715,1392,62222,570,71091,613,42937,655,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US49,68358,1229,38115,3199,72313,1268,82777,2126,51687,1449,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US50,57513,2088,32226,10998,62784,2970,70395,2852,42932,2043,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US51,71535,544,35401,1620,76538,1105,86085,1131,52594,1035,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US53,70979,583,40460,1788,78631,1631,85766,1269,49257,889,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US54,43469,1393,22023,2705,51222,1397,51946,1297,33901,1039,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US55,59305,587,31176,1415,67092,831,73417,1050,39815,714,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US56,60434,1759,29876,2473,69592,5045,70988,3664,42520,4036,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US72,19343,404,5989,1836,21011,944,22953,1004,16563,510,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
