GEO_ID,B17022_001E,B17022_001M,B17022_002E,B17022_002M,B17022_003E,B17022_003M,B17022_004E,B17022_004M,B17022_005E,B17022_005M,B17022_006E,B17022_006M,B17022_007E,B17022_007M,B17022_008E,B17022_008M,B17022_009E,B17022_009M,B17022_010E,B17022_010M,B17022_011E,B17022_011M,B17022_012E,B17022_012M,B17022_013E,B17022_013M,B17022_014E,B17022_014M,B17022_015E,B17022_015M,B17022_016E,B17022_016M,B17022_017E,B17022_017M,B17022_018E,B17022_018M,B17022_019E,B17022_019M,B17022_020E,B17022_020M,B17022_021E,B17022_021M,B17022_022E,B17022_022M,B17022_023E,B17022_023M,B17022_024E,B17022_024M,B17022_025E,B17022_025M,B17022_026E,B17022_026M,B17022_027E,B17022_027M,B17022_028E,B17022_028M,B17022_029E,B17022_029M,B17022_030E,B17022_030M,B17022_031E,B17022_031M,B17022_032E,B17022_032M,B17022_033E,B17022_033M,B17022_034E,B17022_034M,B17022_035E,B17022_035M,B17022_036E,B17022_036M,B17022_037E,B17022_037M,B17022_038E,B17022_038M,B17022_039E,B17022_039M,B17022_040E,B17022_040M,B17022_041E,B17022_041M,B17022_042E,B17022_042M,B17022_043E,B17022_043M,B17022_044E,B17022_044M,B17022_045E,B17022_045M,B17022_046E,B17022_046M,B17022_047E,B17022_047M,B17022_048E,B17022_048M,B17022_049E,B17022_049M,B17022_050E,B17022_050M,B17022_051E,B17022_051M,B17022_052E,B17022_052M,B17022_053E,B17022_053M,B17022_054E,B17022_054M,B17022_055E,B17022_055M,B17022_056E,B17022_056M,B17022_057E,B17022_057M,B17022_058E,B17022_058M,B17022_059E,B17022_059M,B17022_060E,B17022_060M,B17022_061E,B17022_061M,B17022_062E,B17022_062M,B17022_063E,B17022_063M,B17022_064E,B17022_064M,B17022_065E,B17022_065M,B17022_066E,B17022_066M,B17022_067E,B17022_067M,B17022_068E,B17022_068M,B17022_069E,B17022_069M,B17022_070E,B17022_070M,B17022_071E,B17022_071M,B17022_072E,B17022_072M,B17022_073E,B17022_073M,B17022_074E,B17022_074M,B17022_075E,B17022_075M,B17022_076E,B17022_076M,B17022_077E,B17022_077M,B17022_078E,B17022_078M,B17022_079E,B17022_079M,B17022_080E,B17022_080M,B17022_081E,B17022_081M,NAME,B17022_001EA,B17022_001MA,B17022_002EA,B17022_002MA,B17022_003MA,B17022_003EA,B17022_004MA,B17022_004EA,B17022_005EA,B17022_005MA,B17022_006EA,B17022_006MA,B17022_007EA,B17022_007MA,B17022_008MA,B17022_008EA,B17022_009MA,B17022_009EA,B17022_010EA,B17022_010MA,B17022_011EA,B17022_011MA,B17022_012EA,B17022_012MA,B17022_013MA,B17022_013EA,B17022_014MA,B17022_014EA,B17022_015MA,B17022_015EA,B17022_016EA,B17022_016MA,B17022_017EA,B17022_017MA,B17022_018MA,B17022_018EA,B17022_019MA,B17022_019EA,B17022_020MA,B17022_020EA,B17022_021MA,B17022_021EA,B17022_022MA,B17022_022EA,B17022_023MA,B17022_023EA,B17022_024MA,B17022_024EA,B17022_025MA,B17022_025EA,B17022_026MA,B17022_026EA,B17022_027MA,B17022_027EA,B17022_028EA,B17022_028MA,B17022_029EA,B17022_029MA,B17022_030MA,B17022_030EA,B17022_031MA,B17022_031EA,B17022_032MA,B17022_032EA,B17022_033MA,B17022_033EA,B17022_034MA,B17022_034EA,B17022_035MA,B17022_035EA,B17022_036MA,B17022_036EA,B17022_037MA,B17022_037EA,B17022_038MA,B17022_038EA,B17022_039MA,B17022_039EA,B17022_040EA,B17022_040MA,B17022_041EA,B17022_041MA,B17022_042EA,B17022_042MA,B17022_043MA,B17022_043EA,B17022_044MA,B17022_044EA,B17022_045EA,B17022_045MA,B17022_046EA,B17022_046MA,B17022_047EA,B17022_047MA,B17022_048MA,B17022_048EA,B17022_049MA,B17022_049EA,B17022_050EA,B17022_050MA,B17022_051EA,B17022_051MA,B17022_052EA,B17022_052MA,B17022_053MA,B17022_053EA,B17022_054MA,B17022_054EA,B17022_055EA,B17022_055MA,B17022_056EA,B17022_056MA,B17022_057EA,B17022_057MA,B17022_058MA,B17022_058EA,B17022_059MA,B17022_059EA,B17022_060EA,B17022_060MA,B17022_061EA,B17022_061MA,B17022_062EA,B17022_062MA,B17022_063MA,B17022_063EA,B17022_064MA,B17022_064EA,B17022_065EA,B17022_065MA,B17022_066EA,B17022_066MA,B17022_067EA,B17022_067MA,B17022_068MA,B17022_068EA,B17022_069MA,B17022_069EA,B17022_070MA,B17022_070EA,B17022_071MA,B17022_071EA,B17022_072MA,B17022_072EA,B17022_073EA,B17022_073MA,B17022_074EA,B17022_074MA,B17022_075MA,B17022_075EA,B17022_076MA,B17022_076EA,B17022_077MA,B17022_077EA,B17022_078MA,B17022_078EA,B17022_079MA,B17022_079EA,B17022_080MA,B17022_080EA,B17022_081MA,B17022_081EA,state
0400000US01,1203689,13513,214954,7453,73460,4173,39324,3492,5826,1253,12832,2100,20666,2322,34136,3028,141494,6219,20113,2297,12295,1570,2888,1039,3371,1103,6036,1306,7818,1716,121381,5843,99926,5213,16984,2788,23414,2457,59528,4528,21455,2512,37403,3460,19702,2479,8542,1605,1437,702,1980,540,5125,1295,11160,1770,17701,2470,3125,979,1983,742,305,309,430,421,1248,465,1142,539,14576,2389,9917,2067,1459,711,1968,954,6490,1479,4659,994,78540,5202,48700,3943,25050,3043,5161,1495,6803,1441,13086,1950,23650,2699,29840,3556,6361,1434,4029,1207,531,316,422,287,3076,1152,2332,783,23479,3076,15332,2549,2573,1043,1455,582,11304,2121,8147,1330,872792,12261,715112,10977,250731,7088,42276,3344,40060,3660,168395,6052,464381,9398,157680,6721,47957,3811,19542,2449,4038,1187,1423,584,14081,2005,28415,3142,109723,5743,50796,4379,6181,1332,4428,1429,40187,3837,58927,4549,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,167401,3753,17596,1852,7819,1286,5257,1149,901,442,2170,780,2186,684,2562,575,9777,1381,2993,792,2461,741,700,468,519,184,1242,563,532,245,6784,1282,5903,1240,1207,561,1753,627,2943,662,881,349,4388,1107,2478,875,1602,534,191,162,1044,457,367,146,876,651,1910,678,300,128,183,97,25,30,47,34,111,91,117,92,1610,675,1426,632,105,113,432,450,889,467,184,162,8921,1513,4655,1020,3186,862,925,443,868,424,1393,649,1469,592,4266,1148,770,393,674,391,26,35,137,173,511,387,96,58,3496,1130,3043,1093,875,627,282,285,1886,939,453,258,136496,4119,108873,4011,48011,2788,8353,1459,11696,1839,27962,2081,60862,2793,27623,2136,10939,1563,6420,1184,977,456,658,371,4785,1057,4519,1076,16684,1649,8912,1251,748,368,1257,509,6907,1260,7772,1238,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1652325,14123,256428,8211,116922,5097,68514,4024,9122,1578,23165,2509,36227,3153,48408,3232,139506,6333,30916,3013,22351,2524,4190,1126,5885,1649,12276,1880,8565,1775,108590,5234,92067,4878,14621,2545,28074,2890,49372,3646,16523,1642,53819,4244,30375,2862,17938,2519,3002,1039,5745,1427,9191,1998,12437,1696,23444,3055,7050,1463,4847,1144,1526,704,1063,519,2258,754,2203,876,16394,2348,12794,2222,1908,773,3022,1037,7864,1649,3600,827,98618,6124,60055,4337,34126,3645,4092,1192,10062,1762,19972,2762,25929,2227,38563,3661,12102,2230,8392,1725,2102,937,1670,810,4620,1243,3710,1169,26461,2833,19056,2297,1884,779,4486,1151,12686,2145,7405,1339,1243460,12809,999166,12242,352372,8231,63949,4241,61341,3823,227082,7215,646794,9814,244294,8453,88006,5138,42926,4139,9526,1784,4416,1195,28984,3358,45080,3430,156288,6850,75989,5050,13173,1905,8031,1603,54785,4245,80299,4628,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,754699,11377,130058,5954,56098,4068,33872,3305,5358,1351,11410,2083,17104,2127,22226,2274,73960,4566,12847,1721,8779,1492,2562,987,1188,618,5029,1201,4068,988,61113,4021,51520,3614,9069,1761,13470,2318,28981,2716,9593,1414,30069,2753,17359,1870,9719,1429,1508,658,3244,1055,4967,1053,7640,1262,12710,2113,2586,883,1898,757,605,461,319,246,974,538,688,469,10124,1755,6635,1648,2014,1075,785,437,3836,1132,3489,914,58077,4157,34860,3226,17803,2226,3431,1249,4113,1019,10259,1799,17057,1921,23217,2559,6657,1452,4962,1341,884,564,534,359,3544,1211,1695,654,16560,2445,12192,2075,2106,868,2674,1321,7412,1573,4368,1036,536495,10795,444535,9335,160803,5847,28336,2547,30248,2979,102219,5105,283732,6469,91960,5078,31711,3098,16477,2127,3929,1207,2333,955,10215,1490,15234,2053,60249,3997,28219,2997,3177,1148,2525,737,22517,2754,32030,2716,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8910617,24114,1279340,17392,618007,11564,391143,9755,45361,3805,129504,6082,216278,7553,226864,7847,661333,13321,146929,6919,104559,5660,17792,2151,29746,3501,57021,4218,42370,3738,514404,10633,415387,10199,58174,3813,117489,5633,239724,8083,99017,5135,272052,9046,159090,7108,97019,4968,8978,1479,32272,3249,55769,3781,62071,4268,112962,6145,34313,3355,23113,3050,3974,1191,5841,1353,13298,2406,11200,1478,78649,5166,55045,4034,6788,1385,9482,1578,38775,3710,23604,2549,481265,11168,289727,8114,177411,6662,24238,2395,49467,3993,103706,5330,112316,5080,191538,7348,55665,4289,36783,3259,7202,1516,7584,1487,21997,2741,18882,2392,135873,6058,88709,4905,11480,2075,16819,2133,60410,4173,47164,3675,6877960,25468,5380141,26961,2321411,22273,433138,8400,412798,10430,1475475,18383,3058730,23079,1497819,18449,536305,13164,241958,8646,45962,3821,34693,3154,161303,7568,294347,9254,961514,14329,420122,10535,56344,4065,45761,4062,318017,9039,541392,12442,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1366807,9822,136184,5672,63722,4189,37983,3549,6609,1619,13322,2487,18052,2436,25739,2076,72462,4606,15536,2365,12025,2291,2181,857,2433,1167,7411,1670,3511,993,56926,4014,45987,3680,8357,1575,11888,2153,25742,2736,10939,1807,30745,2951,18440,2252,11166,1959,1437,655,3818,1210,5911,1355,7274,1130,12305,2235,3516,934,2956,933,343,272,365,268,2248,905,560,328,8789,1841,6858,1630,880,637,1301,715,4677,1237,1931,625,64493,4612,41331,3595,25678,2719,3852,963,9742,1859,12084,1974,15653,2134,23162,2784,6105,1418,3896,972,741,576,510,455,2645,716,2209,867,17057,2424,12856,2003,1286,579,1940,720,9630,1799,4201,906,1135385,9946,938821,10650,378131,7182,75012,4426,68000,4039,235119,5418,560690,8241,196564,5893,75384,4287,42138,3262,6804,1352,5015,1202,30319,3136,33246,3434,121180,4950,60533,3342,6990,1467,3952,945,49591,3190,60647,3501,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,877293,8542,81108,4958,27720,2659,15029,2097,2960,989,4685,1328,7384,1162,12691,1680,53388,4017,9091,1710,6193,1446,1364,637,1532,791,3297,840,2898,896,44297,3817,37386,3499,4241,1048,10027,2144,23118,2653,6911,1419,20250,2701,9455,1804,6461,1625,522,422,1362,628,4577,1283,2994,720,10795,1868,1256,561,851,403,275,231,39,75,537,341,405,291,9539,1815,7150,1596,1730,706,1346,753,4074,1244,2389,878,35644,3136,16848,2049,10877,1660,1260,527,2356,797,7261,1521,5971,1148,18796,2725,5183,1442,3220,1208,386,358,269,215,2565,1070,1963,834,13613,2120,9342,1708,1407,677,990,511,6945,1479,4271,1302,740291,8837,595538,8047,229511,5273,42933,2978,36086,3486,150492,4803,366027,6693,144753,6749,45787,3464,20823,2487,4144,1361,2116,771,14563,1929,24964,2746,98966,5161,44160,3397,6149,1119,2986,975,35025,3197,54806,4281,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,235795,5755,32279,2590,14584,2161,7176,1367,851,491,2382,850,3943,1182,7408,1613,17695,2142,3394,1118,2099,824,529,409,547,385,1023,486,1295,837,14301,1868,11027,1531,2318,939,2812,1128,5897,1334,3274,945,4360,1332,2584,1173,1879,1102,207,207,346,290,1326,1016,705,405,1776,670,749,487,676,459,35,62,95,132,546,432,73,122,1027,451,883,438,64,108,219,268,600,353,144,122,11115,1883,5542,1307,3044,1027,294,350,920,447,1830,823,2498,656,5573,1341,1110,562,817,480,42,69,79,130,696,454,293,303,4463,1190,3294,937,563,410,266,255,2465,810,1169,548,188041,5316,154237,5176,51383,3475,9408,1457,8461,1367,33514,3051,102854,4070,33804,2929,11263,1830,5417,1421,876,658,685,489,3856,1113,5846,1146,22541,2497,11352,1718,1196,559,699,445,9457,1625,11189,1691,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,119357,4070,20674,1942,3870,1116,2249,872,446,493,569,437,1234,542,1621,621,16804,1743,2007,738,1324,577,262,308,342,303,720,412,683,504,14797,1703,10850,1715,1336,607,2611,842,6903,1381,3947,950,2098,702,631,407,557,393,0,208,121,198,436,334,74,122,1467,604,443,338,51,83,0,208,0,208,51,83,392,334,1024,535,368,314,42,69,0,208,326,307,656,448,4199,1220,1259,630,1054,610,106,128,269,268,679,487,205,156,2940,1064,201,158,141,121,0,208,63,103,78,132,60,98,2739,1070,1733,789,109,129,202,223,1422,735,1006,613,92386,3454,64816,3219,24941,2051,9059,1227,4860,1238,11022,1434,39875,2576,27570,2410,7340,1317,3114,939,439,289,499,308,2176,804,4226,1137,20230,1980,8951,1548,1429,689,1024,493,6498,1297,11279,1670,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4943506,27730,746563,14479,344245,9891,171028,7344,23967,2665,59384,4503,87677,6082,173217,7464,402318,11533,77343,4753,52921,4511,10474,2094,13193,2347,29254,3880,24422,3010,324975,10328,256756,8551,37289,3362,66795,5900,152672,6227,68219,4971,167946,6672,93504,5292,47192,3682,7686,1651,13918,2100,25588,2943,46312,3672,74442,5410,19863,2848,12384,2585,2437,1001,2796,1118,7151,2091,7479,1515,54579,4377,37427,3759,5511,1108,5279,1523,26637,3349,17152,2559,321040,9042,192473,7244,94571,5556,17218,2625,23556,2806,53797,4306,97902,4985,128567,5983,32554,3580,21269,3425,5755,1728,2126,792,13388,2437,11285,1939,96013,5942,62011,5205,10188,1955,8450,1890,43373,4254,34002,3121,3707957,25577,2958073,23435,949633,16767,176662,6219,152286,6731,620685,14519,2008440,16394,749884,15926,247868,9502,109570,6912,23572,3568,9003,1940,76995,5286,138298,6627,502016,11886,213920,6725,31985,3323,20102,2404,161833,5937,288096,9409,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
