GEO_ID,B27018_001E,B27018_001M,B27018_002E,B27018_002M,B27018_003E,B27018_003M,B27018_004E,B27018_004M,B27018_005E,B27018_005M,B27018_006E,B27018_006M,B27018_007E,B27018_007M,B27018_008E,B27018_008M,B27018_009E,B27018_009M,B27018_010E,B27018_010M,B27018_011E,B27018_011M,B27018_012E,B27018_012M,B27018_013E,B27018_013M,B27018_014E,B27018_014M,B27018_015E,B27018_015M,B27018_016E,B27018_016M,B27018_017E,B27018_017M,B27018_018E,B27018_018M,B27018_019E,B27018_019M,B27018_020E,B27018_020M,B27018_021E,B27018_021M,B27018_022E,B27018_022M,B27018_023E,B27018_023M,B27018_024E,B27018_024M,B27018_025E,B27018_025M,B27018_026E,B27018_026M,B27018_027E,B27018_027M,B27018_028E,B27018_028M,B27018_029E,B27018_029M,B27018_030E,B27018_030M,B27018_031E,B27018_031M,B27018_032E,B27018_032M,B27018_033E,B27018_033M,B27018_034E,B27018_034M,B27018_035E,B27018_035M,B27018_036E,B27018_036M,B27018_037E,B27018_037M,B27018_038E,B27018_038M,B27018_039E,B27018_039M,B27018_040E,B27018_040M,B27018_041E,B27018_041M,B27018_042E,B27018_042M,B27018_043E,B27018_043M,B27018_044E,B27018_044M,B27018_045E,B27018_045M,B27018_046E,B27018_046M,B27018_047E,B27018_047M,B27018_048E,B27018_048M,B27018_049E,B27018_049M,B27018_050E,B27018_050M,B27018_051E,B27018_051M,B27018_052E,B27018_052M,B27018_053E,B27018_053M,B27018_054E,B27018_054M,B27018_055E,B27018_055M,B27018_056E,B27018_056M,B27018_057E,B27018_057M,B27018_058E,B27018_058M,B27018_059E,B27018_059M,B27018_060E,B27018_060M,B27018_061E,B27018_061M,B27018_062E,B27018_062M,B27018_063E,B27018_063M,B27018_064E,B27018_064M,B27018_065E,B27018_065M,B27018_066E,B27018_066M,B27018_067E,B27018_067M,B27018_068E,B27018_068M,B27018_069E,B27018_069M,B27018_070E,B27018_070M,B27018_071E,B27018_071M,B27018_072E,B27018_072M,B27018_073E,B27018_073M,B27018_074E,B27018_074M,B27018_075E,B27018_075M,B27018_076E,B27018_076M,B27018_077E,B27018_077M,B27018_078E,B27018_078M,B27018_079E,B27018_079M,B27018_080E,B27018_080M,B27018_081E,B27018_081M,B27018_082E,B27018_082M,B27018_083E,B27018_083M,B27018_084E,B27018_084M,B27018_085E,B27018_085M,B27018_086E,B27018_086M,B27018_087E,B27018_087M,B27018_088E,B27018_088M,B27018_089E,B27018_089M,B27018_090E,B27018_090M,B27018_091E,B27018_091M,NAME,B27018_001MA,B27018_001EA,B27018_002MA,B27018_002EA,B27018_003EA,B27018_003MA,B27018_004MA,B27018_004EA,B27018_005EA,B27018_005MA,B27018_006EA,B27018_006MA,B27018_007MA,B27018_007EA,B27018_008EA,B27018_008MA,B27018_009EA,B27018_009MA,B27018_010EA,B27018_010MA,B27018_011EA,B27018_011MA,B27018_012MA,B27018_012EA,B27018_013MA,B27018_013EA,B27018_014MA,B27018_014EA,B27018_015EA,B27018_015MA,B27018_016EA,B27018_016MA,B27018_017EA,B27018_017MA,B27018_018MA,B27018_018EA,B27018_019MA,B27018_019EA,B27018_020MA,B27018_020EA,B27018_021EA,B27018_021MA,B27018_022EA,B27018_022MA,B27018_023MA,B27018_023EA,B27018_024MA,B27018_024EA,B27018_025MA,B27018_025EA,B27018_026EA,B27018_026MA,B27018_027EA,B27018_027MA,B27018_028EA,B27018_028MA,B27018_029MA,B27018_029EA,B27018_030MA,B27018_030EA,B27018_031MA,B27018_031EA,B27018_032EA,B27018_032MA,B27018_033EA,B27018_033MA,B27018_034MA,B27018_034EA,B27018_035MA,B27018_035EA,B27018_036MA,B27018_036EA,B27018_037EA,B27018_037MA,B27018_038EA,B27018_038MA,B27018_039EA,B27018_039MA,B27018_040MA,B27018_040EA,B27018_041MA,B27018_041EA,B27018_042MA,B27018_042EA,B27018_043EA,B27018_043MA,B27018_044EA,B27018_044MA,B27018_045MA,B27018_045EA,B27018_046MA,B27018_046EA,B27018_047MA,B27018_047EA,B27018_048MA,B27018_048EA,B27018_049EA,B27018_049MA,B27018_050EA,B27018_050MA,B27018_051MA,B27018_051EA,B27018_052MA,B27018_052EA,B27018_053MA,B27018_053EA,B27018_054EA,B27018_054MA,B27018_055EA,B27018_055MA,B27018_056MA,B27018_056EA,B27018_057MA,B27018_057EA,B27018_058EA,B27018_058MA,B27018_059EA,B27018_059MA,B27018_060EA,B27018_060MA,B27018_061EA,B27018_061MA,B27018_062MA,B27018_062EA,B27018_063MA,B27018_063EA,B27018_064MA,B27018_064EA,B27018_065EA,B27018_065MA,B27018_066EA,B27018_066MA,B27018_067MA,B27018_067EA,B27018_068MA,B27018_068EA,B27018_069MA,B27018_069EA,B27018_070EA,B27018_070MA,B27018_071EA,B27018_071MA,B27018_072EA,B27018_072MA,B27018_073MA,B27018_073EA,B27018_074MA,B27018_074EA,B27018_075MA,B27018_075EA,B27018_076EA,B27018_076MA,B27018_077EA,B27018_077MA,B27018_078MA,B27018_078EA,B27018_079MA,B27018_079EA,B27018_080MA,B27018_080EA,B27018_081EA,B27018_081MA,B27018_082EA,B27018_082MA,B27018_083EA,B27018_083MA,B27018_084MA,B27018_084EA,B27018_085MA,B27018_085EA,B27018_086MA,B27018_086EA,B27018_087EA,B27018_087MA,B27018_088EA,B27018_088MA,B27018_089MA,B27018_089EA,B27018_090MA,B27018_090EA,B27018_091MA,B27018_091EA,state
0400000US01,4740475,3228,352069,17765,128141,10188,112162,9956,15979,3057,204248,10257,71703,5156,132545,8323,19680,1970,17271,1880,2409,810,450494,17096,151238,10291,129432,10008,21806,3614,241059,9552,108237,6769,132822,6679,58197,3709,56932,3600,1265,649,378637,14343,110180,8092,88770,7063,21410,3503,197844,8802,65580,4509,132264,8027,70613,3831,69959,3723,654,353,101395,9705,23062,4009,15381,3567,7681,2014,57209,6560,15771,2428,41438,5226,21124,2451,21048,2450,76,76,484463,21400,126866,9979,67968,7356,58898,7561,272511,12442,59672,5369,212839,10040,85086,5385,84038,5374,1048,627,420234,16993,100360,7426,38814,4803,61546,6571,243487,11293,45338,5039,198149,9832,76387,4238,75739,4217,648,476,375350,17218,88114,7328,23840,3833,64274,6436,216163,10827,30829,3645,185334,9522,71073,5063,69763,5022,1310,607,667785,20157,149389,7677,24500,3342,124889,7242,404733,14369,44319,4047,360414,13035,113663,5280,110471,5074,3192,1214,1510048,26531,265239,9494,22822,3671,242417,9092,977716,17819,68413,4834,909303,17632,267093,7379,259677,7410,7416,1242,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,709548,2461,41036,3678,13897,2093,10942,2029,2955,1097,25365,2343,12865,1832,12500,1818,1774,604,1668,604,106,67,38841,6202,14850,4212,12901,4057,1949,1216,19722,2482,12212,2053,7510,1030,4269,1143,4185,1139,84,75,36094,3770,11335,1881,7750,1667,3585,1346,19685,2315,9810,1560,9875,1695,5074,968,5074,968,0,153,15618,4394,6180,2365,4386,1911,1794,1002,7521,2134,2866,831,4655,1764,1917,942,1876,931,41,68,54873,6869,17614,3616,10076,2363,7538,2407,32022,4049,10736,2321,21286,3154,5237,752,5140,753,97,77,59159,6498,18267,2951,9648,2437,8619,2185,35303,4400,9208,2259,26095,3619,5589,962,5428,941,161,201,50125,5512,16303,2728,4822,1510,11481,2402,29350,3117,5264,1436,24086,2771,4472,1073,4236,1016,236,200,101217,7548,28014,3614,5381,1832,22633,3378,62756,4916,10838,2283,51918,4286,10447,1385,9629,1311,818,424,312585,10102,62466,4515,6991,1638,55475,4576,207386,6796,21066,2429,186320,6248,42733,2083,39412,2190,3321,905,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6841639,4503,468888,19143,148929,11633,117913,11011,31016,4668,276851,10588,138650,7913,138201,6846,43108,4058,36794,3910,6314,1115,549968,23802,198853,13100,158503,11853,40350,5878,286700,13074,164802,9393,121898,8546,64415,4188,62403,3866,2012,846,502119,23796,173317,14354,122810,11943,50507,6126,248838,11719,123179,8306,125659,8292,79964,4361,78729,4314,1235,580,161300,14135,56600,6956,36582,5753,20018,4163,80222,7331,33845,4121,46377,5106,24478,3174,23567,3082,911,735,668741,27136,187343,13409,82579,8330,104764,9663,368834,15097,103579,6723,265255,12749,112564,6020,110434,6015,2130,751,621280,26024,165083,12105,48981,6420,116102,10110,351564,16249,74766,6705,276798,13974,104633,4764,101864,4712,2769,835,546121,21734,129279,9411,28949,4930,100330,7860,310428,13444,52202,4855,258226,11455,106414,5812,103949,5856,2465,743,980729,27546,224953,11984,38219,5082,186734,11023,580179,18818,77169,6875,503010,15966,175597,6590,171309,6630,4288,1168,2342493,27747,400901,12952,25297,3099,375604,12047,1463743,18582,109349,6672,1354394,19300,477849,8852,458968,8903,18881,1744,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2911683,3113,199669,12396,71521,7069,64786,7039,6735,1717,114041,7375,61872,4883,52169,5630,14107,1850,13704,1834,403,252,278696,11917,93228,7380,82264,6659,10964,2618,150763,7344,96114,5600,54649,4936,34705,2642,34565,2654,140,160,257369,11686,77745,6465,66477,6602,11268,2911,135076,6386,70462,4996,64614,5030,44548,3404,44398,3388,150,140,80121,8023,26297,4089,20581,3652,5716,2008,40154,4356,17854,2502,22300,3554,13670,2167,13626,2156,44,81,328108,17732,94211,7956,63329,6501,30882,4415,177312,11581,50593,5570,126719,8412,56585,3665,55997,3702,588,498,297245,13665,78800,6309,37175,4729,41625,5300,163744,9453,34576,3315,129168,8390,54701,3888,54166,3913,535,359,252636,14368,59995,5810,20756,3295,39239,4583,144781,9153,25140,3631,119641,8107,47860,4024,46600,3887,1260,770,389946,18182,87783,6674,19486,3463,68297,5611,236289,11281,34302,3935,201987,10184,65874,4303,64050,4192,1824,766,827893,21404,144652,7284,14164,2463,130488,6822,534972,14288,47708,4368,487264,13994,148269,5712,142957,5477,5312,1493,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38718989,10195,2250085,45607,683515,24394,563303,21961,120212,8610,1393045,28661,703529,19630,689516,18114,173525,7666,153526,6890,19999,2920,2908058,53989,1021216,29088,877818,26959,143398,11549,1509493,29446,935042,22059,574451,16124,377349,10933,366589,10868,10760,1581,2604901,59622,839521,27516,667477,23632,172044,11758,1371477,33081,754287,24017,617190,17651,393903,12900,382832,12496,11071,2059,793324,34373,260556,15351,194126,13840,66430,8302,424310,19983,204697,12457,219613,12620,108458,6188,105952,5893,2506,879,3435252,63812,959623,30901,613448,24135,346175,15513,2021963,38106,761679,22192,1260284,28688,453666,12241,436321,12644,17345,2368,3194884,54883,837641,22535,421970,15637,415671,15576,1924044,38167,568909,16095,1355135,31422,433199,10462,417225,10352,15974,2256,2716440,58753,670728,23961,248398,14098,422330,18634,1666296,36078,398983,15815,1267313,29645,379416,12005,364104,11645,15312,2164,4841067,59896,1069065,23130,254884,13130,814181,19301,3095903,39362,522470,16836,2573433,35127,676099,13239,641519,12965,34580,3660,15974978,82433,3032419,30064,262952,10822,2769467,27406,10528096,57530,823059,18351,9705037,54443,2414463,22472,2243024,20504,171439,6842,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5458913,4153,261149,12546,69345,5887,53246,5360,16099,3513,168953,7990,74102,5007,94851,5918,22851,2880,20591,2388,2260,1067,302901,15079,88405,8391,74176,7686,14229,3059,178419,8608,97301,5943,81118,6239,36077,2512,35199,2471,878,652,290488,14205,95451,8508,73407,7650,22044,3680,149350,7199,74161,5738,75189,5417,45687,3370,44548,3272,1139,601,86765,8954,30629,5802,22123,5373,8506,2324,44462,4462,18731,2955,25731,3610,11674,1893,11592,1899,82,94,455148,18972,131115,9254,75374,7841,55741,5655,267226,11084,79774,7163,187452,7681,56807,3969,55250,4026,1557,722,447557,20071,126762,9064,56713,6750,70049,7099,255468,11951,64131,6198,191337,9079,65327,4607,63609,4669,1718,798,386078,15542,97343,6322,31463,4103,65880,5593,227861,9823,43370,4571,184491,8064,60874,3922,59563,3790,1311,565,781259,22904,183682,10051,39758,4362,143924,8725,490505,15295,65164,4831,425341,13762,107072,4495,103976,4406,3096,1025,2447568,25802,480721,12221,39628,4840,441093,11915,1614445,18257,108529,6690,1505916,17038,352402,6814,331718,6535,20684,2033,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3477454,1756,160158,10781,46401,6319,38823,6209,7578,2147,99032,6038,56690,4551,42342,4430,14725,2157,13153,2051,1572,824,173821,11619,52500,5760,43501,5797,8999,2441,95003,6773,63194,5816,31809,3509,26318,2632,25813,2625,505,399,159933,12657,52485,6286,42534,5970,9951,2758,79066,6275,47349,4321,31717,4096,28382,3139,27890,3132,492,416,56330,7641,18980,4120,15093,3769,3887,1500,28391,3689,14824,3049,13567,2743,8959,1673,8814,1650,145,196,231295,14513,63285,6280,37652,5004,25633,4544,127330,8917,50194,5871,77136,6733,40680,2878,40242,2900,438,323,236991,16254,58302,6657,30265,4889,28037,4470,133484,9833,34922,4485,98562,7777,45205,3846,44517,3763,688,445,225710,14422,48920,5336,20775,3862,28145,3580,133521,9937,33096,5056,100425,7580,43269,3330,42489,3259,780,468,442520,19593,94240,7637,20898,3303,73342,7385,264640,13020,43274,5085,221366,11335,83640,5406,80852,5023,2788,986,1790696,26263,338524,7774,20066,2677,318458,8062,1163864,18684,71333,6379,1092531,17976,288308,6310,268747,6122,19561,2422,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,932232,1691,64617,5498,15145,2766,10847,2375,4298,1858,43302,3596,16113,2499,27189,3071,6170,1417,5630,1327,540,366,62232,7642,22271,4339,17978,4041,4293,1561,31773,3767,17675,2726,14098,3004,8188,1648,8047,1628,141,169,56744,7438,17785,3888,11377,2937,6408,2302,29233,4260,14280,3012,14953,3507,9726,1443,9384,1440,342,334,13997,4128,5258,2099,3997,1752,1261,1125,6922,2204,2501,937,4421,1874,1817,617,1768,610,49,82,68465,8114,19954,3996,9209,2753,10745,2496,37625,4363,9319,2055,28306,3684,10886,1610,10852,1611,34,46,70652,7397,18391,3385,7200,2215,11191,3075,37335,4721,10746,2338,26589,3703,14926,2301,14712,2260,214,240,64584,7803,18007,3675,4884,1740,13123,3257,34046,4557,4862,1566,29184,3994,12531,1723,12343,1715,188,155,127041,9610,24971,3764,4657,1357,20314,3574,78816,6548,10119,2118,68697,6170,23254,2459,22565,2418,689,404,403900,12779,68242,5071,5203,1271,63039,4868,254025,9101,17676,2566,236349,9098,81633,3601,78725,3484,2908,903,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,658491,842,59021,6123,17558,3387,15748,3280,1810,1092,36953,3574,21275,2455,15678,2571,4510,1388,4096,1372,414,325,50899,6200,15023,3438,12856,3320,2167,1638,28827,3450,18903,3072,9924,1568,7049,1446,7007,1438,42,94,32301,5132,8863,2660,7855,2533,1008,916,17857,2520,10491,2291,7366,1509,5581,1443,5562,1442,19,32,6989,2575,1751,1222,823,618,928,1092,4533,1582,2507,1069,2026,980,705,405,705,405,0,208,40586,6492,11199,3040,8414,2523,2785,1235,23930,3994,11818,2646,12112,2495,5457,1176,4932,1127,525,485,32246,5411,6588,2494,4218,2167,2370,1190,20759,3348,8822,2354,11937,1953,4899,1081,4899,1081,0,208,29841,5286,6229,2110,3152,1381,3077,1684,19477,3446,7806,2052,11671,2502,4135,928,3492,842,643,451,59851,6797,8372,2718,3321,1857,5051,1949,45128,4428,6439,1964,38689,3676,6351,1358,5776,1320,575,349,346757,8689,51002,3378,6697,2279,44305,2940,252958,6317,17601,3032,235357,6146,42797,2226,39482,1949,3315,981,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,20530378,6648,1277799,38608,382461,20864,301542,18625,80919,7874,747184,22035,236355,10364,510829,17885,148154,7668,125953,6961,22201,3339,1610773,41700,501997,21588,407564,19895,94433,8237,833407,22292,330049,14970,503358,14915,275369,10444,265192,10240,10177,2216,1557012,41118,443114,17249,320413,15074,122701,9476,794589,24861,235341,11566,559248,18978,319309,10484,312095,10231,7214,1893,497720,21986,143559,10264,96428,8953,47131,6308,257861,13957,64635,5392,193226,12242,96300,5779,92776,5474,3524,1283,2173737,38923,524193,18359,289890,14952,234303,12876,1224895,24997,216329,10185,1008566,21730,424649,14096,412518,13738,12131,2408,1977050,42824,440159,16363,185530,12639,254629,13837,1130330,28617,159403,8884,970927,25312,406561,13378,394744,12931,11817,2263,1714500,41531,353161,15089,104208,7876,248953,13501,1010491,27284,126850,7525,883641,26101,350848,11775,334904,11224,15944,3628,2833412,50019,513378,18948,101186,9113,412192,15968,1744013,33986,162608,10076,1581405,32008,576021,13766,558872,13198,17149,2748,6888375,58637,1062894,19770,92699,5349,970195,20278,4275949,42396,268587,11432,4007362,39958,1549532,16408,1475188,15868,74344,5728,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
