GEO_ID,B22010_001E,B22010_001M,B22010_002E,B22010_002M,B22010_003E,B22010_003M,B22010_004E,B22010_004M,B22010_005E,B22010_005M,B22010_006E,B22010_006M,B22010_007E,B22010_007M,NAME,B22010_001EA,B22010_001MA,B22010_002EA,B22010_002MA,B22010_003MA,B22010_003EA,B22010_004MA,B22010_004EA,B22010_005EA,B22010_005MA,B22010_006EA,B22010_006MA,B22010_007EA,B22010_007MA,state
0400000US01,1841665,12421,258110,8456,120531,5260,137579,6346,1583555,12135,444272,8748,1139283,13694,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,250741,3074,27090,2405,12886,1712,14204,1819,223651,3591,53004,3002,170647,3693,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2552972,11005,276388,7155,115535,5033,160853,5366,2276584,12691,557836,9819,1718748,13891,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1153082,8560,136635,6209,76173,4313,60462,4478,1016447,10475,316757,8325,699690,10650,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,13005097,17539,1155077,20581,422876,10594,732201,15778,11850020,25738,2639523,22204,9210497,32174,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2139207,8774,162490,6163,74002,4067,88488,5141,1976717,10191,402838,9014,1573879,12356,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1356762,6513,163472,6717,72644,4390,90828,5528,1193290,8544,227249,7493,966041,9947,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,357937,4266,37164,2863,14247,1943,22917,2097,320773,4321,65020,3327,255753,5031,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,281475,3302,37115,2767,18452,2016,18663,2078,244360,3761,44645,3523,199715,4475,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7689964,22835,1042265,18658,449901,9436,592364,15741,6647699,23470,1561466,17259,5086233,26513,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3745074,16431,470762,13113,201300,8089,269462,9326,3274312,17372,726669,13174,2547643,19280,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,48954,3363,21417,2439,27537,2549,409124,5024,90567,3905,318557,5414,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,60914,3977,30200,2725,30714,3114,564221,5594,147720,5841,416501,7265,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,618363,11607,252220,7631,366143,10018,4190309,18770,838858,12071,3351451,20010,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,237307,8280,122711,5940,114596,5137,2319992,12557,579637,8862,1740355,15453,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,120558,4664,51376,3539,69182,3757,1136947,7231,229825,5893,907122,7547,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,86591,4518,47013,3677,39578,3472,1042392,8879,250649,6634,791743,9028,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,242950,7806,131656,6316,111294,5599,1482084,11874,440839,8530,1041245,12552,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,285732,7062,122779,5662,162953,6502,1451391,12307,374689,8382,1076702,14055,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,69380,3789,39561,2623,29819,2529,471579,5908,119300,3927,352279,6152,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,226673,7172,103773,5205,122900,6083,1980670,9805,398377,9390,1582293,9350,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,305393,9047,157372,6950,148021,6828,2299561,12332,472883,9693,1826678,15118,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,514289,9486,260420,7910,253869,8630,3415728,14900,816513,8714,2599215,15620,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,168078,5920,82567,3868,85511,4586,1994133,10092,398602,6983,1595531,12274,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,167167,6844,83321,4650,83846,4698,924813,10263,267418,6813,657395,11099,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2385135,13054,263150,7527,131392,6202,131758,5733,2121985,14254,543811,9362,1578174,12990,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,423091,4068,39709,3393,18087,2323,21622,2487,383382,5032,91268,3961,292114,5731,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,754490,4583,62887,3482,28280,2440,34607,2951,691603,6072,154644,4505,536959,6368,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,133137,5339,57212,4080,75925,4320,961476,7745,216869,6039,744607,9920,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,36772,2900,20985,2213,15787,2151,491928,5012,115322,4958,376606,6872,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,286528,7665,118639,5090,167889,6234,2932270,10191,588322,11342,2343948,12164,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,133515,6225,62447,3896,71068,5070,634190,8843,166310,6182,467880,8177,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7304332,18884,1083022,16690,519704,11426,563318,12828,6221310,22307,1212813,16352,5008497,22425,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,488137,11914,221295,7651,266842,8511,3466932,16391,807176,12084,2659756,17376,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,19847,2011,7964,1254,11883,1981,296459,3739,54709,2894,241750,4186,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,617649,12206,306935,8870,310714,8028,4049543,16226,961419,13821,3088124,19196,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,193761,6097,101305,4757,92456,4164,1276603,7234,368329,7778,908274,7895,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,246836,8069,122233,6243,124603,5859,1356799,10203,315543,7224,1041256,11137,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,646413,10902,342690,8095,303723,8082,4362338,14772,1025774,10631,3336564,16340,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,63109,3571,33613,2665,29496,2214,345639,5064,74965,4268,270674,5364,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,233897,7625,105346,5325,128551,5877,1671203,11738,429609,9713,1241594,12812,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,30563,2590,13303,1647,17260,2166,313697,3718,65757,3303,247940,4547,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,348689,9359,175910,6330,172779,7786,2239966,14620,587656,10775,1652310,13636,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9623874,22217,1154985,20791,487704,11707,667281,17086,8468889,26839,1846804,20680,6622085,33582,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,975448,5045,66759,4183,30151,3081,36608,2702,908689,6441,194037,5549,714652,7185,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256629,3631,29506,2490,15209,1935,14297,1500,227123,3953,53276,2885,173847,4194,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3120880,13665,252049,8627,118374,5431,133675,6833,2868831,15249,628906,10889,2239925,17070,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2840377,11168,348224,9489,176467,6777,171757,6838,2492153,14713,558583,11070,1933570,13785,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,715308,7000,120054,5136,67459,3677,52595,3054,595254,7699,201782,6230,393472,8250,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2350293,7563,248107,6100,114950,3890,133157,5148,2102186,9741,422667,7121,1679519,12683,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,225796,3968,14240,1984,8121,1422,6119,1217,211556,4230,55882,3778,155674,4992,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1191305,10722,451535,10830,224151,7237,227384,8701,739770,12736,258981,8274,480789,11138,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
