GEO_ID,B17020_001E,B17020_001M,B17020_002E,B17020_002M,B17020_003E,B17020_003M,B17020_004E,B17020_004M,B17020_005E,B17020_005M,B17020_006E,B17020_006M,B17020_007E,B17020_007M,B17020_008E,B17020_008M,B17020_009E,B17020_009M,B17020_010E,B17020_010M,B17020_011E,B17020_011M,B17020_012E,B17020_012M,B17020_013E,B17020_013M,B17020_014E,B17020_014M,B17020_015E,B17020_015M,B17020_016E,B17020_016M,B17020_017E,B17020_017M,NAME,B17020_001MA,B17020_001EA,B17020_002EA,B17020_002MA,B17020_003EA,B17020_003MA,B17020_004EA,B17020_004MA,B17020_005MA,B17020_005EA,B17020_006MA,B17020_006EA,B17020_007EA,B17020_007MA,B17020_008EA,B17020_008MA,B17020_009EA,B17020_009MA,B17020_010MA,B17020_010EA,B17020_011MA,B17020_011EA,B17020_012MA,B17020_012EA,B17020_013EA,B17020_013MA,B17020_014EA,B17020_014MA,B17020_015MA,B17020_015EA,B17020_016MA,B17020_016EA,B17020_017MA,B17020_017EA,state
0400000US01,4752560,2493,802656,24897,95526,5284,90948,6615,78604,6499,419433,14943,85223,4894,23816,2253,9106,1534,3949904,24843,241676,6725,277728,7705,294160,7983,2153372,16084,708054,8342,208008,3761,66906,3648,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,720472,1555,80012,7303,9497,1861,9348,2107,8020,1539,43283,3877,7383,1286,1749,660,732,470,640460,7366,52823,2842,50267,2861,50118,2757,370587,4457,94060,2466,17899,1293,4706,758,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6856067,3981,1018935,28419,114051,6934,119487,7131,98761,6739,528758,15620,111671,5659,31572,3023,14635,1931,5837132,28204,388624,7726,429023,8919,451160,8834,3126484,17630,995158,8918,333841,5244,112842,4873,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2916321,2511,478365,17030,54193,4760,55052,4905,47182,4160,250138,9282,49650,3686,13754,1609,8396,1383,2437956,17140,168497,4892,184970,5674,186763,6244,1303860,10767,423486,6306,132386,3447,37994,3035,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38793027,8845,5160208,71947,541851,16412,562546,16047,514492,14960,2748249,41209,536750,11461,170492,7267,85828,4740,33632819,72987,2344527,18455,2451522,24635,2506453,21128,19462748,41307,4881616,20727,1390252,12618,595701,10439,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5483104,3121,564312,17223,50939,4743,51576,4867,46528,4998,327685,10702,64790,4255,14662,1562,8132,1483,4918792,17310,341465,6884,367392,7823,383569,8521,2820262,12263,747249,7107,188919,3563,69936,3180,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3482584,1446,334128,18741,28680,3932,34723,4566,29180,3353,181663,9927,40535,3709,12534,1990,6813,1398,3148456,18868,184898,5418,210360,6154,245660,6023,1745624,13016,537921,6261,150537,3984,73456,3782,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,934947,1486,126986,9341,14861,3075,12523,2380,9371,1876,68096,4955,16950,2424,3934,1081,1251,660,807961,9034,47415,3346,54940,3211,60076,3669,432236,5537,152811,3770,44494,1698,15989,1703,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,660642,544,109920,7135,13156,2476,9803,2045,8659,1902,60626,4227,13041,2025,3173,817,1462,665,550722,7081,38558,2895,30678,2564,22497,2096,361346,4866,67882,2534,21308,1654,8453,1613,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,20569920,5871,2889506,57828,283927,12889,297749,14091,258503,12086,1463936,30093,386544,12857,136376,7477,62471,4780,17680414,58572,1034642,14367,1095860,15921,1165839,17026,9488142,34255,3274455,17912,1166824,13259,454652,10367,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,10154747,5504,1517702,49244,178456,11254,183029,10457,157614,10155,788503,25325,152821,6733,39428,3506,17851,2213,8637045,50110,590448,12762,661230,13953,704702,13459,4925184,28246,1300252,10358,346322,6549,108907,5337,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1388550,1566,132549,8537,14268,2593,9296,1955,10877,1929,65546,4511,21069,2479,7833,1291,3660,749,1256001,8849,92103,3419,89210,3729,83346,3215,686374,5548,210866,4137,63881,2372,30221,1909,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1686491,1808,216309,12513,23471,3447,24232,3347,19444,3568,119592,6952,20123,2429,6496,1335,2951,816,1470182,12450,112421,4175,126676,5658,131739,4560,767173,7808,242154,4658,64539,2617,25480,2258,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12503720,3612,1569753,35647,167566,9167,172127,8406,146503,8134,838911,19043,169823,7714,49935,3766,24888,2411,10933967,35966,731024,11233,792847,11006,846612,9675,6135137,22908,1727650,11157,507122,7784,193575,6434,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6463636,3761,871247,27337,102577,6878,95417,6728,84396,5956,470424,14256,83157,3745,23244,2658,12032,1859,5592389,27299,390098,7739,414593,8767,450978,8294,3049672,15888,925845,7850,259300,4330,101903,4439,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3044685,1941,326636,11546,36318,3515,26608,2629,25144,2646,189739,7477,32926,2151,10177,1492,5724,876,2718049,11516,198319,4030,212597,4555,217723,4211,1438686,9565,452598,5592,140869,3196,57257,2830,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2827376,2621,336487,14398,38934,3991,35370,4050,29385,2916,184957,7733,31499,2550,10821,1658,5521,1074,2490889,14577,194186,5144,201113,5967,200248,4783,1331908,9216,403623,5198,111996,3670,47815,2902,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4316917,3015,744239,20861,80646,4938,76788,5188,65472,5147,408491,11987,83300,4861,21240,1926,8302,1244,3572678,20783,241813,5945,258328,7142,269858,6857,1952447,13781,613024,7237,179496,3733,57712,3311,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4553037,2611,899039,27219,111699,6388,103365,5943,91449,7689,467539,14374,92783,5003,21626,2549,10578,1787,3653998,27455,243411,7098,267323,7830,277167,8897,2023528,15404,613522,7206,171332,4308,57715,3654,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
