GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,NAME,B24011_001EA,B24011_001MA,B24011_002EA,B24011_002MA,B24011_003EA,B24011_003MA,B24011_004EA,B24011_004MA,B24011_005MA,B24011_005EA,B24011_006MA,B24011_006EA,B24011_007MA,B24011_007EA,B24011_008MA,B24011_008EA,B24011_009EA,B24011_009MA,B24011_010EA,B24011_010MA,B24011_011MA,B24011_011EA,B24011_012MA,B24011_012EA,B24011_013MA,B24011_013EA,B24011_014EA,B24011_014MA,B24011_015EA,B24011_015MA,B24011_016MA,B24011_016EA,B24011_017MA,B24011_017EA,B24011_018MA,B24011_018EA,B24011_019EA,B24011_019MA,B24011_020EA,B24011_020MA,B24011_021EA,B24011_021MA,B24011_022MA,B24011_022EA,B24011_023MA,B24011_023EA,B24011_024EA,B24011_024MA,B24011_025EA,B24011_025MA,B24011_026EA,B24011_026MA,B24011_027MA,B24011_027EA,B24011_028MA,B24011_028EA,B24011_029EA,B24011_029MA,B24011_030EA,B24011_030MA,B24011_031EA,B24011_031MA,B24011_032EA,B24011_032MA,B24011_033MA,B24011_033EA,B24011_034EA,B24011_034MA,B24011_035EA,B24011_035MA,B24011_036EA,B24011_036MA,state
0400000US13,35324,233,55491,581,66118,1292,71300,822,57936,2422,72727,1933,76365,2642,71853,2921,59825,4963,41315,611,40124,1747,72402,4548,41160,788,32958,3034,51392,758,64360,3104,36303,1076,18980,562,23709,2178,36792,1119,31378,2130,39883,2094,14463,904,19999,977,15751,669,30235,343,30000,1452,30348,307,33935,1065,20089,1597,31370,531,41292,788,29839,693,30445,476,35088,1728,23091,965,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,40095,814,56257,1145,63644,2668,66763,2739,60000,5177,64109,6355,66157,10525,70345,8945,50481,8415,42268,2224,44826,7444,71417,15869,41743,2958,32105,3853,71512,2333,82083,3209,43077,3900,28969,1621,31279,1636,50369,5059,41203,2016,73616,3713,25153,2371,30175,2053,22972,2557,32485,1515,31377,1327,34001,2138,49159,3046,24357,4590,51204,2063,51614,5279,34430,2484,38142,5996,36357,3833,26406,4404,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,31035,352,46050,1326,51488,1251,54762,3866,44814,3867,61962,4507,59646,4334,73641,8400,51449,14234,31666,1624,32841,4452,57422,22339,30026,5613,30756,2132,49706,3267,63919,5262,31334,954,15972,581,20549,2488,44290,3803,33260,10038,48386,5101,11207,825,15650,1313,15913,1225,26080,1178,30466,2040,24453,1026,32038,741,23177,3499,32437,2076,37193,4075,30239,913,30926,1135,33054,4802,21442,1910,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,39198,451,61110,289,71721,675,76219,1007,65770,1399,76727,1193,80278,1799,79700,3333,56642,3350,43707,1376,41919,946,85485,6769,41136,597,39951,1552,57039,1048,66061,936,39020,1605,20304,220,24694,1008,55075,3944,30446,1831,74262,4012,15235,504,22345,550,16235,477,31950,278,32865,1938,31664,260,42470,1368,27363,4730,42226,1608,45656,1482,32207,317,34129,917,38730,2478,24997,960,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,35515,258,51084,319,60379,916,62588,2275,52247,1369,66547,1706,68185,3007,70014,3591,50906,2291,37155,858,36259,1010,66878,7472,36738,914,31889,1713,50413,583,59277,3004,36634,1393,16704,381,22239,636,43185,3901,32752,6495,50396,2770,11422,392,20844,658,14362,1183,30131,391,29376,1857,30267,313,40993,657,28616,5630,40311,1220,42460,1678,35432,456,36904,579,40423,1159,26757,983,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36437,315,52243,419,58271,2562,61105,1176,54352,1983,68347,2266,71800,4742,71180,2407,48879,4300,41438,832,41272,1678,66440,11123,41448,1157,31667,6326,50987,828,57094,1892,36311,1544,17247,579,23314,2031,46291,3147,26066,3416,60681,4315,11651,649,21213,1235,16488,1001,30840,364,30808,870,30851,401,40812,573,26313,1272,41295,924,45421,1041,35683,606,36770,801,39464,2797,29811,1698,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,35618,347,50737,453,58137,3148,60941,1205,53552,2339,66378,2644,68293,4834,70377,3561,51638,3947,40002,1067,37700,2291,64728,3949,38884,1715,36185,2516,49816,1600,56870,2334,35221,3906,17668,676,21886,1020,41344,1207,36018,2314,46191,3930,12164,668,19646,1180,14433,1749,28934,1209,27420,2491,29370,1064,39375,1558,27033,2742,36787,1054,42556,3706,33836,2004,36526,672,36521,2452,24048,2064,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,32565,554,50291,493,56905,1674,61010,1150,51034,1408,64917,3593,66375,4460,71402,3568,47552,5285,40167,907,37037,1604,60222,11971,40208,1297,32273,4367,50072,1667,60737,1505,31440,1211,17229,522,25840,684,35054,2894,21829,2825,43247,3254,12072,502,17647,1425,15741,1096,27007,505,25549,1237,27592,827,39785,1369,20843,1502,39688,2110,41843,1418,31948,433,34767,1676,34619,1691,25074,1673,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,32346,320,49894,754,55533,1954,60724,1880,49294,2405,66911,4844,60211,5886,75956,2874,65081,8454,40834,550,36646,3322,70563,6854,40673,514,26664,3445,52437,2396,62129,2597,35104,4347,17262,447,19359,2326,36028,2402,29982,2511,43115,5366,12937,1195,16648,974,15840,1229,26528,528,26096,1077,26748,588,37060,1115,26413,6040,36600,1237,40662,1783,35203,2271,41903,2806,32822,3294,25748,1889,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,35093,702,51395,695,57070,2545,60208,2937,52743,3766,62290,4047,60888,7838,66626,4527,59820,4994,40402,1219,36094,2382,65849,9028,40394,1647,37373,7913,58001,3880,64880,2200,35363,3983,19592,1265,25228,1071,46743,6439,27005,7973,57226,8283,12690,1379,20426,1601,16999,1827,30328,731,28843,2919,30732,727,37684,1634,24794,6663,36817,1205,42213,2815,30714,1092,37891,2866,30562,2785,18442,2825,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,46338,376,70786,514,80097,1499,84719,3075,72066,1677,87661,2195,91040,1528,88885,4785,73287,4592,51432,682,47759,2710,92691,5354,49260,2125,48676,2572,61388,701,73320,2796,42178,2437,22468,669,28272,1983,53557,2134,42399,3498,65992,3340,16109,789,21686,758,20081,1143,35033,825,30875,978,36417,515,41897,744,22052,4983,40595,712,49910,2229,32461,2439,36876,2196,37367,2512,24491,2583,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,46294,288,69400,1248,80304,1164,85313,2061,70894,1301,85158,1918,91367,1160,83088,3852,69624,4650,47335,1691,42026,1588,81767,7831,44987,3184,45630,4007,66000,1296,75641,2059,41936,2702,22304,534,29494,1612,66312,3028,46236,5509,81386,2691,15922,861,25388,950,17362,1319,36506,577,36490,1418,36512,599,47356,1890,26613,3293,46251,1455,51775,1163,32593,1339,37073,979,33321,3269,22319,1235,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,35517,203,56232,402,62002,537,66563,1098,55454,1068,73696,1402,70876,1982,80904,999,50400,2319,40838,530,40654,958,70910,3868,39751,1456,35091,3169,52370,824,61999,585,35825,1223,16771,281,22398,712,45245,3631,25901,3421,60110,1805,11646,280,19203,1393,14796,1002,29114,571,27790,1122,29664,607,40123,676,19133,1586,38792,1888,42971,1851,32715,886,35831,588,33366,2367,25830,813,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,40722,211,59645,1102,67174,1205,72337,1634,60948,724,73134,1604,76033,1791,74348,2362,61033,1348,42203,634,42748,1949,81267,3561,40509,1086,39977,3276,55992,999,66010,1321,38622,2665,20077,473,25447,821,50246,2109,30712,3304,61455,1823,13490,887,21873,669,19368,1052,34591,880,36244,899,33344,947,45517,999,26075,1558,46921,1636,48096,1979,33734,896,35636,810,38204,3119,26725,925,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,31366,289,46616,823,52027,1537,52443,3348,50600,2927,60449,2887,51431,7978,65227,7029,52298,18484,37744,1452,40340,4321,63915,9803,37100,1338,29675,4873,50344,1884,60263,4290,35522,2676,17402,619,21071,1063,32351,1926,28881,4252,35528,2249,11842,629,17921,1418,16999,1099,25790,559,21899,1088,27367,623,35368,1493,21725,4569,33275,2635,39174,2166,30770,580,31258,702,35340,3083,22266,1941,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,34249,531,50538,416,57962,1865,60720,872,55185,1648,67035,1597,70881,1590,69037,3238,51904,2591,36926,670,35363,1003,67065,6686,36519,975,32419,2493,47676,2050,60459,1106,33062,1739,18328,750,21750,501,37638,2525,30752,2367,42320,2739,12250,419,21129,608,15925,863,29597,734,27993,1977,30088,444,38990,2116,22154,4234,38745,3002,41677,820,31553,406,34821,1057,32390,2125,25552,717,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,31237,352,44605,2029,45909,1911,46902,2841,42232,3543,54218,6246,52470,10199,66743,9253,47390,5444,36606,1673,38457,3442,61181,12205,35174,4623,26211,6279,51486,1873,61292,4229,32142,2809,17873,1589,23680,1661,41316,7600,30978,4437,51496,3473,14313,1931,16349,2177,15234,2426,27102,1044,27417,2701,26934,1235,35793,1673,25701,3728,35794,2094,42174,3419,30824,1053,30631,3219,40476,4370,19491,2487,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,36156,413,50997,485,54659,2540,57333,3231,51403,1133,63295,2746,66634,3000,71172,4330,42041,6392,40648,818,37371,2090,61457,4156,41280,967,31362,3689,52098,1380,59882,3072,36143,2367,18618,1107,22660,1541,45519,5355,32123,5915,55687,4545,12179,639,20711,832,15727,1838,30273,528,30918,1410,30066,931,38886,1836,29078,3360,39342,2961,42469,3697,35108,1008,35257,1067,40873,1367,27419,2061,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,35063,446,55690,1050,60782,1388,64946,3896,51610,1948,66743,2801,72516,7152,62454,5578,59672,7987,42652,3143,42440,3407,86128,14791,44022,3717,35923,2322,63846,4818,76240,4671,43529,5848,26219,534,29104,1553,36981,4772,29239,3057,70337,3756,23510,1401,25917,845,24946,1402,30146,590,28539,1964,30583,432,41109,785,18282,3870,40675,922,43121,5629,30917,764,31326,1274,34646,2677,23647,2170,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41201,474,62062,1127,71282,1714,76666,3568,58675,4272,80093,4017,82821,6836,81090,2708,64018,8331,42521,2243,44181,6867,63846,11928,41862,1969,38158,9484,60792,1796,67229,3355,35996,3045,20739,681,26350,1528,56210,3632,51291,10436,70073,16197,15354,2306,21777,2363,16759,1657,31582,909,31586,2224,31580,925,43700,4318,17296,11245,42171,4571,49917,2315,35391,2304,38130,3159,40009,4264,24070,3907,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,45655,398,71312,490,83043,2213,90211,2191,75983,1646,88324,2470,92481,3062,82182,2641,70359,2641,52110,545,47266,2150,99377,3637,50534,1083,50875,918,66005,1617,80048,2302,42010,998,21629,302,25860,837,52164,4323,29698,3579,88272,6287,16234,611,23724,1556,17310,941,36337,512,35862,1264,36514,517,47353,1783,19112,1220,43062,3705,51890,917,30448,584,33339,1874,34594,2587,21887,647,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,30890,376,48850,1639,52081,1706,56028,2583,48334,3380,63507,5506,53229,6107,75620,5216,65154,13527,36179,2224,35020,2697,63801,4984,37439,4151,21678,2018,57353,4373,69142,4259,36966,3898,16564,708,21152,1290,40450,2979,33843,6846,45281,7131,13346,1174,16097,1078,12859,1624,25470,952,21921,1138,27235,1239,34110,2331,25384,3666,31927,1931,40124,2353,29002,1927,29330,3315,31029,1730,22429,6715,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
