GEO_ID,B12001_001E,B12001_001M,B12001_002E,B12001_002M,B12001_003E,B12001_003M,B12001_004E,B12001_004M,B12001_005E,B12001_005M,B12001_006E,B12001_006M,B12001_007E,B12001_007M,B12001_008E,B12001_008M,B12001_009E,B12001_009M,B12001_010E,B12001_010M,B12001_011E,B12001_011M,B12001_012E,B12001_012M,B12001_013E,B12001_013M,B12001_014E,B12001_014M,B12001_015E,B12001_015M,B12001_016E,B12001_016M,B12001_017E,B12001_017M,B12001_018E,B12001_018M,B12001_019E,B12001_019M,NAME,B12001_001MA,B12001_001EA,B12001_002EA,B12001_002MA,B12001_003EA,B12001_003MA,B12001_004EA,B12001_004MA,B12001_005EA,B12001_005MA,B12001_006MA,B12001_006EA,B12001_007MA,B12001_007EA,B12001_008EA,B12001_008MA,B12001_009EA,B12001_009MA,B12001_010EA,B12001_010MA,B12001_011MA,B12001_011EA,B12001_012MA,B12001_012EA,B12001_013EA,B12001_013MA,B12001_014EA,B12001_014MA,B12001_015EA,B12001_015MA,B12001_016EA,B12001_016MA,B12001_017MA,B12001_017EA,B12001_018EA,B12001_018MA,B12001_019MA,B12001_019EA,state
0400000US19,2537862,2815,1252885,3375,420617,6194,675358,7682,638225,8024,37133,3573,12390,2002,24743,3114,32730,2357,124180,5051,1284977,2723,338142,5715,681180,9110,643296,8365,37884,3175,17048,2092,20836,2380,118522,3903,147133,6213,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2318621,2961,1148850,3682,380487,7392,620635,8083,580642,8844,39993,3428,13915,1962,26078,2807,31763,2206,115965,4435,1169771,2571,297144,6016,621300,7472,580793,8016,40507,3210,17215,2175,23292,2868,103497,3407,147830,5863,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3612529,3254,1761269,3706,567973,8850,930766,10998,855053,11753,75713,4302,32707,2854,43006,3484,55052,2868,207478,7413,1851260,3849,471878,8154,931208,11609,851845,12592,79363,4791,42089,3860,37274,3195,181489,5553,266685,8517,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3760394,3299,1815900,3690,720240,12281,846371,14034,762076,14129,84295,6096,39197,3529,45098,4809,59933,3975,189356,7572,1944494,3580,655409,9692,853866,12256,756702,12269,97164,5452,53189,4266,43975,4043,188686,6086,246533,8822,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1128297,1518,548428,1757,178793,4548,280197,6418,266345,6545,13852,2100,3558,1029,10294,1917,16659,1798,72779,3946,579869,1372,148266,4450,286669,6488,269606,7086,17063,2216,5954,1386,11109,1876,53335,3201,91599,4976,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4936544,1855,2365357,2651,893377,9662,1214921,12407,1088994,13918,125927,6582,48169,3822,77758,5219,58680,3339,198379,6994,2571187,2066,847453,11853,1211638,13098,1086452,13840,125186,5993,55141,3892,70045,4301,220842,5196,291254,7209,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5738766,1372,2758162,1824,1095888,10574,1380802,12046,1265469,12848,115333,6035,37216,3801,78117,5149,65833,4184,215639,8404,2980604,1603,1024437,10034,1373917,14566,1246515,14019,127402,6415,59670,4472,67732,5318,252118,7423,330132,9180,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8180585,2787,3994283,3158,1456213,10587,2007064,14868,1889522,14107,117542,5429,41707,3296,75835,4369,112541,4932,418465,8219,4186302,3078,1276295,9605,2018518,15477,1891696,15758,126822,4762,57756,3348,69066,3898,367392,6261,524097,10774,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4493286,2695,2226162,3086,785172,8444,1190965,10266,1124734,9991,66231,4017,19740,2066,46491,3631,47195,2562,202830,5194,2267124,2493,657960,8101,1183319,10986,1118767,11885,64552,3810,23581,2230,40971,2997,171962,4298,253883,6589,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2393019,3295,1144988,3982,431084,9809,551650,10706,490550,11591,61100,5099,29766,3095,31334,3602,35255,2732,126999,5467,1248031,3951,401354,7793,563967,11252,493264,12231,70703,5044,40263,3710,30440,3619,130704,5074,152006,7949,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4963584,4544,2414301,4215,820053,11144,1246679,13361,1161244,13782,85435,4941,39646,3950,45789,3527,68658,4109,278911,9123,2549283,4634,703590,10442,1251974,14888,1158938,14665,93036,4438,50997,3756,42039,3147,248010,6573,345709,8825,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,859328,1534,428973,2134,138775,3985,226927,6214,214640,6139,12287,1810,4163,1169,8124,1340,11595,1293,51676,3674,430355,1843,107702,3977,230272,6319,217277,6540,12995,1772,5416,1209,7579,1229,36106,2508,56275,3698,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1521245,1978,753862,2329,250410,4970,412653,6825,389952,7012,22701,2202,7397,1196,15304,1994,18306,1531,72493,4021,767383,2148,208681,4605,410979,6338,386871,6488,24108,2172,10175,1684,13933,1735,63324,2432,84399,3731,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2429800,1210,1214411,1666,449027,7800,581471,9310,519125,10359,62346,4620,22277,2817,40069,4041,29838,2264,154075,6092,1215389,1596,358076,5850,578826,10049,509465,9916,69361,4517,32886,3414,36475,3658,94420,3842,184067,7590,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1133744,1431,557566,1941,180342,4549,302240,5473,283144,5786,19096,2326,7650,1638,11446,1785,14122,1805,60862,3599,576178,1707,154991,3678,295541,5858,280377,6339,15164,1973,7201,1544,7963,1342,46790,3030,78856,4099,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7377448,1623,3566444,2282,1343357,12413,1875596,15465,1716616,15604,158980,6937,53268,3955,105712,6169,92346,4859,255145,8952,3811004,1827,1205625,15171,1885595,17109,1699842,17882,185753,7419,84826,4895,100927,6020,341263,8261,378521,8806,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1681966,2490,826549,3295,323388,6666,379849,7976,342486,8080,37363,3403,13153,2137,24210,2911,24892,2156,98420,5270,855417,2485,274047,6903,378477,8648,336567,9494,41910,3984,17654,2492,24256,3076,77020,4349,125873,5678,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16410547,3217,7879694,3758,3276777,20386,3831388,23103,3369791,23564,461597,12234,157453,7316,304144,10250,197475,6020,574054,13064,8530853,3537,3068890,21324,3849497,24952,3310843,26066,538654,12747,244231,8350,294423,9848,753884,12581,858582,14719,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8377139,4897,4026594,5095,1397131,14947,2147621,18846,1948779,20158,198842,8284,100174,5519,98668,6085,105937,4233,375905,9746,4350545,4723,1264733,14023,2156001,20036,1933079,21579,222922,9074,125690,6595,97232,6313,390908,7198,538903,11611,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,606716,1469,311799,1771,115490,3985,162147,4746,153930,5074,8217,1223,2063,686,6154,1008,6743,992,27419,2314,294917,1627,79553,3439,158754,4576,153069,4521,5685,1028,1921,541,3764,826,27586,1695,29024,2485,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9515823,3065,4613739,4488,1647158,13843,2327188,15228,2163182,14888,164006,6998,71578,4670,92428,5504,140406,5399,498987,11362,4902084,4230,1454920,11935,2347307,14864,2177160,15127,170147,7289,88772,5842,81375,5127,459966,8310,639891,12310,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3129329,2729,1536080,3286,500161,6563,800865,9770,727857,8508,73008,4340,29377,2678,43631,3200,47417,3031,187637,5528,1593249,2604,406013,6497,799065,8756,723721,9530,75344,3779,38907,3043,36437,2923,159196,4112,228975,6338,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3416916,2848,1681085,3252,588866,9088,863500,9561,802660,9969,60840,3441,23929,3031,36911,2803,40422,3351,188297,7199,1735831,2733,481117,8596,874097,12439,803141,12681,70956,5350,32331,3573,38625,3569,132596,5471,248021,7976,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10611437,2642,5148815,3463,1908802,13193,2630596,16135,2429632,15226,200964,7276,91150,4968,109814,5941,158372,5877,451045,10720,5462622,3384,1701934,13910,2623107,17628,2413011,16938,210096,7023,118985,6192,91111,3870,552610,8982,584971,11790,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,890333,1149,426468,1684,166848,4976,211752,5824,194384,6281,17368,2687,4915,1306,12453,2282,11591,1650,36277,3263,463865,1712,162729,4091,202274,5151,185977,5289,16297,2534,6070,1387,10227,1994,41155,2732,57707,3240,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4110098,3170,1971172,4325,723315,12287,1010147,13442,917654,13786,92493,5990,46402,4632,46091,3992,58224,3882,179486,7590,2138926,3817,646109,9409,1036286,12155,921638,13956,114648,6789,69130,5437,45518,4282,205272,5680,251259,7892,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690282,1560,347676,2432,118435,3708,178446,4460,168244,4467,10202,1589,4040,1032,6162,1305,9563,1381,41232,3092,342606,2181,92173,3259,182885,4525,170598,5070,12287,1896,4926,1426,7361,1334,31408,2229,36140,2925,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5466987,4027,2637308,4973,874661,11674,1397310,15523,1284958,15212,112352,6180,53318,4186,59034,4248,76122,4328,289215,10011,2829679,4484,785847,11209,1405589,15456,1285326,15842,120263,5973,61515,4468,58748,4070,265391,7751,372852,9776,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22164607,5753,10923789,7085,3952095,24475,5711598,29237,5119840,29488,591758,15635,208249,9574,383509,12483,248702,7698,1011394,15840,11240818,6691,3372702,22447,5666493,33971,5010353,35604,656140,14448,321276,12249,334864,11138,856662,12821,1344961,21866,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2327933,1818,1164596,2326,388566,7315,660143,8159,621680,8196,38463,3388,10048,2028,28415,2827,20724,2266,95163,5523,1163337,2309,317723,6924,661499,9516,614283,9771,47216,3598,18349,2051,28867,2832,65073,3220,119042,5458,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,526751,1115,257783,1020,91627,2806,128544,2995,120525,2897,8019,1446,3056,863,4963,1116,7614,1170,29998,2191,268968,1011,77049,2501,130809,3727,123918,3773,6891,1326,3234,878,3657,915,22604,1682,38506,2437,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6919620,4752,3370061,5433,1179996,13177,1816966,16101,1645431,17270,171535,7900,65956,4609,105579,6057,81278,4503,291821,9757,3549559,4332,1060259,13381,1797611,17144,1616792,17676,180819,8150,89977,6693,90842,5350,293157,7256,398532,10430,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6028802,2666,2996661,3241,1046481,12568,1573419,15688,1456528,15960,116891,6642,35508,3720,81383,5431,66164,3465,310597,9521,3032141,2884,828719,10726,1566616,15066,1450442,15041,116174,6017,51098,4238,65076,4410,230746,6582,406060,11321,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1505831,2112,736517,2714,235076,6801,376105,7917,350323,7852,25782,2717,9706,1739,16076,2283,29215,2529,96121,5675,769314,2631,190630,5470,382364,7109,356405,7367,25959,2488,11912,1594,14047,2076,92239,3768,104081,5175,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4739661,3007,2341660,3420,832075,8365,1212657,11972,1154390,12294,58267,3803,19147,2010,39120,3235,60122,2614,236806,7161,2398001,2880,702077,8451,1213491,12916,1149721,13167,63770,3534,25542,2406,38228,3376,201861,4997,280572,7768,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,462614,1705,235576,1982,73917,3646,126348,4292,118308,4751,8040,2203,2321,1011,5719,1735,6055,1156,29256,2925,227038,1685,52802,3314,122938,4019,116162,4232,6776,1495,3088,975,3688,1097,19071,2295,32227,2542,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2812219,1573,1314422,2998,583563,11113,529537,11440,470534,10981,59003,4989,30303,3288,28700,3761,48149,3468,153173,6795,1497797,2963,551459,11795,542696,12226,468724,11862,73972,5607,44219,4495,29753,3983,167941,5897,235701,9074,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
