GEO_ID,B28006_001E,B28006_001M,B28006_002E,B28006_002M,B28006_003E,B28006_003M,B28006_004E,B28006_004M,B28006_005E,B28006_005M,B28006_006E,B28006_006M,B28006_007E,B28006_007M,B28006_008E,B28006_008M,B28006_009E,B28006_009M,B28006_010E,B28006_010M,B28006_011E,B28006_011M,B28006_012E,B28006_012M,B28006_013E,B28006_013M,B28006_014E,B28006_014M,B28006_015E,B28006_015M,B28006_016E,B28006_016M,B28006_017E,B28006_017M,B28006_018E,B28006_018M,B28006_019E,B28006_019M,NAME,B28006_001MA,B28006_001EA,B28006_002MA,B28006_002EA,B28006_003MA,B28006_003EA,B28006_004EA,B28006_004MA,B28006_005EA,B28006_005MA,B28006_006EA,B28006_006MA,B28006_007EA,B28006_007MA,B28006_008MA,B28006_008EA,B28006_009EA,B28006_009MA,B28006_010EA,B28006_010MA,B28006_011EA,B28006_011MA,B28006_012MA,B28006_012EA,B28006_013EA,B28006_013MA,B28006_014MA,B28006_014EA,B28006_015EA,B28006_015MA,B28006_016EA,B28006_016MA,B28006_017MA,B28006_017EA,B28006_018EA,B28006_018MA,B28006_019MA,B28006_019EA,state
0400000US13,6754305,7507,848152,18235,659402,16815,2089,883,531975,15095,125338,8447,188750,8897,3783944,25693,3490987,26799,8014,1648,3126842,28251,356131,16967,292957,10406,2122209,23116,2085619,22253,2214,863,2012255,23077,71150,5505,36590,3614,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,974597,2022,73644,4806,60964,4494,230,275,53373,4710,7361,1985,12680,1855,574749,8658,535922,9161,1170,476,490627,9689,44125,6100,38827,3870,326204,8146,318203,8124,603,349,302545,8315,15055,2845,8001,1348,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1094189,3328,98976,5960,85034,6097,383,323,73232,5688,11419,2277,13942,1904,698697,10080,649649,10201,4930,1473,588512,11040,56207,5937,49048,4530,296516,8382,289996,8723,848,482,278938,8895,10210,1718,6520,1474,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8524702,4987,901547,14660,735863,14715,1621,599,633235,14755,101007,6159,165684,6864,4646241,27312,4234036,29539,16250,2058,3884251,30066,333535,11332,412205,11171,2976914,23060,2914645,22518,6528,1404,2808857,22065,99260,5169,62269,4175,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4336991,5545,477917,13408,356079,10778,1990,799,295887,9231,58202,5379,121838,6973,2681129,17661,2434892,19940,13375,2257,2214558,21456,206959,9138,246237,9327,1177945,16863,1153819,16865,2661,850,1113254,16750,37904,3078,24126,2743,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2049023,4147,156378,5770,116894,5401,843,400,100399,5106,15652,2303,39484,3253,1291845,10508,1168084,11790,8067,1298,1065539,11735,94478,5945,123761,5370,600800,10020,588384,10235,1468,454,562984,10468,23932,2737,12416,1507,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1861853,4653,162376,5765,132380,5448,594,279,108640,4963,23146,2639,29996,2580,1062133,9146,971755,9472,4444,1073,880543,9463,86768,5797,90378,4199,637344,8804,622031,8678,1310,490,596620,8934,24101,2898,15313,1865,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2946594,4066,392342,10463,267595,8994,1335,582,217445,8299,48815,4636,124747,5479,1835215,13578,1644417,15497,5196,1322,1490876,17177,148345,9486,190798,8089,719037,14283,702098,14135,1124,497,676820,13566,24154,2953,16939,2197,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3033521,5353,433219,12874,311304,10805,918,564,240974,8974,69412,6599,121915,6970,1864332,15516,1650973,16385,4521,1196,1445441,19050,201011,12094,213359,9356,735970,14248,716569,14053,1111,599,682475,13449,32983,3894,19401,2207,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,955227,1860,70607,4257,51863,3616,363,238,42455,3152,9045,1932,18744,2055,576158,7916,529280,8530,5394,1224,478200,8297,45686,3994,46878,3568,308462,7535,301261,7675,2396,845,288883,7617,9982,1615,7201,1494,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4091158,3632,405229,12692,341301,11529,840,433,295654,10001,44807,4554,63928,5129,2045305,18407,1913052,19528,3929,1015,1783208,20450,125915,8058,132253,7543,1640624,17697,1615392,17769,2264,564,1576741,17409,36387,3641,25232,3432,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4695905,3188,419638,11641,329820,11412,792,446,292821,10653,36207,3990,89818,5941,2212284,18653,2037580,19394,5613,1212,1916289,20096,115678,7970,174704,8324,2063983,18002,2026199,17813,1834,630,1977727,17282,46638,4354,37784,3067,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6687767,4459,588952,12055,458603,11566,2488,645,392977,10136,63138,5036,130349,5461,4126722,20477,3769022,21631,18186,2241,3437812,20670,313024,10282,357700,10191,1972093,19149,1931617,18937,3471,745,1864569,17845,63577,4576,40476,3089,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3703505,3840,246495,7853,200033,7376,2187,741,170553,6992,27293,2797,46462,3231,2103782,15326,1947709,15561,12188,1747,1806292,15416,129229,6845,156073,5562,1353228,13391,1331094,13184,2963,785,1288911,13612,39220,3312,22134,2248,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1906506,5974,285130,10166,196953,8797,1068,543,153757,7830,42128,4436,88177,5255,1195389,14742,1048210,14643,3685,1308,900685,15627,143840,9478,147179,8232,425987,12647,412167,12338,1027,653,386871,11995,24269,3316,13820,1943,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4051977,6537,403456,10753,307652,9570,1277,484,249105,9270,57270,5862,95804,5935,2450691,16510,2224625,16640,8857,1505,2002980,17582,212788,8683,226066,9260,1197830,16537,1174103,16246,3128,892,1118484,15865,52491,4466,23727,2637,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,708382,2467,47372,3305,33224,2424,320,273,27824,2749,5080,1144,14148,1998,428169,8116,383860,8720,3742,1291,346526,8523,33592,4006,44309,3361,232841,6801,224161,6618,1106,557,214833,6195,8222,1555,8680,1684,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1234506,3021,103305,5055,81128,4611,258,202,68593,3944,12277,2581,22177,2464,735411,8694,675362,8769,4794,1202,623912,8728,46656,3819,60049,3383,395790,8214,387427,8093,790,292,376965,7935,9672,1624,8363,1269,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2034213,2895,265467,10325,235266,9723,292,210,195518,8876,39456,4147,30201,3532,1258143,13746,1191380,14091,3601,1013,1071695,14349,116084,7750,66763,5547,510603,12195,499522,12351,327,216,471269,11946,27926,3569,11081,1644,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,940150,2095,63320,4046,53711,3937,346,202,47200,3667,6165,1526,9609,1571,525635,7756,495343,8272,2168,656,466062,7944,27113,3333,30292,3572,351195,8079,346786,7987,722,345,338102,7916,7962,2049,4409,1042,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6123515,3253,595220,12755,497140,11129,2036,545,425639,10539,69465,6468,98080,5910,3066366,22204,2872570,21426,8507,1304,2665622,22394,198441,10724,193796,7850,2461929,21336,2427110,20986,3481,1124,2360960,19752,62669,5240,34819,3202,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1363204,3232,184508,7383,131397,7737,573,383,100801,7091,30023,4068,53111,4043,805112,11027,709142,10768,4042,1383,609999,10629,95101,6542,95970,6613,373584,9472,362265,9378,2519,1246,340944,9469,18802,2103,11319,1910,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13515306,5817,1752733,22230,1425858,22272,4131,1172,1217462,19795,204265,9463,326875,10825,6815267,29914,6251270,32048,19359,2425,5714595,32230,517316,16161,563997,13367,4947306,29594,4832003,30391,8151,1656,4651169,29956,172683,9168,115303,7750,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6861526,8421,812786,17887,611689,14201,3088,1050,501338,13011,107263,7069,201097,8395,3871427,26356,3519246,27291,13956,2209,3178700,28417,326590,11846,352181,11234,2177313,22084,2132878,22237,4597,1115,2053297,22921,74984,5616,44435,3768,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,483159,1918,31791,2982,21529,2104,102,77,16532,1981,4895,1195,10262,2043,300322,5455,274615,5641,1116,381,244110,6137,29389,3032,25707,2405,151046,5226,147833,5250,200,136,139353,5426,8280,1793,3213,709,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7801340,5002,728660,14692,543925,14283,3065,933,461998,13640,78862,5001,184735,7471,4859329,21243,4433993,20583,18159,2745,4096813,22025,319021,10950,425336,11671,2213351,22702,2164618,22416,5413,1086,2100754,21692,58451,4650,48733,3308,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2518958,3686,292580,7435,230322,6464,815,423,187621,6077,41886,2876,62258,3837,1570142,10973,1416318,11640,5260,1463,1254673,11608,156385,6115,153824,5898,656236,9538,639166,9200,1052,489,608260,9114,29854,3096,17070,2004,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2844884,4291,252197,9076,221428,7947,572,319,199063,7785,21793,3325,30769,3501,1620774,13495,1524378,16139,4913,1077,1415193,18340,104272,7871,96396,6731,971913,12348,956550,12477,1844,679,926140,11976,28566,2837,15363,1904,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8736740,4814,786679,13251,570350,11964,4883,980,482345,12182,83122,5712,216329,7679,5156149,22025,4622198,22583,32234,2774,4233353,24230,356611,14430,533951,12592,2793912,18155,2723186,18354,7371,1286,2642600,18003,73215,5495,70726,5392,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,721941,1803,80288,5251,61278,4694,81,102,55492,4470,5705,1392,19010,2631,396836,6736,365326,7137,1168,584,346555,7756,17603,3341,31510,3831,244817,5963,239348,6151,344,243,233311,6424,5693,1675,5469,1319,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3381797,5594,414535,10658,300823,10013,812,416,240155,8950,59856,5037,113712,6317,2007761,16183,1820387,17456,4958,1258,1614541,19250,200888,11715,187374,7631,959501,14222,936639,14616,1866,830,888517,14001,46256,4187,22862,2338,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,555046,1873,42655,3108,29955,2804,181,193,24291,2541,5483,1470,12700,1922,352092,6310,315937,6571,1264,452,287746,6896,26927,2910,36155,2466,160299,5465,154865,5245,337,204,147016,5161,7512,1345,5434,1267,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4500647,6167,530375,13011,378995,11481,1771,731,308301,9517,68923,6167,151380,7429,2722899,19301,2431639,20902,7119,1534,2184053,22619,240467,10261,291260,10732,1247373,18311,1217120,18272,1122,525,1167120,17888,48878,4530,30253,3301,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17761950,11256,2857991,31134,2345345,27610,6339,1746,1901041,28865,437965,17210,512646,15624,9564312,44349,8937226,40611,22338,3135,8091421,40763,823467,23216,627086,15343,5339647,37693,5249439,39482,8141,1911,5059913,39003,181385,9331,90208,7498,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1804633,3216,140514,6578,126535,6460,293,188,110601,6437,15641,2484,13979,2522,1036437,12476,996734,12597,3074,916,926293,12280,67367,5790,39703,3875,627682,10935,620435,11119,988,492,591007,11219,28440,3923,7247,1307,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,431423,1483,30534,2699,22233,2441,319,171,17551,2042,4363,1504,8301,1326,233359,5325,210588,5401,1658,492,187361,5140,21569,3492,22771,2111,167530,5687,164204,5613,292,138,155306,5036,8606,1634,3326,823,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5666362,8084,563853,13002,432135,10819,1447,691,359651,9844,71037,6048,131718,7098,2876927,20419,2666733,19716,9890,2155,2431795,20725,225048,10444,210194,7732,2225582,22283,2193706,22474,4275,1127,2127202,22735,62229,4396,31876,3203,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5015798,4931,428024,11402,372019,10950,1682,617,332526,10757,37811,3608,56005,4957,2787472,21024,2649761,21200,10502,1648,2498606,21792,140653,7127,137711,7929,1800302,19042,1774742,18708,3724,906,1729426,18334,41592,4191,25560,3121,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1250903,3122,158187,8359,106651,6536,163,155,87107,5436,19381,3293,51536,4747,836573,10800,736059,11540,2406,923,660064,11425,73589,5013,100514,6411,256143,7874,249291,7584,685,476,236155,7762,12451,2233,6852,1263,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3879182,3504,287226,9428,215203,7870,1898,512,183793,6711,29512,2799,72023,4064,2398166,16068,2170229,16543,17844,1825,2000275,15639,152110,6167,227937,6640,1193790,14653,1169459,14555,3596,726,1129423,14775,36440,3813,24331,2297,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,379764,2203,26009,2722,20764,2483,0,201,17494,2409,3270,1199,5245,1514,247520,5298,230283,5574,1178,679,211111,5488,17994,2698,17237,2834,106235,4838,103611,5083,97,113,97548,4981,5966,1557,2624,1135,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2312885,3988,546830,10699,251015,10433,3381,1530,191008,9378,56626,4185,295815,8397,1166825,16276,879206,15697,11095,2200,741214,14996,126897,9361,287619,12152,599230,14636,532746,14639,7438,2154,482265,14496,43043,4603,66484,5096,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
