GEO_ID,B24042_001E,B24042_001M,B24042_002E,B24042_002M,B24042_003E,B24042_003M,B24042_004E,B24042_004M,B24042_005E,B24042_005M,B24042_006E,B24042_006M,B24042_007E,B24042_007M,B24042_008E,B24042_008M,B24042_009E,B24042_009M,B24042_010E,B24042_010M,B24042_011E,B24042_011M,B24042_012E,B24042_012M,B24042_013E,B24042_013M,B24042_014E,B24042_014M,B24042_015E,B24042_015M,B24042_016E,B24042_016M,B24042_017E,B24042_017M,B24042_018E,B24042_018M,B24042_019E,B24042_019M,B24042_020E,B24042_020M,B24042_021E,B24042_021M,B24042_022E,B24042_022M,B24042_023E,B24042_023M,B24042_024E,B24042_024M,B24042_025E,B24042_025M,B24042_026E,B24042_026M,B24042_027E,B24042_027M,B24042_028E,B24042_028M,B24042_029E,B24042_029M,B24042_030E,B24042_030M,B24042_031E,B24042_031M,B24042_032E,B24042_032M,B24042_033E,B24042_033M,B24042_034E,B24042_034M,B24042_035E,B24042_035M,B24042_036E,B24042_036M,B24042_037E,B24042_037M,B24042_038E,B24042_038M,B24042_039E,B24042_039M,B24042_040E,B24042_040M,B24042_041E,B24042_041M,B24042_042E,B24042_042M,B24042_043E,B24042_043M,B24042_044E,B24042_044M,B24042_045E,B24042_045M,B24042_046E,B24042_046M,B24042_047E,B24042_047M,B24042_048E,B24042_048M,B24042_049E,B24042_049M,B24042_050E,B24042_050M,B24042_051E,B24042_051M,B24042_052E,B24042_052M,B24042_053E,B24042_053M,B24042_054E,B24042_054M,NAME,B24042_001EA,B24042_001MA,B24042_002EA,B24042_002MA,B24042_003MA,B24042_003EA,B24042_004MA,B24042_004EA,B24042_005EA,B24042_005MA,B24042_006EA,B24042_006MA,B24042_007EA,B24042_007MA,B24042_008EA,B24042_008MA,B24042_009MA,B24042_009EA,B24042_010EA,B24042_010MA,B24042_011MA,B24042_011EA,B24042_012EA,B24042_012MA,B24042_013EA,B24042_013MA,B24042_014MA,B24042_014EA,B24042_015MA,B24042_015EA,B24042_016MA,B24042_016EA,B24042_017EA,B24042_017MA,B24042_018EA,B24042_018MA,B24042_019EA,B24042_019MA,B24042_020MA,B24042_020EA,B24042_021EA,B24042_021MA,B24042_022EA,B24042_022MA,B24042_023EA,B24042_023MA,B24042_024EA,B24042_024MA,B24042_025MA,B24042_025EA,B24042_026MA,B24042_026EA,B24042_027EA,B24042_027MA,B24042_028EA,B24042_028MA,B24042_029EA,B24042_029MA,B24042_030EA,B24042_030MA,B24042_031MA,B24042_031EA,B24042_032EA,B24042_032MA,B24042_033EA,B24042_033MA,B24042_034EA,B24042_034MA,B24042_035EA,B24042_035MA,B24042_036MA,B24042_036EA,B24042_037MA,B24042_037EA,B24042_038EA,B24042_038MA,B24042_039EA,B24042_039MA,B24042_040EA,B24042_040MA,B24042_041EA,B24042_041MA,B24042_042MA,B24042_042EA,B24042_043EA,B24042_043MA,B24042_044EA,B24042_044MA,B24042_045EA,B24042_045MA,B24042_046EA,B24042_046MA,B24042_047MA,B24042_047EA,B24042_048MA,B24042_048EA,B24042_049EA,B24042_049MA,B24042_050EA,B24042_050MA,B24042_051EA,B24042_051MA,B24042_052EA,B24042_052MA,B24042_053MA,B24042_053EA,B24042_054EA,B24042_054MA,state
0400000US01,48407,1088,48425,4672,41050,1721,57707,5064,40013,2054,48641,2290,50320,3919,35678,1611,56130,4201,51345,973,76668,6433,59769,8591,56522,2876,63289,4768,42715,8280,60191,5479,83857,7040,81234,2130,32114,1465,52316,1895,51398,1637,54193,4791,28297,1826,37159,7375,26736,2439,42064,1930,60206,3358,35425,444,29654,7163,26027,4816,73198,22992,41690,3447,31582,704,37080,5703,25386,1313,40853,2032,40491,2655,42954,9311,39127,5511,40957,1811,40854,2497,41193,3723,41129,2449,50439,2198,56193,23539,25782,3356,39172,1359,45448,1456,35288,1314,20198,1097,25286,4465,19837,1220,29795,3028,45236,3563,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,60952,1838,100740,4677,52086,10591,110300,14319,61700,6986,45041,10444,62226,21587,44032,5106,63621,7570,57866,5671,91146,5219,77073,23372,63615,4615,70543,9976,51448,4543,76600,9624,89805,12807,73640,294444,55577,13957,65709,7242,62900,12202,66519,7764,27239,6611,22907,12585,29902,6497,46356,12186,68423,3607,47990,2180,76900,19873,42222,27731,90492,17689,52238,9393,33217,11370,48145,40523,32482,4891,47140,11711,46138,10502,91132,22700,61633,9856,45165,10538,37379,7905,52036,14376,60336,5594,61898,6872,75956,56371,48663,14087,50486,2424,58127,6379,46082,6463,31283,2113,46827,22761,30991,1696,38921,12165,57485,5450,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,46888,562,41815,4755,34968,4112,61493,5607,40906,640,60865,2428,51322,1851,36458,1048,52023,1570,47454,3220,79038,9328,55137,7627,60053,4446,65148,5256,49534,4014,51526,1247,80746,2190,70797,32318,31567,1085,48958,2344,46164,2320,51349,1970,28333,1689,35060,4740,26827,1216,37284,2191,59299,3658,39879,559,32322,14970,26669,10581,51414,7087,41429,4207,41568,1637,40500,2706,30843,626,40193,4388,37260,3707,51213,3276,50917,1611,48552,2334,48886,2360,46673,7769,43076,2142,52389,2422,55063,35898,31310,1351,41056,625,41107,770,41006,843,26940,1165,34991,3350,24999,1358,30927,1605,42862,1674,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,43444,1481,41446,2198,36860,5139,57214,6926,39160,2631,41093,981,43077,4810,39262,5044,53298,3554,51474,1642,64199,5751,51312,3449,60940,6523,70896,9977,42125,7533,55227,7305,70208,6936,101431,56467,33010,4819,49274,2629,50511,2749,47497,3959,25687,2021,41126,4605,23904,1689,38427,4682,46458,2370,34260,873,30905,8273,32515,11454,29318,3791,30287,2473,30935,1086,42025,6046,29624,1563,41099,1578,40814,2199,41849,17426,30813,5350,37027,2091,39066,3945,30147,3230,35388,2370,41789,4696,80468,24898,28378,1769,37135,881,40456,1398,35692,1135,20912,1003,22424,5162,20667,1068,27294,3289,37806,2391,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,53115,562,31820,441,30892,452,71009,7171,47007,670,57314,1113,50944,861,40213,449,51228,576,46024,917,90438,4007,89683,4039,79946,3555,90640,1922,60165,4806,73879,1848,101437,469,116411,23714,35322,758,61396,478,62016,681,60821,762,32489,1036,41249,835,30892,528,37909,1752,80608,841,46892,258,24735,1872,23446,2210,81148,26364,51454,1610,45063,1462,43992,2826,32586,805,44627,3149,40162,1774,83619,5901,71854,1671,57555,1933,60727,850,51158,959,60814,512,71739,792,60704,12514,35832,672,50509,318,59037,1795,45754,567,30175,449,41744,1269,26674,526,30910,617,59126,2660,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,55322,730,52334,5993,35949,1523,77042,3550,47060,1658,61681,1544,52337,4491,40104,1773,60267,1465,56362,3311,77080,9481,72174,5284,76215,3809,82072,5994,60385,6144,80334,3110,95420,2999,99167,14502,41226,2130,55555,1134,53994,2169,57146,3591,31294,848,41878,3466,28293,2542,45927,3761,70007,3418,44874,814,50018,9517,30116,11408,70669,11420,41641,947,50915,1943,47066,2931,33711,1677,50733,2462,45149,5129,68230,8805,60652,6900,51500,1156,52038,1519,49461,4088,52241,1281,62489,3537,61078,7630,34471,3734,45255,1026,45081,1332,45379,1698,30765,1138,36820,3594,29479,2172,36554,1631,55016,2253,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,63682,2008,50516,27181,45910,10972,204574,190560,52475,1746,72347,3625,60063,6704,42388,2596,57269,4695,51053,1482,90139,11004,73045,9558,107001,9822,121320,3313,65203,9498,76049,4799,91280,3734,101638,8446,44148,4266,67424,4801,69855,4112,65956,8226,39168,3193,45774,4120,36159,2356,50587,1656,77541,4951,52148,688,36376,4192,32929,7253,41494,14299,50362,5660,55798,3884,60136,11212,37216,1972,44638,5373,36677,4543,62534,10276,64479,5829,71730,4660,75484,3118,51040,6412,57415,5117,66761,4515,83033,59680,36327,4549,54144,2448,62057,1970,49601,2104,31013,1535,34346,6284,29774,2922,37387,1873,62170,3597,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,54952,2560,35150,14501,33832,17204,41198,19099,47766,3892,65966,7640,58872,15499,38133,5856,60073,7147,52926,8375,91516,19303,52893,5644,75116,9817,76962,5307,60029,39343,67331,7145,89016,10675,-666666666,-222222222,42457,9034,62715,4247,64413,6638,62417,8141,34542,8716,41930,18922,31918,6286,39988,4695,58008,3791,47022,1665,46080,12975,46080,12975,-666666666,-222222222,32211,20924,51593,4350,38641,8989,31996,3132,41829,12056,38317,4915,73494,16346,61924,34870,58832,5050,59014,4944,55905,31828,52266,7117,61415,6953,-666666666,-222222222,30033,6867,51956,2960,55722,4939,50547,4266,31653,4605,36599,7573,30901,5272,27213,6907,43897,4296,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,75124,3931,-666666666,-222222222,-666666666,-222222222,-666666666,-222222222,44669,7694,63837,55129,60577,32826,31205,1399,45325,5383,43533,5417,120870,22377,80929,10414,81907,12821,91321,29206,66845,16675,96031,9210,105129,10856,-666666666,-222222222,50782,4876,74764,8843,76733,8742,64311,20311,37013,6303,62231,12346,32114,4942,65516,5935,97349,7066,66646,1257,-666666666,-222222222,-666666666,-222222222,-666666666,-222222222,72000,29704,66001,45909,61550,48361,33129,10314,55885,10072,54689,10466,68750,19899,83389,12365,70000,6784,90511,21271,54642,10738,75509,8132,85017,7535,-666666666,-222222222,38598,14209,56174,5374,61419,4569,50735,3057,46671,6932,55293,7366,41411,6446,60638,2836,91853,9863,District of Columbia,null,null,-,**,**,-,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,-,**,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,42289,210,30698,1089,29399,2957,66812,7866,37148,688,50212,1355,47130,1815,35225,802,44923,2071,41612,800,61081,989,56577,5093,56554,1888,66336,1795,42433,3109,50499,708,73654,2916,68213,11518,31602,523,50497,739,46654,1137,52313,1530,30922,537,37083,2232,29229,1430,35802,1058,57396,2459,36811,251,23333,4007,22241,2830,48196,16720,39013,2656,35489,2390,43754,3923,27856,824,41436,1653,40320,1950,52578,5214,42700,4047,45895,733,47743,1802,40136,1246,40581,579,50286,1220,51171,10870,28530,1726,40300,304,41388,330,38663,1057,25199,561,31294,1347,23684,833,27472,1441,41836,681,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
