GEO_ID,B27021_001E,B27021_001M,B27021_002E,B27021_002M,B27021_003E,B27021_003M,B27021_004E,B27021_004M,B27021_005E,B27021_005M,B27021_006E,B27021_006M,B27021_007E,B27021_007M,B27021_008E,B27021_008M,B27021_009E,B27021_009M,B27021_010E,B27021_010M,B27021_011E,B27021_011M,B27021_012E,B27021_012M,B27021_013E,B27021_013M,B27021_014E,B27021_014M,B27021_015E,B27021_015M,B27021_016E,B27021_016M,B27021_017E,B27021_017M,B27021_018E,B27021_018M,B27021_019E,B27021_019M,B27021_020E,B27021_020M,B27021_021E,B27021_021M,B27021_022E,B27021_022M,B27021_023E,B27021_023M,B27021_024E,B27021_024M,B27021_025E,B27021_025M,B27021_026E,B27021_026M,B27021_027E,B27021_027M,B27021_028E,B27021_028M,B27021_029E,B27021_029M,B27021_030E,B27021_030M,B27021_031E,B27021_031M,B27021_032E,B27021_032M,B27021_033E,B27021_033M,B27021_034E,B27021_034M,B27021_035E,B27021_035M,B27021_036E,B27021_036M,B27021_037E,B27021_037M,B27021_038E,B27021_038M,B27021_039E,B27021_039M,B27021_040E,B27021_040M,B27021_041E,B27021_041M,B27021_042E,B27021_042M,B27021_043E,B27021_043M,B27021_044E,B27021_044M,B27021_045E,B27021_045M,B27021_046E,B27021_046M,B27021_047E,B27021_047M,B27021_048E,B27021_048M,B27021_049E,B27021_049M,B27021_050E,B27021_050M,B27021_051E,B27021_051M,B27021_052E,B27021_052M,B27021_053E,B27021_053M,NAME,B27021_001MA,B27021_001EA,B27021_002EA,B27021_002MA,B27021_003EA,B27021_003MA,B27021_004MA,B27021_004EA,B27021_005MA,B27021_005EA,B27021_006MA,B27021_006EA,B27021_007EA,B27021_007MA,B27021_008EA,B27021_008MA,B27021_009MA,B27021_009EA,B27021_010MA,B27021_010EA,B27021_011MA,B27021_011EA,B27021_012MA,B27021_012EA,B27021_013EA,B27021_013MA,B27021_014EA,B27021_014MA,B27021_015MA,B27021_015EA,B27021_016EA,B27021_016MA,B27021_017MA,B27021_017EA,B27021_018EA,B27021_018MA,B27021_019EA,B27021_019MA,B27021_020MA,B27021_020EA,B27021_021EA,B27021_021MA,B27021_022MA,B27021_022EA,B27021_023MA,B27021_023EA,B27021_024MA,B27021_024EA,B27021_025EA,B27021_025MA,B27021_026MA,B27021_026EA,B27021_027MA,B27021_027EA,B27021_028MA,B27021_028EA,B27021_029MA,B27021_029EA,B27021_030EA,B27021_030MA,B27021_031MA,B27021_031EA,B27021_032MA,B27021_032EA,B27021_033MA,B27021_033EA,B27021_034EA,B27021_034MA,B27021_035MA,B27021_035EA,B27021_036EA,B27021_036MA,B27021_037MA,B27021_037EA,B27021_038MA,B27021_038EA,B27021_039EA,B27021_039MA,B27021_040MA,B27021_040EA,B27021_041EA,B27021_041MA,B27021_042MA,B27021_042EA,B27021_043MA,B27021_043EA,B27021_044MA,B27021_044EA,B27021_045MA,B27021_045EA,B27021_046EA,B27021_046MA,B27021_047EA,B27021_047MA,B27021_048MA,B27021_048EA,B27021_049MA,B27021_049EA,B27021_050MA,B27021_050EA,B27021_051EA,B27021_051MA,B27021_052EA,B27021_052MA,B27021_053EA,B27021_053MA,state
0400000US13,10241594,3158,8572289,22585,5904852,56577,5858392,55779,5268244,51431,4381169,47149,1525013,25676,590148,20812,46460,4395,30864,3245,20069,2758,13046,1785,15596,2943,2667437,51035,639473,32854,562880,29288,443141,24993,302764,19122,177844,14488,119739,9783,76593,8188,54311,6901,37348,5260,19016,3480,22282,3146,2027964,42538,1924348,40042,1597982,36378,880698,24666,843190,26461,326366,14860,103616,7518,67562,5987,49458,5272,21022,4382,36054,4174,1669305,22557,1213519,15086,996600,15419,883640,15015,657317,14293,442576,9443,112960,6142,216919,8099,170689,6994,148752,6715,34919,3169,46230,4682,455786,14495,349985,11573,296810,10180,69235,6050,105801,7584,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,1182627,6122,839245,15879,817635,15982,794732,16119,686724,15418,240436,9413,22903,3153,21610,3029,20339,2979,15863,2502,6345,1463,1271,528,343382,15319,108143,9966,98266,9279,90575,8540,64588,7088,38565,4828,7691,2039,9877,1864,9014,1768,6729,1581,2751,842,863,468,235239,15562,214887,14882,206796,14626,133857,11408,100113,8645,8091,1713,20352,2702,17280,2572,13212,2220,6430,1374,3072,1191,190575,6224,132971,4326,108649,4072,105483,4087,80368,3840,59650,3173,3166,944,24322,2252,23454,2097,18418,2070,8366,1299,868,406,57604,3583,52702,3663,37328,3550,20142,1879,4902,1079,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,1415816,11506,1127444,18177,1116726,17525,1027958,15994,843756,16756,332192,13004,88768,7369,10718,3087,7397,2370,4185,1639,3242,1486,3321,1464,288372,17464,99265,11936,86581,10328,75685,9724,50842,7572,35764,5474,10896,2440,12684,3236,9239,2243,6800,1939,2863,1052,3445,1405,189107,13184,175878,12266,151151,10876,86838,7386,81912,7437,24727,4050,13229,2162,8896,1637,6907,1485,2455,805,4333,1258,279457,11500,204879,6830,171367,6454,154125,6206,114555,5876,83546,4240,17242,2468,33512,2875,28629,2673,23932,2327,7475,1394,4883,1236,74578,6765,60180,6079,46021,4346,17788,3510,14398,2688,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,10320577,22296,7483202,45386,7437926,44893,7046819,45105,5847848,46786,2018379,29399,391107,17213,45276,4286,36786,3652,23476,2884,14959,1976,8490,1950,2837375,47370,783561,30721,694990,27342,604390,25011,378076,16917,269624,16981,90600,7761,88571,6220,70612,5154,34649,3099,38761,4050,17959,2953,2053814,44919,1946251,43917,1789403,40141,879612,28582,1039077,30252,156848,10770,107563,5908,85968,5152,56897,3933,32754,3571,21595,2725,2299549,22193,1723009,16231,1424770,15185,1344165,14682,968609,13772,712469,10957,80605,4654,298239,7793,269137,7819,228203,6377,57611,3620,29102,2887,576540,12133,513589,11710,404952,10439,131183,6593,62951,5033,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,5341836,17633,3895507,32901,3866908,32979,3633475,33488,3074736,33185,1055455,19454,233433,13243,28599,3982,22375,2998,13114,2198,10409,2060,6224,2051,1446329,34269,425585,18896,367207,16725,315665,14407,217739,11504,123386,8957,51542,6761,58378,4941,48767,4715,28765,3832,22031,2781,9611,1912,1020744,27348,951825,25764,851948,25746,446670,17440,479115,20088,99877,8912,68919,5648,51763,4699,35480,3515,18736,2730,17156,2398,1226598,17623,896424,11751,737601,11997,675913,11289,481755,9168,377866,8235,61688,5156,158823,5907,140154,5261,117539,5033,34685,2774,18669,2096,330174,10593,291975,9410,228294,8218,76280,4459,38199,4221,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,2448167,10859,1933805,19209,1923811,19674,1857122,19940,1588602,22014,547345,12547,66689,5254,9994,1831,8616,1692,5010,1353,4178,1130,1378,777,514362,15099,168990,11080,145658,9678,133101,9313,89631,7847,53755,4541,12557,2107,23332,2595,21059,2444,12494,2017,9191,1576,2273,748,345372,12792,319893,11565,298234,10552,163769,9752,169606,8288,21659,3318,25479,2548,22466,2229,15625,1777,7914,1207,3013,837,654012,10827,462471,6808,366337,7430,349497,7513,258504,6782,193057,4758,16840,1796,96134,4469,88992,4541,75544,4263,20708,2314,7142,1488,191541,7264,177075,6663,141772,5815,44360,3669,14466,2375,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,2325660,11309,1796511,20622,1783201,20675,1669395,20370,1448003,20182,446570,11235,113806,8308,13310,3097,11695,3001,5271,1491,7208,2434,1615,537,529149,19674,169606,11007,147413,9697,127053,8922,94047,7685,44153,4654,20360,2968,22193,2900,18441,2727,12816,2063,6915,1758,3752,955,359543,16211,335583,15315,290922,14051,175449,10650,141505,9397,44661,4824,23960,2706,15449,1935,11820,1779,4658,984,8511,1760,529794,11385,393613,7670,325986,6943,295986,7007,227836,6619,158670,4325,30000,2781,67627,4203,59322,3465,53577,3397,9730,1325,8305,1450,136181,6988,117799,6050,99763,5109,25013,2869,18382,2562,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,3572498,15394,2614418,25350,2594666,25340,2486111,25645,1926899,26410,920427,19877,108555,9299,19752,2395,17891,2323,6929,1409,12451,1922,1861,837,958080,23319,262718,15830,229065,13706,210917,12727,118138,9011,110710,8371,18148,2933,33653,3620,29612,3158,11242,1615,19464,2741,4041,1298,695362,19379,649561,17453,615502,16746,261938,10555,406564,15740,34059,4333,45801,4169,38569,4032,19324,2762,20150,2766,7232,1576,798442,15369,593837,10333,492019,9512,467729,9361,293676,8156,297641,6876,24290,3034,101818,5667,89496,5270,64325,3645,33426,3869,12322,1874,204605,8617,179886,6748,118721,5093,69506,5137,24719,4460,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,3765073,15408,2418654,31767,2403279,31760,2269935,30777,1775745,31030,789998,22444,133344,8712,15375,3111,12333,2722,5910,1721,6924,1933,3042,1054,1346419,26692,302350,19651,272102,17524,234819,15630,128943,10305,125385,9964,37283,4982,30248,4138,22216,3322,11676,1915,11293,2688,8032,2213,1044069,26200,998112,25728,910209,23160,351277,16109,628667,18828,87903,8282,45957,4055,31603,3510,18211,2811,14976,2248,14354,2105,815185,15597,626956,10467,530662,10393,479391,10145,302620,9252,287689,7360,51271,3946,96294,5097,80294,4402,60765,4154,26773,2530,16000,2298,188229,8964,156809,7675,104935,6404,60657,5144,31420,4354,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,1022804,8467,789082,16187,781322,16067,735494,16087,610151,16767,245409,8670,45828,4766,7760,1581,6340,1537,3505,1194,3213,1034,1420,514,233722,13037,79972,7556,67352,6553,58271,6128,38384,4673,25971,3745,9081,2194,12620,1763,10524,1631,7166,1294,4468,999,2096,848,153750,10642,137966,9716,123599,8994,73423,6841,63176,5653,14367,2489,15784,2354,11984,2309,8226,1702,3940,1146,3800,899,298845,8441,210560,5319,164516,4940,150985,4720,99797,4048,95166,4208,13531,1642,46044,3339,40551,3040,33559,2957,12125,1474,5493,1146,88285,4627,76834,4638,57667,3852,24987,2662,11451,1807,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,4960930,18206,3507216,39549,3466914,38628,3309879,36489,2859125,32880,896058,21362,157035,11200,40302,4490,33498,3797,23492,3211,11592,1979,6804,1887,1453714,34741,366581,22149,325980,19404,281552,17356,186345,12266,120886,10629,44428,6632,40601,4914,30946,4305,20063,2926,12067,2572,9655,1925,1087133,30498,1022487,28370,948410,26549,564887,23386,467283,17415,74077,6618,64646,5532,49809,4674,34627,4252,17587,2573,14837,2709,996941,17945,733917,11193,603014,10089,580744,9536,451215,8879,295585,7860,22270,2239,130903,4976,120476,4820,101444,4240,31178,2831,10427,1660,263024,9347,236960,8332,186601,7415,65634,4892,26064,3421,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,5337842,22972,3933984,34228,3891197,33684,3825346,33671,3227670,35115,1129440,26400,65851,5836,42787,4708,40123,4567,25473,3559,17686,2868,2664,1026,1403858,35108,365400,23436,324391,21616,302476,20199,188346,14276,145945,12224,21915,4253,41009,3936,37720,3668,19880,2775,19266,2782,3289,1471,1038458,29910,975235,27241,942008,26078,463634,21443,571370,19300,33227,4335,63223,5741,56751,5426,33151,4328,26690,3396,6472,1739,1447780,23078,951820,14728,744693,12814,727242,12260,504013,10123,423219,9706,17451,2082,207127,8335,195669,7743,162404,7016,48421,3648,11458,1972,495960,12595,468486,11738,384221,10022,107213,5896,27474,3511,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,7955683,19032,5791850,37504,5753566,37890,5550434,40697,4666014,36315,1776572,26346,203132,10613,38284,3551,34216,3268,19853,2514,17514,2324,4068,843,2163833,33296,621695,20330,534494,17927,479820,16599,298629,13213,230038,11793,54674,4966,87201,6261,78355,6100,35738,3616,45634,4719,8846,1696,1542138,31394,1438084,28891,1352229,27592,679169,18747,819479,22322,85855,5279,104054,6067,84977,5527,46041,3449,42207,3604,19077,2199,1897473,18852,1411510,13805,1161622,12501,1098377,11784,792630,10865,651991,9188,63245,4260,249888,6728,225520,6375,182164,6052,66217,3667,24368,2469,485963,9851,439689,9720,318053,8621,149550,5852,46274,3929,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,4432546,15450,3480674,26198,3455291,26518,3356083,26295,2874905,24962,944696,16669,99208,7488,25383,2937,22594,2752,13733,2015,10267,1813,2789,1005,951872,23567,304460,14398,261765,12660,237073,12201,165711,10305,90277,6435,24692,3283,42695,3917,38032,3552,22816,2802,16584,1962,4663,1118,647412,21546,592720,20301,554645,19133,307039,14124,299881,13948,38075,4403,54692,4025,45958,3750,30994,3125,16443,1944,8734,1620,1086653,15434,773367,11004,614736,10419,586178,9823,430899,9060,325038,5971,28558,2676,158631,4775,146903,4446,124958,4060,35485,2451,11728,1608,313286,7992,289224,7605,221754,7263,81692,3950,24062,2869,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,2432882,14643,1567288,28651,1555223,29147,1422254,28083,1142402,27084,483644,14595,132969,11187,12065,2630,9166,2376,5539,1719,4571,1604,2899,1182,865594,28128,196456,14627,172123,12578,141375,10832,80604,7618,72885,6827,30748,4310,24333,3546,14701,2372,8122,1638,7053,2048,9632,2080,669138,25032,641893,23433,546533,20363,233919,14062,356127,15443,95360,8454,27245,3510,16634,3024,9316,1785,8005,2550,10611,2044,487926,14584,374061,9710,326295,8613,291820,7947,181223,6290,183203,6130,34475,3246,47766,4196,36470,3591,30421,3403,8923,1738,11296,2097,113865,7854,90101,6629,71088,5442,22758,2746,23764,3596,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,4843875,20794,3548368,30420,3522389,30597,3296653,30751,2766812,33804,971059,16465,225736,10711,25979,2873,21930,2554,12109,1832,11191,2104,4049,1111,1295507,28045,359677,17869,312705,15432,265732,13409,187461,10708,99399,6956,46973,5869,46972,4436,37001,3841,25201,3375,13462,2038,9971,1925,935830,24060,872393,22122,756640,20219,434881,15510,385980,15735,115753,7666,63437,5429,42373,4050,30554,3171,13026,2551,21064,3337,1156451,20705,855519,11914,700604,10748,643282,10395,464826,10647,348460,7767,57322,4115,154915,6475,132457,5585,111466,5042,32706,2345,22458,2772,300932,12843,255987,11570,202908,8642,68256,6489,44945,4530,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,814444,8510,648532,15835,641671,16047,597374,15380,467220,13783,224577,10588,44297,4676,6861,2027,5923,1895,2555,962,3816,1627,938,561,165912,13009,57380,7349,50375,6122,43525,5601,27741,4505,19742,3112,6850,1698,7005,1941,5857,1641,3823,1252,2154,798,1148,1053,108532,9556,101621,9009,90581,8293,45275,5499,55855,6092,11040,2108,6911,1289,4908,1095,3259,973,1773,713,2003,706,221801,8425,159970,5766,128231,4965,117483,4829,81587,4092,67685,3894,10748,1439,31739,2709,27854,2522,22566,2556,7212,1190,3885,957,61831,4227,55031,4218,42488,3580,16772,2061,6800,1311,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,1524677,8986,1198845,15899,1190544,16182,1118293,15184,983316,15700,275646,7834,72251,5793,8301,1897,6532,1542,3894,1222,2726,813,1769,802,325832,13044,108346,8405,92049,7150,78167,6154,59241,4622,24409,3557,13882,2840,16297,2467,12742,2112,9784,1634,3195,1188,3555,1347,217486,11708,202442,11091,179583,9757,103536,7903,91395,6732,22859,3348,15044,2330,10914,1701,8872,1507,2663,733,4130,1216,366776,9020,269020,5704,220182,5570,202428,5216,155694,4640,101722,4031,17754,2053,48838,2894,41484,2716,38216,2689,7085,1272,7354,1515,97756,5477,84526,5307,72882,4871,16057,1880,13230,1752,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,2423539,15856,1642573,29262,1626328,29722,1481900,27646,1198823,24065,464384,15716,144428,10300,16245,2394,14033,2258,8988,1884,6220,1513,2212,747,780966,26616,251865,17029,218517,14523,180330,12773,118058,8359,77016,7876,38187,4942,33348,4954,24150,4011,13878,2937,11606,2585,9198,2478,529101,24904,491042,22950,432586,21241,237816,15177,230378,14214,58456,7334,38059,3623,27282,2807,20135,2289,9027,1469,10777,1915,538697,15707,392690,9451,306508,8565,278657,8358,187013,6717,145616,5219,27851,2676,86182,4921,73678,4776,56319,3886,24753,3010,12504,2113,146007,9238,116996,7486,80118,6054,43466,4511,29011,4595,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,1059102,8063,832349,14937,826229,14826,794288,13843,692143,11589,224966,9010,31941,4190,6120,1346,5359,1273,3201,786,2596,976,761,366,226753,14102,84768,8997,71820,7939,65047,7657,46394,6512,25459,3805,6773,1420,12948,2299,10402,2195,6379,1758,4734,1411,2546,1107,141985,10795,129265,10216,121396,9393,71404,6107,60190,7683,7869,2151,12720,1805,9743,1606,6468,1284,3593,1100,2977,963,265914,8073,181787,5172,138160,4991,128144,4728,94648,4093,72343,3788,10016,1917,43627,3249,39655,3386,34535,3338,9327,1578,3972,927,84127,4935,73923,4443,61317,4137,17698,2080,10204,2146,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,7596505,20191,5603171,42497,5560327,42128,5246459,40653,4453479,39745,1388690,24584,313868,14546,42844,4409,33808,3834,23102,3046,12174,2321,9036,1937,1993334,37143,551655,21608,487837,17878,411129,16875,275240,13995,169053,11313,76708,8010,63818,5842,45876,4547,30823,3846,16336,2647,17942,3459,1441679,32607,1356638,29344,1221920,26812,696956,23573,631832,19506,134718,9440,85041,6500,58774,5261,39965,4047,21821,3236,26267,3658,1305927,20405,982749,14751,817984,13749,769167,13212,549174,12229,437943,9002,48817,4324,164765,5973,145719,5593,124408,5593,35827,2985,19046,2407,323178,9931,281512,9019,219396,8022,78973,3923,41666,4269,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2054301,1433,1684348,11368,1090017,23793,1081293,23406,999435,22065,688071,21042,459270,15341,81858,7473,8724,2029,7497,1858,2446,940,5512,1800,1227,692,594331,22583,187637,14463,165743,12636,142429,11232,65498,7096,88683,7963,23314,4262,21894,3006,18453,2990,8355,1921,10882,2257,3441,1074,406694,20016,383399,19271,346582,17466,134197,10957,243685,14898,36817,5256,23295,3273,17249,2987,9944,2075,8415,2446,6046,1682,369953,11531,287538,7266,244670,6761,223064,6381,137754,5536,140121,5015,21606,3193,42868,3710,38731,3512,25612,2878,18109,2390,4137,1124,82415,6378,73865,5668,46665,4732,36491,3759,8550,1797,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
