GEO_ID,C17002_001E,C17002_001M,C17002_002E,C17002_002M,C17002_003E,C17002_003M,C17002_004E,C17002_004M,C17002_005E,C17002_005M,C17002_006E,C17002_006M,C17002_007E,C17002_007M,C17002_008E,C17002_008M,NAME,C17002_001EA,C17002_001MA,C17002_002EA,C17002_002MA,C17002_003EA,C17002_003MA,C17002_004MA,C17002_004EA,C17002_005MA,C17002_005EA,C17002_006EA,C17002_006MA,C17002_007EA,C17002_007MA,C17002_008EA,C17002_008MA,state
0400000US23,1301216,1023,56941,5051,87071,6378,58975,6034,57384,5612,74783,6094,35590,4273,930472,13759,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5915309,2385,269670,15581,279501,16302,168747,13228,195031,15888,289434,16394,115107,10612,4597819,28837,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6622444,3515,335511,15459,356690,18262,203198,14558,198858,12574,281605,14229,119215,9991,5127367,26852,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9730205,4206,603543,16203,774223,22987,429073,11343,406999,18041,602937,18872,264683,10837,6648747,31724,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5450582,2783,219109,10216,298367,13879,188319,10826,173412,10439,277778,11985,119230,7701,4174367,24293,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889851,1968,263238,14839,307981,12365,174627,12165,150713,9321,228155,16038,85888,8940,1679249,25020,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5928516,4473,340742,15044,454990,18088,286330,14174,253787,14570,392232,19627,172520,9621,4027915,28148,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1024513,1940,56550,5893,71227,6099,53315,5553,40517,5195,71090,6437,35951,4325,695863,12693,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1865038,1585,85719,7365,115190,8835,79013,6887,79197,7936,119830,8618,52481,4778,1333608,13838,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2954279,2075,178057,12479,206063,14496,135143,11259,126633,9567,204619,12032,88768,7846,2014996,24631,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1298898,1427,49029,6305,50937,5306,37584,5083,38167,5607,55598,5643,28942,4609,1038641,12054,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8831200,2566,387543,17230,495130,22860,282851,18495,258701,15816,428897,21533,168118,13974,6809960,35901,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044187,1832,182379,13160,219376,12650,113596,10880,113242,11033,154189,10382,61886,7257,1199519,19897,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19337685,4757,1243212,29538,1479045,42531,833746,28225,770343,26519,1046372,29825,464553,18883,13500414,55021,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10009042,3839,651533,22599,819806,26186,505636,19622,453306,20615,680255,23299,291928,15541,6606578,41956,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,729355,1188,39968,3596,35311,4373,27593,4038,23897,3445,36901,4719,19071,3432,546614,8173,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11330762,4496,712712,23646,870219,27141,470045,19185,465935,17338,717046,19811,295177,13602,7799628,36309,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3814990,2186,254821,10603,349043,12910,203679,10564,212957,11331,296054,15178,116740,9562,2381696,21093,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4064467,2475,235473,11586,302501,16037,179957,12576,173424,13156,247892,15669,113600,11132,2811620,29694,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12398112,4585,743558,22833,805162,26140,477131,17681,461558,17579,711561,20337,310209,11836,8888933,41526,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1018556,943,43222,6015,75145,7983,39204,6438,35025,5187,58978,6238,23133,5371,743849,12419,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4882720,2812,334715,17093,417192,18033,264687,17009,236601,14258,351643,19434,153157,11123,3124725,29126,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,838991,1814,51063,4763,58036,5467,32186,4624,35186,4378,48521,5349,25680,4067,588319,11162,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6555389,3060,404675,19158,575609,22338,339954,17363,317682,18645,446140,20278,192290,11688,4279039,33988,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27676343,7676,1775415,48340,2301490,49097,1453400,42954,1338903,43548,1902720,42730,783366,31804,18121049,82270,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3052633,2684,132148,9362,164409,11889,113225,9084,118590,10071,196815,13072,88273,10422,2239173,21182,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,599862,654,27688,3227,40153,4579,24745,3447,23525,3418,38546,4723,17274,3086,427931,8369,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8221024,3096,414209,18230,460274,21041,298426,14960,259263,16680,431603,20330,180799,12569,6176450,34819,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7273713,3235,368952,20225,433207,17785,249567,13423,259049,15077,377206,16558,170755,11850,5414977,33183,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1762467,2041,141757,8696,194544,11803,91323,7393,91545,7628,118299,8200,47404,5332,1077595,16731,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5645194,2570,282723,13200,356841,15096,220544,11457,216606,10039,331403,13879,152378,10116,4084699,26482,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,565242,890,31730,5045,32324,4333,18839,3122,21895,4192,34226,5076,19026,3679,407202,9616,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3306715,1129,827091,28288,641707,27064,287750,14941,242014,13991,274706,17058,102284,9767,931163,29198,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
